type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-01 16:22:15,43.450384000,-80.516907000,338.7,,,,,0.000,,,,,2012-08-01,
T,2012-08-01 16:23:23,43.450532000,-80.516909000,338.0,0.9,68.92,359.4,-4.3,0.016,16.44,,,,,
T,2012-08-01 16:23:38,43.450603000,-80.516820000,337.5,2.6,23.40,42.3,-4.7,0.027,10.68,,,,,
T,2012-08-01 16:23:41,43.450768000,-80.516692000,336.4,25.3,2.37,29.4,-5.2,0.048,21.06,,,,,
T,2012-08-01 16:23:44,43.450922000,-80.516618000,335.5,21.8,2.76,19.2,-5.0,0.066,18.13,,,,,
T,2012-08-01 16:23:47,43.451124000,-80.516634000,334.3,27.0,2.22,356.7,-5.3,0.089,22.48,,,,,
T,2012-08-01 16:23:50,43.451311000,-80.516691000,333.5,25.5,2.35,347.5,-3.8,0.110,21.28,,,,,
T,2012-08-01 16:23:53,43.451474000,-80.516765000,333.5,22.9,2.62,341.8,0.0,0.129,19.07,,,,,
T,2012-08-01 16:23:56,43.451627000,-80.516859000,333.7,22.3,2.68,336.0,1.1,0.148,18.62,,,,,
T,2012-08-01 16:23:59,43.451756000,-80.516942000,334.0,19.0,3.16,335.0,1.9,0.164,15.83,,,,,
T,2012-08-01 16:24:02,43.451826000,-80.516953000,334.1,9.4,6.39,353.5,1.3,0.171,7.83,,,,,
T,2012-08-01 16:24:05,43.451851000,-80.516934000,334.1,3.8,15.75,28.9,0.0,0.175,3.17,,,,,
T,2012-08-01 16:24:11,43.451890000,-80.516929000,334.2,2.6,22.98,5.3,2.3,0.179,4.35,,,,,
T,2012-08-01 16:24:14,43.451952000,-80.516983000,334.4,9.8,6.13,327.7,2.5,0.187,8.16,,,,,
T,2012-08-01 16:24:17,43.451971000,-80.517109000,334.9,12.5,4.80,281.7,4.8,0.198,10.41,,,,,
T,2012-08-01 16:24:20,43.451973000,-80.517230000,335.4,11.8,5.10,271.3,5.1,0.207,9.80,,,,,
T,2012-08-01 16:24:23,43.451994000,-80.517305000,335.8,7.8,7.69,291.1,6.2,0.214,6.50,,,,,
T,2012-08-01 16:24:26,43.452018000,-80.517372000,336.2,7.3,8.27,296.3,6.6,0.220,6.04,,,,,
T,2012-08-01 16:24:29,43.452026000,-80.517467000,336.7,9.3,6.46,276.6,6.5,0.228,7.74,,,,,
T,2012-08-01 16:24:32,43.451987000,-80.517498000,336.8,6.0,9.99,210.0,2.0,0.233,5.01,,,,,
T,2012-08-01 16:24:35,43.451974000,-80.517532000,336.9,3.7,16.09,242.2,3.2,0.236,3.11,,,,,
T,2012-08-01 16:25:23,43.452040000,-80.517617000,337.5,0.8,79.56,316.9,6.0,0.246,10.05,,,,,
T,2012-08-01 16:26:14,43.451963000,-80.517543000,336.9,0.7,81.39,145.1,-5.7,0.256,10.44,,,,,
T,2012-08-01 16:27:07,43.451999000,-80.517557000,337.1,0.3,212.49,344.2,4.8,0.260,4.16,,,,,
T,2012-08-01 16:27:18,43.451970000,-80.517543000,336.9,1.1,53.68,160.7,-5.9,0.264,3.42,,,,,
T,2012-08-01 16:27:23,43.451945000,-80.517526000,336.8,2.2,26.88,153.7,-3.2,0.267,3.10,,,,,
T,2012-08-01 16:27:39,43.451919000,-80.517451000,336.4,1.5,39.67,115.5,-5.9,0.274,6.72,,,,,
T,2012-08-01 16:27:44,43.451909000,-80.517417000,336.2,2.1,28.08,112.1,-6.7,0.277,2.97,,,,,
T,2012-08-01 16:27:58,43.451911000,-80.517477000,336.5,1.3,48.00,272.6,6.2,0.281,4.86,,,,,
T,2012-08-01 16:28:09,43.451920000,-80.517563000,336.9,2.3,26.07,278.2,5.7,0.288,7.03,,,,,
T,2012-08-01 16:28:15,43.451922000,-80.517605000,337.1,2.0,29.35,273.8,5.9,0.292,3.41,,,,,
T,2012-08-01 16:28:37,43.451973000,-80.517690000,337.6,1.5,41.14,309.6,5.6,0.301,8.91,,,,,
T,2012-08-01 16:28:46,43.451968000,-80.517744000,337.9,1.8,34.04,262.7,6.8,0.305,4.41,,,,,
T,2012-08-01 16:28:49,43.451909000,-80.517870000,338.4,14.5,4.12,237.2,4.1,0.317,12.12,,,,,
T,2012-08-01 16:28:52,43.451843000,-80.518047000,338.8,19.3,3.11,242.8,2.5,0.333,16.09,,,,,
T,2012-08-01 16:28:55,43.451685000,-80.518240000,339.2,28.2,2.13,221.6,1.7,0.357,23.50,,,,,
T,2012-08-01 16:28:58,43.451592000,-80.518452000,339.9,24.0,2.50,238.9,3.5,0.377,20.03,,,,,
T,2012-08-01 16:29:01,43.451516000,-80.518660000,340.6,22.6,2.65,243.3,3.7,0.396,18.83,,,,,
T,2012-08-01 16:29:04,43.451450000,-80.518856000,341.3,21.0,2.86,245.1,4.0,0.413,17.48,,,,,
T,2012-08-01 16:29:07,43.451358000,-80.519090000,342.1,25.8,2.32,241.6,3.7,0.435,21.52,,,,,
T,2012-08-01 16:29:10,43.451269000,-80.519304000,343.0,23.9,2.51,240.2,4.5,0.455,19.95,,,,,
T,2012-08-01 16:29:13,43.451188000,-80.519514000,343.9,23.1,2.60,242.0,4.7,0.474,19.23,,,,,
T,2012-08-01 16:29:16,43.451108000,-80.519724000,344.3,23.0,2.61,242.3,2.1,0.493,19.18,,,,,
T,2012-08-01 16:29:19,43.451033000,-80.519928000,344.5,22.2,2.70,243.1,1.1,0.512,18.50,,,,,
T,2012-08-01 16:29:22,43.450970000,-80.520116000,344.7,20.1,2.99,245.2,1.2,0.528,16.75,,,,,
T,2012-08-01 16:29:25,43.450935000,-80.520330000,344.8,21.3,2.82,257.3,0.6,0.546,17.75,,,,,
T,2012-08-01 16:29:28,43.450896000,-80.520541000,344.9,21.1,2.84,255.7,0.6,0.564,17.62,,,,,
T,2012-08-01 16:29:31,43.450831000,-80.520735000,345.2,20.7,2.89,245.2,1.7,0.581,17.28,,,,,
T,2012-08-01 16:29:34,43.450760000,-80.520913000,345.5,19.7,3.04,241.2,1.8,0.597,16.43,,,,,
T,2012-08-01 16:29:37,43.450681000,-80.521091000,345.9,20.2,2.96,238.6,2.4,0.614,16.87,,,,,
T,2012-08-01 16:29:40,43.450575000,-80.521350000,346.5,28.9,2.08,240.6,2.5,0.638,24.05,,,,,
T,2012-08-01 16:29:43,43.450468000,-80.521596000,347.2,27.8,2.16,239.1,3.0,0.662,23.19,,,,,
T,2012-08-01 16:29:46,43.450391000,-80.521816000,347.7,23.7,2.53,244.3,2.5,0.681,19.76,,,,,
T,2012-08-01 16:29:49,43.450308000,-80.522040000,347.9,24.4,2.46,243.0,1.0,0.702,20.34,,,,,
T,2012-08-01 16:29:52,43.450222000,-80.522265000,348.3,24.7,2.43,242.2,1.9,0.722,20.57,,,,,
T,2012-08-01 16:29:55,43.450132000,-80.522475000,348.6,23.7,2.54,239.4,1.5,0.742,19.72,,,,,
T,2012-08-01 16:29:58,43.450048000,-80.522695000,348.8,24.1,2.49,242.3,1.0,0.762,20.10,,,,,
T,2012-08-01 16:30:01,43.449966000,-80.522895000,348.9,22.3,2.69,240.5,0.5,0.781,18.58,,,,,
T,2012-08-01 16:30:04,43.449916000,-80.523042000,348.6,15.8,3.81,244.9,-2.3,0.794,13.13,,,,,
T,2012-08-01 16:30:07,43.449878000,-80.523184000,348.4,14.7,4.08,249.8,-1.6,0.806,12.24,,,,,
T,2012-08-01 16:30:10,43.449863000,-80.523288000,348.2,10.3,5.83,258.8,-2.3,0.815,8.58,,,,,
T,2012-08-01 16:30:32,43.449804000,-80.523396000,348.1,1.8,33.56,233.0,-0.9,0.826,10.93,,,,,
T,2012-08-01 16:30:50,43.449690000,-80.523396000,348.0,2.5,23.69,180.0,-0.8,0.838,12.67,,,,,
T,2012-08-01 16:30:55,43.449670000,-80.523545000,348.0,8.8,6.80,259.5,0.0,0.850,12.26,,,,,
T,2012-08-01 16:30:58,43.449614000,-80.523843000,347.7,29.9,2.01,255.5,-1.2,0.875,24.91,,,,,
T,2012-08-01 16:31:01,43.449531000,-80.524108000,347.3,28.0,2.14,246.7,-1.7,0.899,23.35,,,,,
T,2012-08-01 16:31:04,43.449384000,-80.524499000,346.9,42.7,1.40,242.6,-1.1,0.934,35.61,,,,,
T,2012-08-01 16:31:07,43.449283000,-80.524793000,346.7,31.6,1.90,244.7,-0.8,0.961,26.31,,,,,
T,2012-08-01 16:31:10,43.449189000,-80.525062000,346.6,29.0,2.07,244.3,-0.4,0.985,24.15,,,,,
T,2012-08-01 16:31:13,43.449100000,-80.525329000,346.3,28.5,2.10,245.3,-1.3,1.009,23.77,,,,,
T,2012-08-01 16:31:16,43.448999000,-80.525602000,346.8,29.7,2.02,243.0,2.0,1.033,24.78,,,,,
T,2012-08-01 16:31:19,43.448895000,-80.525885000,347.8,30.8,1.95,243.2,3.9,1.059,25.66,,,,,
T,2012-08-01 16:31:22,43.448796000,-80.526167000,348.7,30.4,1.97,244.2,3.6,1.084,25.34,,,,,
T,2012-08-01 16:31:25,43.448717000,-80.526458000,349.3,30.2,1.99,249.5,2.4,1.109,25.14,,,,,
T,2012-08-01 16:31:28,43.448615000,-80.526760000,349.8,32.3,1.86,245.1,1.9,1.136,26.94,,,,,
T,2012-08-01 16:31:31,43.448504000,-80.527053000,350.3,32.1,1.87,242.4,1.9,1.163,26.73,,,,,
T,2012-08-01 16:31:34,43.448395000,-80.527347000,350.7,32.0,1.87,242.9,1.5,1.190,26.70,,,,,
T,2012-08-01 16:31:37,43.448292000,-80.527638000,351.2,31.4,1.91,244.0,1.9,1.216,26.19,,,,,
T,2012-08-01 16:31:40,43.448197000,-80.527916000,351.7,29.8,2.01,244.8,2.0,1.241,24.86,,,,,
T,2012-08-01 16:31:43,43.448109000,-80.528190000,352.2,29.1,2.06,246.1,2.1,1.265,24.24,,,,,
T,2012-08-01 16:31:46,43.448051000,-80.528373000,352.7,19.4,3.10,246.4,3.1,1.281,16.15,,,,,
