type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-05-10 21:50:52,43.450888000,-80.516569000,390.0,,,,,0.000,,100,61,27,First test of the Garmin 500,
T,2013-05-10 21:50:58,43.450908000,-80.516534000,390.0,2.2,27.77,51.8,0.0,0.004,3.60,97,61,27,,
T,2013-05-10 21:51:01,43.450908000,-80.516535000,389.6,0.1,617.73,270.0,-494.2,0.004,0.08,97,61,27,,
T,2013-05-10 21:51:05,43.450908000,-80.516534000,389.6,0.1,823.64,90.0,0.0,0.004,0.08,93,61,27,,
T,2013-05-10 21:51:15,43.450907000,-80.516535000,389.6,0.0,1212.48,216.0,0.0,0.004,0.14,89,61,26,,
T,2013-05-10 21:51:19,43.450907000,-80.516535000,389.6,0.0,,216.0,,0.004,0.00,92,61,26,,
T,2013-05-10 21:51:25,43.450907000,-80.516535000,389.6,0.0,,216.0,,0.004,0.00,89,61,26,,
T,2013-05-10 21:51:30,43.450907000,-80.516535000,389.6,0.0,,216.0,,0.004,0.00,92,61,26,,
T,2013-05-10 21:51:41,43.450908000,-80.516535000,389.6,0.0,1650.14,0.0,0.0,0.004,0.11,95,61,26,,
T,2013-05-10 21:51:45,43.450908000,-80.516536000,389.6,0.1,823.64,270.0,0.0,0.004,0.08,98,61,26,,
T,2013-05-10 21:51:48,43.450908000,-80.516536000,389.6,0.0,,270.0,,0.004,0.00,95,61,26,,
T,2013-05-10 21:51:52,43.450908000,-80.516536000,389.6,0.0,,270.0,,0.004,0.00,98,61,26,,
T,2013-05-10 21:52:00,43.450908000,-80.516536000,389.6,0.0,,270.0,,0.004,0.00,94,61,26,,
T,2013-05-10 21:52:03,43.450908000,-80.516536000,389.6,0.0,,270.0,,0.004,0.00,98,61,26,,
T,2013-05-10 21:52:08,43.450908000,-80.516536000,389.6,0.0,,270.0,,0.004,0.00,93,61,26,,
T,2013-05-10 21:52:18,43.450908000,-80.516536000,389.6,0.0,,270.0,,0.004,0.00,97,61,26,,
T,2013-05-10 21:52:20,43.450908000,-80.516536000,389.6,0.0,,270.0,,0.004,0.00,101,61,26,,
T,2013-05-10 21:52:23,43.450908000,-80.516524000,389.6,1.2,51.48,90.0,0.0,0.005,0.97,107,61,26,,
T,2013-05-10 21:52:24,43.450895000,-80.516514000,389.6,6.0,10.07,150.8,0.0,0.007,1.66,109,61,26,,
T,2013-05-10 21:52:25,43.450869000,-80.516496000,389.6,11.6,5.15,153.3,0.0,0.010,3.24,112,61,26,,
T,2013-05-10 21:52:26,43.450834000,-80.516470000,389.6,15.9,3.77,151.7,0.0,0.014,4.42,114,61,26,,
T,2013-05-10 21:52:28,43.450748000,-80.516402000,389.6,19.8,3.02,150.1,0.0,0.025,11.03,117,53,26,,
T,2013-05-10 21:52:30,43.450660000,-80.516333000,389.6,20.3,2.96,150.3,0.0,0.037,11.26,120,88,26,,
T,2013-05-10 21:52:31,43.450613000,-80.516300000,389.6,21.1,2.84,153.0,0.0,0.043,5.87,121,91,26,,
T,2013-05-10 21:52:35,43.450414000,-80.516148000,389.6,22.8,2.63,151.0,0.0,0.068,25.30,125,90,26,,
T,2013-05-10 21:52:39,43.450197000,-80.516006000,389.6,24.0,2.50,154.6,0.0,0.095,26.71,126,0,26,,
T,2013-05-10 21:52:41,43.450097000,-80.515933000,389.6,22.7,2.65,152.1,0.0,0.107,12.58,123,46,26,,
T,2013-05-10 21:52:43,43.449987000,-80.515867000,389.6,24.0,2.50,156.5,0.0,0.120,13.34,123,97,26,,
T,2013-05-10 21:52:46,43.449811000,-80.515752000,389.6,26.0,2.31,154.6,0.0,0.142,21.66,125,106,26,,
T,2013-05-10 21:52:48,43.449692000,-80.515674000,389.6,26.4,2.28,154.6,0.0,0.157,14.65,128,98,26,,
T,2013-05-10 21:52:51,43.449490000,-80.515536000,389.6,30.1,1.99,153.6,0.0,0.182,25.07,132,101,26,,
T,2013-05-10 21:52:53,43.449359000,-80.515442000,389.6,29.6,2.03,152.5,0.0,0.198,16.42,134,102,26,,
T,2013-05-10 21:52:58,43.449016000,-80.515211000,389.6,30.6,1.96,153.9,0.0,0.241,42.45,137,106,26,,
T,2013-05-10 21:53:00,43.448877000,-80.515123000,389.6,30.6,1.96,155.3,0.0,0.258,17.01,138,106,26,,
T,2013-05-10 21:53:05,43.448536000,-80.514903000,389.6,30.1,1.99,154.9,0.0,0.300,41.86,141,107,26,,
