type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-09-23 14:53:08,43.442657000,-80.475553000,319.9,,,,,0.000,,,,,2012-09-23,
T,2012-09-23 14:53:29,43.442668000,-80.475590000,319.9,0.6,108.19,292.3,0.0,0.003,3.23,,,,,
T,2012-09-23 14:53:49,43.442673000,-80.475646000,319.9,0.8,72.98,277.0,0.0,0.008,4.57,,,,,
T,2012-09-23 14:54:26,43.442686000,-80.475747000,319.8,0.8,74.27,280.1,-1.2,0.016,8.30,,,,,
T,2012-09-23 14:54:29,43.442725000,-80.476000000,319.6,25.1,2.39,282.0,-1.0,0.037,20.93,,,,,
T,2012-09-23 14:54:32,43.442759000,-80.476318000,319.4,31.2,1.92,278.4,-0.8,0.063,26.02,,,,,
T,2012-09-23 14:54:35,43.442803000,-80.476637000,319.7,31.5,1.90,280.8,1.1,0.089,26.28,,,,,
T,2012-09-23 14:54:38,43.442864000,-80.476930000,319.9,29.6,2.03,286.0,0.8,0.114,24.67,,,,,
T,2012-09-23 14:54:41,43.442985000,-80.477177000,320.0,28.9,2.08,304.0,0.4,0.138,24.09,,,,,
T,2012-09-23 14:54:44,43.443140000,-80.477397000,320.1,29.7,2.02,314.1,0.4,0.163,24.77,,,,,
T,2012-09-23 14:54:47,43.443305000,-80.477583000,320.3,28.5,2.11,320.7,0.8,0.187,23.72,,,,,
T,2012-09-23 14:54:50,43.443465000,-80.477761000,320.5,27.5,2.19,321.1,0.9,0.209,22.88,,,,,
T,2012-09-23 14:54:53,43.443607000,-80.477948000,320.8,26.2,2.29,316.3,1.4,0.231,21.86,,,,,
T,2012-09-23 14:54:56,43.443712000,-80.478117000,321.0,21.6,2.78,310.6,1.1,0.249,17.98,,,,,
T,2012-09-23 14:54:59,43.443733000,-80.478156000,321.0,4.7,12.74,306.6,0.0,0.253,3.93,,,,,
T,2012-09-23 14:55:37,43.443691000,-80.478118000,320.9,0.5,113.32,146.7,-1.8,0.259,5.59,,,,,
T,2012-09-23 14:55:40,43.443789000,-80.478335000,321.2,24.8,2.42,301.9,1.5,0.280,20.67,,,,,
T,2012-09-23 14:55:43,43.443922000,-80.478599000,321.7,31.2,1.92,304.8,1.9,0.305,25.98,,,,,
T,2012-09-23 14:55:46,43.444068000,-80.478894000,322.4,34.6,1.73,304.3,2.4,0.334,28.87,,,,,
T,2012-09-23 14:55:49,43.444204000,-80.479198000,323.1,34.7,1.73,301.6,2.4,0.363,28.88,,,,,
T,2012-09-23 14:55:52,43.444327000,-80.479496000,323.3,33.3,1.80,299.6,0.7,0.391,27.73,,,,,
T,2012-09-23 14:55:55,43.444450000,-80.479753000,323.5,29.9,2.01,303.4,0.8,0.416,24.89,,,,,
T,2012-09-23 14:55:58,43.444571000,-80.479995000,324.0,28.5,2.10,304.6,2.1,0.440,23.76,,,,,
T,2012-09-23 14:56:01,43.444688000,-80.480229000,324.5,27.6,2.18,304.6,2.2,0.463,22.97,,,,,
T,2012-09-23 14:56:04,43.444807000,-80.480461000,325.0,27.6,2.18,305.2,2.2,0.486,22.97,,,,,
T,2012-09-23 14:56:07,43.444927000,-80.480695000,326.3,27.8,2.16,305.2,5.6,0.509,23.16,,,,,
T,2012-09-23 14:56:10,43.445049000,-80.480919000,327.9,27.2,2.21,306.9,7.1,0.531,22.64,,,,,
T,2012-09-23 14:56:13,43.445161000,-80.481139000,329.6,26.1,2.30,305.0,7.8,0.553,21.73,,,,,
T,2012-09-23 14:56:16,43.445275000,-80.481366000,331.3,26.8,2.24,304.7,7.6,0.575,22.32,,,,,
T,2012-09-23 14:56:19,43.445385000,-80.481595000,332.9,26.6,2.25,303.5,7.2,0.598,22.20,,,,,
T,2012-09-23 14:56:22,43.445498000,-80.481824000,334.1,26.9,2.23,304.2,5.4,0.620,22.39,,,,,
T,2012-09-23 14:56:25,43.445607000,-80.482057000,334.9,26.9,2.23,302.8,3.6,0.642,22.41,,,,,
T,2012-09-23 14:56:28,43.445721000,-80.482290000,336.1,27.3,2.20,304.0,5.3,0.665,22.72,,,,,
T,2012-09-23 14:56:31,43.445833000,-80.482521000,337.4,27.0,2.23,303.7,5.8,0.688,22.46,,,,,
T,2012-09-23 14:56:34,43.445950000,-80.482753000,338.8,27.4,2.19,304.8,6.1,0.710,22.84,,,,,
T,2012-09-23 14:56:37,43.446067000,-80.482986000,339.9,27.5,2.18,304.7,4.8,0.733,22.91,,,,,
T,2012-09-23 14:56:40,43.446179000,-80.483229000,340.2,27.9,2.15,302.4,1.3,0.757,23.28,,,,,
T,2012-09-23 14:56:43,43.446284000,-80.483482000,340.1,28.3,2.12,299.8,-0.4,0.780,23.57,,,,,
T,2012-09-23 14:56:46,43.446395000,-80.483726000,339.9,27.9,2.15,302.1,-0.9,0.803,23.29,,,,,
T,2012-09-23 14:56:49,43.446486000,-80.483918000,340.0,22.2,2.70,303.1,0.5,0.822,18.54,,,,,
T,2012-09-23 14:56:52,43.446519000,-80.484024000,340.3,11.2,5.36,293.2,3.2,0.831,9.33,,,,,
T,2012-09-23 14:57:27,43.446544000,-80.484104000,340.5,0.7,82.79,293.3,2.8,0.838,7.05,,,,,
T,2012-09-23 14:57:30,43.446442000,-80.484269000,341.8,21.0,2.85,229.6,7.4,0.856,17.52,,,,,
T,2012-09-23 14:57:33,43.446268000,-80.484437000,343.4,28.4,2.12,215.0,6.8,0.880,23.64,,,,,
T,2012-09-23 14:57:36,43.446069000,-80.484607000,344.7,31.3,1.92,211.8,5.0,0.906,26.04,,,,,
T,2012-09-23 14:57:39,43.445867000,-80.484785000,346.2,32.0,1.87,212.6,5.6,0.932,26.67,,,,,
T,2012-09-23 14:57:42,43.445674000,-80.484954000,347.7,30.5,1.97,212.4,5.9,0.958,25.43,,,,,
T,2012-09-23 14:57:45,43.445482000,-80.485128000,349.3,30.7,1.96,213.3,6.3,0.983,25.56,,,,,
T,2012-09-23 14:57:48,43.445286000,-80.485305000,349.0,31.3,1.92,213.3,-1.2,1.009,26.07,,,,,
T,2012-09-23 14:57:51,43.445090000,-80.485485000,347.1,31.4,1.91,213.7,-7.3,1.036,26.20,,,,,
T,2012-09-23 14:57:54,43.444907000,-80.485656000,344.9,29.5,2.03,214.2,-8.9,1.060,24.60,,,,,
T,2012-09-23 14:57:57,43.444740000,-80.485806000,342.7,26.6,2.25,213.1,-9.9,1.082,22.17,,,,,
T,2012-09-23 14:58:00,43.444629000,-80.485891000,341.1,16.9,3.54,209.1,-11.3,1.096,14.12,,,,,
T,2012-09-23 14:58:03,43.444533000,-80.485968000,339.9,14.8,4.05,210.2,-9.7,1.109,12.35,,,,,
T,2012-09-23 14:58:06,43.444447000,-80.486044000,339.0,13.6,4.40,212.7,-7.9,1.120,11.36,,,,,
T,2012-09-23 14:58:09,43.444357000,-80.486127000,338.2,14.5,4.15,213.8,-6.6,1.132,12.05,,,,,
T,2012-09-23 14:58:12,43.444234000,-80.486240000,337.1,19.7,3.04,213.7,-6.7,1.149,16.44,,,,,
T,2012-09-23 14:58:15,43.444084000,-80.486392000,335.8,24.9,2.41,216.3,-6.3,1.169,20.72,,,,,
T,2012-09-23 14:58:18,43.443874000,-80.486626000,334.4,36.1,1.66,219.0,-4.7,1.199,30.05,,,,,
T,2012-09-23 14:58:21,43.443644000,-80.486816000,333.2,35.8,1.68,211.0,-4.0,1.229,29.83,,,,,
T,2012-09-23 14:58:24,43.443408000,-80.487020000,332.3,37.2,1.61,212.1,-2.9,1.260,30.99,,,,,
T,2012-09-23 14:58:27,43.443216000,-80.487195000,331.1,30.7,1.95,213.5,-4.7,1.286,25.61,,,,,
T,2012-09-23 14:58:30,43.443051000,-80.487323000,330.0,25.3,2.37,209.4,-5.2,1.307,21.06,,,,,
T,2012-09-23 14:58:33,43.442971000,-80.487388000,329.5,12.4,4.84,210.5,-4.8,1.317,10.33,,,,,
T,2012-09-23 14:58:38,43.443007000,-80.487395000,329.6,2.9,20.63,352.0,2.5,1.321,4.04,,,,,
T,2012-09-23 14:58:42,43.443057000,-80.487492000,329.6,8.7,6.93,305.4,0.0,1.331,9.62,,,,,
T,2012-09-23 14:58:45,43.443130000,-80.487651000,329.5,18.3,3.29,302.3,-0.7,1.346,15.21,,,,,
T,2012-09-23 14:58:48,43.443236000,-80.487837000,329.4,22.9,2.62,308.1,-0.5,1.365,19.12,,,,,
T,2012-09-23 14:58:51,43.443356000,-80.488015000,329.6,23.6,2.55,312.9,1.0,1.385,19.63,,,,,
T,2012-09-23 14:58:54,43.443474000,-80.488197000,330.1,23.7,2.54,311.8,2.5,1.405,19.72,,,,,
T,2012-09-23 14:58:57,43.443598000,-80.488393000,330.6,25.2,2.38,311.1,2.4,1.426,21.01,,,,,
T,2012-09-23 14:59:00,43.443723000,-80.488590000,330.9,25.4,2.36,311.2,1.4,1.447,21.15,,,,,
T,2012-09-23 14:59:03,43.443843000,-80.488790000,331.2,25.2,2.38,309.6,1.4,1.468,20.97,,,,,
T,2012-09-23 14:59:06,43.443960000,-80.488985000,330.9,24.5,2.45,309.6,-1.5,1.488,20.45,,,,,
T,2012-09-23 14:59:09,43.444071000,-80.489166000,330.7,23.0,2.61,310.2,-1.0,1.507,19.15,,,,,
T,2012-09-23 14:59:12,43.444181000,-80.489354000,330.4,23.4,2.56,308.9,-1.5,1.527,19.52,,,,,
T,2012-09-23 14:59:15,43.444291000,-80.489551000,330.1,24.1,2.49,307.6,-1.5,1.547,20.09,,,,,
T,2012-09-23 14:59:18,43.444414000,-80.489766000,330.3,26.6,2.26,308.2,0.9,1.569,22.13,,,,,
T,2012-09-23 14:59:21,43.444547000,-80.489985000,330.8,27.7,2.17,309.9,2.2,1.592,23.08,,,,,
T,2012-09-23 14:59:24,43.444678000,-80.490205000,331.3,27.6,2.17,309.4,2.2,1.615,23.00,,,,,
T,2012-09-23 14:59:27,43.444812000,-80.490422000,331.8,27.6,2.17,310.4,2.2,1.638,23.03,,,,,
T,2012-09-23 14:59:30,43.444933000,-80.490635000,331.9,26.2,2.29,308.0,0.5,1.660,21.86,,,,,
T,2012-09-23 14:59:33,43.445036000,-80.490827000,331.9,23.2,2.59,306.5,0.0,1.679,19.30,,,,,
T,2012-09-23 14:59:36,43.445121000,-80.491006000,331.8,20.8,2.89,303.2,-0.6,1.697,17.30,,,,,
T,2012-09-23 14:59:39,43.445197000,-80.491141000,331.7,16.6,3.62,307.8,-0.7,1.710,13.81,,,,,
T,2012-09-23 14:59:42,43.445256000,-80.491228000,331.7,11.5,5.20,313.0,0.0,1.720,9.62,,,,,
T,2012-09-23 14:59:45,43.445289000,-80.491268000,331.6,5.9,10.22,318.7,-2.0,1.725,4.89,,,,,
T,2012-09-23 14:59:58,43.445359000,-80.491372000,331.6,3.2,18.90,312.8,0.0,1.736,11.46,,,,,
T,2012-09-23 15:00:01,43.445395000,-80.491436000,331.5,7.9,7.64,307.8,-1.5,1.743,6.55,,,,,
T,2012-09-23 15:00:04,43.445501000,-80.491602000,331.1,21.4,2.80,311.3,-2.2,1.761,17.87,,,,,
T,2012-09-23 15:00:07,43.445675000,-80.491896000,330.6,36.8,1.63,309.2,-1.6,1.791,30.66,,,,,
T,2012-09-23 15:00:10,43.445820000,-80.492190000,330.2,34.5,1.74,304.2,-1.4,1.820,28.74,,,,,
