type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-09-22 21:02:57,43.450747000,-80.516811000,336.6,,,,,0.000,,,,,2012-09-22,
T,2012-09-22 21:03:01,43.450852000,-80.516593000,335.9,19.0,3.15,56.4,-3.3,0.021,21.15,,,,,
T,2012-09-22 21:03:20,43.451982000,-80.515932000,331.7,25.9,2.32,23.0,-3.1,0.158,136.47,,,,,
T,2012-09-22 21:03:23,43.451884000,-80.515857000,331.7,15.0,4.01,150.9,0.0,0.170,12.47,,,,,
T,2012-09-22 21:03:26,43.451784000,-80.515806000,331.6,14.2,4.22,159.7,-0.8,0.182,11.85,,,,,
T,2012-09-22 21:03:30,43.451688000,-80.515759000,331.5,10.2,5.89,160.4,-0.9,0.193,11.32,,,,,
T,2012-09-22 21:03:33,43.451616000,-80.515726000,331.4,10.1,5.93,161.6,-1.2,0.202,8.43,,,,,
T,2012-09-22 21:03:36,43.451531000,-80.515685000,331.3,12.0,5.00,160.7,-1.0,0.212,10.01,,,,,
T,2012-09-22 21:03:39,43.451477000,-80.515656000,331.2,7.7,7.76,158.7,-1.6,0.218,6.44,,,,,
T,2012-09-22 21:03:43,43.451394000,-80.515601000,330.9,9.2,6.51,154.3,-2.9,0.228,10.24,,,,,
T,2012-09-22 21:03:46,43.451354000,-80.515573000,330.8,6.0,10.02,153.1,-2.0,0.233,4.99,,,,,
T,2012-09-22 21:03:49,43.451257000,-80.515507000,330.4,14.4,4.16,153.7,-3.3,0.245,12.03,,,,,
T,2012-09-22 21:03:52,43.451170000,-80.515454000,330.6,12.7,4.73,156.1,1.9,0.256,10.58,,,,,
T,2012-09-22 21:03:55,43.451080000,-80.515402000,330.8,13.0,4.61,157.2,1.8,0.267,10.85,,,,,
T,2012-09-22 21:03:58,43.450999000,-80.515352000,331.1,11.8,5.07,155.9,3.0,0.277,9.87,,,,,
T,2012-09-22 21:04:01,43.450913000,-80.515297000,331.4,12.6,4.74,155.1,2.8,0.287,10.54,,,,,
T,2012-09-22 21:04:04,43.450819000,-80.515241000,331.7,13.7,4.39,156.6,2.6,0.299,11.38,,,,,
T,2012-09-22 21:04:07,43.450720000,-80.515183000,332.0,14.4,4.18,157.0,2.5,0.311,11.96,,,,,
T,2012-09-22 21:04:10,43.450618000,-80.515123000,332.2,14.8,4.06,156.9,1.6,0.323,12.33,,,,,
T,2012-09-22 21:04:13,43.450541000,-80.515084000,332.4,10.9,5.48,159.8,2.2,0.332,9.12,,,,,
T,2012-09-22 21:04:16,43.450514000,-80.515071000,332.4,3.8,15.73,160.7,0.0,0.335,3.18,,,,,
T,2012-09-22 21:04:19,43.450407000,-80.514994000,332.4,16.1,3.73,152.4,0.0,0.349,13.42,,,,,
T,2012-09-22 21:04:22,43.450343000,-80.514938000,332.1,10.1,5.93,147.6,-3.6,0.357,8.43,,,,,
T,2012-09-22 21:04:25,43.450262000,-80.514870000,331.7,12.7,4.74,148.6,-3.8,0.368,10.55,,,,,
T,2012-09-22 21:04:28,43.450169000,-80.514798000,331.2,14.2,4.21,150.7,-4.2,0.379,11.86,,,,,
T,2012-09-22 21:04:31,43.450085000,-80.514731000,330.9,13.0,4.63,149.9,-2.8,0.390,10.79,,,,,
T,2012-09-22 21:04:34,43.450006000,-80.514673000,330.7,11.9,5.02,151.9,-2.0,0.400,9.95,,,,,
T,2012-09-22 21:04:37,43.449925000,-80.514615000,330.5,12.2,4.93,152.5,-2.0,0.410,10.15,,,,,
T,2012-09-22 21:04:40,43.449847000,-80.514560000,330.3,11.7,5.13,152.9,-2.1,0.420,9.74,,,,,
T,2012-09-22 21:04:43,43.449772000,-80.514512000,330.3,11.0,5.44,155.1,0.0,0.429,9.19,,,,,
T,2012-09-22 21:04:46,43.449697000,-80.514462000,330.3,11.1,5.40,154.2,0.0,0.439,9.26,,,,,
T,2012-09-22 21:04:49,43.449616000,-80.514394000,330.3,12.7,4.74,148.6,0.0,0.449,10.55,,,,,
T,2012-09-22 21:04:52,43.449529000,-80.514319000,330.4,13.7,4.38,148.0,0.9,0.461,11.41,,,,,
