type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-19 18:08:12,43.472833000,-80.484399000,323.8,,,,,0.000,,143,92,30,"19/06/2014 Kitchener, ON, Canada",
T,2014-06-19 18:08:13,43.472907000,-80.484408000,323.8,29.7,2.02,355.0,0.0,0.008,8.25,143,93,30,,
T,2014-06-19 18:08:16,43.473144000,-80.484415000,324.2,31.6,1.90,358.8,1.5,0.035,26.34,144,99,30,,
T,2014-06-19 18:08:20,43.473493000,-80.484416000,324.2,34.9,1.72,359.9,0.0,0.073,38.77,147,103,30,,
T,2014-06-19 18:08:24,43.473826000,-80.484414000,324.2,33.3,1.80,0.2,0.0,0.110,37.00,150,106,30,,
T,2014-06-19 18:08:27,43.474100000,-80.484412000,323.6,36.5,1.64,0.3,-2.0,0.141,30.44,152,111,31,,
T,2014-06-19 18:08:28,43.474192000,-80.484412000,323.2,36.8,1.63,0.0,-3.9,0.151,10.22,153,105,31,,
T,2014-06-19 18:08:29,43.474297000,-80.484415000,322.8,42.0,1.43,358.8,-3.4,0.163,11.67,154,102,31,,
T,2014-06-19 18:08:30,43.474381000,-80.484415000,322.4,33.6,1.79,0.0,-4.3,0.172,9.33,154,103,31,,
T,2014-06-19 18:08:31,43.474487000,-80.484397000,322.4,42.7,1.40,7.0,0.0,0.184,11.87,154,104,31,,
T,2014-06-19 18:08:32,43.474581000,-80.484385000,322.0,37.8,1.59,5.3,-3.8,0.194,10.49,155,106,31,,
T,2014-06-19 18:08:33,43.474675000,-80.484366000,321.4,38.0,1.58,8.3,-5.7,0.205,10.56,155,108,31,,
T,2014-06-19 18:08:34,43.474779000,-80.484359000,321.0,41.6,1.44,2.8,-3.5,0.217,11.57,155,109,31,,
T,2014-06-19 18:08:35,43.474878000,-80.484355000,320.6,39.6,1.51,1.7,-3.6,0.228,11.00,156,97,31,,
T,2014-06-19 18:08:36,43.474984000,-80.484345000,320.2,42.5,1.41,3.9,-3.4,0.239,11.80,156,61,31,,
T,2014-06-19 18:08:37,43.475087000,-80.484339000,319.6,41.2,1.46,2.4,-5.2,0.251,11.45,156,61,31,,
T,2014-06-19 18:08:41,43.475467000,-80.484350000,319.6,38.0,1.58,358.8,0.0,0.293,42.23,154,43,31,,
T,2014-06-19 18:08:46,43.475869000,-80.484348000,319.6,32.2,1.87,0.2,0.0,0.338,44.66,151,0,31,,
T,2014-06-19 18:08:49,43.476056000,-80.484351000,319.6,24.9,2.41,359.3,0.0,0.358,20.78,148,0,31,,
T,2014-06-19 18:08:52,43.476242000,-80.484350000,319.6,24.8,2.42,0.2,0.0,0.379,20.67,148,67,31,,
T,2014-06-19 18:08:58,43.476657000,-80.484370000,319.6,27.7,2.17,358.0,0.0,0.425,46.14,149,83,31,,
T,2014-06-19 18:09:02,43.476990000,-80.484360000,319.6,33.3,1.80,1.2,0.0,0.462,37.01,151,93,31,,
T,2014-06-19 18:09:04,43.477187000,-80.484374000,319.2,39.4,1.52,357.0,-1.8,0.484,21.92,152,96,31,,
T,2014-06-19 18:09:05,43.477273000,-80.484380000,318.8,34.4,1.74,357.1,-4.2,0.494,9.57,152,99,31,,
T,2014-06-19 18:09:07,43.477492000,-80.484398000,318.4,43.9,1.37,356.6,-1.6,0.518,24.37,152,102,31,,
T,2014-06-19 18:09:08,43.477599000,-80.484404000,317.2,42.8,1.40,357.7,-10.1,0.530,11.90,152,90,31,,
T,2014-06-19 18:09:09,43.477701000,-80.484412000,316.6,40.9,1.47,356.7,-5.3,0.541,11.35,152,90,31,,
T,2014-06-19 18:09:11,43.477921000,-80.484410000,316.0,44.0,1.36,0.4,-2.5,0.566,24.44,152,83,31,,
T,2014-06-19 18:09:12,43.478032000,-80.484411000,315.4,44.4,1.35,359.6,-4.9,0.578,12.33,152,101,31,,
T,2014-06-19 18:09:13,43.478163000,-80.484409000,314.8,52.4,1.15,0.6,-4.1,0.593,14.56,152,101,31,,
T,2014-06-19 18:09:14,43.478280000,-80.484407000,314.2,46.8,1.28,0.7,-4.6,0.606,13.00,152,102,31,,
