type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-06-25 22:52:20,43.452704000,-80.517431000,365.0,,,,,0.000,,134,37,28,"25/06/2013 Kitchener, ON, Canada",
T,2013-06-25 22:52:21,43.452757000,-80.517472000,365.0,24.3,2.47,330.7,0.0,0.007,6.76,134,36,28,,
T,2013-06-25 22:52:25,43.452977000,-80.517620000,365.4,24.5,2.45,334.0,1.5,0.034,27.22,133,88,28,,
T,2013-06-25 22:52:28,43.453154000,-80.517734000,365.4,26.1,2.30,334.9,0.0,0.056,21.72,133,93,28,,
T,2013-06-25 22:52:35,43.453564000,-80.518040000,365.4,26.7,2.25,331.6,0.0,0.108,51.85,135,96,28,,
T,2013-06-25 22:52:36,43.453625000,-80.518087000,365.4,28.0,2.14,330.8,0.0,0.115,7.77,135,96,28,,
T,2013-06-25 22:52:43,43.454097000,-80.518380000,365.4,29.6,2.03,335.7,0.0,0.173,57.55,135,97,28,,
T,2013-06-25 22:52:50,43.454588000,-80.518691000,365.4,30.9,1.94,335.3,0.0,0.233,60.08,136,91,28,,
T,2013-06-25 22:52:51,43.454649000,-80.518753000,365.4,30.4,1.98,323.6,0.0,0.241,8.43,136,71,28,,
T,2013-06-25 22:52:54,43.454851000,-80.518877000,365.4,29.5,2.03,336.0,0.0,0.266,24.58,135,16,28,,
T,2013-06-25 22:52:57,43.454946000,-80.518932000,365.4,13.7,4.36,337.2,0.0,0.277,11.45,133,0,28,,
T,2013-06-25 22:52:58,43.454957000,-80.518935000,365.0,4.5,13.38,348.8,-32.1,0.279,1.25,132,0,28,,
T,2013-06-25 22:52:59,43.454950000,-80.518939000,364.4,3.0,19.78,202.5,-71.2,0.280,0.84,132,0,28,,
T,2013-06-25 22:53:00,43.454959000,-80.518943000,364.0,3.8,15.86,342.1,-38.1,0.281,1.05,132,0,28,,
T,2013-06-25 22:53:01,43.454968000,-80.518950000,363.6,4.1,14.50,330.6,-34.8,0.282,1.15,132,0,28,,
T,2013-06-25 22:53:02,43.454984000,-80.518955000,363.2,6.6,9.14,347.2,-21.9,0.284,1.82,132,0,28,,
T,2013-06-25 22:53:03,43.455013000,-80.518955000,363.2,11.6,5.17,0.0,0.0,0.287,3.22,132,0,28,,
T,2013-06-25 22:53:05,43.455049000,-80.518963000,363.2,7.3,8.23,350.8,0.0,0.291,4.05,131,24,28,,
T,2013-06-25 22:53:09,43.455181000,-80.519128000,363.2,17.9,3.36,317.8,0.0,0.311,19.83,131,65,28,,
T,2013-06-25 22:53:10,43.455172000,-80.519258000,363.2,38.0,1.58,264.6,0.0,0.321,10.57,132,69,28,,
T,2013-06-25 22:53:11,43.455160000,-80.519360000,363.2,30.1,1.99,260.8,0.0,0.330,8.36,133,73,28,,
T,2013-06-25 22:53:13,43.455137000,-80.519528000,363.2,24.9,2.41,259.3,0.0,0.343,13.84,134,63,28,,
T,2013-06-25 22:53:15,43.455079000,-80.519681000,363.2,25.1,2.39,242.4,0.0,0.357,13.96,136,83,28,,
T,2013-06-25 22:53:24,43.454847000,-80.520311000,363.2,22.9,2.63,243.1,0.0,0.415,57.13,136,91,28,,
T,2013-06-25 22:53:31,43.454678000,-80.520847000,363.2,24.3,2.47,246.5,0.0,0.462,47.27,137,92,28,,
T,2013-06-25 22:53:33,43.454618000,-80.520988000,363.2,23.8,2.52,239.6,0.0,0.475,13.22,138,92,28,,
T,2013-06-25 22:53:36,43.454555000,-80.521179000,363.2,20.4,2.95,245.6,0.0,0.492,16.97,139,92,28,,
T,2013-06-25 22:53:37,43.454524000,-80.521246000,363.2,23.1,2.59,237.5,0.0,0.498,6.42,139,91,28,,
T,2013-06-25 22:53:40,43.454465000,-80.521475000,363.2,23.6,2.54,250.5,0.0,0.518,19.66,139,91,28,,
T,2013-06-25 22:53:47,43.454265000,-80.521945000,363.6,22.7,2.65,239.6,0.9,0.562,44.05,142,94,28,,
