type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-05 20:25:08,43.450370000,-80.516493000,365.0,,,,,0.000,,99,21,24,"05/06/2014 Kitchener, ON, Canada",
T,2014-06-05 20:25:09,43.450372000,-80.516494000,364.8,0.9,70.48,340.1,-84.6,0.000,0.24,98,21,24,,
T,2014-06-05 20:25:10,43.450372000,-80.516497000,364.8,0.9,68.64,270.0,0.0,0.000,0.24,97,21,24,,
T,2014-06-05 20:25:14,43.450380000,-80.516548000,364.8,3.8,15.79,282.2,0.0,0.005,4.22,99,21,24,,
T,2014-06-05 20:25:16,43.450414000,-80.516548000,364.8,6.8,8.82,0.0,0.0,0.008,3.78,102,84,24,,
T,2014-06-05 20:25:17,43.450453000,-80.516532000,364.8,16.3,3.69,16.6,0.0,0.013,4.52,105,86,24,,
T,2014-06-05 20:25:18,43.450501000,-80.516571000,364.8,22.3,2.69,329.5,0.0,0.019,6.20,108,89,24,,
T,2014-06-05 20:25:19,43.450540000,-80.516618000,364.8,20.8,2.89,318.8,0.0,0.025,5.77,111,66,24,,
T,2014-06-05 20:25:21,43.450624000,-80.516726000,364.8,23.0,2.61,317.0,0.0,0.038,12.79,115,94,24,,
T,2014-06-05 20:25:22,43.450666000,-80.516757000,364.8,19.1,3.15,331.8,0.0,0.043,5.30,116,92,24,,
T,2014-06-05 20:25:23,43.450738000,-80.516770000,364.8,29.0,2.07,352.5,0.0,0.051,8.07,118,100,24,,
T,2014-06-05 20:25:26,43.450926000,-80.516673000,364.8,26.8,2.24,20.5,0.0,0.073,22.31,119,38,24,,
T,2014-06-05 20:25:29,43.451032000,-80.516537000,364.4,19.3,3.10,43.0,-2.5,0.090,16.12,119,0,24,,
T,2014-06-05 20:25:30,43.451025000,-80.516521000,364.0,5.4,11.03,121.1,-26.5,0.091,1.51,118,0,24,,
T,2014-06-05 20:25:38,43.451068000,-80.516439000,362.8,3.7,16.30,54.2,-14.7,0.099,8.18,122,50,23,,
T,2014-06-05 20:25:39,43.451092000,-80.516420000,362.8,11.1,5.41,29.9,0.0,0.102,3.08,123,60,23,,
T,2014-06-05 20:25:40,43.451144000,-80.516435000,362.8,21.3,2.82,348.2,0.0,0.108,5.90,123,68,23,,
T,2014-06-05 20:25:41,43.451185000,-80.516456000,362.8,17.5,3.43,339.6,0.0,0.113,4.86,125,75,23,,
T,2014-06-05 20:25:43,43.451256000,-80.516522000,362.8,17.1,3.50,326.0,0.0,0.123,9.53,128,79,24,,
T,2014-06-05 20:25:45,43.451337000,-80.516582000,362.8,18.4,3.26,331.7,0.0,0.133,10.23,131,81,23,,
T,2014-06-05 20:25:47,43.451431000,-80.516643000,362.8,20.8,2.89,334.8,0.0,0.144,11.55,134,89,23,,
T,2014-06-05 20:25:49,43.451517000,-80.516702000,362.8,19.2,3.12,333.5,0.0,0.155,10.68,138,83,23,,
T,2014-06-05 20:25:54,43.451652000,-80.516846000,362.8,13.7,4.39,322.2,0.0,0.174,19.00,140,0,23,,
T,2014-06-05 20:25:55,43.451665000,-80.516862000,363.2,7.0,8.59,318.2,20.6,0.176,1.94,139,0,23,,
T,2014-06-05 20:25:56,43.451686000,-80.516868000,363.6,8.6,6.99,348.3,16.8,0.178,2.38,139,0,23,,
T,2014-06-05 20:25:57,43.451697000,-80.516870000,364.0,4.4,13.52,352.5,32.4,0.180,1.23,138,0,24,,
T,2014-06-05 20:25:58,43.451703000,-80.516870000,364.4,2.4,25.00,0.0,60.0,0.180,0.67,138,0,23,,
T,2014-06-05 20:25:59,43.451707000,-80.516872000,364.8,1.7,35.24,340.1,84.6,0.181,0.47,138,0,23,,
T,2014-06-05 20:26:03,43.451756000,-80.516896000,364.8,5.2,11.53,340.4,0.0,0.187,5.78,138,4,24,,
T,2014-06-05 20:26:06,43.451769000,-80.516909000,364.8,2.1,27.98,324.0,0.0,0.188,1.79,138,42,24,,
T,2014-06-05 20:26:20,43.451787000,-80.516924000,364.8,0.6,99.74,328.8,0.0,0.191,2.34,130,44,24,,
T,2014-06-05 20:26:21,43.451798000,-80.516926000,364.8,4.4,13.52,352.5,0.0,0.192,1.23,129,22,24,,
T,2014-06-05 20:26:23,43.451824000,-80.516940000,364.8,5.6,10.74,338.6,0.0,0.195,3.10,130,32,24,,
T,2014-06-05 20:26:24,43.451851000,-80.516968000,364.8,13.5,4.43,323.0,0.0,0.199,3.76,131,50,24,,
T,2014-06-05 20:26:25,43.451863000,-80.517048000,364.8,23.8,2.52,281.7,0.0,0.205,6.61,132,79,24,,
T,2014-06-05 20:26:26,43.451868000,-80.517118000,364.8,20.5,2.93,275.6,0.0,0.211,5.69,133,85,24,,
T,2014-06-05 20:26:28,43.451849000,-80.517243000,364.8,18.6,3.23,258.2,0.0,0.221,10.34,136,87,24,,
T,2014-06-05 20:26:29,43.451838000,-80.517301000,364.8,17.5,3.44,255.4,0.0,0.226,4.85,137,88,24,,
T,2014-06-05 20:26:30,43.451826000,-80.517343000,364.8,13.1,4.56,248.5,0.0,0.230,3.65,138,42,24,,
T,2014-06-05 20:26:33,43.451786000,-80.517475000,364.8,13.9,4.32,247.3,0.0,0.241,11.57,141,75,24,,
T,2014-06-05 20:26:37,43.451712000,-80.517679000,364.8,16.6,3.61,243.4,0.0,0.260,18.45,143,91,24,,
T,2014-06-05 20:26:40,43.451667000,-80.517847000,364.8,17.4,3.45,249.7,0.0,0.274,14.49,146,91,24,,
T,2014-06-05 20:26:41,43.451647000,-80.517898000,365.2,16.9,3.56,241.6,8.5,0.279,4.69,147,92,24,,
T,2014-06-05 20:26:42,43.451627000,-80.517944000,365.6,15.6,3.84,239.1,9.2,0.283,4.34,147,92,24,,
T,2014-06-05 20:26:43,43.451610000,-80.517998000,366.0,17.1,3.50,246.6,8.4,0.288,4.76,148,95,24,,
T,2014-06-05 20:26:44,43.451596000,-80.518058000,366.4,18.4,3.27,252.2,7.8,0.293,5.10,149,95,24,,
T,2014-06-05 20:26:45,43.451580000,-80.518121000,366.8,19.4,3.09,250.7,7.4,0.299,5.40,149,98,24,,
T,2014-06-05 20:26:48,43.451520000,-80.518300000,366.8,19.1,3.14,245.2,0.0,0.315,15.95,152,96,24,,
T,2014-06-05 20:26:51,43.451447000,-80.518490000,366.8,20.9,2.88,242.1,0.0,0.332,17.39,155,98,24,,
T,2014-06-05 20:26:54,43.451384000,-80.518686000,367.4,20.8,2.88,246.1,3.5,0.349,17.34,156,101,24,,
T,2014-06-05 20:26:55,43.451364000,-80.518754000,367.8,21.4,2.81,247.9,6.7,0.355,5.94,156,102,24,,
T,2014-06-05 20:26:56,43.451325000,-80.518824000,368.2,25.7,2.34,232.5,5.6,0.362,7.13,157,103,24,,
T,2014-06-05 20:26:57,43.451302000,-80.518885000,368.8,20.0,3.00,242.6,10.8,0.368,5.56,157,102,24,,
T,2014-06-05 20:26:58,43.451281000,-80.518961000,369.2,23.7,2.53,249.2,6.1,0.375,6.58,158,103,24,,
T,2014-06-05 20:27:00,43.451237000,-80.519086000,369.2,20.2,2.97,244.1,0.0,0.386,11.24,158,101,24,,
T,2014-06-05 20:27:05,43.451126000,-80.519399000,369.2,20.3,2.96,244.0,0.0,0.414,28.18,160,99,24,,
T,2014-06-05 20:27:07,43.451077000,-80.519529000,369.8,21.3,2.81,242.6,5.1,0.426,11.85,160,98,24,,
T,2014-06-05 20:27:08,43.451060000,-80.519587000,370.2,18.2,3.29,248.0,7.9,0.431,5.06,161,97,24,,
T,2014-06-05 20:27:09,43.451032000,-80.519657000,370.6,23.3,2.58,241.1,6.2,0.437,6.46,161,99,24,,
T,2014-06-05 20:27:10,43.451015000,-80.519716000,371.0,18.5,3.25,248.4,7.8,0.442,5.14,161,101,24,,
