type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-18 19:06:28,43.450123000,-80.516826000,338.3,,,,,0.000,,,,,2012-08-18 One Shot To Stratford,
T,2012-08-18 19:06:42,43.450563000,-80.516713000,337.7,12.8,4.69,10.6,-1.2,0.050,49.73,,,,,
T,2012-08-18 19:06:45,43.450791000,-80.516661000,336.3,30.8,1.95,9.4,-5.5,0.075,25.68,,,,,
T,2012-08-18 19:06:48,43.450972000,-80.516580000,335.2,25.4,2.36,18.0,-5.2,0.097,21.15,,,,,
T,2012-08-18 19:06:51,43.451065000,-80.516513000,334.7,14.0,4.28,27.6,-4.3,0.108,11.67,,,,,
T,2012-08-18 19:06:54,43.451040000,-80.516447000,334.9,7.2,8.30,117.6,3.3,0.114,6.02,,,,,
T,2012-08-18 19:06:57,43.450899000,-80.516116000,335.0,37.2,1.61,120.4,0.3,0.145,31.04,,,,,
T,2012-08-18 19:07:00,43.450284000,-80.515879000,335.8,85.2,0.70,164.4,1.1,0.216,70.97,,,,,
T,2012-08-18 19:07:03,43.449960000,-80.515671000,333.5,47.7,1.26,155.0,-5.8,0.256,39.74,,,,,
T,2012-08-18 19:07:06,43.449665000,-80.515546000,331.4,41.2,1.46,162.9,-6.1,0.290,34.30,,,,,
T,2012-08-18 19:07:09,43.449390000,-80.515409000,330.7,39.0,1.54,160.1,-2.2,0.323,32.50,,,,,
T,2012-08-18 19:07:12,43.449099000,-80.515231000,331.5,42.5,1.41,156.1,2.3,0.358,35.40,,,,,
T,2012-08-18 19:07:15,43.448807000,-80.515071000,332.0,41.9,1.43,158.3,1.4,0.393,34.93,,,,,
T,2012-08-18 19:07:18,43.448539000,-80.514913000,332.0,38.9,1.54,156.8,0.0,0.426,32.41,,,,,
T,2012-08-18 19:07:21,43.448291000,-80.514754000,332.0,36.5,1.64,155.0,0.0,0.456,30.41,,,,,
T,2012-08-18 19:07:24,43.448035000,-80.514584000,331.9,37.9,1.58,154.3,-0.3,0.488,31.60,,,,,
T,2012-08-18 19:07:27,43.447800000,-80.514426000,331.5,34.9,1.72,154.0,-1.4,0.517,29.07,,,,,
T,2012-08-18 19:07:30,43.447569000,-80.514288000,331.0,33.6,1.79,156.6,-1.8,0.545,27.99,,,,,
T,2012-08-18 19:07:33,43.447337000,-80.514169000,330.7,33.0,1.82,159.6,-1.1,0.572,27.52,,,,,
T,2012-08-18 19:07:36,43.447110000,-80.514056000,330.4,32.2,1.86,160.1,-1.1,0.599,26.83,,,,,
T,2012-08-18 19:07:39,43.446889000,-80.513941000,331.5,31.5,1.90,159.3,4.2,0.625,26.26,,,,,
T,2012-08-18 19:07:42,43.446675000,-80.513840000,332.9,30.2,1.99,161.1,5.6,0.650,25.14,,,,,
T,2012-08-18 19:07:45,43.446462000,-80.513740000,334.5,30.0,2.00,161.2,6.4,0.675,25.01,,,,,
T,2012-08-18 19:07:48,43.446251000,-80.513638000,336.1,29.8,2.01,160.7,6.4,0.700,24.85,,,,,
T,2012-08-18 19:07:51,43.446045000,-80.513517000,336.0,29.9,2.01,156.9,-0.4,0.725,24.89,,,,,
T,2012-08-18 19:07:54,43.445841000,-80.513410000,335.9,29.1,2.06,159.2,-0.4,0.749,24.26,,,,,
T,2012-08-18 19:07:57,43.445645000,-80.513308000,335.8,27.9,2.15,159.3,-0.4,0.773,23.29,,,,,
T,2012-08-18 19:08:00,43.445448000,-80.513210000,335.7,27.9,2.15,160.1,-0.4,0.796,23.28,,,,,
T,2012-08-18 19:08:03,43.445251000,-80.513114000,336.5,27.9,2.15,160.5,3.4,0.819,23.23,,,,,
T,2012-08-18 19:08:06,43.445047000,-80.513008000,337.3,29.1,2.06,159.3,3.3,0.843,24.23,,,,,
T,2012-08-18 19:08:09,43.444837000,-80.512888000,338.1,30.3,1.98,157.5,3.2,0.869,25.27,,,,,
T,2012-08-18 19:08:12,43.444629000,-80.512776000,338.7,29.8,2.01,158.6,2.4,0.893,24.82,,,,,
T,2012-08-18 19:08:15,43.444412000,-80.512664000,339.2,30.9,1.94,159.5,1.9,0.919,25.76,,,,,
T,2012-08-18 19:08:18,43.444190000,-80.512551000,339.6,31.6,1.90,159.7,1.5,0.946,26.31,,,,,
T,2012-08-18 19:08:21,43.443959000,-80.512430000,339.8,33.0,1.82,159.2,0.7,0.973,27.47,,,,,
T,2012-08-18 19:08:24,43.443736000,-80.512293000,339.8,32.6,1.84,156.0,0.0,1.000,27.14,,,,,
T,2012-08-18 19:08:27,43.443520000,-80.512160000,339.3,31.6,1.90,155.9,-1.9,1.026,26.30,,,,,
T,2012-08-18 19:08:30,43.443308000,-80.512023000,338.8,31.2,1.92,154.9,-1.9,1.053,26.03,,,,,
T,2012-08-18 19:08:33,43.443097000,-80.511889000,338.2,31.0,1.94,155.2,-2.3,1.078,25.83,,,,,
T,2012-08-18 19:08:36,43.442877000,-80.511813000,337.6,30.2,1.98,165.9,-2.4,1.104,25.20,,,,,
T,2012-08-18 19:08:39,43.442698000,-80.512100000,338.0,36.7,1.63,229.3,1.3,1.134,30.58,,,,,
