type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-26 00:07:44,43.450160000,-80.515545000,330.8,,,,,0.000,,90,,29,"25/06/2014 Kitchener, ON, Canada",
T,2014-06-26 00:07:47,43.450197000,-80.515577000,330.8,5.8,10.29,327.9,0.0,0.005,4.86,87,,29,,
T,2014-06-26 00:07:54,43.450269000,-80.515639000,330.8,4.9,12.35,328.0,0.0,0.014,9.44,88,,29,,
T,2014-06-26 00:07:55,43.450275000,-80.515618000,330.8,6.6,9.13,68.5,0.0,0.016,1.83,88,,29,,
T,2014-06-26 00:07:56,43.450285000,-80.515619000,330.8,4.0,14.96,355.8,0.0,0.017,1.11,89,,29,,
T,2014-06-26 00:08:00,43.450337000,-80.515607000,330.8,5.3,11.38,9.5,0.0,0.023,5.86,88,,29,,
T,2014-06-26 00:08:04,43.450390000,-80.515633000,330.8,5.6,10.66,340.4,0.0,0.029,6.25,91,,29,,
T,2014-06-26 00:08:06,43.450410000,-80.515649000,330.8,4.6,12.96,329.9,0.0,0.032,2.57,92,,29,,
T,2014-06-26 00:08:10,43.450439000,-80.515639000,330.8,3.0,20.07,14.1,0.0,0.035,3.32,95,,29,,
T,2014-06-26 00:08:14,43.450478000,-80.515630000,330.8,4.0,15.17,9.5,0.0,0.040,4.39,98,,29,,
T,2014-06-26 00:08:15,43.450487000,-80.515630000,330.8,3.6,16.67,0.0,0.0,0.041,1.00,98,,29,,
T,2014-06-26 00:08:20,43.450530000,-80.515577000,330.8,4.6,12.98,41.8,0.0,0.047,6.42,98,,29,,
T,2014-06-26 00:08:22,43.450541000,-80.515542000,330.8,5.6,10.80,66.6,0.0,0.050,3.09,96,,29,,
T,2014-06-26 00:08:31,43.450639000,-80.515444000,330.8,5.4,11.13,36.0,0.0,0.064,13.47,98,,28,,
T,2014-06-26 00:08:36,43.450683000,-80.515367000,330.2,5.7,10.52,51.8,-7.6,0.072,7.92,98,,28,,
T,2014-06-26 00:08:37,43.450688000,-80.515362000,329.8,2.5,24.25,36.0,-58.2,0.072,0.69,96,,28,,
T,2014-06-26 00:08:38,43.450696000,-80.515371000,329.4,4.1,14.50,320.8,-34.8,0.073,1.15,95,,28,,
T,2014-06-26 00:08:39,43.450704000,-80.515367000,329.0,3.4,17.62,19.9,-42.3,0.074,0.95,95,,28,,
