type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-20 12:47:49,43.451156000,-80.516538000,371.0,,,,,0.000,,101,68,28,"20/07/2013 Kitchener, ON, Canada w/ Mark",
T,2013-07-20 12:47:51,43.451206000,-80.516492000,371.0,12.0,4.98,33.7,0.0,0.007,6.69,104,79,28,,
T,2013-07-20 12:47:52,43.451258000,-80.516525000,371.0,22.9,2.62,335.3,0.0,0.013,6.36,105,83,28,,
T,2013-07-20 12:47:53,43.451292000,-80.516539000,371.0,14.2,4.23,343.4,0.0,0.017,3.94,107,85,28,,
T,2013-07-20 12:47:54,43.451326000,-80.516567000,370.4,15.9,3.78,329.1,-13.6,0.021,4.41,108,86,28,,
T,2013-07-20 12:47:56,43.451395000,-80.516617000,370.4,15.6,3.85,332.3,0.0,0.030,8.67,111,85,28,,
T,2013-07-20 12:47:58,43.451466000,-80.516667000,370.0,16.0,3.76,332.9,-4.5,0.039,8.87,115,84,28,,
T,2013-07-20 12:48:00,43.451539000,-80.516713000,370.0,16.1,3.74,335.4,0.0,0.048,8.92,118,86,28,,
T,2013-07-20 12:48:03,43.451645000,-80.516767000,369.2,15.1,3.98,339.7,-6.4,0.060,12.56,119,79,28,,
T,2013-07-20 12:48:07,43.451767000,-80.516837000,369.2,13.2,4.54,337.4,0.0,0.075,14.69,115,39,28,,
T,2013-07-20 12:48:10,43.451827000,-80.516867000,369.2,8.5,7.05,340.1,0.0,0.082,7.09,114,0,28,,
T,2013-07-20 12:48:12,43.451846000,-80.516890000,369.2,5.1,11.84,318.7,0.0,0.085,2.81,113,0,27,,
T,2013-07-20 12:48:15,43.451902000,-80.516935000,369.2,8.7,6.94,329.7,0.0,0.092,7.21,115,60,27,,
T,2013-07-20 12:48:18,43.452015000,-80.517007000,369.2,16.6,3.61,335.2,0.0,0.106,13.84,119,85,27,,
T,2013-07-20 12:48:20,43.452102000,-80.517056000,369.2,18.8,3.19,337.8,0.0,0.117,10.45,121,88,27,,
T,2013-07-20 12:48:21,43.452147000,-80.517083000,370.0,19.6,3.05,336.5,14.7,0.122,5.46,123,89,27,,
T,2013-07-20 12:48:22,43.452193000,-80.517109000,370.6,19.9,3.02,337.7,10.9,0.128,5.53,124,90,27,,
T,2013-07-20 12:48:23,43.452241000,-80.517132000,371.4,20.3,2.95,340.8,14.2,0.133,5.65,125,93,27,,
T,2013-07-20 12:48:24,43.452291000,-80.517158000,372.2,21.4,2.81,339.3,13.5,0.139,5.94,126,92,27,,
T,2013-07-20 12:48:25,43.452335000,-80.517186000,372.8,19.4,3.09,335.2,11.1,0.144,5.39,128,92,27,,
T,2013-07-20 12:48:29,43.452530000,-80.517297000,372.8,21.1,2.84,337.5,0.0,0.168,23.45,129,69,27,,
T,2013-07-20 12:48:40,43.453035000,-80.517620000,372.8,20.3,2.96,335.1,0.0,0.230,61.90,127,94,27,,
T,2013-07-20 12:48:46,43.453318000,-80.517805000,372.8,20.9,2.87,334.6,0.0,0.265,34.83,124,75,27,,
T,2013-07-20 12:48:52,43.453601000,-80.517999000,372.8,21.1,2.85,333.5,0.0,0.300,35.14,127,96,27,,
T,2013-07-20 12:48:57,43.453839000,-80.518164000,372.8,21.3,2.81,333.3,0.0,0.329,29.62,125,99,27,,
T,2013-07-20 12:49:07,43.454373000,-80.518506000,372.8,23.6,2.55,335.1,0.0,0.395,65.47,125,96,27,,
T,2013-07-20 12:49:10,43.454538000,-80.518621000,372.8,24.7,2.43,333.2,0.0,0.415,20.56,125,84,27,,
T,2013-07-20 12:49:15,43.454807000,-80.518815000,372.4,24.3,2.47,332.4,-1.2,0.449,33.76,122,0,27,,
T,2013-07-20 12:49:17,43.454911000,-80.518884000,371.6,23.1,2.60,334.3,-6.2,0.462,12.83,120,0,27,,
T,2013-07-20 12:49:18,43.454965000,-80.518919000,371.2,23.9,2.51,334.8,-6.0,0.469,6.63,119,46,27,,
T,2013-07-20 12:49:19,43.455018000,-80.518951000,370.8,23.2,2.59,336.3,-6.2,0.475,6.43,119,92,27,,
T,2013-07-20 12:49:21,43.455121000,-80.519042000,370.8,24.5,2.45,327.3,0.0,0.489,13.61,119,83,27,,
T,2013-07-20 12:49:23,43.455184000,-80.519187000,370.8,24.6,2.44,300.9,0.0,0.502,13.66,117,0,27,,
T,2013-07-20 12:49:26,43.455174000,-80.519406000,370.8,21.3,2.82,266.4,0.0,0.520,17.76,118,96,27,,
T,2013-07-20 12:49:28,43.455130000,-80.519550000,370.8,22.7,2.64,247.2,0.0,0.533,12.64,119,97,27,,
T,2013-07-20 12:49:31,43.455047000,-80.519768000,370.8,23.9,2.51,242.3,0.0,0.553,19.91,122,97,27,,
T,2013-07-20 12:49:39,43.454861000,-80.520285000,370.8,21.0,2.86,243.6,0.0,0.599,46.67,118,39,27,,
T,2013-07-20 12:49:47,43.454693000,-80.520776000,370.8,19.8,3.04,244.8,0.0,0.643,43.91,117,83,27,,
T,2013-07-20 12:49:57,43.454469000,-80.521394000,370.8,20.1,2.98,243.5,0.0,0.699,55.87,118,81,26,,
T,2013-07-20 12:50:02,43.454323000,-80.521708000,370.8,21.7,2.76,237.4,0.0,0.729,30.15,119,81,26,,
T,2013-07-20 12:50:09,43.454072000,-80.522114000,370.8,22.2,2.71,229.6,0.0,0.772,43.10,120,86,26,,
T,2013-07-20 12:50:10,43.454034000,-80.522158000,370.8,19.9,3.02,220.0,0.0,0.778,5.52,120,86,26,,
T,2013-07-20 12:50:14,43.453857000,-80.522344000,371.2,22.3,2.69,217.3,1.6,0.803,24.77,122,87,26,,
T,2013-07-20 12:50:15,43.453815000,-80.522381000,371.6,20.0,3.01,212.6,7.2,0.808,5.54,122,87,26,,
T,2013-07-20 12:50:16,43.453773000,-80.522417000,372.0,19.8,3.03,211.9,7.3,0.814,5.50,123,21,26,,
T,2013-07-20 12:50:17,43.453729000,-80.522449000,372.4,19.9,3.01,207.8,7.2,0.819,5.53,123,0,26,,
T,2013-07-20 12:50:18,43.453688000,-80.522475000,372.8,18.1,3.32,204.7,8.0,0.824,5.02,123,0,26,,
T,2013-07-20 12:50:21,43.453610000,-80.522543000,372.8,12.3,4.87,212.3,0.0,0.835,10.27,120,68,26,,
T,2013-07-20 12:50:24,43.453673000,-80.522694000,372.8,16.9,3.55,299.9,0.0,0.849,14.08,120,73,26,,
T,2013-07-20 12:50:28,43.453724000,-80.522894000,372.8,15.4,3.89,289.4,0.0,0.866,17.15,123,87,26,,
T,2013-07-20 12:50:29,43.453714000,-80.522951000,372.8,17.1,3.51,256.4,0.0,0.871,4.75,124,87,26,,
T,2013-07-20 12:50:31,43.453686000,-80.523058000,372.8,16.6,3.62,250.2,0.0,0.880,9.20,126,86,26,,
T,2013-07-20 12:50:33,43.453676000,-80.523168000,373.2,16.2,3.72,262.9,4.5,0.889,8.97,128,87,26,,
T,2013-07-20 12:50:34,43.453671000,-80.523224000,373.6,16.4,3.65,263.0,8.8,0.893,4.57,129,87,26,,
T,2013-07-20 12:50:35,43.453665000,-80.523272000,374.0,14.2,4.23,260.2,10.1,0.897,3.94,130,89,26,,
T,2013-07-20 12:50:36,43.453661000,-80.523324000,374.4,15.2,3.94,264.0,9.5,0.901,4.23,129,90,26,,
T,2013-07-20 12:50:37,43.453655000,-80.523375000,374.8,15.1,3.99,260.8,9.6,0.906,4.18,130,90,26,,
T,2013-07-20 12:50:38,43.453653000,-80.523431000,374.8,16.3,3.67,267.2,0.0,0.910,4.54,130,90,26,,
T,2013-07-20 12:50:41,43.453652000,-80.523609000,374.8,17.3,3.47,269.6,0.0,0.925,14.41,131,90,26,,
T,2013-07-20 12:50:46,43.453638000,-80.523895000,374.8,16.7,3.59,266.1,0.0,0.948,23.20,134,92,26,,
T,2013-07-20 12:50:48,43.453629000,-80.524003000,375.2,15.8,3.79,263.5,4.5,0.957,8.80,134,91,26,,
T,2013-07-20 12:50:49,43.453625000,-80.524062000,375.6,17.3,3.48,264.7,8.3,0.961,4.80,134,91,26,,
T,2013-07-20 12:50:50,43.453622000,-80.524121000,376.0,17.2,3.48,266.0,8.4,0.966,4.79,134,91,26,,
T,2013-07-20 12:50:51,43.453616000,-80.524194000,376.4,21.4,2.80,263.5,6.7,0.972,5.95,135,92,26,,
