type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-07-29 18:33:04,43.450069000,-80.517230000,338.8,,,,,0.000,,,,,2012-07-29,
T,2012-07-29 18:37:23,43.450387000,-80.516906000,338.8,0.6,98.11,36.5,0.0,0.044,44.00,,,,,
T,2012-07-29 18:37:36,43.450520000,-80.516811000,338.0,4.6,13.01,27.4,-4.8,0.061,16.66,,,,,
T,2012-07-29 18:37:55,43.450653000,-80.516717000,337.1,3.1,19.05,27.2,-5.4,0.077,16.62,,,,,
T,2012-07-29 18:38:06,43.450786000,-80.516622000,336.3,5.5,11.01,27.4,-4.8,0.094,16.66,,,,,
T,2012-07-29 18:38:16,43.450919000,-80.516527000,335.5,6.0,10.01,27.4,-4.8,0.111,16.66,,,,,
T,2012-07-29 18:38:19,43.450616000,-80.516743000,337.4,45.5,1.32,207.4,5.0,0.149,37.93,,,,,
T,2012-07-29 18:38:57,43.450412000,-80.516905000,338.8,2.5,24.19,210.0,5.3,0.175,26.18,,,,,
T,2012-07-29 18:39:44,43.450322000,-80.516908000,338.7,0.8,78.32,181.4,-1.0,0.185,10.00,,,,,
T,2012-07-29 18:40:08,43.450305000,-80.516784000,338.5,1.5,39.17,100.7,-2.0,0.195,10.21,,,,,
T,2012-07-29 18:40:16,43.450460000,-80.516697000,338.3,8.4,7.17,22.2,-1.1,0.214,18.60,,,,,
T,2012-07-29 18:40:21,43.450607000,-80.516610000,337.3,12.8,4.69,23.3,-5.6,0.231,17.79,,,,,
T,2012-07-29 18:40:24,43.450665000,-80.516565000,337.0,8.9,6.75,29.4,-4.1,0.239,7.40,,,,,
T,2012-07-29 18:40:27,43.450763000,-80.516475000,336.4,15.7,3.82,33.7,-4.6,0.252,13.10,,,,,
T,2012-07-29 18:40:33,43.450750000,-80.516381000,336.4,4.6,12.91,100.8,0.0,0.260,7.74,,,,,
T,2012-07-29 18:40:36,43.450681000,-80.516309000,336.8,11.6,5.19,142.9,4.2,0.269,9.63,,,,,
T,2012-07-29 18:40:39,43.450571000,-80.516213000,337.1,17.4,3.45,147.6,2.1,0.284,14.48,,,,,
T,2012-07-29 18:40:42,43.450444000,-80.516101000,337.2,20.1,2.98,147.4,0.6,0.300,16.77,,,,,
T,2012-07-29 18:40:45,43.450311000,-80.515986000,336.5,21.0,2.86,147.9,-4.0,0.318,17.46,,,,,
T,2012-07-29 18:40:48,43.450181000,-80.515886000,335.6,19.9,3.02,150.8,-5.4,0.334,16.56,,,,,
T,2012-07-29 18:40:51,43.450036000,-80.515793000,334.6,21.3,2.81,155.0,-5.6,0.352,17.78,,,,,
T,2012-07-29 18:40:54,43.449875000,-80.515683000,333.3,24.0,2.50,153.6,-6.5,0.372,19.98,,,,,
T,2012-07-29 18:40:57,43.449725000,-80.515593000,332.1,21.8,2.75,156.5,-6.6,0.390,18.19,,,,,
T,2012-07-29 18:41:00,43.449571000,-80.515497000,330.7,22.5,2.66,155.7,-7.5,0.409,18.79,,,,,
T,2012-07-29 18:41:03,43.449384000,-80.515396000,330.7,26.8,2.24,158.6,0.0,0.432,22.33,,,,,
T,2012-07-29 18:41:06,43.449195000,-80.515298000,331.3,26.9,2.23,159.4,2.7,0.454,22.45,,,,,
T,2012-07-29 18:41:09,43.449013000,-80.515197000,331.7,26.2,2.29,158.1,1.8,0.476,21.81,,,,,
T,2012-07-29 18:41:12,43.448843000,-80.515096000,332.0,24.7,2.43,156.7,1.5,0.496,20.58,,,,,
T,2012-07-29 18:41:15,43.448681000,-80.514997000,332.1,23.6,2.54,156.1,0.5,0.516,19.70,,,,,
T,2012-07-29 18:41:18,43.448532000,-80.514901000,332.0,21.9,2.73,154.9,-0.5,0.534,18.29,,,,,
T,2012-07-29 18:41:21,43.448386000,-80.514795000,331.9,22.0,2.72,152.2,-0.5,0.553,18.35,,,,,
T,2012-07-29 18:41:24,43.448233000,-80.514680000,331.9,23.3,2.58,151.4,0.0,0.572,19.38,,,,,
T,2012-07-29 18:41:27,43.448074000,-80.514566000,331.8,23.9,2.51,152.5,-0.5,0.592,19.93,,,,,
T,2012-07-29 18:41:30,43.447910000,-80.514455000,331.7,24.4,2.46,153.8,-0.5,0.612,20.32,,,,,
T,2012-07-29 18:41:33,43.447746000,-80.514360000,331.3,23.7,2.53,157.2,-2.0,0.632,19.78,,,,,
T,2012-07-29 18:41:36,43.447584000,-80.514272000,331.0,23.2,2.58,158.5,-1.5,0.651,19.36,,,,,
T,2012-07-29 18:41:39,43.447425000,-80.514236000,330.8,21.5,2.79,170.7,-1.1,0.669,17.90,,,,,
T,2012-07-29 18:41:42,43.447315000,-80.514367000,330.9,19.4,3.09,220.8,0.6,0.686,16.18,,,,,
T,2012-07-29 18:41:45,43.447257000,-80.514533000,331.1,17.9,3.36,244.3,1.3,0.700,14.90,,,,,
T,2012-07-29 18:41:48,43.447202000,-80.514705000,331.3,18.2,3.29,246.2,1.3,0.716,15.20,,,,,
T,2012-07-29 18:41:51,43.447146000,-80.514893000,331.5,19.7,3.04,247.7,1.2,0.732,16.44,,,,,
T,2012-07-29 18:41:54,43.447093000,-80.515088000,331.6,20.2,2.97,249.5,0.6,0.749,16.85,,,,,
T,2012-07-29 18:41:57,43.447033000,-80.515280000,331.9,20.3,2.96,246.7,1.8,0.766,16.91,,,,,
T,2012-07-29 18:42:00,43.446972000,-80.515466000,332.3,19.8,3.03,245.7,2.4,0.782,16.51,,,,,
T,2012-07-29 18:42:03,43.446916000,-80.515646000,332.7,19.0,3.16,246.8,2.5,0.798,15.84,,,,,
T,2012-07-29 18:42:06,43.446860000,-80.515819000,333.2,18.4,3.26,246.0,3.3,0.814,15.32,,,,,
T,2012-07-29 18:42:09,43.446801000,-80.515990000,333.7,18.4,3.26,244.6,3.3,0.829,15.32,,,,,
