type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-28 23:02:57,43.452225000,-80.516370000,332.6,,,,,0.000,,,,,5k,
T,2012-08-28 23:03:37,43.452504000,-80.516329000,332.7,2.8,21.39,6.1,0.3,0.031,31.17,,,,,
T,2012-08-28 23:03:52,43.452771000,-80.516610000,333.4,9.0,6.69,322.6,1.9,0.069,37.38,,,,,
T,2012-08-28 23:04:00,43.453037000,-80.516810000,333.5,15.2,3.96,331.4,0.3,0.102,33.70,,,,,
T,2012-08-28 23:04:05,43.453343000,-80.516946000,333.3,25.7,2.33,342.1,-0.6,0.138,35.73,,,,,
T,2012-08-28 23:04:08,43.453481000,-80.517025000,333.3,19.9,3.01,337.4,0.0,0.155,16.61,,,,,
T,2012-08-28 23:04:15,43.453695000,-80.517134000,333.1,13.0,4.60,339.7,-0.8,0.180,25.36,,,,,
T,2012-08-28 23:04:18,43.453786000,-80.517178000,333.1,12.9,4.66,340.7,0.0,0.191,10.72,,,,,
T,2012-08-28 23:04:21,43.453875000,-80.517227000,333.1,12.8,4.69,338.2,0.0,0.201,10.65,,,,,
T,2012-08-28 23:04:24,43.453979000,-80.517284000,333.0,14.9,4.02,338.3,-0.8,0.214,12.44,,,,,
T,2012-08-28 23:04:27,43.454062000,-80.517332000,333.0,12.0,5.00,337.2,0.0,0.224,10.01,,,,,
T,2012-08-28 23:04:30,43.454155000,-80.517376000,332.8,13.1,4.58,341.0,-1.8,0.235,10.93,,,,,
T,2012-08-28 23:04:33,43.454238000,-80.517415000,332.7,11.7,5.13,341.2,-1.0,0.244,9.75,,,,,
T,2012-08-28 23:04:36,43.454317000,-80.517462000,332.5,11.5,5.23,336.6,-2.1,0.254,9.57,,,,,
T,2012-08-28 23:04:39,43.454390000,-80.517508000,332.3,10.7,5.60,335.4,-2.2,0.263,8.92,,,,,
T,2012-08-28 23:04:42,43.454458000,-80.517557000,332.1,10.2,5.86,332.4,-2.3,0.271,8.53,,,,,
T,2012-08-28 23:04:45,43.454541000,-80.517592000,331.9,11.6,5.18,343.0,-2.1,0.281,9.65,,,,,
T,2012-08-28 23:04:48,43.454613000,-80.517633000,331.8,10.4,5.77,337.5,-1.2,0.290,8.66,,,,,
T,2012-08-28 23:04:51,43.454688000,-80.517686000,331.9,11.2,5.34,332.8,1.1,0.299,9.37,,,,,
T,2012-08-28 23:04:54,43.454758000,-80.517737000,332.1,10.6,5.68,332.1,2.3,0.308,8.80,,,,,
T,2012-08-28 23:04:57,43.454827000,-80.517790000,332.2,10.5,5.69,330.9,1.1,0.317,8.78,,,,,
