type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-03 21:27:45,43.453152000,-80.517723000,325.4,,,,,0.000,,133,99,27,"03/07/2013 Kitchener, ON, Canada: WCC Novice Group 1",
T,2013-07-03 21:27:46,43.453209000,-80.517759000,325.4,25.1,2.39,335.4,0.0,0.007,6.97,133,99,27,,
T,2013-07-03 21:27:49,43.453383000,-80.517868000,325.0,25.5,2.35,335.5,-1.9,0.028,21.25,133,99,27,,
T,2013-07-03 21:27:56,43.453815000,-80.518175000,325.0,27.8,2.16,332.7,0.0,0.082,54.05,134,99,27,,
T,2013-07-03 21:28:03,43.454235000,-80.518444000,325.0,26.5,2.27,335.1,0.0,0.134,51.49,131,71,27,,
T,2013-07-03 21:28:06,43.454407000,-80.518555000,325.0,25.3,2.37,334.9,0.0,0.155,21.12,131,0,27,,
T,2013-07-03 21:28:11,43.454675000,-80.518754000,325.0,24.4,2.46,331.7,0.0,0.189,33.85,128,0,27,,
T,2013-07-03 21:28:13,43.454776000,-80.518830000,325.0,23.0,2.60,331.4,0.0,0.202,12.80,125,0,27,,
T,2013-07-03 21:28:14,43.454825000,-80.518859000,325.0,21.3,2.81,336.8,0.0,0.207,5.93,123,0,27,,
T,2013-07-03 21:28:19,43.455003000,-80.518968000,325.0,15.6,3.85,336.0,0.0,0.229,21.65,124,0,27,,
T,2013-07-03 21:28:20,43.455005000,-80.518970000,325.0,1.0,60.63,324.0,0.0,0.229,0.27,124,0,27,,
T,2013-07-03 21:28:23,43.455020000,-80.518982000,325.0,2.3,25.92,329.9,0.0,0.231,1.93,120,0,27,,
T,2013-07-03 21:28:26,43.455027000,-80.518986000,325.0,1.0,59.35,337.5,0.0,0.232,0.84,120,0,27,,
T,2013-07-03 21:28:28,43.455027000,-80.518986000,325.0,0.0,,337.5,,0.232,0.00,121,0,27,,
T,2013-07-03 21:28:57,43.455067000,-80.519017000,325.0,0.6,94.71,330.6,0.0,0.237,5.10,109,26,27,,
T,2013-07-03 21:28:58,43.455079000,-80.519029000,324.6,5.9,10.10,324.0,-24.3,0.239,1.65,109,26,28,,
T,2013-07-03 21:28:59,43.455099000,-80.519048000,324.2,9.7,6.17,325.4,-14.8,0.242,2.70,108,38,28,,
T,2013-07-03 21:29:00,43.455114000,-80.519066000,323.8,8.0,7.53,318.9,-18.1,0.244,2.21,108,38,28,,
T,2013-07-03 21:29:01,43.455128000,-80.519084000,323.4,7.7,7.82,317.0,-18.8,0.246,2.13,108,38,28,,
T,2013-07-03 21:29:02,43.455140000,-80.519103000,323.0,7.3,8.19,311.0,-19.7,0.248,2.04,107,0,28,,
T,2013-07-03 21:29:04,43.455160000,-80.519148000,323.0,7.7,7.81,301.5,0.0,0.252,4.27,108,0,28,,
T,2013-07-03 21:29:05,43.455174000,-80.519191000,323.0,13.7,4.37,294.2,0.0,0.256,3.81,111,27,28,,
T,2013-07-03 21:29:06,43.455184000,-80.519249000,323.0,17.4,3.45,283.4,0.0,0.261,4.82,113,60,28,,
T,2013-07-03 21:29:07,43.455187000,-80.519311000,323.0,18.1,3.31,273.8,0.0,0.266,5.03,116,76,28,,
T,2013-07-03 21:29:09,43.455157000,-80.519445000,323.0,20.4,2.94,252.9,0.0,0.277,11.35,119,80,28,,
T,2013-07-03 21:29:10,43.455138000,-80.519515000,323.0,21.8,2.76,249.5,0.0,0.283,6.05,121,87,28,,
T,2013-07-03 21:29:13,43.455070000,-80.519706000,323.0,20.6,2.91,243.9,0.0,0.301,17.21,124,92,28,,
T,2013-07-03 21:29:14,43.455045000,-80.519765000,323.0,19.9,3.02,239.7,0.0,0.306,5.52,125,94,28,,
T,2013-07-03 21:29:18,43.454939000,-80.520054000,323.0,23.6,2.55,243.2,0.0,0.332,26.19,128,97,28,,
T,2013-07-03 21:29:20,43.454878000,-80.520235000,323.0,29.1,2.07,245.1,0.0,0.348,16.14,129,97,28,,
T,2013-07-03 21:29:27,43.454693000,-80.520810000,323.0,26.2,2.29,246.1,0.0,0.399,50.88,132,103,28,,
T,2013-07-03 21:29:28,43.454668000,-80.520883000,323.0,23.5,2.55,244.7,0.0,0.406,6.53,132,102,28,,
T,2013-07-03 21:29:34,43.454509000,-80.521335000,323.6,24.4,2.46,244.1,1.5,0.446,40.63,133,102,28,,
T,2013-07-03 21:29:35,43.454479000,-80.521414000,324.0,26.0,2.31,242.4,5.5,0.454,7.21,133,101,28,,
T,2013-07-03 21:29:36,43.454451000,-80.521487000,324.4,24.0,2.50,242.1,6.0,0.460,6.68,133,101,28,,
T,2013-07-03 21:29:37,43.454426000,-80.521559000,324.8,23.2,2.58,244.4,6.2,0.467,6.46,134,101,28,,
T,2013-07-03 21:29:38,43.454398000,-80.521635000,325.2,24.8,2.42,243.1,5.8,0.474,6.89,134,101,28,,
T,2013-07-03 21:29:40,43.454333000,-80.521776000,325.2,24.3,2.47,237.6,0.0,0.487,13.51,136,99,28,,
T,2013-07-03 21:29:42,43.454250000,-80.521913000,325.2,26.0,2.31,230.2,0.0,0.502,14.42,138,101,28,,
T,2013-07-03 21:29:45,43.454127000,-80.522119000,325.2,25.9,2.32,230.6,0.0,0.523,21.56,139,102,28,,
T,2013-07-03 21:29:47,43.454037000,-80.522229000,325.2,24.1,2.49,221.6,0.0,0.537,13.39,140,101,28,,
T,2013-07-03 21:29:48,43.453990000,-80.522269000,325.2,22.1,2.71,211.7,0.0,0.543,6.14,141,100,28,,
T,2013-07-03 21:29:55,43.453641000,-80.522640000,325.2,25.2,2.38,217.7,0.0,0.592,49.04,142,49,28,,
T,2013-07-03 21:29:56,43.453664000,-80.522702000,325.6,20.3,2.96,297.1,7.1,0.597,5.63,141,18,28,,
T,2013-07-03 21:29:57,43.453695000,-80.522755000,326.0,19.8,3.03,308.9,7.3,0.603,5.50,140,73,28,,
T,2013-07-03 21:29:58,43.453723000,-80.522809000,326.4,19.3,3.11,305.5,7.5,0.608,5.36,140,76,28,,
T,2013-07-03 21:29:59,43.453734000,-80.522878000,326.8,20.6,2.92,282.4,7.0,0.614,5.72,140,66,28,,
T,2013-07-03 21:30:00,43.453724000,-80.522944000,327.4,19.6,3.05,258.2,11.0,0.619,5.46,140,73,28,,
T,2013-07-03 21:30:06,43.453692000,-80.523327000,327.4,18.7,3.20,263.4,0.0,0.651,31.20,143,96,28,,
T,2013-07-03 21:30:08,43.453691000,-80.523452000,327.4,18.2,3.29,269.4,0.0,0.661,10.12,145,96,28,,
T,2013-07-03 21:30:09,43.453688000,-80.523513000,327.8,17.8,3.37,266.1,8.1,0.666,4.95,145,96,28,,
T,2013-07-03 21:30:10,43.453686000,-80.523573000,328.2,17.5,3.43,267.4,8.2,0.670,4.86,146,96,28,,
T,2013-07-03 21:30:11,43.453681000,-80.523640000,328.6,19.6,3.06,264.1,7.3,0.676,5.45,147,96,28,,
T,2013-07-03 21:30:12,43.453673000,-80.523708000,329.0,20.1,2.99,260.8,7.2,0.682,5.58,147,95,28,,
T,2013-07-03 21:30:13,43.453670000,-80.523773000,329.4,19.0,3.16,266.4,7.6,0.687,5.27,148,96,28,,
T,2013-07-03 21:30:16,43.453663000,-80.523984000,329.4,20.5,2.92,267.4,0.0,0.704,17.10,149,97,28,,
T,2013-07-03 21:30:21,43.453644000,-80.524313000,329.8,19.2,3.12,265.5,1.5,0.731,26.71,151,99,28,,
T,2013-07-03 21:30:22,43.453641000,-80.524378000,330.2,19.0,3.16,266.4,7.6,0.736,5.27,152,99,28,,
T,2013-07-03 21:30:23,43.453640000,-80.524444000,330.8,19.2,3.12,268.8,11.2,0.741,5.34,152,99,28,,
T,2013-07-03 21:30:24,43.453635000,-80.524512000,331.2,19.9,3.01,264.2,7.2,0.747,5.53,153,98,28,,
T,2013-07-03 21:30:25,43.453633000,-80.524576000,331.6,18.7,3.21,267.5,7.7,0.752,5.18,153,98,28,,
T,2013-07-03 21:30:26,43.453627000,-80.524641000,331.6,19.1,3.14,262.8,0.0,0.757,5.30,154,98,28,,
T,2013-07-03 21:30:28,43.453622000,-80.524772000,331.6,19.1,3.14,267.0,0.0,0.768,10.62,155,99,28,,
T,2013-07-03 21:30:33,43.453585000,-80.525098000,332.0,19.2,3.12,261.1,1.5,0.795,26.70,154,91,28,,
T,2013-07-03 21:30:34,43.453575000,-80.525155000,332.4,17.1,3.51,256.4,8.4,0.799,4.75,154,91,28,,
T,2013-07-03 21:30:35,43.453560000,-80.525220000,332.8,19.9,3.02,252.4,7.2,0.805,5.52,153,66,28,,
T,2013-07-03 21:30:36,43.453549000,-80.525272000,333.2,15.8,3.80,253.8,9.1,0.809,4.38,152,107,28,,
T,2013-07-03 21:30:37,43.453539000,-80.525317000,333.6,13.7,4.38,253.0,10.5,0.813,3.81,151,107,28,,
T,2013-07-03 21:30:41,43.453487000,-80.525522000,333.6,15.8,3.79,250.7,0.0,0.831,17.57,148,85,28,,
T,2013-07-03 21:30:42,43.453474000,-80.525583000,333.6,18.5,3.24,253.6,0.0,0.836,5.14,147,61,28,,
T,2013-07-03 21:30:43,43.453461000,-80.525638000,333.6,16.8,3.56,252.0,0.0,0.840,4.68,147,63,28,,
T,2013-07-03 21:30:46,43.453396000,-80.525807000,333.6,18.6,3.23,242.1,0.0,0.856,15.47,147,89,28,,
T,2013-07-03 21:30:48,43.453346000,-80.525922000,333.6,19.5,3.08,239.1,0.0,0.867,10.84,147,90,28,,
T,2013-07-03 21:30:53,43.453239000,-80.526166000,333.6,16.6,3.62,238.9,0.0,0.890,23.05,146,0,28,,
T,2013-07-03 21:30:54,43.453209000,-80.526208000,333.6,17.1,3.50,225.5,0.0,0.895,4.76,146,0,28,,
T,2013-07-03 21:30:57,43.453171000,-80.526288000,333.6,9.3,6.47,236.8,0.0,0.902,7.73,146,0,28,,
T,2013-07-03 21:31:02,43.453152000,-80.526370000,333.6,5.0,11.97,252.3,0.0,0.909,6.96,140,33,28,,
T,2013-07-03 21:31:04,43.453192000,-80.526427000,333.6,11.5,5.20,314.0,0.0,0.916,6.41,139,63,28,,
T,2013-07-03 21:31:07,43.453290000,-80.526501000,333.6,14.9,4.02,331.3,0.0,0.928,12.43,140,77,28,,
T,2013-07-03 21:31:08,43.453322000,-80.526535000,333.6,16.2,3.71,322.4,0.0,0.933,4.50,140,62,28,,
T,2013-07-03 21:31:10,43.453384000,-80.526606000,333.6,16.1,3.72,320.3,0.0,0.942,8.97,143,83,28,,
