type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-28 23:34:43,43.445974000,-80.509221000,332.7,,,,,0.000,,,,,And Another One,
T,2012-08-28 23:35:09,43.446056000,-80.509580000,333.0,4.2,14.23,287.5,1.0,0.030,30.46,,,,,
T,2012-08-28 23:35:12,43.446078000,-80.509675000,332.9,9.7,6.20,287.7,-1.2,0.039,8.07,,,,,
T,2012-08-28 23:35:15,43.446127000,-80.509841000,332.8,17.4,3.45,292.1,-0.7,0.053,14.50,,,,,
T,2012-08-28 23:35:18,43.446168000,-80.509957000,332.6,12.5,4.79,296.0,-1.9,0.063,10.44,,,,,
T,2012-08-28 23:35:21,43.446221000,-80.510090000,332.4,14.7,4.07,298.8,-1.6,0.076,12.27,,,,,
T,2012-08-28 23:35:24,43.446270000,-80.510195000,332.2,12.1,4.95,302.7,-2.0,0.086,10.09,,,,,
T,2012-08-28 23:35:27,43.446309000,-80.510291000,332.1,10.7,5.62,299.2,-1.1,0.095,8.90,,,,,
T,2012-08-28 23:35:30,43.446347000,-80.510383000,332.0,10.3,5.84,299.6,-1.2,0.103,8.56,,,,,
T,2012-08-28 23:35:33,43.446389000,-80.510493000,332.2,12.1,4.97,297.7,2.0,0.113,10.05,,,,,
T,2012-08-28 23:35:36,43.446426000,-80.510582000,332.5,10.0,6.03,299.8,3.6,0.122,8.29,,,,,
T,2012-08-28 23:35:39,43.446464000,-80.510672000,332.8,10.1,5.94,300.2,3.6,0.130,8.42,,,,,
T,2012-08-28 23:35:42,43.446492000,-80.510744000,333.0,7.9,7.57,298.2,3.0,0.137,6.61,,,,,
T,2012-08-28 23:35:45,43.446513000,-80.510787000,333.1,5.0,11.93,303.9,2.4,0.141,4.19,,,,,
T,2012-08-28 23:35:48,43.446545000,-80.510863000,333.2,8.5,7.04,300.1,1.4,0.148,7.11,,,,,
T,2012-08-28 23:35:51,43.446582000,-80.510970000,333.5,11.5,5.22,295.5,3.1,0.158,9.59,,,,,
T,2012-08-28 23:35:54,43.446609000,-80.511048000,333.6,8.4,7.15,295.5,1.4,0.165,6.99,,,,,
T,2012-08-28 23:35:57,43.446643000,-80.511150000,333.8,10.9,5.51,294.7,2.2,0.174,9.08,,,,,
T,2012-08-28 23:36:00,43.446671000,-80.511235000,334.0,9.1,6.62,294.4,2.6,0.181,7.55,,,,,
T,2012-08-28 23:36:03,43.446692000,-80.511296000,334.0,6.6,9.16,295.4,0.0,0.187,5.46,,,,,
T,2012-08-28 23:36:06,43.446735000,-80.511412000,333.9,12.6,4.75,297.0,-0.9,0.197,10.54,,,,,
T,2012-08-28 23:36:09,43.446773000,-80.511510000,333.9,10.8,5.56,298.1,0.0,0.206,8.99,,,,,
T,2012-08-28 23:36:12,43.446809000,-80.511605000,333.8,10.4,5.77,297.6,-1.2,0.215,8.67,,,,,
T,2012-08-28 23:36:15,43.446843000,-80.511701000,333.7,10.4,5.79,296.0,-1.2,0.223,8.64,,,,,
T,2012-08-28 23:36:18,43.446890000,-80.511808000,333.6,12.1,4.94,301.2,-1.0,0.234,10.11,,,,,
T,2012-08-28 23:36:21,43.446932000,-80.511897000,333.5,10.3,5.83,303.0,-1.2,0.242,8.58,,,,,
T,2012-08-28 23:36:24,43.446987000,-80.511988000,333.3,11.5,5.22,309.8,-2.1,0.252,9.57,,,,,
T,2012-08-28 23:36:27,43.447039000,-80.512079000,333.2,11.2,5.34,308.2,-1.1,0.261,9.36,,,,,
T,2012-08-28 23:36:30,43.447086000,-80.512157000,333.0,9.8,6.10,309.7,-2.4,0.269,8.19,,,,,
T,2012-08-28 23:36:33,43.447141000,-80.512236000,332.7,10.6,5.65,313.8,-3.4,0.278,8.84,,,,,
T,2012-08-28 23:36:36,43.447187000,-80.512314000,332.5,9.7,6.16,309.1,-2.5,0.286,8.12,,,,,
T,2012-08-28 23:36:39,43.447235000,-80.512399000,332.3,10.4,5.74,307.9,-2.3,0.295,8.71,,,,,
T,2012-08-28 23:36:42,43.447286000,-80.512473000,332.0,9.9,6.06,313.5,-3.6,0.303,8.25,,,,,
T,2012-08-28 23:36:45,43.447336000,-80.512547000,331.8,9.8,6.12,312.9,-2.4,0.311,8.17,,,,,
T,2012-08-28 23:36:48,43.447383000,-80.512623000,331.6,9.7,6.20,310.4,-2.5,0.319,8.07,,,,,
T,2012-08-28 23:36:51,43.447437000,-80.512699000,331.3,10.3,5.82,314.4,-3.5,0.328,8.59,,,,,
T,2012-08-28 23:36:54,43.447488000,-80.512777000,331.1,10.2,5.89,312.0,-2.4,0.337,8.48,,,,,
T,2012-08-28 23:36:57,43.447543000,-80.512868000,330.8,11.5,5.22,309.8,-3.1,0.346,9.57,,,,,
T,2012-08-28 23:37:00,43.447595000,-80.512934000,330.5,9.4,6.35,317.3,-3.8,0.354,7.87,,,,,
T,2012-08-28 23:37:03,43.447671000,-80.513000000,330.2,12.0,5.00,327.8,-3.0,0.364,9.99,,,,,
T,2012-08-28 23:37:06,43.447766000,-80.513076000,329.8,14.7,4.09,329.9,-3.3,0.376,12.22,,,,,
T,2012-08-28 23:37:09,43.447846000,-80.513151000,329.5,12.9,4.65,325.8,-2.8,0.387,10.76,,,,,
T,2012-08-28 23:37:12,43.447872000,-80.513179000,329.5,4.4,13.62,322.0,0.0,0.391,3.67,,,,,
T,2012-08-28 23:37:18,43.447970000,-80.513321000,329.6,9.5,6.32,313.6,0.6,0.406,15.83,,,,,
T,2012-08-28 23:37:23,43.448074000,-80.513418000,329.9,10.1,5.97,325.9,2.1,0.420,13.97,,,,,
T,2012-08-28 23:37:27,43.448156000,-80.513495000,330.1,9.9,6.04,325.7,1.8,0.431,11.04,,,,,
T,2012-08-28 23:37:32,43.448267000,-80.513597000,330.3,10.7,5.62,326.3,1.3,0.446,14.84,,,,,
