type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-10-05 18:55:35,43.453781000,-80.518415000,324.2,,,,,0.000,,140,102,24,"05/10/2013 Kitchener, ON, Canada: To Elora for a Reuben",
T,2013-10-05 18:55:36,43.453869000,-80.518422000,326.6,35.3,1.70,356.7,24.5,0.010,9.79,140,103,23,,
T,2013-10-05 18:55:37,43.453955000,-80.518445000,327.8,35.0,1.71,349.0,12.3,0.020,9.73,140,103,23,,
T,2013-10-05 18:55:38,43.454038000,-80.518479000,329.0,34.6,1.73,343.4,12.5,0.029,9.62,140,104,23,,
T,2013-10-05 18:55:39,43.454122000,-80.518506000,330.8,34.5,1.74,346.9,18.8,0.039,9.58,140,105,23,,
T,2013-10-05 18:55:40,43.454200000,-80.518547000,331.4,33.4,1.80,339.1,6.5,0.048,9.28,140,105,23,,
T,2013-10-05 18:55:41,43.454277000,-80.518587000,296.4,32.9,1.82,339.3,-382.6,0.057,9.15,140,107,23,,
T,2013-10-05 18:55:42,43.454356000,-80.518633000,296.4,34.3,1.75,337.1,0.0,0.067,9.53,140,108,23,,
T,2013-10-05 18:55:49,43.454894000,-80.518969000,296.4,33.8,1.78,335.6,0.0,0.132,65.67,138,102,23,,
T,2013-10-05 18:55:52,43.455129000,-80.519088000,296.4,33.4,1.80,339.8,0.0,0.160,27.83,136,0,23,,
T,2013-10-05 18:55:54,43.455265000,-80.518925000,296.4,36.1,1.66,41.0,0.0,0.180,20.06,134,95,23,,
T,2013-10-05 18:55:57,43.455345000,-80.518609000,296.4,32.5,1.85,70.8,0.0,0.207,27.08,134,104,23,,
T,2013-10-05 18:56:03,43.455533000,-80.518033000,296.4,30.7,1.96,65.8,0.0,0.258,51.08,137,98,23,,
T,2013-10-05 18:56:05,43.455589000,-80.517857000,296.4,28.0,2.14,66.3,0.0,0.274,15.54,138,95,23,,
T,2013-10-05 18:56:11,43.455765000,-80.517357000,296.4,27.0,2.22,64.1,0.0,0.319,44.94,141,96,23,,
T,2013-10-05 18:56:13,43.455832000,-80.517198000,296.4,26.8,2.24,59.9,0.0,0.334,14.87,143,98,23,,
T,2013-10-05 18:56:14,43.455880000,-80.517137000,296.4,26.2,2.29,42.7,0.0,0.341,7.27,143,99,23,,
T,2013-10-05 18:56:16,43.455988000,-80.517019000,296.4,27.6,2.17,38.4,0.0,0.356,15.34,145,100,23,,
T,2013-10-05 18:56:19,43.456175000,-80.516900000,296.4,27.5,2.18,24.8,0.0,0.379,22.90,147,94,23,,
T,2013-10-05 18:56:20,43.456239000,-80.516859000,296.4,28.2,2.12,24.9,0.0,0.387,7.85,148,90,23,,
T,2013-10-05 18:56:21,43.456289000,-80.516808000,296.4,24.9,2.41,36.5,0.0,0.394,6.92,148,90,23,,
T,2013-10-05 18:56:22,43.456340000,-80.516772000,296.8,22.9,2.62,27.1,6.3,0.400,6.37,147,45,23,,
T,2013-10-05 18:56:23,43.456408000,-80.516729000,297.2,29.9,2.00,24.7,4.8,0.409,8.32,147,0,23,,
T,2013-10-05 18:56:24,43.456478000,-80.516688000,297.8,30.4,1.97,23.0,7.1,0.417,8.46,146,0,23,,
T,2013-10-05 18:56:25,43.456541000,-80.516656000,298.2,26.9,2.23,20.2,5.4,0.425,7.46,146,0,23,,
T,2013-10-05 18:56:26,43.456585000,-80.516627000,298.6,19.5,3.07,25.6,7.4,0.430,5.42,145,0,23,,
T,2013-10-05 18:56:28,43.456616000,-80.516602000,298.6,7.2,8.34,30.3,0.0,0.434,3.99,144,0,23,,
T,2013-10-05 18:56:32,43.456669000,-80.516580000,298.6,5.5,10.84,16.8,0.0,0.440,6.15,141,22,23,,
T,2013-10-05 18:56:34,43.456706000,-80.516564000,298.6,7.8,7.73,17.4,0.0,0.445,4.31,138,22,23,,
T,2013-10-05 18:56:38,43.456900000,-80.516416000,298.6,22.2,2.70,29.0,0.0,0.469,24.66,137,86,23,,
T,2013-10-05 18:56:41,43.457232000,-80.516209000,298.6,48.6,1.23,24.4,0.0,0.510,40.51,139,95,23,,
T,2013-10-05 18:56:47,43.457349000,-80.516132000,298.6,8.6,6.94,25.5,0.0,0.524,14.42,139,97,23,,
T,2013-10-05 18:56:50,43.457525000,-80.516026000,298.6,25.6,2.34,23.6,0.0,0.545,21.35,139,99,22,,
T,2013-10-05 18:56:54,43.457749000,-80.515891000,298.6,24.5,2.45,23.6,0.0,0.573,27.18,140,83,22,,
T,2013-10-05 18:57:01,43.458058000,-80.515706000,298.6,19.3,3.11,23.5,0.0,0.610,37.45,138,0,22,,
T,2013-10-05 18:57:02,43.458089000,-80.515675000,298.6,15.3,3.91,36.0,0.0,0.614,4.26,137,0,22,,
T,2013-10-05 18:57:04,43.458138000,-80.515637000,298.6,11.3,5.33,29.4,0.0,0.621,6.25,134,0,22,,
T,2013-10-05 18:57:05,43.458154000,-80.515629000,298.6,6.8,8.81,19.9,0.0,0.623,1.89,132,0,22,,
T,2013-10-05 18:57:07,43.458172000,-80.515624000,298.6,3.7,16.34,11.4,0.0,0.625,2.04,128,0,22,,
T,2013-10-05 18:57:08,43.458182000,-80.515625000,298.6,4.0,14.96,355.8,0.0,0.626,1.11,126,0,22,,
T,2013-10-05 18:57:09,43.458178000,-80.515624000,298.6,1.6,36.90,169.7,0.0,0.626,0.45,124,0,22,,
T,2013-10-05 18:57:10,43.458183000,-80.515625000,298.6,2.0,29.69,351.7,0.0,0.627,0.56,122,0,22,,
T,2013-10-05 18:57:11,43.458194000,-80.515624000,298.6,4.4,13.61,3.8,0.0,0.628,1.22,119,0,22,,
T,2013-10-05 18:57:12,43.458203000,-80.515627000,298.6,3.7,16.20,346.4,0.0,0.629,1.03,117,0,22,,
T,2013-10-05 18:57:14,43.458209000,-80.515622000,298.6,1.4,42.74,31.2,0.0,0.630,0.78,114,0,22,,
T,2013-10-05 18:57:15,43.458210000,-80.515621000,298.6,0.5,121.25,36.0,0.0,0.630,0.14,114,0,22,,
T,2013-10-05 18:57:17,43.458221000,-80.515615000,298.6,2.4,25.35,21.6,0.0,0.631,1.32,111,0,22,,
T,2013-10-05 18:57:19,43.458229000,-80.515610000,298.6,1.8,34.13,24.4,0.0,0.632,0.98,112,0,22,,
T,2013-10-05 18:57:23,43.458270000,-80.515586000,298.6,4.5,13.46,23.0,0.0,0.637,4.95,112,0,22,,
T,2013-10-05 18:57:25,43.458337000,-80.515556000,298.6,14.1,4.26,18.0,0.0,0.645,7.83,112,57,22,,
T,2013-10-05 18:57:27,43.458417000,-80.515505000,298.6,17.6,3.40,24.8,0.0,0.655,9.80,116,87,22,,
T,2013-10-05 18:57:29,43.458540000,-80.515438000,298.6,26.5,2.27,21.6,0.0,0.669,14.70,122,100,22,,
T,2013-10-05 18:57:31,43.458673000,-80.515355000,298.6,29.2,2.05,24.4,0.0,0.686,16.23,126,103,22,,
T,2013-10-05 18:57:33,43.458816000,-80.515275000,298.6,30.9,1.94,22.1,0.0,0.703,17.16,129,101,22,,
T,2013-10-05 18:57:34,43.458884000,-80.515236000,298.6,29.5,2.04,22.6,0.0,0.711,8.19,131,103,22,,
T,2013-10-05 18:57:40,43.459327000,-80.514978000,298.6,32.1,1.87,22.9,0.0,0.764,53.46,131,103,22,,
T,2013-10-05 18:57:42,43.459470000,-80.514856000,298.0,33.7,1.78,31.8,-3.2,0.783,18.71,132,106,22,,
T,2013-10-05 18:57:43,43.459539000,-80.514792000,297.6,33.3,1.80,34.0,-4.3,0.792,9.25,132,106,22,,
T,2013-10-05 18:57:44,43.459614000,-80.514747000,297.2,32.7,1.83,23.5,-4.4,0.802,9.09,132,107,22,,
T,2013-10-05 18:57:45,43.459684000,-80.514691000,296.8,32.4,1.85,30.1,-4.4,0.811,9.00,133,108,22,,
T,2013-10-05 18:57:46,43.459747000,-80.514633000,296.4,30.3,1.98,33.8,-4.7,0.819,8.43,133,109,22,,
T,2013-10-05 18:57:50,43.460059000,-80.514456000,296.4,33.8,1.78,22.4,0.0,0.856,37.51,132,102,22,,
T,2013-10-05 18:57:54,43.460357000,-80.514277000,296.4,32.5,1.84,23.6,0.0,0.893,36.14,132,104,22,,
T,2013-10-05 18:57:56,43.460518000,-80.514183000,296.4,35.0,1.71,23.0,0.0,0.912,19.44,133,104,22,,
T,2013-10-05 18:57:57,43.460604000,-80.514138000,296.0,36.8,1.63,20.8,-3.9,0.922,10.23,134,106,22,,
T,2013-10-05 18:57:58,43.460688000,-80.514092000,295.6,36.2,1.66,21.7,-4.0,0.932,10.05,135,107,22,,
T,2013-10-05 18:57:59,43.460774000,-80.514048000,295.0,36.7,1.63,20.4,-5.9,0.942,10.20,135,107,22,,
T,2013-10-05 18:58:00,43.460856000,-80.514009000,294.6,34.7,1.73,19.0,-4.1,0.952,9.64,136,108,22,,
T,2013-10-05 18:58:01,43.460933000,-80.513971000,294.2,32.7,1.83,19.7,-4.4,0.961,9.09,136,109,22,,
T,2013-10-05 18:58:03,43.461096000,-80.513877000,294.2,35.4,1.70,22.7,0.0,0.981,19.64,137,110,22,,
T,2013-10-05 18:58:08,43.461520000,-80.513630000,294.2,36.8,1.63,22.9,0.0,1.032,51.17,139,107,22,,
T,2013-10-05 18:58:12,43.461855000,-80.513435000,294.2,36.4,1.65,22.9,0.0,1.072,40.43,140,105,22,,
T,2013-10-05 18:58:14,43.462006000,-80.513335000,294.2,33.5,1.79,25.7,0.0,1.091,18.63,141,105,22,,
T,2013-10-05 18:58:19,43.462384000,-80.512977000,294.2,36.7,1.63,34.5,0.0,1.142,51.02,143,107,21,,
T,2013-10-05 18:58:20,43.462443000,-80.512885000,294.2,35.7,1.68,48.5,0.0,1.152,9.92,144,110,21,,
T,2013-10-05 18:58:26,43.462759000,-80.512318000,294.2,34.7,1.73,52.5,0.0,1.210,57.78,146,105,21,,
T,2013-10-05 18:58:30,43.462963000,-80.511943000,294.2,34.1,1.76,53.1,0.0,1.248,37.88,146,102,21,,
T,2013-10-05 18:58:33,43.463072000,-80.511663000,294.2,30.8,1.95,61.8,0.0,1.273,25.69,146,98,21,,
T,2013-10-05 18:58:39,43.463209000,-80.511095000,294.2,29.1,2.07,71.6,0.0,1.322,48.42,149,107,21,,
T,2013-10-05 18:58:41,43.463269000,-80.510910000,294.2,29.5,2.03,65.9,0.0,1.338,16.39,150,106,21,,
T,2013-10-05 18:58:44,43.463350000,-80.510637000,294.2,28.6,2.10,67.8,0.0,1.362,23.86,153,105,21,,
T,2013-10-05 18:58:50,43.463527000,-80.510130000,294.2,27.3,2.20,64.3,0.0,1.408,45.50,155,88,21,,
T,2013-10-05 18:58:54,43.463645000,-80.509800000,294.6,26.8,2.24,63.8,1.3,1.437,29.75,156,77,21,,
T,2013-10-05 18:58:55,43.463671000,-80.509723000,295.0,24.7,2.43,65.1,5.8,1.444,6.87,157,77,21,,
