type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-03 20:38:10,43.452360000,-80.517226000,337.2,,,,,0.000,,128,93,29,03/06/2014 Gettin' towed by Mark,
T,2014-06-03 20:38:12,43.452478000,-80.517294000,337.2,25.6,2.34,337.3,0.0,0.014,14.22,132,96,29,,
T,2014-06-03 20:38:15,43.452653000,-80.517406000,337.2,25.7,2.33,335.1,0.0,0.036,21.45,135,96,29,,
T,2014-06-03 20:38:17,43.452768000,-80.517482000,337.2,25.5,2.35,334.4,0.0,0.050,14.18,137,96,29,,
T,2014-06-03 20:38:21,43.453008000,-80.517637000,337.2,26.5,2.26,334.9,0.0,0.079,29.47,139,100,29,,
T,2014-06-03 20:38:29,43.453506000,-80.517965000,337.2,27.6,2.17,334.4,0.0,0.141,61.37,142,103,29,,
T,2014-06-03 20:38:32,43.453692000,-80.518092000,337.2,27.7,2.17,333.6,0.0,0.164,23.08,142,96,29,,
T,2014-06-03 20:38:40,43.454174000,-80.518421000,337.2,26.9,2.23,333.6,0.0,0.224,59.81,139,92,29,,
T,2014-06-03 20:38:45,43.454479000,-80.518620000,337.2,27.0,2.22,334.7,0.0,0.261,37.52,141,96,29,,
T,2014-06-03 20:38:52,43.454936000,-80.518954000,337.2,29.6,2.03,332.1,0.0,0.319,57.52,141,105,29,,
T,2014-06-03 20:38:55,43.455133000,-80.519137000,337.2,31.7,1.89,326.0,0.0,0.345,26.43,143,52,29,,
T,2014-06-03 20:38:56,43.455151000,-80.519243000,337.2,31.7,1.89,283.2,0.0,0.354,8.81,145,74,29,,
T,2014-06-03 20:38:59,43.455119000,-80.519583000,337.2,33.3,1.80,262.6,0.0,0.382,27.75,148,103,29,,
T,2014-06-03 20:39:00,43.455089000,-80.519692000,337.2,34.0,1.77,249.2,0.0,0.391,9.43,149,103,30,,
T,2014-06-03 20:39:02,43.455031000,-80.519881000,337.2,29.9,2.01,247.1,0.0,0.408,16.60,152,99,30,,
T,2014-06-03 20:39:06,43.454877000,-80.520229000,337.2,29.7,2.02,238.6,0.0,0.441,32.96,155,95,30,,
T,2014-06-03 20:39:07,43.454843000,-80.520312000,336.6,27.7,2.16,240.6,-7.8,0.448,7.71,155,96,30,,
T,2014-06-03 20:39:09,43.454780000,-80.520484000,336.2,28.0,2.14,243.2,-2.6,0.464,15.58,155,95,30,,
T,2014-06-03 20:39:10,43.454755000,-80.520563000,335.8,25.1,2.39,246.4,-5.7,0.471,6.97,154,95,30,,
T,2014-06-03 20:39:11,43.454730000,-80.520652000,335.2,27.8,2.16,248.8,-7.8,0.479,7.72,154,98,30,,
T,2014-06-03 20:39:12,43.454701000,-80.520742000,334.8,28.7,2.09,246.1,-5.0,0.487,7.97,155,99,30,,
T,2014-06-03 20:39:16,43.454578000,-80.521089000,334.8,28.1,2.13,244.0,0.0,0.518,31.23,155,98,30,,
T,2014-06-03 20:39:17,43.454548000,-80.521165000,335.2,25.2,2.38,241.5,5.7,0.525,7.00,156,97,30,,
T,2014-06-03 20:39:18,43.454520000,-80.521239000,335.6,24.3,2.47,242.5,5.9,0.532,6.75,156,96,30,,
T,2014-06-03 20:39:19,43.454485000,-80.521324000,336.0,28.4,2.11,240.4,5.1,0.539,7.90,156,96,30,,
T,2014-06-03 20:39:20,43.454455000,-80.521414000,336.4,28.8,2.08,245.3,5.0,0.547,8.01,156,97,30,,
T,2014-06-03 20:39:21,43.454428000,-80.521499000,336.8,27.0,2.22,246.4,5.3,0.555,7.51,156,97,30,,
T,2014-06-03 20:39:25,43.454293000,-80.521818000,336.8,26.9,2.23,239.8,0.0,0.585,29.86,157,94,30,,
T,2014-06-03 20:39:27,43.454193000,-80.521982000,336.8,31.2,1.93,230.0,0.0,0.602,17.31,157,96,30,,
T,2014-06-03 20:39:32,43.453915000,-80.522310000,336.8,29.3,2.05,220.6,0.0,0.643,40.73,158,90,30,,
T,2014-06-03 20:39:37,43.453660000,-80.522539000,336.8,24.4,2.46,213.1,0.0,0.677,33.86,157,0,30,,
T,2014-06-03 20:39:40,43.453599000,-80.522680000,336.8,15.9,3.77,239.2,0.0,0.690,13.27,155,0,30,,
