type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-14 22:10:05,43.440455000,-80.549923000,373.8,,,,,0.000,,,,,2012-08-14,
T,2012-08-14 22:10:24,43.440551000,-80.549820000,373.5,2.6,23.39,37.9,-2.2,0.014,13.54,,,,,
T,2012-08-14 22:10:40,43.440571000,-80.549913000,373.6,1.8,33.97,286.5,1.3,0.021,7.85,,,,,
T,2012-08-14 22:10:43,43.440547000,-80.550075000,374.0,16.1,3.74,258.5,3.0,0.035,13.38,,,,,
T,2012-08-14 22:10:46,43.440526000,-80.550288000,374.5,20.9,2.87,262.3,2.9,0.052,17.40,,,,,
T,2012-08-14 22:10:49,43.440484000,-80.550546000,375.1,25.7,2.34,257.4,2.8,0.074,21.40,,,,,
T,2012-08-14 22:10:52,43.440426000,-80.550857000,376.0,31.2,1.92,255.6,3.5,0.100,25.99,,,,,
T,2012-08-14 22:10:55,43.440343000,-80.551174000,376.8,32.7,1.83,250.2,2.9,0.127,27.27,,,,,
T,2012-08-14 22:10:58,43.440236000,-80.551482000,377.2,33.1,1.81,244.4,1.4,0.154,27.62,,,,,
T,2012-08-14 22:11:01,43.440121000,-80.551778000,377.4,32.6,1.84,241.8,0.7,0.182,27.16,,,,,
T,2012-08-14 22:11:04,43.440018000,-80.552063000,377.5,30.9,1.94,243.5,0.4,0.207,25.75,,,,,
T,2012-08-14 22:11:07,43.439926000,-80.552351000,377.5,30.5,1.96,246.3,0.0,0.233,25.46,,,,,
T,2012-08-14 22:11:10,43.439810000,-80.552651000,377.5,33.0,1.82,242.0,0.0,0.260,27.49,,,,,
T,2012-08-14 22:11:13,43.439680000,-80.552946000,377.3,33.5,1.79,238.7,-0.7,0.288,27.91,,,,,
T,2012-08-14 22:11:16,43.439572000,-80.553227000,377.4,30.9,1.94,242.1,0.4,0.314,25.72,,,,,
T,2012-08-14 22:11:19,43.439470000,-80.553516000,377.9,31.2,1.92,244.1,1.9,0.340,26.00,,,,,
T,2012-08-14 22:11:22,43.439373000,-80.553805000,378.8,30.9,1.94,245.2,3.5,0.366,25.76,,,,,
T,2012-08-14 22:11:25,43.439269000,-80.554101000,379.7,31.9,1.88,244.2,3.4,0.392,26.60,,,,,
T,2012-08-14 22:11:28,43.439154000,-80.554426000,380.8,35.1,1.71,244.0,3.8,0.422,29.25,,,,,
T,2012-08-14 22:11:31,43.439035000,-80.554755000,381.6,35.7,1.68,243.5,2.7,0.451,29.74,,,,,
T,2012-08-14 22:11:34,43.438916000,-80.555069000,381.9,34.4,1.74,242.4,1.0,0.480,28.65,,,,,
T,2012-08-14 22:11:37,43.438799000,-80.555377000,381.9,33.7,1.78,242.4,0.0,0.508,28.12,,,,,
T,2012-08-14 22:11:40,43.438690000,-80.555693000,382.9,34.0,1.77,244.6,3.5,0.536,28.30,,,,,
T,2012-08-14 22:11:43,43.438580000,-80.556019000,383.5,34.9,1.72,245.1,2.1,0.565,29.08,,,,,
T,2012-08-14 22:11:46,43.438471000,-80.556354000,383.3,35.6,1.68,245.9,-0.7,0.595,29.70,,,,,
T,2012-08-14 22:11:49,43.438364000,-80.556691000,381.6,35.7,1.68,246.4,-5.7,0.625,29.76,,,,,
T,2012-08-14 22:11:52,43.438256000,-80.557024000,379.7,35.4,1.69,245.9,-6.4,0.654,29.51,,,,,
T,2012-08-14 22:11:55,43.438139000,-80.557361000,378.8,36.3,1.65,244.4,-3.0,0.685,30.22,,,,,
T,2012-08-14 22:11:58,43.438018000,-80.557701000,378.4,36.8,1.63,243.9,-1.3,0.715,30.63,,,,,
T,2012-08-14 22:12:01,43.437907000,-80.558051000,378.0,37.1,1.62,246.4,-1.3,0.746,30.90,,,,,
T,2012-08-14 22:12:04,43.437798000,-80.558410000,377.6,37.8,1.59,247.3,-1.3,0.778,31.49,,,,,
T,2012-08-14 22:12:07,43.437688000,-80.558759000,377.2,36.9,1.62,246.5,-1.3,0.808,30.78,,,,,
T,2012-08-14 22:12:10,43.437614000,-80.558981000,377.2,23.7,2.53,245.3,0.0,0.828,19.76,,,,,
T,2012-08-14 22:12:13,43.437469000,-80.559425000,377.2,47.3,1.27,245.8,0.0,0.868,39.39,,,,,
T,2012-08-14 22:12:16,43.437351000,-80.559720000,376.7,32.7,1.84,241.2,-1.8,0.895,27.24,,,,,
T,2012-08-14 22:12:19,43.437262000,-80.559937000,376.1,24.2,2.48,240.5,-3.0,0.915,20.16,,,,,
T,2012-08-14 22:12:22,43.437259000,-80.559989000,376.0,5.1,11.84,265.5,-2.4,0.919,4.22,,,,,
T,2012-08-14 22:12:25,43.437287000,-80.560075000,376.0,9.2,6.56,294.2,0.0,0.927,7.63,,,,,
T,2012-08-14 22:12:28,43.437385000,-80.560213000,376.1,18.7,3.21,314.4,0.6,0.942,15.60,,,,,
T,2012-08-14 22:12:31,43.437586000,-80.560387000,376.3,31.7,1.89,327.8,0.8,0.969,26.40,,,,,
T,2012-08-14 22:12:34,43.437804000,-80.560569000,376.8,34.0,1.76,328.8,1.8,0.997,28.35,,,,,
T,2012-08-14 22:12:37,43.437992000,-80.560763000,377.3,31.4,1.91,323.2,1.9,1.023,26.13,,,,,
