type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-08 20:05:26,43.450381000,-80.516953000,338.8,,,,,0.000,,,,,2012-08-08,
T,2012-08-08 20:05:41,43.450736000,-80.516550000,336.5,12.3,4.88,39.5,-4.5,0.051,51.18,,,,,
T,2012-08-08 20:05:44,43.450903000,-80.516487000,335.6,23.1,2.60,15.3,-4.7,0.070,19.24,,,,,
T,2012-08-08 20:05:47,43.451022000,-80.516449000,335.0,16.3,3.68,13.1,-4.4,0.084,13.57,,,,,
T,2012-08-08 20:05:50,43.451146000,-80.516478000,334.3,16.8,3.58,350.4,-5.0,0.098,13.98,,,,,
T,2012-08-08 20:05:53,43.451314000,-80.516561000,333.6,23.8,2.52,340.3,-3.5,0.118,19.84,,,,,
T,2012-08-08 20:05:56,43.451478000,-80.516647000,333.5,23.4,2.56,339.2,-0.5,0.137,19.51,,,,,
T,2012-08-08 20:05:59,43.451621000,-80.516766000,333.6,22.3,2.69,328.9,0.5,0.156,18.58,,,,,
T,2012-08-08 20:06:02,43.451728000,-80.516862000,333.8,17.0,3.52,326.9,1.4,0.170,14.20,,,,,
T,2012-08-08 20:06:05,43.451751000,-80.516888000,333.9,4.0,15.10,320.6,3.0,0.173,3.31,,,,,
T,2012-08-08 20:06:58,43.451782000,-80.516981000,334.1,0.6,106.71,294.7,2.4,0.182,8.28,,,,,
T,2012-08-08 20:07:01,43.451755000,-80.517168000,334.6,18.5,3.24,258.8,3.2,0.197,15.43,,,,,
T,2012-08-08 20:07:04,43.451705000,-80.517405000,335.6,24.0,2.50,253.8,5.0,0.217,19.97,,,,,
T,2012-08-08 20:07:07,43.451649000,-80.517662000,336.7,26.1,2.30,253.3,5.1,0.239,21.71,,,,,
T,2012-08-08 20:07:10,43.451592000,-80.517861000,337.6,20.8,2.89,248.5,5.2,0.256,17.31,,,,,
T,2012-08-08 20:07:13,43.451548000,-80.518045000,338.2,18.8,3.19,251.8,3.8,0.272,15.67,,,,,
T,2012-08-08 20:07:16,43.451490000,-80.518270000,339.0,23.2,2.59,250.5,4.1,0.291,19.32,,,,,
T,2012-08-08 20:07:19,43.451434000,-80.518494000,339.9,23.0,2.61,251.0,4.7,0.310,19.17,,,,,
T,2012-08-08 20:07:22,43.451371000,-80.518703000,340.8,22.0,2.73,247.5,4.9,0.329,18.31,,,,,
T,2012-08-08 20:07:25,43.451313000,-80.518917000,341.6,22.2,2.71,249.5,4.3,0.347,18.48,,,,,
T,2012-08-08 20:07:28,43.451252000,-80.519152000,342.4,24.2,2.48,250.3,4.0,0.367,20.19,,,,,
T,2012-08-08 20:07:31,43.451212000,-80.519404000,343.4,25.1,2.40,257.7,4.8,0.388,20.88,,,,,
T,2012-08-08 20:07:34,43.451175000,-80.519647000,344.2,24.1,2.49,258.2,4.0,0.408,20.09,,,,,
T,2012-08-08 20:07:37,43.451112000,-80.519881000,344.3,24.2,2.48,249.7,0.5,0.428,20.19,,,,,
T,2012-08-08 20:07:40,43.451038000,-80.520115000,344.5,24.8,2.42,246.5,1.0,0.449,20.65,,,,,
T,2012-08-08 20:07:43,43.450954000,-80.520358000,344.7,26.1,2.30,244.5,0.9,0.471,21.77,,,,,
T,2012-08-08 20:07:46,43.450864000,-80.520606000,345.0,26.9,2.23,243.4,1.3,0.493,22.43,,,,,
T,2012-08-08 20:07:49,43.450775000,-80.520850000,345.4,26.5,2.26,243.3,1.8,0.515,22.09,,,,,
T,2012-08-08 20:07:52,43.450689000,-80.521089000,345.9,25.9,2.32,243.6,2.3,0.537,21.58,,,,,
T,2012-08-08 20:07:55,43.450598000,-80.521331000,346.4,26.5,2.27,242.6,2.3,0.559,22.04,,,,,
T,2012-08-08 20:07:58,43.450494000,-80.521584000,347.1,28.2,2.13,240.5,3.0,0.582,23.51,,,,,
T,2012-08-08 20:08:01,43.450378000,-80.521837000,347.7,29.0,2.07,237.7,2.5,0.607,24.20,,,,,
T,2012-08-08 20:08:04,43.450261000,-80.522082000,348.0,28.5,2.11,236.7,1.3,0.630,23.71,,,,,
T,2012-08-08 20:08:07,43.450169000,-80.522318000,348.4,26.0,2.31,241.8,1.8,0.652,21.67,,,,,
