type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-07-17 21:13:54,43.450365000,-80.516926000,338.7,,,,,0.000,,,,,2012-07-17,
T,2012-07-17 21:14:57,43.450308000,-80.516900000,338.6,0.4,157.34,161.7,-1.5,0.007,6.67,,,,,
T,2012-07-17 21:15:06,43.450379000,-80.516911000,338.7,3.2,18.90,353.6,1.3,0.015,7.94,,,,,
T,2012-07-17 21:15:16,43.450715000,-80.516575000,336.7,16.6,3.61,36.0,-4.3,0.061,46.19,,,,,
T,2012-07-17 21:15:28,43.450968000,-80.516443000,335.3,9.0,6.65,20.7,-4.7,0.091,30.07,,,,,
T,2012-07-17 21:15:35,43.451278000,-80.516444000,333.7,17.7,3.39,359.9,-4.6,0.125,34.44,,,,,
T,2012-07-17 21:15:40,43.451595000,-80.516547000,333.4,26.1,2.30,346.7,-0.8,0.162,36.19,,,,,
T,2012-07-17 21:15:43,43.451717000,-80.516642000,333.5,18.7,3.21,330.5,0.6,0.177,15.58,,,,,
T,2012-07-17 21:15:46,43.451784000,-80.516776000,333.7,15.8,3.80,304.6,1.5,0.190,13.15,,,,,
T,2012-07-17 21:15:49,43.451830000,-80.516880000,334.0,11.8,5.08,301.4,3.0,0.200,9.85,,,,,
T,2012-07-17 21:15:52,43.451865000,-80.516954000,334.2,8.6,7.00,303.1,2.8,0.207,7.14,,,,,
T,2012-07-17 21:15:55,43.451908000,-80.517022000,334.4,8.7,6.86,311.1,2.7,0.215,7.29,,,,,
T,2012-07-17 21:15:58,43.451874000,-80.517160000,334.9,14.1,4.24,251.3,4.2,0.226,11.79,,,,,
T,2012-07-17 21:16:06,43.451838000,-80.517440000,336.1,10.4,5.79,260.0,5.2,0.249,23.01,,,,,
T,2012-07-17 21:16:09,43.451809000,-80.517597000,336.8,15.7,3.81,255.7,5.3,0.262,13.11,,,,,
T,2012-07-17 21:16:12,43.451759000,-80.517830000,337.8,23.6,2.54,253.5,5.1,0.282,19.66,,,,,
T,2012-07-17 21:16:15,43.451651000,-80.518124000,338.7,32.0,1.88,243.2,3.4,0.309,26.65,,,,,
T,2012-07-17 21:16:18,43.451553000,-80.518392000,339.6,29.1,2.06,243.3,3.7,0.333,24.27,,,,,
T,2012-07-17 21:16:21,43.451470000,-80.518645000,340.6,27.0,2.23,245.7,4.5,0.355,22.46,,,,,
T,2012-07-17 21:16:24,43.451382000,-80.518889000,341.4,26.4,2.27,243.6,3.6,0.378,22.04,,,,,
T,2012-07-17 21:16:27,43.451245000,-80.519194000,342.6,34.8,1.72,238.3,4.1,0.407,29.00,,,,,
T,2012-07-17 21:16:30,43.451170000,-80.519404000,343.5,22.7,2.64,243.8,4.8,0.425,18.93,,,,,
T,2012-07-17 21:16:33,43.451060000,-80.519608000,344.5,24.7,2.43,233.4,4.9,0.446,20.54,,,,,
T,2012-07-17 21:16:36,43.450968000,-80.519806000,344.7,22.8,2.63,237.4,1.1,0.465,19.01,,,,,
T,2012-07-17 21:16:39,43.450865000,-80.519997000,344.9,23.1,2.60,233.4,1.0,0.484,19.23,,,,,
T,2012-07-17 21:16:42,43.450765000,-80.520181000,345.2,22.3,2.69,233.2,1.6,0.503,18.58,,,,,
T,2012-07-17 21:16:45,43.450695000,-80.520380000,345.3,21.5,2.80,244.1,0.6,0.521,17.89,,,,,
