type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2010-09-12 21:34:43,43.450633000,-80.516722000,333.1,,,,,0.000,,,,,"09/12/10 Kitchener, ON, Canada",
T,2010-09-12 21:35:43,43.451187000,-80.516499000,333.0,3.8,15.59,16.3,-0.2,0.064,64.14,,,,,
T,2010-09-12 21:35:48,43.451444000,-80.516634000,333.0,22.0,2.73,339.1,0.0,0.095,30.57,,,,,
T,2010-09-12 21:35:57,43.451743000,-80.516571000,332.9,13.4,4.46,8.7,-0.3,0.128,33.61,,,,,
T,2010-09-12 21:36:06,43.452016000,-80.516386000,332.3,13.5,4.43,26.2,-1.8,0.162,33.83,,,,,
T,2010-09-12 21:36:24,43.452016000,-80.516386000,330.9,0.0,,26.2,,0.162,0.00,,,,,
T,2010-09-12 21:36:28,43.452536000,-80.516329000,329.5,52.2,1.15,4.5,-2.4,0.220,57.96,,,,,
T,2010-09-12 21:36:36,43.453033000,-80.516503000,328.8,25.6,2.34,345.7,-1.2,0.277,56.99,,,,,
T,2010-09-12 21:36:43,43.453536000,-80.516704000,329.1,29.9,2.00,343.8,0.5,0.335,58.20,,,,,
T,2010-09-12 21:36:53,43.453965000,-80.517061000,330.5,20.1,2.99,328.9,2.5,0.391,55.74,,,,,
T,2010-09-12 21:37:04,43.454421000,-80.517315000,332.0,17.9,3.35,338.0,2.7,0.446,54.67,,,,,
T,2010-09-12 21:37:16,43.454870000,-80.517649000,333.0,17.0,3.52,331.6,1.8,0.502,56.74,,,,,
T,2010-09-12 21:37:23,43.455124000,-80.517833000,333.5,16.4,3.66,332.3,1.6,0.534,31.91,,,,,
T,2010-09-12 21:37:31,43.455370000,-80.518031000,334.3,14.3,4.21,329.7,2.5,0.566,31.68,,,,,
T,2010-09-12 21:37:47,43.455881000,-80.518535000,335.3,15.7,3.81,324.4,1.4,0.636,69.91,,,,,
T,2010-09-12 21:37:55,43.456341000,-80.518885000,336.1,26.3,2.28,331.1,1.4,0.694,58.43,,,,,
T,2010-09-12 21:37:58,43.456766000,-80.519123000,336.8,61.2,0.98,337.9,1.4,0.745,51.00,,,,,
T,2010-09-12 21:38:04,43.457256000,-80.519473000,337.5,36.8,1.63,332.6,1.1,0.807,61.37,,,,,
T,2010-09-12 21:38:17,43.457737000,-80.519748000,337.9,16.0,3.74,337.5,0.7,0.865,57.89,,,,,
T,2010-09-12 21:38:30,43.458195000,-80.519918000,338.1,14.6,4.11,344.9,0.4,0.917,52.71,,,,,
T,2010-09-12 21:38:43,43.458733000,-80.519966000,338.1,16.6,3.62,356.3,0.0,0.977,59.90,,,,,
T,2010-09-12 21:38:57,43.459197000,-80.519836000,338.2,13.5,4.43,11.5,0.2,1.030,52.61,,,,,
T,2010-09-12 21:39:07,43.459494000,-80.519860000,338.6,11.9,5.04,356.6,1.2,1.063,33.05,,,,,
T,2010-09-12 21:39:13,43.459758000,-80.519996000,339.3,18.8,3.19,339.5,2.2,1.094,31.33,,,,,
T,2010-09-12 21:39:24,43.460005000,-80.520345000,339.9,12.9,4.66,314.3,1.5,1.134,39.38,,,,,
T,2010-09-12 21:39:30,43.460191000,-80.520643000,340.1,19.1,3.15,310.7,0.6,1.165,31.76,,,,,
T,2010-09-12 21:39:43,43.460491000,-80.521169000,340.1,15.0,4.01,308.2,0.0,1.219,54.07,,,,,
T,2010-09-12 21:39:51,43.460740000,-80.521713000,339.9,23.4,2.56,302.2,-0.4,1.271,52.00,,,,,
T,2010-09-12 21:40:03,43.461096000,-80.522196000,339.5,16.7,3.60,315.4,-0.7,1.327,55.61,,,,,
T,2010-09-12 21:40:09,43.461403000,-80.522475000,339.0,24.5,2.44,326.6,-1.2,1.368,40.90,,,,,
T,2010-09-12 21:40:11,43.461596000,-80.522575000,338.4,41.3,1.45,339.4,-2.6,1.391,22.92,,,,,
T,2010-09-12 21:40:14,43.461893000,-80.522719000,338.0,42.0,1.43,340.6,-1.1,1.426,34.99,,,,,
