type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-06 22:15:29,43.451998000,-80.517656000,331.2,,,,,0.000,,99,26,29,"06/07/2013 Kitchener, ON, Canada: TWOFER",
T,2013-07-06 22:15:30,43.451998000,-80.517656000,331.2,0.0,,,,0.000,0.00,99,26,29,,
T,2013-07-06 22:15:32,43.451998000,-80.517656000,331.4,0.0,,,,0.000,0.00,100,26,29,,
T,2013-07-06 22:15:33,43.451998000,-80.517656000,331.4,0.0,,,,0.000,0.00,98,26,29,,
T,2013-07-06 22:15:38,43.451992000,-80.517660000,331.4,0.5,112.45,205.8,0.0,0.001,0.74,95,26,29,,
T,2013-07-06 22:15:39,43.451992000,-80.517661000,331.4,0.3,205.91,270.0,0.0,0.001,0.08,95,26,29,,
T,2013-07-06 22:15:41,43.451991000,-80.517669000,331.4,1.2,50.74,260.2,0.0,0.001,0.66,98,26,29,,
T,2013-07-06 22:15:44,43.451974000,-80.517635000,331.4,4.0,14.98,124.6,0.0,0.005,3.34,100,26,29,,
T,2013-07-06 22:15:45,43.451980000,-80.517645000,331.4,3.8,15.89,309.6,0.0,0.006,1.05,101,26,29,,
T,2013-07-06 22:15:47,43.451989000,-80.517616000,331.4,4.6,13.06,66.9,0.0,0.008,2.55,98,26,29,,
T,2013-07-06 22:15:49,43.452016000,-80.517584000,331.4,7.1,8.41,40.7,0.0,0.012,3.96,95,61,29,,
T,2013-07-06 22:15:51,43.452034000,-80.517562000,331.4,4.8,12.45,41.6,0.0,0.015,2.68,93,43,29,,
T,2013-07-06 22:15:53,43.452045000,-80.517498000,331.4,9.6,6.26,76.7,0.0,0.020,5.32,96,0,29,,
T,2013-07-06 22:15:55,43.452071000,-80.517427000,331.4,11.6,5.18,63.2,0.0,0.027,6.43,99,0,29,,
T,2013-07-06 22:15:56,43.452087000,-80.517409000,331.4,8.3,7.25,39.2,0.0,0.029,2.30,99,0,29,,
T,2013-07-06 22:16:01,43.452153000,-80.517356000,331.4,6.1,9.81,30.2,0.0,0.038,8.50,96,0,29,,
T,2013-07-06 22:16:05,43.452292000,-80.517303000,331.0,14.4,4.16,15.5,-2.5,0.054,16.03,101,71,29,,
T,2013-07-06 22:16:06,43.452349000,-80.517291000,330.6,23.1,2.60,8.7,-6.2,0.060,6.41,103,53,29,,
T,2013-07-06 22:16:07,43.452397000,-80.517290000,330.2,19.2,3.12,0.9,-7.5,0.065,5.33,106,83,29,,
T,2013-07-06 22:16:08,43.452456000,-80.517292000,329.8,23.6,2.54,358.6,-6.1,0.072,6.56,107,90,29,,
T,2013-07-06 22:16:09,43.452513000,-80.517312000,329.4,23.5,2.55,345.7,-6.1,0.078,6.54,110,94,29,,
T,2013-07-06 22:16:11,43.452622000,-80.517386000,329.4,24.3,2.47,333.8,0.0,0.092,13.51,114,96,29,,
T,2013-07-06 22:16:12,43.452677000,-80.517424000,329.4,24.6,2.44,333.4,0.0,0.099,6.84,116,96,29,,
T,2013-07-06 22:16:13,43.452734000,-80.517459000,329.4,25.0,2.40,336.0,0.0,0.106,6.94,118,97,29,,
T,2013-07-06 22:16:14,43.452792000,-80.517496000,329.4,25.6,2.35,335.2,0.0,0.113,7.11,121,99,29,,
T,2013-07-06 22:16:21,43.453208000,-80.517770000,329.4,26.4,2.28,334.4,0.0,0.164,51.26,118,0,29,,
T,2013-07-06 22:16:22,43.453265000,-80.517809000,329.4,25.5,2.36,333.6,0.0,0.171,7.08,117,47,29,,
T,2013-07-06 22:16:30,43.453722000,-80.518119000,329.4,25.5,2.35,333.8,0.0,0.228,56.63,119,97,29,,
T,2013-07-06 22:16:39,43.454238000,-80.518464000,329.4,25.5,2.35,334.1,0.0,0.292,63.77,118,95,29,,
T,2013-07-06 22:16:41,43.454360000,-80.518543000,329.4,27.0,2.22,334.8,0.0,0.307,14.99,118,101,29,,
T,2013-07-06 22:16:48,43.454812000,-80.518848000,329.4,28.8,2.08,333.9,0.0,0.363,55.96,115,0,29,,
T,2013-07-06 22:16:50,43.454917000,-80.518921000,329.4,23.5,2.55,333.2,0.0,0.376,13.08,113,0,29,,
T,2013-07-06 22:16:52,43.454991000,-80.518975000,329.0,16.8,3.58,332.1,-4.3,0.385,9.31,112,0,29,,
T,2013-07-06 22:16:53,43.455014000,-80.518990000,328.6,10.2,5.89,334.7,-14.1,0.388,2.83,111,0,29,,
T,2013-07-06 22:16:54,43.455029000,-80.518999000,328.2,6.5,9.16,336.5,-22.0,0.390,1.82,110,0,29,,
T,2013-07-06 22:16:55,43.455037000,-80.519007000,327.8,4.0,15.16,324.0,-36.4,0.391,1.10,110,0,29,,
T,2013-07-06 22:16:56,43.455036000,-80.519007000,327.4,0.4,150.01,180.0,-360.0,0.391,0.11,109,0,29,,
T,2013-07-06 22:16:57,43.455043000,-80.519013000,327.4,3.3,18.18,328.1,0.0,0.392,0.92,109,0,29,,
T,2013-07-06 22:16:59,43.455053000,-80.519024000,327.4,2.6,23.41,321.4,0.0,0.393,1.42,107,51,29,,
T,2013-07-06 22:17:01,43.455057000,-80.519029000,327.4,1.1,55.46,317.8,0.0,0.394,0.60,107,0,29,,
T,2013-07-06 22:17:16,43.455091000,-80.519083000,327.4,1.4,43.28,310.9,0.0,0.400,5.78,108,20,29,,
T,2013-07-06 22:17:17,43.455110000,-80.519138000,327.4,17.7,3.38,295.4,0.0,0.404,4.93,111,37,29,,
T,2013-07-06 22:17:19,43.455127000,-80.519273000,327.4,20.0,3.01,279.8,0.0,0.416,11.09,115,80,29,,
T,2013-07-06 22:17:20,43.455131000,-80.519354000,327.4,23.7,2.54,273.9,0.0,0.422,6.57,117,90,29,,
T,2013-07-06 22:17:21,43.455113000,-80.519439000,327.4,25.8,2.33,253.7,0.0,0.429,7.16,119,80,29,,
T,2013-07-06 22:17:22,43.455095000,-80.519531000,327.4,27.8,2.16,254.9,0.0,0.437,7.71,122,99,29,,
T,2013-07-06 22:17:23,43.455071000,-80.519617000,327.4,26.8,2.24,249.0,0.0,0.444,7.45,124,104,29,,
T,2013-07-06 22:17:25,43.455017000,-80.519797000,327.4,28.4,2.12,247.5,0.0,0.460,15.76,127,106,29,,
T,2013-07-06 22:17:27,43.454957000,-80.519963000,327.4,27.0,2.22,243.5,0.0,0.475,15.00,131,106,29,,
T,2013-07-06 22:17:29,43.454893000,-80.520133000,327.4,27.9,2.15,242.6,0.0,0.491,15.49,133,78,29,,
T,2013-07-06 22:17:34,43.454754000,-80.520535000,327.4,25.9,2.31,244.5,0.0,0.527,36.02,135,100,29,,
T,2013-07-06 22:17:35,43.454732000,-80.520618000,327.4,25.7,2.33,249.9,0.0,0.534,7.15,135,102,29,,
T,2013-07-06 22:17:42,43.454537000,-80.521185000,327.4,26.1,2.30,244.7,0.0,0.585,50.75,137,98,29,,
T,2013-07-06 22:17:47,43.454406000,-80.521589000,327.4,25.8,2.33,245.9,0.0,0.620,35.79,140,100,29,,
T,2013-07-06 22:17:49,43.454354000,-80.521749000,327.8,25.5,2.35,245.9,2.8,0.635,14.18,142,102,29,,
T,2013-07-06 22:17:50,43.454315000,-80.521830000,328.2,28.3,2.12,236.4,5.1,0.642,7.86,142,109,29,,
T,2013-07-06 22:17:51,43.454273000,-80.521905000,328.6,27.6,2.18,232.4,5.2,0.650,7.66,143,112,29,,
T,2013-07-06 22:17:52,43.454234000,-80.521970000,329.0,24.5,2.45,230.4,5.9,0.657,6.82,144,111,29,,
T,2013-07-06 22:17:53,43.454185000,-80.522039000,329.4,28.1,2.14,225.6,5.1,0.665,7.80,145,104,29,,
T,2013-07-06 22:17:56,43.454034000,-80.522229000,329.4,27.3,2.20,222.4,0.0,0.687,22.76,147,103,29,,
T,2013-07-06 22:17:57,43.453985000,-80.522281000,329.4,24.8,2.42,217.6,0.0,0.694,6.88,147,102,29,,
T,2013-07-06 22:18:01,43.453784000,-80.522464000,329.4,24.1,2.49,213.5,0.0,0.721,26.80,148,43,29,,
T,2013-07-06 22:18:03,43.453698000,-80.522532000,329.4,19.8,3.02,209.9,0.0,0.732,11.03,147,0,29,,
T,2013-07-06 22:18:06,43.453638000,-80.522577000,329.4,9.1,6.58,208.6,0.0,0.740,7.60,144,0,29,,
T,2013-07-06 22:18:07,43.453614000,-80.522592000,329.4,10.5,5.69,204.4,0.0,0.743,2.93,144,0,29,,
T,2013-07-06 22:18:11,43.453436000,-80.522678000,329.4,18.9,3.18,199.3,0.0,0.764,20.97,146,90,29,,
T,2013-07-06 22:18:12,43.453374000,-80.522709000,329.8,26.4,2.27,199.9,5.5,0.771,7.33,147,79,29,,
T,2013-07-06 22:18:16,43.453138000,-80.522837000,330.2,25.4,2.36,201.5,1.4,0.799,28.19,150,102,29,,
T,2013-07-06 22:18:17,43.453075000,-80.522873000,330.6,27.3,2.20,202.5,5.3,0.807,7.58,151,103,29,,
T,2013-07-06 22:18:18,43.453013000,-80.522904000,331.0,26.4,2.27,199.9,5.5,0.814,7.33,152,104,29,,
T,2013-07-06 22:18:19,43.452954000,-80.522946000,331.4,26.6,2.26,207.3,5.4,0.821,7.38,152,105,29,,
T,2013-07-06 22:18:20,43.452893000,-80.522974000,331.4,25.7,2.33,198.4,0.0,0.829,7.15,153,103,29,,
T,2013-07-06 22:18:25,43.452664000,-80.523272000,331.4,25.2,2.38,223.4,0.0,0.864,35.06,155,104,29,,
T,2013-07-06 22:18:26,43.452629000,-80.523341000,331.4,24.5,2.45,235.1,0.0,0.870,6.81,154,105,29,,
T,2013-07-06 22:18:28,43.452571000,-80.523510000,331.4,27.2,2.20,244.7,0.0,0.886,15.12,154,106,29,,
T,2013-07-06 22:18:30,43.452535000,-80.523675000,331.4,25.1,2.39,253.3,0.0,0.900,13.94,155,106,29,,
T,2013-07-06 22:18:31,43.452524000,-80.523772000,331.4,28.6,2.10,261.1,0.0,0.907,7.95,154,106,29,,
T,2013-07-06 22:18:34,43.452482000,-80.524034000,331.4,26.1,2.30,257.5,0.0,0.929,21.71,153,106,29,,
T,2013-07-06 22:18:42,43.452373000,-80.524755000,331.4,26.8,2.24,258.2,0.0,0.989,59.60,151,107,29,,
T,2013-07-06 22:18:46,43.452302000,-80.525095000,331.4,25.8,2.33,254.0,0.0,1.017,28.63,151,92,29,,
T,2013-07-06 22:18:48,43.452274000,-80.525243000,331.4,22.3,2.69,255.4,0.0,1.030,12.38,150,0,29,,
