type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-23 21:47:20,43.451811000,-80.517141000,403.2,,,,,0.000,,117,91,25,"23/07/2013 Kitchener, ON, Canada: WCC Tuesday Group 4",
T,2013-07-23 21:47:21,43.451828000,-80.517172000,403.2,11.3,5.31,307.1,0.0,0.003,3.14,120,94,25,,
T,2013-07-23 21:47:23,43.452142000,-80.517103000,403.2,63.6,0.94,9.1,0.0,0.038,35.33,122,92,25,,
T,2013-07-23 21:47:24,43.452203000,-80.517120000,403.2,24.9,2.41,348.6,0.0,0.045,6.92,125,91,25,,
T,2013-07-23 21:47:26,43.452306000,-80.517172000,403.4,21.9,2.73,339.9,1.6,0.058,12.19,128,100,25,,
T,2013-07-23 21:47:28,43.452411000,-80.517227000,403.4,22.5,2.67,339.2,0.0,0.070,12.49,131,104,25,,
T,2013-07-23 21:47:30,43.452517000,-80.517282000,403.4,22.7,2.65,339.4,0.0,0.083,12.59,133,97,25,,
T,2013-07-23 21:47:33,43.452668000,-80.517364000,403.4,21.6,2.77,338.5,0.0,0.101,18.04,136,97,25,,
T,2013-07-23 21:47:38,43.452916000,-80.517540000,403.4,22.3,2.69,332.7,0.0,0.132,31.02,139,102,25,,
T,2013-07-23 21:47:39,43.452969000,-80.517571000,403.4,23.0,2.60,337.0,0.0,0.138,6.40,139,103,25,,
T,2013-07-23 21:47:46,43.453350000,-80.517816000,403.4,24.0,2.50,335.0,0.0,0.185,46.74,142,106,25,,
T,2013-07-23 21:47:49,43.453517000,-80.517941000,403.4,25.4,2.37,331.5,0.0,0.206,21.13,143,102,25,,
T,2013-07-23 21:47:55,43.453851000,-80.518193000,403.4,25.4,2.36,331.3,0.0,0.248,42.34,146,103,25,,
T,2013-07-23 21:48:00,43.454145000,-80.518390000,403.4,26.2,2.29,334.1,0.0,0.285,36.35,149,104,24,,
T,2013-07-23 21:48:07,43.454588000,-80.518716000,403.4,28.7,2.09,331.9,0.0,0.341,55.84,149,111,24,,
T,2013-07-23 21:48:09,43.454725000,-80.518804000,403.0,30.2,1.98,335.0,-2.4,0.357,16.80,149,102,24,,
T,2013-07-23 21:48:10,43.454791000,-80.518846000,402.6,29.1,2.06,335.2,-4.9,0.365,8.08,150,101,24,,
T,2013-07-23 21:48:11,43.454862000,-80.518889000,402.2,31.0,1.93,336.3,-4.6,0.374,8.62,150,101,24,,
T,2013-07-23 21:48:12,43.454933000,-80.518926000,401.6,30.4,1.98,339.3,-7.1,0.382,8.44,150,100,24,,
T,2013-07-23 21:48:13,43.455000000,-80.518964000,401.2,29.0,2.07,337.6,-5.0,0.391,8.05,150,96,24,,
T,2013-07-23 21:48:15,43.455122000,-80.519065000,401.2,28.5,2.11,329.0,0.0,0.406,15.83,150,42,24,,
T,2013-07-23 21:48:18,43.455181000,-80.519230000,401.2,17.9,3.36,296.2,0.0,0.421,14.88,148,36,24,,
T,2013-07-23 21:48:21,43.455143000,-80.519454000,401.2,22.3,2.69,256.8,0.0,0.440,18.61,146,78,24,,
T,2013-07-23 21:48:23,43.455092000,-80.519597000,401.2,23.2,2.59,243.8,0.0,0.453,12.89,146,90,24,,
T,2013-07-23 21:48:26,43.455028000,-80.519819000,401.2,23.2,2.59,248.3,0.0,0.472,19.32,147,90,24,,
T,2013-07-23 21:48:33,43.454814000,-80.520365000,401.2,25.8,2.32,241.6,0.0,0.522,50.18,148,94,24,,
T,2013-07-23 21:48:41,43.454608000,-80.521024000,401.2,26.1,2.30,246.7,0.0,0.580,58.04,151,96,24,,
T,2013-07-23 21:48:42,43.454575000,-80.521105000,401.2,27.0,2.22,240.7,0.0,0.588,7.51,151,88,24,,
T,2013-07-23 21:48:47,43.454433000,-80.521475000,401.8,24.4,2.46,242.1,1.8,0.622,33.85,151,95,24,,
T,2013-07-23 21:48:48,43.454407000,-80.521555000,402.2,25.5,2.35,245.9,5.6,0.629,7.09,152,95,24,,
T,2013-07-23 21:48:49,43.454365000,-80.521626000,402.6,26.6,2.25,230.8,5.4,0.636,7.40,152,95,24,,
T,2013-07-23 21:48:50,43.454329000,-80.521696000,403.0,25.0,2.40,234.7,5.8,0.643,6.94,152,96,24,,
T,2013-07-23 21:48:51,43.454287000,-80.521760000,403.6,25.1,2.39,227.9,8.6,0.650,6.97,152,95,24,,
T,2013-07-23 21:48:54,43.454166000,-80.521957000,403.6,25.0,2.40,229.8,0.0,0.671,20.86,152,100,24,,
