type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-05-29 21:44:12,43.450926000,-80.516530000,326.4,,,,,0.000,,91,61,23,"29/05/2013 Kitchener, ON, Canada",
T,2013-05-29 21:44:13,43.450924000,-80.516531000,326.4,0.9,70.48,199.9,0.0,0.000,0.24,91,61,23,,
T,2013-05-29 21:44:22,43.451047000,-80.516498000,326.4,5.6,10.77,11.0,0.0,0.014,13.92,95,61,24,,
T,2013-05-29 21:44:23,43.451079000,-80.516516000,326.4,13.8,4.34,337.8,0.0,0.018,3.84,99,91,24,,
T,2013-05-29 21:44:24,43.451116000,-80.516533000,326.2,15.6,3.84,341.6,-4.6,0.022,4.33,102,92,24,,
T,2013-05-29 21:44:25,43.451162000,-80.516555000,326.2,19.5,3.08,340.9,0.0,0.028,5.41,106,97,24,,
T,2013-05-29 21:44:26,43.451205000,-80.516579000,326.2,18.6,3.23,337.9,0.0,0.033,5.16,109,99,24,,
T,2013-05-29 21:44:27,43.451250000,-80.516603000,326.2,19.3,3.11,338.8,0.0,0.038,5.36,112,100,24,,
T,2013-05-29 21:44:28,43.451294000,-80.516627000,326.2,18.9,3.17,338.4,0.0,0.044,5.26,115,99,24,,
T,2013-05-29 21:44:30,43.451379000,-80.516671000,326.2,18.2,3.30,339.4,0.0,0.054,10.09,120,99,24,,
T,2013-05-29 21:44:33,43.451495000,-80.516729000,326.2,16.5,3.65,340.1,0.0,0.067,13.72,123,71,24,,
T,2013-05-29 21:44:35,43.451541000,-80.516743000,326.2,9.4,6.37,347.5,0.0,0.073,5.23,122,52,24,,
T,2013-05-29 21:44:41,43.451736000,-80.516841000,326.2,13.8,4.33,340.0,0.0,0.096,23.07,123,147,24,,
T,2013-05-29 21:44:45,43.451895000,-80.516791000,326.2,16.3,3.68,12.9,0.0,0.114,18.12,124,92,24,,
T,2013-05-29 21:44:48,43.451995000,-80.516608000,326.2,22.2,2.70,53.0,0.0,0.132,18.52,125,0,24,,
T,2013-05-29 21:44:54,43.452151000,-80.516207000,326.2,22.1,2.72,61.8,0.0,0.169,36.79,121,0,24,,
T,2013-05-29 21:44:55,43.452186000,-80.516162000,326.2,19.2,3.13,43.0,0.0,0.174,5.33,120,18,24,,
T,2013-05-29 21:44:58,43.452291000,-80.516156000,326.2,14.0,4.28,2.4,0.0,0.186,11.68,119,45,24,,
T,2013-05-29 21:45:01,43.452396000,-80.516242000,326.2,16.3,3.68,329.3,0.0,0.200,13.58,122,84,24,,
T,2013-05-29 21:45:02,43.452439000,-80.516270000,326.2,19.0,3.15,334.7,0.0,0.205,5.29,123,88,24,,
T,2013-05-29 21:45:05,43.452576000,-80.516351000,326.2,19.9,3.02,336.8,0.0,0.222,16.57,126,94,24,,
T,2013-05-29 21:45:08,43.452708000,-80.516433000,326.2,19.3,3.11,335.7,0.0,0.238,16.10,129,90,24,,
T,2013-05-29 21:45:14,43.452990000,-80.516629000,326.2,21.1,2.85,333.2,0.0,0.273,35.12,132,96,24,,
T,2013-05-29 21:45:16,43.453095000,-80.516674000,326.2,22.0,2.73,342.7,0.0,0.285,12.22,133,97,24,,
T,2013-05-29 21:45:20,43.453301000,-80.516807000,326.2,22.8,2.64,334.9,0.0,0.310,25.29,136,99,25,,
T,2013-05-29 21:45:22,43.453383000,-80.516889000,326.2,20.3,2.96,324.0,0.0,0.322,11.27,137,90,25,,
T,2013-05-29 21:45:28,43.453659000,-80.517078000,326.2,20.6,2.92,333.6,0.0,0.356,34.27,137,93,25,,
T,2013-05-29 21:45:35,43.454050000,-80.517344000,326.2,24.9,2.41,333.7,0.0,0.404,48.48,140,98,25,,
T,2013-05-29 21:45:37,43.454163000,-80.517420000,326.2,25.2,2.38,334.0,0.0,0.418,13.98,141,97,25,,
T,2013-05-29 21:45:43,43.454492000,-80.517631000,326.2,24.2,2.48,335.0,0.0,0.459,40.35,144,97,25,,
T,2013-05-29 21:45:44,43.454546000,-80.517669000,326.2,24.3,2.47,332.9,0.0,0.465,6.74,144,98,25,,
T,2013-05-29 21:45:53,43.455053000,-80.517994000,326.2,24.9,2.41,335.0,0.0,0.528,62.17,145,73,25,,
T,2013-05-29 21:45:59,43.455312000,-80.518186000,326.2,19.6,3.06,331.7,0.0,0.560,32.70,141,0,25,,
T,2013-05-29 21:46:02,43.455391000,-80.518189000,326.2,10.5,5.69,358.4,0.0,0.569,8.78,138,49,25,,
T,2013-05-29 21:46:03,43.455431000,-80.518211000,326.2,17.2,3.48,338.2,0.0,0.574,4.79,138,65,25,,
T,2013-05-29 21:46:04,43.455460000,-80.518257000,326.2,17.7,3.39,311.0,0.0,0.579,4.92,137,73,25,,
T,2013-05-29 21:46:06,43.455426000,-80.518429000,326.2,26.0,2.31,254.8,0.0,0.593,14.42,138,87,25,,
T,2013-05-29 21:46:10,43.455368000,-80.518743000,326.2,23.6,2.54,255.7,0.0,0.619,26.22,141,66,25,,
T,2013-05-29 21:46:11,43.455347000,-80.518822000,326.2,24.5,2.45,249.9,0.0,0.626,6.81,141,80,25,,
T,2013-05-29 21:46:16,43.455251000,-80.519171000,326.2,21.7,2.76,249.2,0.0,0.656,30.19,144,93,25,,
T,2013-05-29 21:46:17,43.455227000,-80.519241000,326.2,22.5,2.66,244.7,0.0,0.663,6.26,144,92,25,,
T,2013-05-29 21:46:23,43.455090000,-80.519648000,326.2,21.8,2.76,245.1,0.0,0.699,36.29,145,94,25,,
T,2013-05-29 21:46:28,43.454988000,-80.519993000,326.2,21.7,2.77,247.8,0.0,0.729,30.14,147,96,25,,
T,2013-05-29 21:46:33,43.454837000,-80.520378000,326.2,25.5,2.35,241.6,0.0,0.764,35.39,147,100,26,,
