type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-23 21:34:20,43.450575000,-80.516713000,337.6,,,,,0.000,,,,,2012-08-23,
T,2012-08-23 21:34:36,43.450851000,-80.516579000,335.9,7.3,8.20,19.4,-5.2,0.033,32.53,,,,,
T,2012-08-23 21:34:51,43.451035000,-80.516479000,334.9,5.3,11.37,21.5,-4.5,0.055,21.99,,,,,
T,2012-08-23 21:34:59,43.451062000,-80.516460000,334.8,1.5,39.55,27.1,-3.0,0.058,3.37,,,,,
T,2012-08-23 21:35:02,43.451105000,-80.516466000,334.5,5.8,10.41,354.2,-6.2,0.063,4.80,,,,,
T,2012-08-23 21:35:05,43.451180000,-80.516484000,334.1,10.2,5.91,350.1,-4.7,0.071,8.46,,,,,
T,2012-08-23 21:35:08,43.451269000,-80.516526000,333.7,12.5,4.78,341.1,-3.8,0.082,10.46,,,,,
T,2012-08-23 21:35:11,43.451299000,-80.516543000,333.6,4.3,13.87,337.6,-2.8,0.085,3.61,,,,,
T,2012-08-23 21:35:14,43.451372000,-80.516608000,333.5,11.6,5.17,327.1,-1.0,0.095,9.67,,,,,
T,2012-08-23 21:35:18,43.451447000,-80.516662000,333.5,8.5,7.09,332.4,0.0,0.104,9.41,,,,,
T,2012-08-23 21:35:21,43.451491000,-80.516688000,333.5,6.4,9.39,336.8,0.0,0.110,5.32,,,,,
T,2012-08-23 21:35:24,43.451563000,-80.516740000,333.5,10.8,5.53,332.3,0.0,0.119,9.04,,,,,
T,2012-08-23 21:35:27,43.451629000,-80.516799000,333.6,10.5,5.71,327.0,1.1,0.127,8.75,,,,,
T,2012-08-23 21:35:30,43.451684000,-80.516847000,333.7,8.7,6.91,327.6,1.4,0.135,7.24,,,,,
T,2012-08-23 21:35:33,43.451749000,-80.516940000,334.0,12.5,4.79,313.9,2.9,0.145,10.43,,,,,
T,2012-08-23 21:35:36,43.451778000,-80.517133000,334.5,19.1,3.13,281.7,3.1,0.161,15.95,,,,,
T,2012-08-23 21:35:39,43.451752000,-80.517346000,335.5,21.0,2.86,260.5,5.7,0.178,17.48,,,,,
T,2012-08-23 21:35:42,43.451659000,-80.517578000,336.4,25.7,2.33,241.1,4.2,0.200,21.43,,,,,
T,2012-08-23 21:35:45,43.451577000,-80.517808000,337.3,24.9,2.41,243.8,4.3,0.221,20.73,,,,,
T,2012-08-23 21:35:48,43.451508000,-80.518031000,338.1,23.5,2.55,246.9,4.1,0.240,19.61,,,,,
T,2012-08-23 21:35:51,43.451448000,-80.518266000,339.0,24.2,2.48,250.6,4.5,0.260,20.16,,,,,
T,2012-08-23 21:35:54,43.451391000,-80.518502000,339.9,24.1,2.48,251.6,4.5,0.281,20.12,,,,,
T,2012-08-23 21:35:57,43.451325000,-80.518739000,341.0,24.6,2.43,249.0,5.4,0.301,20.54,,,,,
T,2012-08-23 21:36:00,43.451253000,-80.518959000,341.8,23.4,2.56,245.7,4.1,0.321,19.52,,,,,
T,2012-08-23 21:36:03,43.451179000,-80.519188000,342.7,24.3,2.47,246.0,4.4,0.341,20.28,,,,,
T,2012-08-23 21:36:06,43.451114000,-80.519430000,343.7,25.1,2.40,249.7,4.8,0.362,20.88,,,,,
T,2012-08-23 21:36:09,43.451048000,-80.519681000,344.5,25.9,2.31,250.1,3.7,0.383,21.60,,,,,
T,2012-08-23 21:36:12,43.450979000,-80.519926000,344.7,25.5,2.35,248.8,0.9,0.405,21.26,,,,,
T,2012-08-23 21:36:16,43.450896000,-80.520166000,344.8,19.4,3.10,244.5,0.5,0.426,21.50,,,,,
T,2012-08-23 21:36:19,43.450785000,-80.520486000,345.2,34.4,1.74,244.5,1.4,0.455,28.69,,,,,
T,2012-08-23 21:36:22,43.450702000,-80.520725000,345.6,25.7,2.33,244.4,1.9,0.476,21.43,,,,,
T,2012-08-23 21:36:26,43.450622000,-80.520973000,346.0,19.8,3.04,246.0,1.8,0.498,21.95,,,,,
T,2012-08-23 21:36:29,43.450567000,-80.521158000,346.4,19.4,3.09,247.7,2.5,0.514,16.17,,,,,
T,2012-08-23 21:36:32,43.450491000,-80.521341000,346.8,20.5,2.93,240.2,2.3,0.531,17.05,,,,,
T,2012-08-23 21:36:35,43.450448000,-80.521429000,347.1,10.3,5.83,236.1,3.5,0.540,8.58,,,,,
T,2012-08-23 21:36:38,43.450425000,-80.521488000,347.3,6.5,9.23,241.8,3.7,0.545,5.42,,,,,
T,2012-08-23 21:36:44,43.450373000,-80.521592000,347.4,6.1,9.79,235.4,1.0,0.556,10.21,,,,,
T,2012-08-23 21:36:54,43.450282000,-80.521722000,347.5,5.3,11.42,226.0,0.7,0.570,14.59,,,,,
T,2012-08-23 21:36:57,43.450209000,-80.521891000,347.7,19.1,3.14,239.2,1.3,0.586,15.90,,,,,
T,2012-08-23 21:37:00,43.450166000,-80.521992000,347.9,11.4,5.28,239.6,2.1,0.596,9.47,,,,,
T,2012-08-23 21:37:03,43.450150000,-80.522033000,347.9,4.5,13.28,241.7,0.0,0.599,3.76,,,,,
T,2012-08-23 21:37:06,43.450098000,-80.522170000,348.1,15.0,4.00,242.4,1.6,0.612,12.50,,,,,
T,2012-08-23 21:37:09,43.450028000,-80.522385000,348.4,22.9,2.62,245.8,1.6,0.631,19.06,,,,,
T,2012-08-23 21:37:12,43.449962000,-80.522564000,348.5,19.5,3.08,243.1,0.6,0.647,16.24,,,,,
T,2012-08-23 21:37:15,43.449908000,-80.522715000,348.6,16.3,3.67,243.8,0.7,0.661,13.62,,,,,
T,2012-08-23 21:37:18,43.449861000,-80.522845000,348.6,14.1,4.26,243.5,0.0,0.673,11.75,,,,,
T,2012-08-23 21:37:34,43.449828000,-80.522981000,348.5,2.6,22.98,251.5,-0.9,0.684,11.60,,,,,
T,2012-08-23 21:38:00,43.449825000,-80.522856000,348.5,1.4,42.80,91.9,0.0,0.694,10.12,,,,,
T,2012-08-23 21:38:23,43.449812000,-80.522980000,348.5,1.6,37.80,261.8,0.0,0.704,10.14,,,,,
T,2012-08-23 21:38:26,43.449743000,-80.523115000,348.2,16.0,3.75,234.9,-2.2,0.718,13.35,,,,,
T,2012-08-23 21:38:29,43.449650000,-80.523357000,348.0,26.6,2.26,242.1,-0.9,0.740,22.15,,,,,
T,2012-08-23 21:38:32,43.449556000,-80.523690000,348.1,34.7,1.73,248.8,0.3,0.769,28.91,,,,,
T,2012-08-23 21:38:35,43.449453000,-80.524036000,347.7,36.3,1.65,247.7,-1.3,0.799,30.25,,,,,
T,2012-08-23 21:38:38,43.449343000,-80.524345000,347.4,33.4,1.80,243.9,-1.1,0.827,27.84,,,,,
T,2012-08-23 21:38:41,43.449236000,-80.524641000,347.2,32.1,1.87,243.5,-0.7,0.854,26.75,,,,,
T,2012-08-23 21:38:44,43.449145000,-80.524925000,347.0,30.1,1.99,246.2,-0.8,0.879,25.11,,,,,
T,2012-08-23 21:38:47,43.449055000,-80.525207000,346.7,29.9,2.01,246.3,-1.2,0.904,24.92,,,,,
T,2012-08-23 21:38:50,43.448969000,-80.525498000,346.7,30.5,1.97,247.8,0.0,0.929,25.42,,,,,
T,2012-08-23 21:38:53,43.448873000,-80.525788000,347.6,30.9,1.94,245.5,3.5,0.955,25.78,,,,,
T,2012-08-23 21:38:56,43.448759000,-80.526075000,348.6,31.8,1.89,241.3,3.8,0.981,26.46,,,,,
T,2012-08-23 21:38:59,43.448652000,-80.526370000,349.4,32.0,1.87,243.5,3.0,1.008,26.67,,,,,
T,2012-08-23 21:39:02,43.448549000,-80.526672000,349.9,32.4,1.85,244.8,1.9,1.035,26.99,,,,,
T,2012-08-23 21:39:05,43.448446000,-80.526973000,350.3,32.3,1.86,244.8,1.5,1.062,26.92,,,,,
T,2012-08-23 21:39:08,43.448347000,-80.527275000,350.7,32.2,1.87,245.7,1.5,1.089,26.81,,,,,
T,2012-08-23 21:39:11,43.448259000,-80.527581000,351.2,32.0,1.88,248.4,1.9,1.115,26.63,,,,,
T,2012-08-23 21:39:14,43.448166000,-80.527877000,351.7,31.3,1.92,246.6,1.9,1.141,26.09,,,,,
T,2012-08-23 21:39:17,43.448075000,-80.528176000,352.3,31.5,1.91,247.3,2.3,1.168,26.23,,,,,
T,2012-08-23 21:39:20,43.447980000,-80.528464000,353.1,30.7,1.95,245.6,3.1,1.193,25.59,,,,,
T,2012-08-23 21:39:23,43.447893000,-80.528745000,353.8,29.7,2.02,246.9,2.8,1.218,24.71,,,,,
T,2012-08-23 21:39:27,43.447801000,-80.529009000,353.0,21.3,2.81,244.4,-3.4,1.242,23.69,,,,,
T,2012-08-23 21:39:30,43.447671000,-80.529339000,352.0,36.4,1.65,241.5,-3.3,1.272,30.37,,,,,
T,2012-08-23 21:39:33,43.447574000,-80.529583000,351.4,27.0,2.22,241.3,-2.7,1.295,22.50,,,,,
T,2012-08-23 21:39:36,43.447477000,-80.529840000,351.2,28.1,2.13,242.5,-0.9,1.318,23.43,,,,,
T,2012-08-23 21:39:39,43.447380000,-80.530114000,351.2,29.6,2.03,244.0,0.0,1.343,24.66,,,,,
T,2012-08-23 21:39:42,43.447271000,-80.530404000,351.4,31.7,1.89,242.6,0.8,1.369,26.41,,,,,
T,2012-08-23 21:39:45,43.447166000,-80.530702000,351.0,32.2,1.87,244.1,-1.5,1.396,26.79,,,,,
T,2012-08-23 21:39:48,43.447060000,-80.530989000,350.2,31.3,1.92,243.0,-3.1,1.422,26.05,,,,,
T,2012-08-23 21:39:51,43.446947000,-80.531284000,349.1,32.4,1.85,242.2,-4.1,1.449,26.98,,,,,
T,2012-08-23 21:39:54,43.446811000,-80.531628000,347.9,38.0,1.58,241.4,-3.8,1.481,31.68,,,,,
T,2012-08-23 21:39:57,43.446669000,-80.531994000,347.5,40.3,1.49,241.9,-1.2,1.514,33.57,,,,,
T,2012-08-23 21:40:00,43.446526000,-80.532377000,347.9,41.8,1.44,242.8,1.1,1.549,34.84,,,,,
T,2012-08-23 21:40:03,43.446390000,-80.532779000,348.1,43.1,1.39,245.0,0.6,1.585,35.88,,,,,
T,2012-08-23 21:40:06,43.446257000,-80.533182000,348.0,43.0,1.40,245.6,-0.3,1.621,35.81,,,,,
T,2012-08-23 21:40:09,43.446129000,-80.533583000,349.1,42.5,1.41,246.3,3.1,1.656,35.44,,,,,
T,2012-08-23 21:40:12,43.446009000,-80.533973000,351.4,41.1,1.46,247.0,6.7,1.690,34.27,,,,,
T,2012-08-23 21:40:16,43.445893000,-80.534358000,353.5,30.4,1.98,247.5,6.2,1.724,33.72,,,,,
T,2012-08-23 21:40:19,43.445731000,-80.534826000,355.1,50.3,1.19,244.5,3.8,1.766,41.94,,,,,
T,2012-08-23 21:40:22,43.445612000,-80.535153000,356.0,35.5,1.69,243.4,3.0,1.796,29.59,,,,,
T,2012-08-23 21:40:25,43.445503000,-80.535468000,357.1,33.9,1.77,244.5,3.9,1.824,28.23,,,,,
T,2012-08-23 21:40:28,43.445387000,-80.535771000,357.7,33.2,1.80,242.2,2.2,1.852,27.71,,,,,
T,2012-08-23 21:40:31,43.445284000,-80.536076000,358.0,32.7,1.84,245.1,1.1,1.879,27.21,,,,,
T,2012-08-23 21:40:34,43.445177000,-80.536370000,359.1,31.9,1.88,243.4,4.1,1.905,26.60,,,,,
T,2012-08-23 21:40:37,43.445071000,-80.536666000,361.2,32.0,1.87,243.7,7.9,1.932,26.70,,,,,
T,2012-08-23 21:40:40,43.444978000,-80.536951000,363.0,30.3,1.98,245.8,7.1,1.957,25.28,,,,,
