type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-05-14 20:43:48,43.451227000,-80.516473000,324.8,,,,,0.000,,106,19,20,"Flat tire, yay.",
T,2013-05-14 20:43:49,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,105,19,20,,
T,2013-05-14 20:43:53,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,106,19,20,,
T,2013-05-14 20:43:57,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,103,19,20,,
T,2013-05-14 20:44:00,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,100,19,20,,
T,2013-05-14 20:44:04,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,97,19,20,,
T,2013-05-14 20:44:05,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,94,19,20,,
T,2013-05-14 20:44:13,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,88,19,20,,
T,2013-05-14 20:44:15,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,84,19,20,,
T,2013-05-14 20:44:22,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,81,19,20,,
T,2013-05-14 20:44:27,43.451227000,-80.516473000,324.8,0.0,,,,0.000,0.00,84,19,20,,
T,2013-05-14 20:44:32,43.450954000,-80.516646000,324.8,24.1,2.49,204.7,0.0,0.033,33.41,81,19,20,,
T,2013-05-14 20:44:45,43.450967000,-80.516643000,324.8,0.4,147.94,9.5,0.0,0.035,1.46,86,19,20,,
T,2013-05-14 20:44:46,43.450966000,-80.516643000,324.8,0.4,150.01,180.0,0.0,0.035,0.11,89,19,20,,
T,2013-05-14 20:44:53,43.450966000,-80.516643000,324.8,0.0,,180.0,,0.035,0.00,92,19,20,,
T,2013-05-14 20:44:59,43.450966000,-80.516642000,324.8,0.0,1235.45,90.0,0.0,0.035,0.08,87,19,20,,
T,2013-05-14 20:45:01,43.450966000,-80.516642000,324.8,0.0,,90.0,,0.035,0.00,84,19,19,,
T,2013-05-14 20:45:04,43.450966000,-80.516642000,324.8,0.0,,90.0,,0.035,0.00,81,19,19,,
T,2013-05-14 20:45:08,43.450966000,-80.516642000,324.8,0.0,,90.0,,0.035,0.00,84,19,19,,
T,2013-05-14 20:45:20,43.450968000,-80.516632000,324.8,0.3,238.28,74.6,0.0,0.036,0.84,88,19,19,,
T,2013-05-14 20:45:22,43.450968000,-80.516599000,324.8,4.8,12.48,90.0,0.0,0.039,2.67,92,19,19,,
T,2013-05-14 20:45:25,43.450967000,-80.516581000,324.8,1.8,34.22,94.4,0.0,0.040,1.46,95,4,19,,
T,2013-05-14 20:45:28,43.450966000,-80.516574000,324.8,0.7,86.60,101.1,0.0,0.041,0.58,97,0,19,,
T,2013-05-14 20:45:31,43.450945000,-80.516515000,324.8,6.4,9.41,116.1,0.0,0.046,5.32,95,0,19,,
T,2013-05-14 20:45:33,43.450888000,-80.516473000,324.8,12.9,4.64,151.9,0.0,0.053,7.19,97,60,19,,
T,2013-05-14 20:45:34,43.450848000,-80.516449000,324.8,17.5,3.44,156.5,0.0,0.058,4.85,100,66,19,,
T,2013-05-14 20:45:35,43.450802000,-80.516418000,324.8,20.5,2.93,153.9,0.0,0.064,5.69,103,67,19,,
T,2013-05-14 20:45:37,43.450710000,-80.516360000,324.4,20.2,2.96,155.4,-3.6,0.075,11.25,107,51,19,,
T,2013-05-14 20:45:38,43.450665000,-80.516334000,324.0,19.5,3.07,157.2,-7.4,0.080,5.42,110,86,19,,
T,2013-05-14 20:45:39,43.450617000,-80.516303000,323.4,21.2,2.83,154.9,-10.2,0.086,5.89,112,92,19,,
T,2013-05-14 20:45:40,43.450567000,-80.516268000,323.0,22.4,2.67,153.1,-6.4,0.092,6.24,113,95,19,,
T,2013-05-14 20:45:41,43.450517000,-80.516235000,322.6,22.2,2.70,154.4,-6.5,0.099,6.16,115,97,19,,
T,2013-05-14 20:45:43,43.450415000,-80.516163000,322.6,22.9,2.62,152.9,0.0,0.111,12.74,118,92,19,,
T,2013-05-14 20:45:44,43.450360000,-80.516127000,322.6,24.4,2.46,154.6,0.0,0.118,6.77,119,95,19,,
T,2013-05-14 20:45:48,43.450126000,-80.515976000,322.6,25.9,2.32,154.9,0.0,0.147,28.73,122,103,19,,
T,2013-05-14 20:45:52,43.449887000,-80.515815000,322.6,26.6,2.25,153.9,0.0,0.176,29.58,125,108,19,,
T,2013-05-14 20:45:56,43.449641000,-80.515645000,322.6,27.5,2.18,153.4,0.0,0.207,30.60,128,54,19,,
T,2013-05-14 20:45:58,43.449538000,-80.515562000,322.6,23.9,2.51,149.7,0.0,0.220,13.27,127,98,19,,
T,2013-05-14 20:45:59,43.449486000,-80.515522000,322.6,23.8,2.52,150.8,0.0,0.227,6.62,126,104,19,,
T,2013-05-14 20:46:01,43.449360000,-80.515445000,322.6,27.6,2.18,156.1,0.0,0.242,15.32,127,105,19,,
T,2013-05-14 20:46:03,43.449231000,-80.515387000,322.6,27.1,2.21,161.9,0.0,0.257,15.08,128,97,19,,
T,2013-05-14 20:46:06,43.449038000,-80.515269000,322.6,28.2,2.13,156.1,0.0,0.281,23.47,130,102,18,,
T,2013-05-14 20:46:08,43.448907000,-80.515177000,322.6,29.4,2.04,153.0,0.0,0.297,16.35,133,103,18,,
T,2013-05-14 20:46:09,43.448837000,-80.515129000,322.6,31.3,1.92,153.5,0.0,0.306,8.69,134,103,18,,
T,2013-05-14 20:46:13,43.448573000,-80.514953000,322.2,29.3,2.04,154.2,-1.2,0.338,32.61,137,81,18,,
T,2013-05-14 20:46:14,43.448508000,-80.514909000,321.8,29.0,2.07,153.8,-5.0,0.347,8.05,138,73,18,,
T,2013-05-14 20:46:15,43.448451000,-80.514872000,321.4,25.2,2.38,154.8,-5.7,0.354,7.01,139,73,18,,
T,2013-05-14 20:46:16,43.448385000,-80.514829000,321.0,29.2,2.05,154.7,-4.9,0.362,8.12,139,18,18,,
T,2013-05-14 20:46:17,43.448324000,-80.514791000,320.6,26.8,2.24,155.7,-5.4,0.369,7.44,139,0,18,,
T,2013-05-14 20:46:20,43.448153000,-80.514674000,320.6,25.5,2.36,153.6,0.0,0.390,21.23,135,0,18,,
T,2013-05-14 20:46:22,43.448054000,-80.514603000,320.6,22.3,2.69,152.5,0.0,0.403,12.41,131,0,18,,
T,2013-05-14 20:46:23,43.448032000,-80.514593000,320.6,9.3,6.47,161.7,0.0,0.405,2.57,131,0,18,,
T,2013-05-14 20:46:25,43.448024000,-80.514585000,320.6,2.0,30.31,144.0,0.0,0.406,1.10,131,39,18,,
T,2013-05-14 20:46:29,43.447900000,-80.514512000,320.6,13.5,4.45,156.9,0.0,0.421,14.99,133,92,18,,
T,2013-05-14 20:46:33,43.447692000,-80.514378000,320.6,23.0,2.61,154.9,0.0,0.447,25.53,137,106,18,,
T,2013-05-14 20:46:36,43.447516000,-80.514283000,320.6,25.2,2.38,158.6,0.0,0.468,21.01,139,114,18,,
T,2013-05-14 20:46:37,43.447454000,-80.514265000,320.6,25.3,2.37,168.1,0.0,0.475,7.04,140,110,18,,
T,2013-05-14 20:46:41,43.447210000,-80.514141000,320.6,26.0,2.31,159.7,0.0,0.504,28.91,143,101,18,,
T,2013-05-14 20:46:44,43.447031000,-80.514040000,320.6,25.8,2.33,157.7,0.0,0.525,21.50,146,99,18,,
T,2013-05-14 20:46:48,43.446798000,-80.513924000,320.6,24.8,2.42,160.1,0.0,0.553,27.54,149,98,18,,
T,2013-05-14 20:46:50,43.446680000,-80.513864000,320.6,25.2,2.38,159.7,0.0,0.567,13.98,150,99,18,,
T,2013-05-14 20:46:59,43.446149000,-80.513581000,320.6,25.3,2.37,158.8,0.0,0.630,63.29,153,97,18,,
T,2013-05-14 20:47:04,43.445874000,-80.513438000,321.0,23.5,2.55,159.3,1.2,0.663,32.67,155,99,18,,
T,2013-05-14 20:47:05,43.445823000,-80.513411000,321.4,21.9,2.74,159.0,6.6,0.669,6.07,156,98,17,,
T,2013-05-14 20:47:06,43.445773000,-80.513386000,322.0,21.3,2.82,160.0,10.1,0.675,5.91,156,96,17,,
T,2013-05-14 20:47:07,43.445722000,-80.513361000,322.4,21.7,2.77,160.4,6.6,0.681,6.02,157,96,17,,
T,2013-05-14 20:47:08,43.445672000,-80.513336000,322.8,21.3,2.82,160.0,6.8,0.687,5.91,157,95,17,,
T,2013-05-14 20:47:12,43.445474000,-80.513233000,323.2,21.2,2.83,159.3,1.7,0.710,23.53,159,94,17,,
T,2013-05-14 20:47:13,43.445424000,-80.513208000,323.6,21.3,2.82,160.0,6.8,0.716,5.91,160,96,17,,
T,2013-05-14 20:47:14,43.445373000,-80.513183000,324.0,21.7,2.77,160.4,6.6,0.722,6.02,160,97,17,,
T,2013-05-14 20:47:15,43.445321000,-80.513158000,324.4,22.0,2.72,160.8,6.5,0.728,6.12,161,98,17,,
