type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2010-09-02 19:02:50,43.450403000,-80.516997000,301.7,,,,,0.000,,,,,"09/02/10 Kitchener, ON, Canada",
T,2010-09-02 19:02:52,43.450522000,-80.516912000,301.7,26.8,2.24,27.4,0.0,0.015,14.90,,,,,
T,2010-09-02 19:02:55,43.450735000,-80.516696000,301.6,35.3,1.70,36.4,-0.3,0.044,29.42,,,,,
T,2010-09-02 19:02:58,43.450857000,-80.516517000,300.8,23.8,2.52,46.8,-4.0,0.064,19.84,,,,,
T,2010-09-02 19:03:01,43.450760000,-80.516378000,298.7,18.7,3.21,133.9,-13.5,0.080,15.58,,,,,
T,2010-09-02 19:03:04,43.450600000,-80.516254000,296.4,24.5,2.45,150.6,-11.3,0.100,20.41,,,,,
T,2010-09-02 19:03:06,43.450502000,-80.516191000,295.4,21.6,2.77,155.0,-8.3,0.112,12.02,,,,,
T,2010-09-02 19:03:09,43.450342000,-80.516094000,295.2,23.3,2.57,156.2,-1.0,0.132,19.43,,,,,
T,2010-09-02 19:03:11,43.450236000,-80.516027000,295.6,23.3,2.57,155.4,3.1,0.145,12.97,,,,,
T,2010-09-02 19:03:13,43.450123000,-80.515952000,296.1,25.1,2.39,154.3,3.6,0.159,13.95,,,,,
T,2010-09-02 19:03:15,43.450017000,-80.515877000,296.5,23.8,2.52,152.8,3.0,0.172,13.25,,,,,
T,2010-09-02 19:03:18,43.449820000,-80.515735000,296.7,29.7,2.02,152.4,0.8,0.196,24.72,,,,,
T,2010-09-02 19:03:20,43.449692000,-80.515645000,296.7,28.8,2.09,153.0,0.0,0.212,15.98,,,,,
T,2010-09-02 19:03:23,43.449505000,-80.515515000,296.7,27.9,2.15,153.2,0.0,0.236,23.29,,,,,
T,2010-09-02 19:03:26,43.449313000,-80.515391000,296.8,28.3,2.12,154.9,0.4,0.259,23.57,,,,,
T,2010-09-02 19:03:28,43.449181000,-80.515310000,297.1,28.9,2.07,156.0,1.9,0.275,16.06,,,,,
T,2010-09-02 19:03:31,43.448984000,-80.515201000,297.7,28.3,2.12,158.1,2.5,0.299,23.60,,,,,
T,2010-09-02 19:03:34,43.448798000,-80.515089000,298.3,27.1,2.22,156.4,2.7,0.322,22.57,,,,,
T,2010-09-02 19:03:37,43.448611000,-80.514975000,299.1,27.3,2.20,156.1,3.5,0.344,22.73,,,,,
T,2010-09-02 19:03:39,43.448489000,-80.514897000,299.6,26.9,2.23,155.1,3.3,0.359,14.95,,,,,
T,2010-09-02 19:03:41,43.448368000,-80.514818000,299.8,26.8,2.24,154.6,1.3,0.374,14.89,,,,,
T,2010-09-02 19:03:44,43.448192000,-80.514691000,299.8,26.5,2.26,152.4,0.0,0.396,22.09,,,,,
T,2010-09-02 19:03:47,43.448020000,-80.514573000,299.7,25.6,2.34,153.5,-0.5,0.418,21.36,,,,,
T,2010-09-02 19:03:49,43.447901000,-80.514499000,299.7,26.1,2.30,155.7,0.0,0.432,14.51,,,,,
T,2010-09-02 19:03:52,43.447717000,-80.514374000,299.6,27.4,2.19,153.7,-0.4,0.455,22.81,,,,,
T,2010-09-02 19:03:55,43.447526000,-80.514245000,299.6,28.4,2.11,153.9,0.0,0.479,23.65,,,,,
T,2010-09-02 19:03:58,43.447325000,-80.514136000,299.5,28.8,2.08,158.5,-0.4,0.503,24.01,,,,,
T,2010-09-02 19:04:01,43.447120000,-80.514041000,299.2,28.8,2.08,161.4,-1.2,0.527,24.04,,,,,
T,2010-09-02 19:04:03,43.446983000,-80.513980000,298.8,28.8,2.08,162.1,-2.5,0.543,16.00,,,,,
T,2010-09-02 19:04:06,43.446775000,-80.513888000,298.6,29.1,2.06,162.2,-0.8,0.567,24.28,,,,,
T,2010-09-02 19:04:08,43.446635000,-80.513817000,298.6,29.8,2.01,159.8,0.0,0.583,16.58,,,,,
T,2010-09-02 19:04:11,43.446430000,-80.513715000,298.5,29.1,2.06,160.1,-0.4,0.608,24.23,,,,,
T,2010-09-02 19:04:13,43.446295000,-80.513656000,298.1,28.3,2.12,162.4,-2.5,0.623,15.74,,,,,
T,2010-09-02 19:04:16,43.446097000,-80.513559000,297.8,28.0,2.14,160.4,-1.3,0.647,23.36,,,,,
T,2010-09-02 19:04:19,43.445905000,-80.513469000,297.6,27.0,2.22,161.2,-0.9,0.669,22.54,,,,,
T,2010-09-02 19:04:22,43.445727000,-80.513379000,297.6,25.3,2.37,159.8,0.0,0.690,21.08,,,,,
T,2010-09-02 19:04:24,43.445615000,-80.513312000,297.6,24.4,2.46,156.5,0.0,0.704,13.57,,,,,
T,2010-09-02 19:04:26,43.445505000,-80.513246000,297.6,24.0,2.50,156.5,0.0,0.717,13.34,,,,,
