type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-09-08 18:12:16,43.450843000,-80.516629000,290.4,,,,,0.000,,80,0,24,"08/09/2013 Kitchener, ON, Canada: Tempo Tour",
T,2013-09-08 18:12:17,43.450844000,-80.516629000,290.4,0.4,150.01,0.0,0.0,0.000,0.11,79,0,24,,
T,2013-09-08 18:12:22,43.450844000,-80.516629000,290.6,0.0,,0.0,,0.000,0.00,86,0,24,,
T,2013-09-08 18:12:23,43.450901000,-80.516603000,290.6,24.0,2.50,18.3,0.0,0.007,6.67,87,0,24,,
T,2013-09-08 18:12:25,43.450933000,-80.516618000,290.6,6.8,8.87,341.2,0.0,0.011,3.76,90,5,24,,
T,2013-09-08 18:12:31,43.451052000,-80.516623000,290.6,7.9,7.56,358.3,0.0,0.024,13.23,91,40,24,,
T,2013-09-08 18:12:33,43.451120000,-80.516619000,290.6,13.6,4.41,2.4,0.0,0.031,7.56,94,55,24,,
T,2013-09-08 18:12:35,43.451201000,-80.516605000,290.6,16.3,3.68,7.2,0.0,0.040,9.07,96,90,24,,
T,2013-09-08 18:12:36,43.451245000,-80.516624000,290.6,18.4,3.25,342.6,0.0,0.046,5.12,99,93,24,,
T,2013-09-08 18:12:38,43.451341000,-80.516671000,290.6,20.4,2.94,340.4,0.0,0.057,11.32,104,98,24,,
T,2013-09-08 18:12:40,43.451439000,-80.516727000,290.6,21.2,2.83,337.5,0.0,0.069,11.79,109,103,24,,
T,2013-09-08 18:12:42,43.451538000,-80.516786000,290.6,21.6,2.78,336.6,0.0,0.081,11.99,113,103,24,,
T,2013-09-08 18:12:43,43.451588000,-80.516813000,290.6,21.5,2.79,338.6,0.0,0.087,5.97,116,103,24,,
T,2013-09-08 18:12:45,43.451689000,-80.516866000,290.6,21.6,2.77,339.1,0.0,0.099,12.01,119,105,24,,
T,2013-09-08 18:12:47,43.451794000,-80.516916000,290.6,22.2,2.70,340.9,0.0,0.111,12.35,123,110,24,,
T,2013-09-08 18:12:50,43.451957000,-80.516996000,290.6,23.1,2.60,340.4,0.0,0.130,19.23,126,114,24,,
T,2013-09-08 18:12:51,43.452013000,-80.517031000,290.6,24.6,2.44,335.6,0.0,0.137,6.84,126,114,24,,
T,2013-09-08 18:12:58,43.452345000,-80.517249000,290.6,21.0,2.85,334.5,0.0,0.178,40.89,124,18,24,,
T,2013-09-08 18:13:00,43.452442000,-80.517306000,290.6,21.1,2.84,336.9,0.0,0.190,11.72,123,97,24,,
T,2013-09-08 18:13:04,43.452655000,-80.517447000,290.6,23.6,2.54,334.3,0.0,0.216,26.27,124,107,24,,
T,2013-09-08 18:13:09,43.452924000,-80.517620000,290.6,23.8,2.52,335.0,0.0,0.249,33.00,127,0,24,,
T,2013-09-08 18:13:10,43.452979000,-80.517650000,291.0,23.7,2.53,338.4,6.1,0.255,6.58,127,0,24,,
T,2013-09-08 18:13:11,43.453034000,-80.517679000,291.6,23.6,2.55,339.1,9.2,0.262,6.55,126,51,24,,
T,2013-09-08 18:13:12,43.453090000,-80.517706000,292.0,23.7,2.53,340.7,6.1,0.269,6.59,127,102,24,,
T,2013-09-08 18:13:13,43.453150000,-80.517737000,292.4,25.6,2.34,339.4,5.6,0.276,7.12,127,96,24,,
T,2013-09-08 18:13:14,43.453209000,-80.517770000,292.8,25.5,2.35,337.9,5.7,0.283,7.08,127,99,24,,
T,2013-09-08 18:13:19,43.453488000,-80.517981000,292.8,25.5,2.35,331.2,0.0,0.318,35.39,130,106,24,,
T,2013-09-08 18:13:20,43.453548000,-80.518026000,292.8,27.3,2.19,331.4,0.0,0.326,7.60,130,107,24,,
T,2013-09-08 18:13:26,43.453882000,-80.518296000,292.8,25.8,2.32,329.6,0.0,0.369,43.06,132,103,24,,
T,2013-09-08 18:13:33,43.454342000,-80.518606000,292.8,29.3,2.05,333.9,0.0,0.426,56.93,135,105,25,,
T,2013-09-08 18:13:34,43.454412000,-80.518649000,292.8,30.7,1.96,336.0,0.0,0.434,8.52,135,103,25,,
