type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-31 21:51:54,43.450774000,-80.516663000,336.4,,,,,0.000,,102,0,23,"31/07/2013 Kitchener, ON, Canada: WCC Novice Groups 1 through 5 (Wet!)",
T,2013-07-31 21:51:58,43.450903000,-80.516495000,335.6,17.8,3.37,43.4,-4.0,0.020,19.76,97,0,23,,
T,2013-07-31 21:52:00,43.450945000,-80.516423000,335.4,13.4,4.46,51.2,-2.7,0.027,7.47,97,0,23,,
T,2013-07-31 21:52:02,43.450949000,-80.516365000,335.4,8.5,7.07,84.6,0.0,0.032,4.72,98,18,23,,
T,2013-07-31 21:52:04,43.451031000,-80.516334000,335.0,17.0,3.53,15.3,-4.2,0.041,9.45,99,89,23,,
T,2013-07-31 21:52:05,43.451076000,-80.516340000,334.8,18.1,3.32,354.5,-4.0,0.046,5.02,102,91,23,,
T,2013-07-31 21:52:07,43.451170000,-80.516395000,334.2,20.4,2.94,337.0,-5.3,0.058,11.35,106,94,23,,
T,2013-07-31 21:52:09,43.451250000,-80.516440000,333.8,17.3,3.47,337.8,-4.2,0.067,9.61,111,98,23,,
T,2013-07-31 21:52:10,43.451300000,-80.516462000,333.7,21.0,2.86,342.3,-1.7,0.073,5.83,115,100,23,,
T,2013-07-31 21:52:12,43.451407000,-80.516508000,333.5,22.4,2.68,342.7,-1.6,0.086,12.46,119,102,23,,
T,2013-07-31 21:52:13,43.451459000,-80.516534000,333.5,22.1,2.71,340.1,0.0,0.092,6.15,121,103,23,,
T,2013-07-31 21:52:15,43.451560000,-80.516589000,333.5,21.7,2.76,338.4,0.0,0.104,12.07,125,104,23,,
T,2013-07-31 21:52:19,43.451777000,-80.516701000,333.6,23.2,2.59,339.5,0.4,0.130,25.76,128,108,23,,
T,2013-07-31 21:52:20,43.451829000,-80.516735000,333.6,23.0,2.60,334.6,0.0,0.136,6.40,128,110,23,,
T,2013-07-31 21:52:24,43.452038000,-80.516883000,334.2,23.5,2.55,332.8,2.3,0.162,26.13,130,103,23,,
T,2013-07-31 21:52:25,43.452092000,-80.516916000,334.4,23.6,2.54,336.1,3.0,0.169,6.57,130,106,23,,
T,2013-07-31 21:52:26,43.452148000,-80.516950000,334.5,24.5,2.45,336.2,1.5,0.176,6.80,130,96,23,,
T,2013-07-31 21:52:27,43.452206000,-80.516983000,334.5,25.1,2.39,337.6,0.0,0.183,6.98,131,99,23,,
T,2013-07-31 21:52:28,43.452262000,-80.517017000,334.6,24.5,2.45,336.2,1.5,0.189,6.80,132,100,23,,
T,2013-07-31 21:52:29,43.452320000,-80.517051000,334.6,25.2,2.38,336.9,0.0,0.196,7.01,132,57,23,,
T,2013-07-31 21:52:34,43.452714000,-80.517307000,335.1,34.9,1.72,334.7,1.0,0.245,48.43,135,102,23,,
T,2013-07-31 21:52:40,43.453083000,-80.517543000,335.2,27.1,2.21,335.1,0.2,0.290,45.23,137,102,23,,
T,2013-07-31 21:52:48,43.453599000,-80.517897000,334.5,28.8,2.08,333.5,-1.1,0.354,64.09,139,102,23,,
T,2013-07-31 21:52:50,43.453731000,-80.517993000,334.3,29.9,2.01,332.2,-1.2,0.371,16.60,139,99,23,,
