type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-09-05 21:00:43,43.450346000,-80.516828000,338.6,,,,,0.000,,,,,2012-09-05,
T,2012-09-05 21:00:51,43.450632000,-80.516765000,337.3,14.5,4.14,9.1,-4.0,0.032,32.18,,,,,
T,2012-09-05 21:00:54,43.450851000,-80.516642000,335.9,31.5,1.90,22.2,-5.3,0.058,26.29,,,,,
T,2012-09-05 21:00:57,43.451021000,-80.516578000,334.9,23.5,2.55,15.3,-5.1,0.078,19.58,,,,,
T,2012-09-05 21:01:00,43.451101000,-80.516535000,334.5,11.5,5.24,21.3,-4.2,0.088,9.55,,,,,
T,2012-09-05 21:01:03,43.451060000,-80.516477000,334.8,7.8,7.64,134.2,4.6,0.094,6.54,,,,,
T,2012-09-05 21:01:06,43.451075000,-80.516445000,334.7,3.7,16.23,57.1,-3.2,0.097,3.08,,,,,
T,2012-09-05 21:01:15,43.451153000,-80.516414000,334.3,3.6,16.63,16.1,-4.4,0.106,9.02,,,,,
T,2012-09-05 21:01:25,43.451191000,-80.516436000,334.1,1.6,36.37,337.2,-4.4,0.111,4.58,,,,,
T,2012-09-05 21:01:28,43.451257000,-80.516477000,333.7,9.7,6.21,335.7,-5.0,0.119,8.05,,,,,
T,2012-09-05 21:01:31,43.451376000,-80.516552000,333.6,17.5,3.44,335.4,-0.7,0.133,14.55,,,,,
T,2012-09-05 21:01:34,43.451504000,-80.516639000,333.5,19.0,3.15,333.7,-0.6,0.149,15.87,,,,,
T,2012-09-05 21:01:37,43.451599000,-80.516719000,333.5,14.9,4.04,328.6,0.0,0.162,12.38,,,,,
T,2012-09-05 21:02:25,43.451691000,-80.516795000,333.7,0.9,67.06,329.0,1.7,0.174,11.93,,,,,
T,2012-09-05 21:02:28,43.451762000,-80.516843000,333.8,10.6,5.69,333.9,1.1,0.182,8.79,,,,,
T,2012-09-05 21:02:31,43.451820000,-80.516888000,334.0,8.9,6.75,330.6,2.7,0.190,7.40,,,,,
T,2012-09-05 21:02:42,43.451918000,-80.516975000,334.3,4.2,14.14,327.2,2.3,0.203,12.97,,,,,
T,2012-09-05 21:03:01,43.452003000,-80.517052000,334.7,2.1,27.99,326.7,3.5,0.214,11.31,,,,,
T,2012-09-05 21:03:06,43.451940000,-80.517158000,335.0,8.0,7.53,230.7,2.7,0.225,11.07,,,,,
