type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-07-25 19:15:50,43.451724000,-80.516772000,333.7,,,,,0.000,,,,,2012-07-25,
T,2012-07-25 19:16:05,43.451823000,-80.517175000,334.8,8.3,7.26,288.7,3.2,0.034,34.42,,,,,
T,2012-07-25 19:16:08,43.451798000,-80.517455000,336.1,27.4,2.19,263.0,5.7,0.057,22.83,,,,,
T,2012-07-25 19:16:11,43.451710000,-80.517785000,337.5,34.1,1.76,249.8,4.9,0.086,28.44,,,,,
T,2012-07-25 19:16:14,43.451623000,-80.518027000,338.3,26.2,2.29,243.7,3.7,0.108,21.84,,,,,
T,2012-07-25 19:16:17,43.451523000,-80.518250000,339.0,25.4,2.36,238.3,3.3,0.129,21.20,,,,,
T,2012-07-25 19:16:20,43.451431000,-80.518473000,339.8,24.9,2.41,240.4,3.9,0.149,20.74,,,,,
T,2012-07-25 19:16:23,43.451336000,-80.518715000,340.8,26.7,2.25,241.6,4.5,0.172,22.25,,,,,
T,2012-07-25 19:16:26,43.451255000,-80.518940000,341.7,24.4,2.46,243.6,4.4,0.192,20.31,,,,,
T,2012-07-25 19:16:29,43.451180000,-80.519162000,342.6,23.8,2.52,245.0,4.5,0.212,19.81,,,,,
T,2012-07-25 19:16:32,43.451108000,-80.519370000,343.5,22.4,2.68,244.5,4.8,0.230,18.64,,,,,
T,2012-07-25 19:16:35,43.451029000,-80.519572000,344.5,22.3,2.69,241.7,5.4,0.249,18.56,,,,,
T,2012-07-25 19:24:57,43.440245000,-80.550592000,375.3,20.0,3.01,244.4,1.1,3.031,2782.23,,,,,
T,2012-07-25 19:25:20,43.440286000,-80.550513000,375.1,1.2,48.82,54.4,-2.5,3.039,7.85,,,,,
T,2012-07-25 19:25:24,43.440322000,-80.550502000,375.1,3.7,16.27,12.5,0.0,3.043,4.10,,,,,
T,2012-07-25 19:25:27,43.440296000,-80.550679000,375.5,17.5,3.42,258.6,2.7,3.058,14.62,,,,,
T,2012-07-25 19:25:30,43.440253000,-80.550868000,376.0,19.2,3.12,252.6,3.1,3.074,16.03,,,,,
T,2012-07-25 19:25:33,43.440189000,-80.551082000,376.5,22.5,2.67,247.6,2.7,3.093,18.73,,,,,
T,2012-07-25 19:25:36,43.440123000,-80.551302000,377.0,23.1,2.60,247.6,2.6,3.112,19.26,,,,,
T,2012-07-25 19:25:40,43.440049000,-80.551525000,377.2,17.9,3.36,245.4,1.0,3.132,19.84,,,,,
T,2012-07-25 19:25:43,43.439932000,-80.551838000,377.3,34.2,1.76,242.8,0.4,3.160,28.48,,,,,
T,2012-07-25 19:25:46,43.439843000,-80.552079000,377.3,26.2,2.29,243.0,0.0,3.182,21.87,,,,,
T,2012-07-25 19:25:49,43.439749000,-80.552325000,377.3,27.0,2.22,242.2,0.0,3.205,22.49,,,,,
T,2012-07-25 19:25:52,43.439664000,-80.552570000,377.2,26.4,2.28,244.5,-0.5,3.227,21.97,,,,,
