type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2010-09-16 20:25:37,43.450508000,-80.516830000,352.0,,,,,0.000,,,,,"09/16/10 Kitchener, ON, Canada",
T,2010-09-16 20:26:05,43.451011000,-80.516542000,352.0,7.8,7.71,22.6,0.0,0.061,60.55,,,,,
T,2010-09-16 20:26:08,43.451173000,-80.516578000,351.9,21.9,2.74,350.8,-0.5,0.079,18.23,,,,,
T,2010-09-16 20:26:11,43.451330000,-80.516663000,351.9,22.5,2.67,338.5,0.0,0.098,18.75,,,,,
T,2010-09-16 20:26:14,43.451466000,-80.516750000,350.8,20.0,3.00,335.1,-6.6,0.114,16.67,,,,,
T,2010-09-16 20:26:17,43.451588000,-80.516827000,347.9,17.9,3.35,335.4,-19.4,0.129,14.92,,,,,
T,2010-09-16 20:26:19,43.451659000,-80.516883000,344.8,16.4,3.66,330.2,-34.1,0.138,9.10,,,,,
T,2010-09-16 20:26:22,43.451732000,-80.516955000,343.1,12.0,5.01,324.4,-17.0,0.148,9.99,,,,,
T,2010-09-16 20:26:23,43.451732000,-80.516955000,342.5,0.0,,324.4,,0.148,0.00,,,,,
T,2010-09-16 20:26:59,43.451878000,-80.517057000,342.6,1.8,32.97,333.1,0.5,0.166,18.20,,,,,
T,2010-09-16 20:27:01,43.451912000,-80.517116000,342.8,11.0,5.47,308.4,3.3,0.172,6.09,,,,,
T,2010-09-16 20:27:04,43.451872000,-80.517239000,342.9,13.1,4.59,245.9,0.9,0.183,10.90,,,,,
T,2010-09-16 20:27:07,43.451794000,-80.517427000,342.9,21.0,2.86,240.3,0.0,0.201,17.51,,,,,
T,2010-09-16 20:27:10,43.451712000,-80.517634000,342.8,22.9,2.62,241.4,-0.5,0.220,19.07,,,,,
T,2010-09-16 20:27:13,43.451631000,-80.517847000,342.7,23.3,2.57,242.4,-0.5,0.239,19.45,,,,,
T,2010-09-16 20:27:16,43.451559000,-80.518056000,342.7,22.5,2.67,244.6,0.0,0.258,18.71,,,,,
T,2010-09-16 20:27:19,43.451481000,-80.518261000,343.0,22.5,2.67,242.3,1.6,0.277,18.72,,,,,
T,2010-09-16 20:27:21,43.451432000,-80.518401000,343.4,22.6,2.65,244.3,3.2,0.289,12.57,,,,,
T,2010-09-16 20:27:23,43.451387000,-80.518544000,344.0,22.7,2.64,246.6,4.8,0.302,12.61,,,,,
T,2010-09-16 20:27:26,43.451318000,-80.518764000,344.5,23.3,2.58,246.6,2.6,0.321,19.39,,,,,
T,2010-09-16 20:27:29,43.451262000,-80.518993000,345.1,23.5,2.56,251.4,3.1,0.341,19.55,,,,,
T,2010-09-16 20:27:31,43.451217000,-80.519142000,345.7,23.5,2.55,247.4,4.6,0.354,13.06,,,,,
T,2010-09-16 20:27:34,43.451151000,-80.519368000,346.5,23.6,2.54,248.1,4.1,0.374,19.71,,,,,
T,2010-09-16 20:27:37,43.451084000,-80.519578000,347.4,22.3,2.69,246.3,4.9,0.392,18.56,,,,,
T,2010-09-16 20:27:40,43.451011000,-80.519789000,347.9,22.7,2.64,244.5,2.6,0.411,18.91,,,,,
T,2010-09-16 20:27:43,43.450934000,-80.519998000,348.1,22.7,2.64,243.1,1.1,0.430,18.96,,,,,
