type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-21 19:12:20,43.451660000,-80.516851000,326.6,,,,,0.000,,,0,25,"21/06/2014 Kitchener, ON, Canada",
T,2014-06-21 19:12:25,43.451660000,-80.516851000,326.2,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:26,43.451660000,-80.516851000,326.2,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:29,43.451660000,-80.516851000,326.2,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:44,43.451660000,-80.516851000,326.2,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:53,43.451660000,-80.516851000,326.6,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:54,43.451660000,-80.516851000,327.0,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:55,43.451660000,-80.516851000,327.4,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:56,43.451660000,-80.516851000,327.8,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:57,43.451660000,-80.516851000,328.2,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:12:59,43.451660000,-80.516851000,328.2,0.0,,,,0.000,0.00,,0,25,,
T,2014-06-21 19:13:27,43.451660000,-80.516851000,328.2,0.0,,,,0.000,0.00,,55,26,,
T,2014-06-21 19:13:31,43.451830000,-80.516928000,328.2,17.9,3.35,341.8,0.0,0.020,19.89,,92,26,,
T,2014-06-21 19:13:34,43.451980000,-80.517009000,328.2,21.5,2.79,338.6,0.0,0.038,17.91,,64,26,,
T,2014-06-21 19:13:36,43.452078000,-80.517076000,328.2,21.9,2.74,333.6,0.0,0.050,12.16,,91,26,,
T,2014-06-21 19:13:41,43.452342000,-80.517231000,328.2,23.0,2.61,336.9,0.0,0.082,31.90,,67,26,,
T,2014-06-21 19:13:44,43.452499000,-80.517338000,328.2,23.4,2.57,333.7,0.0,0.101,19.47,,97,26,,
T,2014-06-21 19:13:54,43.453043000,-80.517680000,328.2,23.9,2.51,335.5,0.0,0.168,66.48,,92,26,,
T,2014-06-21 19:13:56,43.453161000,-80.517756000,328.2,26.1,2.30,334.9,0.0,0.182,14.48,,95,26,,
T,2014-06-21 19:14:05,43.453686000,-80.518114000,328.2,26.1,2.30,333.7,0.0,0.247,65.13,,97,26,,
T,2014-06-21 19:14:08,43.453865000,-80.518234000,328.2,26.6,2.26,334.1,0.0,0.270,22.13,,93,27,,
T,2014-06-21 19:14:16,43.454387000,-80.518569000,328.2,28.8,2.08,335.0,0.0,0.334,64.02,,95,27,,
T,2014-06-21 19:14:18,43.454521000,-80.518657000,328.2,29.7,2.02,334.5,0.0,0.350,16.50,,0,27,,
T,2014-06-21 19:14:25,43.454943000,-80.518899000,328.2,26.1,2.30,337.4,0.0,0.401,50.81,,0,27,,
T,2014-06-21 19:14:26,43.454992000,-80.518940000,328.2,23.0,2.61,328.7,0.0,0.407,6.38,,0,27,,
T,2014-06-21 19:14:28,43.455107000,-80.518913000,328.2,23.3,2.57,9.7,0.0,0.420,12.96,,0,27,,
T,2014-06-21 19:14:30,43.455171000,-80.518783000,328.2,22.9,2.62,55.9,0.0,0.433,12.70,,76,27,,
T,2014-06-21 19:14:31,43.455198000,-80.518706000,328.2,24.9,2.41,64.2,0.0,0.440,6.92,,86,27,,
T,2014-06-21 19:14:35,43.455316000,-80.518392000,328.2,25.7,2.33,62.6,0.0,0.468,28.60,,94,27,,
T,2014-06-21 19:14:37,43.455381000,-80.518234000,328.2,26.4,2.27,60.5,0.0,0.483,14.69,,95,27,,
T,2014-06-21 19:14:45,43.455622000,-80.517593000,328.2,26.3,2.28,62.6,0.0,0.542,58.38,,97,27,,
T,2014-06-21 19:14:50,43.455791000,-80.517137000,328.8,29.8,2.01,63.0,1.4,0.583,41.41,,90,27,,
T,2014-06-21 19:14:51,43.455838000,-80.517079000,329.2,25.3,2.37,41.9,5.7,0.590,7.02,,89,27,,
T,2014-06-21 19:14:52,43.455886000,-80.517025000,329.6,24.8,2.42,39.2,5.8,0.597,6.90,,88,27,,
T,2014-06-21 19:14:53,43.455938000,-80.516976000,330.0,25.2,2.38,34.4,5.7,0.604,7.01,,89,27,,
T,2014-06-21 19:14:54,43.455989000,-80.516936000,330.6,23.5,2.55,29.7,9.2,0.610,6.53,,89,27,,
T,2014-06-21 19:14:56,43.456092000,-80.516868000,330.6,22.9,2.63,25.6,0.0,0.623,12.70,,88,27,,
T,2014-06-21 19:14:57,43.456145000,-80.516835000,330.6,23.3,2.58,24.3,0.0,0.630,6.47,,87,27,,
T,2014-06-21 19:15:04,43.456521000,-80.516610000,330.6,23.4,2.56,23.5,0.0,0.675,45.57,,94,28,,
T,2014-06-21 19:15:11,43.456881000,-80.516373000,330.6,22.8,2.63,25.5,0.0,0.719,44.36,,61,28,,
T,2014-06-21 19:15:20,43.457419000,-80.516010000,330.6,26.6,2.25,26.1,0.0,0.786,66.60,,95,28,,
T,2014-06-21 19:15:28,43.457854000,-80.515746000,330.6,23.8,2.52,23.8,0.0,0.839,52.84,,0,28,,
T,2014-06-21 19:15:31,43.457984000,-80.515684000,330.6,18.3,3.27,19.1,0.0,0.854,15.29,,0,28,,
T,2014-06-21 19:15:33,43.458070000,-80.515670000,330.6,17.3,3.46,6.7,0.0,0.864,9.62,,0,28,,
T,2014-06-21 19:15:34,43.458105000,-80.515651000,330.6,15.1,3.99,21.5,0.0,0.868,4.18,,0,28,,
T,2014-06-21 19:15:37,43.458189000,-80.515583000,330.6,13.0,4.61,30.4,0.0,0.879,10.83,,18,28,,
T,2014-06-21 19:15:42,43.458290000,-80.515546000,330.6,8.4,7.18,14.9,0.0,0.890,11.61,,0,28,,
T,2014-06-21 19:15:49,43.458365000,-80.515521000,330.6,4.4,13.61,13.6,0.0,0.899,8.57,,0,28,,
T,2014-06-21 19:15:52,43.458369000,-80.515519000,330.6,0.6,105.72,19.9,0.0,0.899,0.47,,0,28,,
T,2014-06-21 19:15:54,43.458467000,-80.515515000,330.6,19.6,3.06,1.7,0.0,0.910,10.89,,88,28,,
T,2014-06-21 19:15:55,43.458500000,-80.515547000,330.6,16.2,3.71,324.9,0.0,0.915,4.49,,95,28,,
