type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-26 22:08:42,43.450943000,-80.516427000,336.8,,,,,0.000,,81,55,25,"26/07/2013 Kitchener, ON, Canada: Shut up legs! w/ Mark",
T,2013-07-26 22:08:44,43.450976000,-80.516366000,336.8,11.1,5.42,53.3,0.0,0.006,6.15,85,55,25,,
T,2013-07-26 22:08:45,43.451040000,-80.516408000,336.8,28.4,2.11,334.5,0.0,0.014,7.88,87,82,25,,
T,2013-07-26 22:08:46,43.451075000,-80.516418000,336.8,14.3,4.20,348.3,0.0,0.018,3.97,90,84,25,,
T,2013-07-26 22:08:47,43.451119000,-80.516439000,336.8,18.6,3.22,340.9,0.0,0.023,5.18,93,90,25,,
T,2013-07-26 22:08:48,43.451163000,-80.516464000,336.8,19.0,3.15,337.6,0.0,0.028,5.29,96,93,25,,
T,2013-07-26 22:08:49,43.451209000,-80.516490000,336.8,19.9,3.02,337.7,0.0,0.034,5.53,99,93,25,,
T,2013-07-26 22:08:51,43.451291000,-80.516549000,336.8,18.5,3.24,332.4,0.0,0.044,10.29,102,89,25,,
T,2013-07-26 22:08:52,43.451325000,-80.516577000,336.8,15.9,3.78,329.1,0.0,0.049,4.41,105,88,25,,
T,2013-07-26 22:08:55,43.451439000,-80.516654000,336.8,16.9,3.54,333.9,0.0,0.063,14.12,109,89,25,,
T,2013-07-26 22:08:58,43.451553000,-80.516731000,336.8,16.9,3.54,333.9,0.0,0.077,14.12,111,80,25,,
T,2013-07-26 22:09:00,43.451626000,-80.516779000,337.2,16.2,3.71,334.5,4.4,0.086,8.99,110,0,25,,
T,2013-07-26 22:09:01,43.451654000,-80.516801000,337.8,12.9,4.65,330.3,16.7,0.089,3.58,109,0,25,,
T,2013-07-26 22:09:02,43.451677000,-80.516827000,338.2,11.9,5.03,320.6,12.1,0.093,3.31,109,0,25,,
T,2013-07-26 22:09:03,43.451690000,-80.516841000,338.6,6.6,9.08,322.0,21.8,0.095,1.84,108,0,25,,
T,2013-07-26 22:09:04,43.451697000,-80.516842000,339.2,2.8,21.32,354.1,76.7,0.095,0.78,108,0,25,,
T,2013-07-26 22:09:05,43.451697000,-80.516838000,339.2,1.2,51.48,90.0,0.0,0.096,0.32,108,0,25,,
T,2013-07-26 22:09:37,43.451747000,-80.516875000,339.2,0.7,84.51,331.8,0.0,0.102,6.31,89,0,26,,
T,2013-07-26 22:09:39,43.451749000,-80.516871000,339.2,0.7,84.89,55.4,0.0,0.102,0.39,86,25,26,,
T,2013-07-26 22:09:40,43.451750000,-80.516871000,339.2,0.4,150.01,0.0,0.0,0.103,0.11,86,25,26,,
T,2013-07-26 22:09:46,43.451813000,-80.516907000,339.2,4.5,13.19,337.5,0.0,0.110,7.58,86,32,26,,
T,2013-07-26 22:09:47,43.451851000,-80.516930000,339.2,16.6,3.61,336.3,0.0,0.115,4.61,88,64,26,,
T,2013-07-26 22:09:49,43.451946000,-80.516989000,339.2,20.9,2.88,335.7,0.0,0.126,11.58,92,66,26,,
T,2013-07-26 22:09:51,43.452040000,-80.517034000,339.2,19.9,3.01,340.8,0.0,0.137,11.06,96,99,26,,
T,2013-07-26 22:09:52,43.452091000,-80.517057000,339.2,21.5,2.79,341.9,0.0,0.143,5.96,99,97,26,,
T,2013-07-26 22:09:53,43.452143000,-80.517085000,339.2,22.3,2.69,338.6,0.0,0.150,6.21,102,101,26,,
T,2013-07-26 22:09:55,43.452246000,-80.517156000,339.2,23.0,2.60,333.4,0.0,0.162,12.81,106,104,26,,
T,2013-07-26 22:09:57,43.452362000,-80.517225000,339.2,25.3,2.37,336.6,0.0,0.176,14.05,109,97,26,,
T,2013-07-26 22:09:59,43.452478000,-80.517291000,339.2,25.1,2.39,337.6,0.0,0.190,13.95,112,103,26,,
T,2013-07-26 22:10:04,43.452780000,-80.517487000,339.2,26.7,2.25,334.8,0.0,0.227,37.11,115,60,26,,
T,2013-07-26 22:10:09,43.453073000,-80.517687000,339.2,26.2,2.29,333.6,0.0,0.264,36.36,114,0,26,,
T,2013-07-26 22:10:14,43.453367000,-80.517885000,339.2,26.2,2.29,333.9,0.0,0.300,36.38,111,20,26,,
T,2013-07-26 22:10:20,43.453702000,-80.518126000,339.2,25.2,2.38,332.4,0.0,0.342,42.02,110,91,26,,
T,2013-07-26 22:10:25,43.454012000,-80.518319000,339.2,27.2,2.20,335.7,0.0,0.380,37.82,106,0,26,,
T,2013-07-26 22:10:26,43.454072000,-80.518358000,339.2,26.6,2.26,334.7,0.0,0.387,7.38,103,0,26,,
T,2013-07-26 22:10:27,43.454130000,-80.518392000,339.2,25.2,2.38,336.9,0.0,0.394,7.01,100,34,26,,
T,2013-07-26 22:10:29,43.454244000,-80.518462000,339.2,25.0,2.40,336.0,0.0,0.408,13.88,97,46,26,,
T,2013-07-26 22:10:32,43.454425000,-80.518578000,339.2,26.6,2.25,335.1,0.0,0.431,22.19,94,52,26,,
T,2013-07-26 22:10:37,43.454732000,-80.518790000,339.2,27.5,2.18,333.4,0.0,0.469,38.18,94,90,26,,
T,2013-07-26 22:10:40,43.454919000,-80.518915000,339.2,27.7,2.16,334.1,0.0,0.492,23.11,96,95,26,,
T,2013-07-26 22:10:43,43.455113000,-80.519068000,339.2,29.8,2.01,330.2,0.0,0.517,24.86,99,31,26,,
T,2013-07-26 22:10:44,43.455138000,-80.519169000,339.2,31.1,1.93,288.8,0.0,0.525,8.63,98,31,26,,
T,2013-07-26 22:10:46,43.455126000,-80.519391000,339.2,32.4,1.85,265.7,0.0,0.543,18.02,95,94,26,,
T,2013-07-26 22:10:49,43.455041000,-80.519687000,339.2,30.9,1.94,248.4,0.0,0.569,25.75,98,96,26,,
T,2013-07-26 22:10:51,43.454965000,-80.519845000,339.2,27.6,2.18,236.5,0.0,0.584,15.32,101,96,26,,
T,2013-07-26 22:10:53,43.454912000,-80.520001000,339.2,25.1,2.39,244.9,0.0,0.598,13.93,104,0,26,,
T,2013-07-26 22:11:00,43.454727000,-80.520545000,339.2,25.0,2.40,244.9,0.0,0.647,48.59,104,83,27,,
T,2013-07-26 22:11:03,43.454647000,-80.520772000,339.2,24.5,2.45,244.1,0.0,0.667,20.41,107,83,27,,
T,2013-07-26 22:11:10,43.454451000,-80.521307000,339.2,24.9,2.41,243.2,0.0,0.716,48.47,110,87,27,,
T,2013-07-26 22:11:12,43.454391000,-80.521467000,339.2,26.2,2.29,242.7,0.0,0.730,14.57,112,87,27,,
T,2013-07-26 22:11:20,43.454142000,-80.522033000,339.2,24.1,2.49,238.8,0.0,0.784,53.52,115,92,27,,
T,2013-07-26 22:11:22,43.454062000,-80.522150000,339.2,23.4,2.57,226.7,0.0,0.797,12.99,115,91,27,,
T,2013-07-26 22:11:29,43.453745000,-80.522483000,339.2,22.8,2.63,217.3,0.0,0.841,44.35,115,84,27,,
T,2013-07-26 22:11:34,43.453583000,-80.522597000,339.6,14.6,4.12,207.1,2.0,0.861,20.23,113,0,27,,
T,2013-07-26 22:11:35,43.453566000,-80.522630000,340.0,11.8,5.09,234.6,12.2,0.865,3.27,113,12,27,,
T,2013-07-26 22:11:36,43.453567000,-80.522683000,340.4,15.4,3.88,271.5,9.3,0.869,4.29,113,50,27,,
T,2013-07-26 22:11:37,43.453636000,-80.522731000,340.8,30.9,1.94,333.2,4.7,0.878,8.59,114,56,27,,
T,2013-07-26 22:11:38,43.453656000,-80.522769000,341.2,13.7,4.39,305.9,10.5,0.881,3.79,115,59,27,,
T,2013-07-26 22:11:41,43.453706000,-80.522929000,341.2,16.9,3.55,293.3,0.0,0.895,14.09,118,68,27,,
T,2013-07-26 22:11:43,43.453690000,-80.523065000,341.2,20.1,2.99,260.8,0.0,0.907,11.15,121,72,27,,
T,2013-07-26 22:11:47,43.453642000,-80.523333000,341.2,20.1,2.98,256.1,0.0,0.929,22.34,124,79,27,,
T,2013-07-26 22:11:49,43.453619000,-80.523462000,341.2,19.3,3.10,256.2,0.0,0.940,10.75,124,81,27,,
T,2013-07-26 22:11:51,43.453596000,-80.523592000,341.2,19.5,3.08,256.3,0.0,0.951,10.83,124,80,27,,
T,2013-07-26 22:11:52,43.453590000,-80.523656000,341.6,18.8,3.19,262.6,7.7,0.956,5.22,124,81,27,,
T,2013-07-26 22:11:53,43.453585000,-80.523725000,342.0,20.2,2.97,264.3,7.1,0.961,5.61,125,80,27,,
T,2013-07-26 22:11:54,43.453577000,-80.523791000,342.4,19.5,3.08,260.5,7.4,0.967,5.42,125,80,27,,
T,2013-07-26 22:11:55,43.453577000,-80.523857000,342.8,19.2,3.12,270.0,7.5,0.972,5.34,125,80,27,,
T,2013-07-26 22:11:56,43.453570000,-80.523922000,343.2,19.1,3.13,261.6,7.5,0.977,5.32,125,79,27,,
T,2013-07-26 22:12:01,43.453537000,-80.524232000,343.8,18.3,3.29,261.7,2.4,1.003,25.36,128,96,27,,
T,2013-07-26 22:12:02,43.453533000,-80.524306000,344.2,21.6,2.78,265.7,6.7,1.009,6.01,128,96,27,,
T,2013-07-26 22:12:03,43.453528000,-80.524374000,344.6,19.9,3.01,264.2,7.2,1.014,5.53,129,96,27,,
T,2013-07-26 22:12:04,43.453525000,-80.524446000,345.0,21.0,2.86,266.7,6.9,1.020,5.84,130,96,27,,
T,2013-07-26 22:12:05,43.453526000,-80.524516000,345.6,20.4,2.94,271.1,10.6,1.026,5.67,130,96,27,,
T,2013-07-26 22:12:08,43.453511000,-80.524707000,345.6,18.7,3.22,263.8,0.0,1.041,15.55,133,95,27,,
T,2013-07-26 22:12:11,43.453487000,-80.524909000,345.6,19.9,3.02,260.7,0.0,1.058,16.57,135,97,27,,
T,2013-07-26 22:12:14,43.453465000,-80.525115000,345.6,20.2,2.97,261.6,0.0,1.075,16.85,138,98,27,,
T,2013-07-26 22:12:16,43.453439000,-80.525261000,346.0,21.9,2.74,256.2,3.3,1.087,12.16,139,98,27,,
T,2013-07-26 22:12:17,43.453424000,-80.525325000,346.4,19.6,3.06,252.1,7.4,1.092,5.44,139,98,27,,
T,2013-07-26 22:12:18,43.453408000,-80.525388000,346.8,19.4,3.09,250.7,7.4,1.098,5.40,139,98,27,,
T,2013-07-26 22:12:19,43.453391000,-80.525454000,347.2,20.4,2.94,250.5,7.1,1.103,5.67,140,97,27,,
T,2013-07-26 22:12:20,43.453373000,-80.525511000,347.8,18.1,3.31,246.5,11.9,1.109,5.03,140,98,27,,
T,2013-07-26 22:12:26,43.453265000,-80.525821000,347.8,16.7,3.60,244.4,0.0,1.136,27.81,138,86,27,,
T,2013-07-26 22:12:27,43.453254000,-80.525883000,347.8,18.6,3.23,256.3,0.0,1.141,5.16,137,43,27,,
T,2013-07-26 22:12:30,43.453197000,-80.526043000,347.8,17.3,3.47,243.9,0.0,1.156,14.42,134,0,27,,
T,2013-07-26 22:12:31,43.453173000,-80.526095000,347.8,17.9,3.35,237.6,0.0,1.161,4.98,132,0,27,,
T,2013-07-26 22:12:33,43.453126000,-80.526218000,347.8,20.2,2.97,242.2,0.0,1.172,11.24,127,0,27,,
T,2013-07-26 22:12:35,43.453111000,-80.526353000,347.8,19.9,3.02,261.3,0.0,1.183,11.05,124,84,27,,
T,2013-07-26 22:12:36,43.453148000,-80.526401000,347.8,20.4,2.95,316.7,0.0,1.189,5.66,122,84,27,,
T,2013-07-26 22:12:39,43.453283000,-80.526490000,347.8,20.0,3.01,334.4,0.0,1.205,16.64,122,87,27,,
T,2013-07-26 22:12:43,43.453440000,-80.526641000,348.2,19.2,3.13,325.1,1.9,1.227,21.30,125,89,27,,
T,2013-07-26 22:12:44,43.453479000,-80.526678000,348.6,19.0,3.16,325.4,7.6,1.232,5.27,126,91,27,,
T,2013-07-26 22:12:45,43.453507000,-80.526714000,349.2,15.3,3.91,317.0,14.1,1.236,4.26,127,96,27,,
T,2013-07-26 22:12:46,43.453545000,-80.526753000,349.6,19.0,3.16,323.3,7.6,1.242,5.27,127,97,27,,
T,2013-07-26 22:12:47,43.453590000,-80.526791000,350.0,21.1,2.84,328.5,6.8,1.247,5.87,128,95,27,,
T,2013-07-26 22:12:49,43.453662000,-80.526872000,350.0,18.6,3.22,320.8,0.0,1.258,10.34,130,94,27,,
T,2013-07-26 22:12:51,43.453741000,-80.526942000,350.0,18.8,3.19,327.2,0.0,1.268,10.45,130,93,27,,
T,2013-07-26 22:12:52,43.453779000,-80.526972000,350.4,17.5,3.42,330.2,8.2,1.273,4.87,130,92,27,,
T,2013-07-26 22:12:53,43.453818000,-80.527007000,350.8,18.6,3.22,326.9,7.7,1.278,5.18,131,92,27,,
T,2013-07-26 22:12:54,43.453857000,-80.527043000,351.2,18.8,3.19,326.2,7.7,1.284,5.22,131,93,27,,
T,2013-07-26 22:12:55,43.453897000,-80.527079000,351.8,19.1,3.14,326.8,11.3,1.289,5.31,131,95,27,,
T,2013-07-26 22:12:56,43.453938000,-80.527116000,352.2,19.6,3.06,326.8,7.3,1.294,5.45,131,95,27,,
T,2013-07-26 22:13:00,43.454100000,-80.527267000,352.2,19.6,3.06,325.9,0.0,1.316,21.76,133,97,27,,
T,2013-07-26 22:13:08,43.454452000,-80.527595000,352.2,21.3,2.82,325.9,0.0,1.363,47.27,135,90,27,,
T,2013-07-26 22:13:11,43.454601000,-80.527742000,352.2,24.5,2.45,324.4,0.0,1.384,20.39,132,21,27,,
T,2013-07-26 22:13:13,43.454707000,-80.527849000,352.2,26.3,2.28,323.8,0.0,1.398,14.62,129,95,27,,
T,2013-07-26 22:13:16,43.454884000,-80.528023000,352.2,29.0,2.07,324.5,0.0,1.422,24.19,125,0,27,,
T,2013-07-26 22:13:18,43.455004000,-80.528165000,352.2,31.7,1.89,319.3,0.0,1.440,17.60,121,0,27,,
T,2013-07-26 22:13:21,43.455179000,-80.528338000,352.2,28.8,2.09,324.3,0.0,1.464,23.96,118,0,27,,
T,2013-07-26 22:13:23,43.455311000,-80.528480000,352.2,33.5,1.79,322.0,0.0,1.483,18.63,117,74,27,,
T,2013-07-26 22:13:25,43.455455000,-80.528624000,351.8,35.6,1.68,324.0,-2.0,1.502,19.79,116,37,27,,
T,2013-07-26 22:13:26,43.455523000,-80.528691000,351.4,33.5,1.79,324.4,-4.3,1.512,9.30,114,0,27,,
T,2013-07-26 22:13:27,43.455595000,-80.528759000,351.0,35.0,1.72,325.6,-4.1,1.521,9.71,112,0,27,,
T,2013-07-26 22:13:28,43.455666000,-80.528828000,350.6,34.8,1.72,324.8,-4.1,1.531,9.66,112,0,27,,
T,2013-07-26 22:13:29,43.455742000,-80.528911000,350.0,38.8,1.54,321.6,-5.6,1.542,10.79,111,0,27,,
T,2013-07-26 22:13:30,43.455823000,-80.529001000,349.6,41.7,1.44,321.1,-3.5,1.554,11.58,110,0,27,,
T,2013-07-26 22:13:31,43.455890000,-80.529075000,349.0,34.4,1.74,321.3,-6.3,1.563,9.55,108,0,27,,
T,2013-07-26 22:13:32,43.455956000,-80.529158000,348.6,35.8,1.68,317.6,-4.0,1.573,9.94,106,0,27,,
T,2013-07-26 22:13:33,43.456024000,-80.529245000,348.2,37.2,1.61,317.1,-3.9,1.583,10.33,103,0,27,,
T,2013-07-26 22:13:34,43.456097000,-80.529349000,348.2,42.1,1.43,314.0,0.0,1.595,11.69,100,0,27,,
T,2013-07-26 22:13:36,43.456217000,-80.529517000,347.6,34.3,1.75,314.5,-3.2,1.614,19.04,98,0,27,,
T,2013-07-26 22:13:37,43.456277000,-80.529619000,347.2,38.2,1.57,309.0,-3.8,1.625,10.61,97,0,27,,
T,2013-07-26 22:13:38,43.456331000,-80.529723000,346.6,37.2,1.61,305.6,-5.8,1.635,10.34,97,0,27,,
T,2013-07-26 22:13:39,43.456391000,-80.529820000,346.2,37.1,1.62,310.4,-3.9,1.645,10.30,97,88,27,,
T,2013-07-26 22:13:40,43.456451000,-80.529910000,345.6,35.5,1.69,312.6,-6.1,1.655,9.87,98,88,27,,
T,2013-07-26 22:13:41,43.456508000,-80.530013000,345.6,37.7,1.59,307.3,0.0,1.666,10.47,100,88,27,,
T,2013-07-26 22:13:43,43.456603000,-80.530250000,345.6,39.4,1.52,298.9,0.0,1.688,21.89,103,89,27,,
T,2013-07-26 22:13:46,43.456727000,-80.530560000,345.6,34.3,1.75,298.9,0.0,1.716,28.62,105,91,27,,
T,2013-07-26 22:13:50,43.456863000,-80.530990000,345.6,34.1,1.76,293.5,0.0,1.754,37.94,108,99,27,,
T,2013-07-26 22:13:52,43.456912000,-80.531196000,345.6,31.6,1.90,288.1,0.0,1.772,17.54,111,98,27,,
T,2013-07-26 22:13:55,43.456979000,-80.531535000,345.6,34.1,1.76,285.2,0.0,1.800,28.43,114,99,27,,
T,2013-07-26 22:13:59,43.457027000,-80.531967000,345.6,31.8,1.88,278.7,0.0,1.835,35.37,116,92,27,,
T,2013-07-26 22:14:05,43.457056000,-80.532576000,345.6,29.6,2.02,273.8,0.0,1.885,49.39,118,99,27,,
T,2013-07-26 22:14:09,43.457082000,-80.532994000,345.6,30.6,1.96,274.9,0.0,1.919,33.95,121,103,27,,
T,2013-07-26 22:14:12,43.457109000,-80.533334000,345.6,33.2,1.81,276.2,0.0,1.946,27.68,125,105,27,,
T,2013-07-26 22:14:15,43.457132000,-80.533645000,345.6,30.4,1.98,275.8,0.0,1.972,25.30,126,104,27,,
T,2013-07-26 22:14:21,43.457270000,-80.534275000,345.6,31.9,1.88,286.8,0.0,2.025,53.24,126,102,27,,
T,2013-07-26 22:14:23,43.457316000,-80.534467000,345.6,29.4,2.04,288.3,0.0,2.041,16.36,126,101,27,,
T,2013-07-26 22:14:31,43.457614000,-80.535163000,345.6,29.4,2.04,300.5,0.0,2.107,65.34,129,96,27,,
T,2013-07-26 22:14:35,43.457781000,-80.535447000,346.0,26.6,2.26,309.0,1.4,2.136,29.54,130,95,27,,
T,2013-07-26 22:14:36,43.457827000,-80.535506000,346.4,25.2,2.38,317.0,5.7,2.143,6.99,131,94,27,,
T,2013-07-26 22:14:37,43.457874000,-80.535562000,346.8,24.9,2.41,319.1,5.8,2.150,6.91,131,91,27,,
T,2013-07-26 22:14:38,43.457919000,-80.535613000,347.4,23.3,2.57,320.6,9.3,2.157,6.48,132,94,27,,
T,2013-07-26 22:14:40,43.458018000,-80.535698000,347.8,23.4,2.57,328.1,3.1,2.170,12.97,133,100,27,,
T,2013-07-26 22:14:43,43.458135000,-80.535844000,348.6,21.1,2.85,317.8,4.6,2.187,17.57,136,99,27,,
T,2013-07-26 22:14:44,43.458180000,-80.535886000,349.0,21.8,2.76,325.9,6.6,2.193,6.05,136,97,27,,
T,2013-07-26 22:14:45,43.458224000,-80.535932000,349.0,22.1,2.71,322.8,0.0,2.199,6.14,137,96,27,,
T,2013-07-26 22:14:46,43.458281000,-80.535975000,349.4,26.0,2.31,331.3,5.5,2.207,7.23,138,97,27,,
T,2013-07-26 22:14:47,43.458316000,-80.536024000,349.8,20.0,3.00,314.5,7.2,2.212,5.55,139,102,27,,
T,2013-07-26 22:14:51,43.458525000,-80.536228000,349.8,25.6,2.34,324.7,0.0,2.241,28.49,141,66,27,,
T,2013-07-26 22:14:57,43.458880000,-80.536576000,349.8,29.1,2.06,324.6,0.0,2.289,48.46,139,0,27,,
T,2013-07-26 22:15:00,43.459053000,-80.536735000,349.8,27.8,2.16,326.3,0.0,2.312,23.13,135,0,27,,
T,2013-07-26 22:15:03,43.459182000,-80.536926000,349.8,25.3,2.37,312.9,0.0,2.333,21.08,132,0,27,,
T,2013-07-26 22:15:05,43.459256000,-80.537054000,349.4,23.8,2.52,308.5,-3.0,2.347,13.23,131,24,27,,
T,2013-07-26 22:15:06,43.459258000,-80.537140000,349.0,25.1,2.39,271.8,-5.7,2.354,6.96,131,95,27,,
T,2013-07-26 22:15:07,43.459244000,-80.537226000,348.4,25.7,2.34,257.4,-8.4,2.361,7.13,131,95,27,,
T,2013-07-26 22:15:08,43.459225000,-80.537309000,348.0,25.3,2.37,252.5,-5.7,2.368,7.04,131,97,27,,
T,2013-07-26 22:15:09,43.459201000,-80.537391000,347.6,25.7,2.33,248.0,-5.6,2.375,7.15,131,99,28,,
T,2013-07-26 22:15:10,43.459174000,-80.537476000,347.6,27.0,2.22,246.4,0.0,2.382,7.50,131,100,28,,
T,2013-07-26 22:15:11,43.459137000,-80.537555000,347.6,27.4,2.19,237.2,0.0,2.390,7.60,131,90,28,,
T,2013-07-26 22:15:14,43.459027000,-80.537782000,347.6,26.5,2.27,236.3,0.0,2.412,22.07,130,64,28,,
T,2013-07-26 22:15:21,43.458756000,-80.538368000,347.6,28.9,2.08,237.5,0.0,2.468,56.18,128,91,28,,
T,2013-07-26 22:15:22,43.458704000,-80.538452000,347.2,32.1,1.87,229.5,-4.5,2.477,8.92,128,75,28,,
T,2013-07-26 22:15:23,43.458637000,-80.538539000,346.8,36.9,1.63,223.3,-3.9,2.487,10.25,128,91,28,,
T,2013-07-26 22:15:24,43.458594000,-80.538622000,346.4,29.7,2.02,234.5,-4.9,2.496,8.24,128,109,28,,
T,2013-07-26 22:15:25,43.458531000,-80.538709000,345.8,35.7,1.68,225.1,-6.0,2.506,9.93,127,105,28,,
T,2013-07-26 22:15:26,43.458483000,-80.538793000,345.4,31.1,1.93,231.8,-4.6,2.514,8.64,127,91,28,,
T,2013-07-26 22:15:27,43.458433000,-80.538878000,345.4,31.8,1.88,231.0,0.0,2.523,8.84,126,86,28,,
T,2013-07-26 22:15:31,43.458220000,-80.539249000,345.4,34.4,1.74,231.7,0.0,2.561,38.23,123,38,28,,
T,2013-07-26 22:15:32,43.458169000,-80.539338000,345.4,33.0,1.82,231.7,0.0,2.570,9.16,120,0,28,,
T,2013-07-26 22:15:34,43.458064000,-80.539516000,345.0,33.4,1.80,230.9,-2.2,2.589,18.54,116,88,28,,
T,2013-07-26 22:15:35,43.458011000,-80.539605000,344.6,33.5,1.79,230.6,-4.3,2.598,9.30,115,90,28,,
T,2013-07-26 22:15:36,43.457962000,-80.539686000,344.2,30.7,1.96,230.2,-4.7,2.607,8.52,114,91,28,,
T,2013-07-26 22:15:37,43.457912000,-80.539768000,343.8,31.2,1.93,230.0,-4.6,2.615,8.65,114,90,28,,
T,2013-07-26 22:15:38,43.457858000,-80.539858000,343.2,34.0,1.77,230.4,-6.4,2.625,9.44,115,90,28,,
T,2013-07-26 22:15:44,43.457562000,-80.540362000,343.2,31.4,1.91,231.0,0.0,2.677,52.40,116,92,28,,
T,2013-07-26 22:15:51,43.457240000,-80.540904000,343.2,29.1,2.06,230.7,0.0,2.734,56.60,115,98,28,,
T,2013-07-26 22:15:55,43.457077000,-80.541200000,343.2,27.0,2.22,232.8,0.0,2.764,30.03,118,98,28,,
T,2013-07-26 22:15:59,43.456914000,-80.541482000,343.2,26.2,2.29,231.5,0.0,2.793,29.14,119,96,28,,
T,2013-07-26 22:16:03,43.456755000,-80.541760000,343.2,25.7,2.33,231.8,0.0,2.822,28.61,122,96,28,,
T,2013-07-26 22:16:08,43.456594000,-80.542101000,343.2,23.7,2.53,237.0,0.0,2.855,32.89,125,93,28,,
T,2013-07-26 22:16:17,43.456309000,-80.542706000,343.6,23.3,2.57,237.0,0.7,2.913,58.31,129,94,28,,
T,2013-07-26 22:16:18,43.456278000,-80.542769000,344.0,22.2,2.71,235.9,6.5,2.919,6.15,129,95,28,,
T,2013-07-26 22:16:19,43.456252000,-80.542836000,344.4,22.1,2.71,241.9,6.5,2.925,6.14,130,95,28,,
T,2013-07-26 22:16:20,43.456224000,-80.542911000,345.0,24.6,2.44,242.8,8.8,2.932,6.82,130,95,28,,
T,2013-07-26 22:16:21,43.456199000,-80.542986000,345.4,24.0,2.50,245.3,6.0,2.939,6.68,131,95,28,,
T,2013-07-26 22:16:28,43.456015000,-80.543504000,345.4,24.0,2.50,243.9,0.0,2.985,46.64,132,93,28,,
T,2013-07-26 22:16:35,43.455841000,-80.544009000,345.8,23.3,2.58,244.6,0.9,3.030,45.21,131,83,28,,
T,2013-07-26 22:16:36,43.455815000,-80.544076000,346.2,22.1,2.71,241.9,6.5,3.037,6.14,131,80,28,,
T,2013-07-26 22:16:37,43.455787000,-80.544148000,346.6,23.8,2.52,241.8,6.1,3.043,6.61,131,80,28,,
T,2013-07-26 22:16:38,43.455765000,-80.544214000,347.0,21.1,2.84,245.3,6.8,3.049,5.87,130,20,28,,
T,2013-07-26 22:16:39,43.455744000,-80.544271000,347.4,18.6,3.22,243.1,7.7,3.054,5.17,130,38,28,,
T,2013-07-26 22:16:45,43.455633000,-80.544602000,347.4,17.7,3.39,245.2,0.0,3.084,29.49,127,0,28,,
T,2013-07-26 22:16:50,43.455565000,-80.544816000,347.4,13.6,4.41,246.4,0.0,3.103,18.90,124,53,28,,
T,2013-07-26 22:16:52,43.455530000,-80.544915000,347.4,16.0,3.74,244.0,0.0,3.112,8.91,124,64,28,,
T,2013-07-26 22:16:56,43.455444000,-80.545181000,347.8,21.2,2.83,246.0,1.7,3.135,23.55,126,72,28,,
T,2013-07-26 22:16:57,43.455422000,-80.545244000,348.2,20.4,2.95,244.3,7.1,3.141,5.65,127,74,28,,
