type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-06-02 17:41:57,43.455056000,-80.519763000,326.2,,,,,0.000,,139,96,24,"02/06/2013 Kitchener, ON, Canada",
T,2013-06-02 17:42:01,43.454940000,-80.520081000,326.2,25.9,2.32,243.3,0.0,0.029,28.78,142,96,24,,
T,2013-06-02 17:42:03,43.454885000,-80.520231000,326.2,24.5,2.45,243.2,0.0,0.042,13.59,143,94,24,,
T,2013-06-02 17:42:04,43.454857000,-80.520307000,326.2,24.8,2.42,243.1,0.0,0.049,6.89,144,95,24,,
T,2013-06-02 17:42:08,43.454752000,-80.520594000,326.2,23.4,2.56,243.3,0.0,0.075,25.99,143,0,24,,
T,2013-06-02 17:42:10,43.454716000,-80.520716000,326.2,19.2,3.13,247.9,0.0,0.086,10.65,139,0,24,,
T,2013-06-02 17:42:12,43.454687000,-80.520819000,326.2,16.1,3.73,248.8,0.0,0.095,8.94,135,0,24,,
T,2013-06-02 17:42:15,43.454657000,-80.520889000,326.2,7.9,7.61,239.4,0.0,0.101,6.57,132,0,24,,
T,2013-06-02 17:42:31,43.454652000,-80.520890000,326.2,0.1,475.03,188.3,0.0,0.102,0.56,129,0,23,,
T,2013-06-02 17:42:33,43.454652000,-80.520892000,326.2,0.3,205.92,270.0,0.0,0.102,0.16,126,0,23,,
T,2013-06-02 17:42:35,43.454646000,-80.520913000,326.2,3.3,18.26,248.5,0.0,0.104,1.83,122,24,23,,
T,2013-06-02 17:42:41,43.454625000,-80.520914000,326.2,1.4,42.84,182.0,0.0,0.106,2.33,125,0,23,,
T,2013-06-02 17:42:45,43.454624000,-80.520914000,326.2,0.1,600.05,180.0,0.0,0.106,0.11,120,0,23,,
T,2013-06-02 17:42:46,43.454624000,-80.520914000,326.2,0.0,,180.0,,0.106,0.00,113,0,23,,
T,2013-06-02 17:42:47,43.454623000,-80.520914000,326.2,0.4,150.01,180.0,0.0,0.107,0.11,109,0,23,,
T,2013-06-02 17:42:51,43.454621000,-80.520923000,326.2,0.7,87.54,253.0,0.0,0.107,0.76,112,0,23,,
T,2013-06-02 17:42:53,43.454621000,-80.520922000,326.2,0.1,411.84,90.0,0.0,0.107,0.08,116,0,23,,
T,2013-06-02 17:42:57,43.454621000,-80.520925000,326.2,0.2,274.56,270.0,0.0,0.108,0.24,116,0,23,,
T,2013-06-02 17:42:59,43.454619000,-80.520926000,326.2,0.4,140.95,199.9,0.0,0.108,0.24,110,0,23,,
T,2013-06-02 17:43:05,43.454615000,-80.520926000,326.2,0.3,225.02,180.0,0.0,0.108,0.44,107,0,23,,
T,2013-06-02 17:43:11,43.454615000,-80.520926000,326.2,0.0,,180.0,,0.108,0.00,104,0,23,,
T,2013-06-02 17:43:22,43.454615000,-80.520926000,326.2,0.0,,180.0,,0.108,0.00,101,0,23,,
T,2013-06-02 17:43:24,43.454615000,-80.520926000,326.2,0.0,,180.0,,0.108,0.00,98,0,23,,
T,2013-06-02 17:43:34,43.454615000,-80.520926000,326.2,0.0,,180.0,,0.108,0.00,101,0,23,,
T,2013-06-02 17:43:45,43.454615000,-80.520926000,326.2,0.0,,180.0,,0.108,0.00,98,0,22,,
T,2013-06-02 17:43:52,43.454615000,-80.520926000,326.2,0.0,,180.0,,0.108,0.00,101,0,22,,
T,2013-06-02 17:44:05,43.454614000,-80.520925000,326.2,0.0,1576.25,144.0,0.0,0.108,0.14,98,0,22,,
T,2013-06-02 17:44:11,43.454614000,-80.520926000,326.2,0.0,1235.53,270.0,0.0,0.109,0.08,102,0,22,,
T,2013-06-02 17:44:15,43.454614000,-80.520926000,326.2,0.0,,270.0,,0.109,0.00,96,0,22,,
T,2013-06-02 17:44:16,43.454614000,-80.520925000,326.2,0.3,205.92,90.0,0.0,0.109,0.08,93,0,22,,
T,2013-06-02 17:44:24,43.454614000,-80.520925000,326.2,0.0,,90.0,,0.109,0.00,97,0,22,,
T,2013-06-02 17:44:25,43.454615000,-80.520925000,326.2,0.4,150.01,0.0,0.0,0.109,0.11,99,0,22,,
T,2013-06-02 17:44:30,43.454615000,-80.520925000,326.2,0.0,,0.0,,0.109,0.00,96,0,22,,
