type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-05-06 22:56:18,43.451910000,-80.516620000,333.4,,,,,0.000,,,,,Evening Run,
T,2013-05-06 22:56:20,43.451946000,-80.516570000,333.2,10.2,5.86,45.2,-3.5,0.006,5.69,,,,,
T,2013-05-06 22:56:24,43.452002000,-80.516461000,332.9,9.7,6.18,54.7,-2.8,0.016,10.80,,,,,
T,2013-05-06 22:56:26,43.452011000,-80.516420000,332.7,6.2,9.62,73.2,-5.8,0.020,3.47,,,,,
T,2013-05-06 22:56:28,43.452021000,-80.516380000,332.6,6.2,9.74,71.0,-2.9,0.023,3.42,,,,,
T,2013-05-06 22:56:30,43.452031000,-80.516339000,332.4,6.3,9.52,71.4,-5.7,0.027,3.50,,,,,
T,2013-05-06 22:56:32,43.452040000,-80.516298000,332.3,6.2,9.62,73.2,-2.9,0.030,3.47,,,,,
T,2013-05-06 22:56:34,43.452050000,-80.516257000,332.1,6.3,9.52,71.4,-5.7,0.034,3.50,,,,,
T,2013-05-06 22:56:40,43.452060000,-80.516216000,332.0,2.1,28.57,71.4,-2.9,0.037,3.50,,,,,
T,2013-05-06 22:56:45,43.452069000,-80.516175000,331.9,2.5,24.04,73.2,-2.9,0.041,3.47,,,,,
T,2013-05-06 22:56:48,43.452079000,-80.516135000,331.9,4.1,14.61,71.0,0.0,0.044,3.42,,,,,
T,2013-05-06 22:56:49,43.452106000,-80.516021000,331.8,34.9,1.72,71.9,-1.0,0.054,9.70,,,,,
T,2013-05-06 22:56:52,43.452045000,-80.515955000,331.7,10.4,5.79,141.9,-1.2,0.063,8.63,,,,,
T,2013-05-06 22:56:53,43.452021000,-80.515931000,331.7,11.9,5.05,144.0,0.0,0.066,3.30,,,,,
T,2013-05-06 22:56:54,43.451997000,-80.515914000,331.7,10.8,5.55,152.8,0.0,0.069,3.00,,,,,
T,2013-05-06 22:56:56,43.451945000,-80.515867000,331.6,12.5,4.82,146.7,-1.4,0.076,6.92,,,,,
T,2013-05-06 22:56:58,43.451892000,-80.515822000,331.6,12.5,4.81,148.4,0.0,0.083,6.92,,,,,
T,2013-05-06 22:56:59,43.451869000,-80.515798000,331.6,11.6,5.19,142.9,0.0,0.086,3.21,,,,,
T,2013-05-06 22:57:00,43.451839000,-80.515783000,331.5,12.8,4.70,160.1,-2.8,0.089,3.55,,,,,
T,2013-05-06 22:57:01,43.451814000,-80.515764000,331.5,11.4,5.25,151.1,0.0,0.093,3.17,,,,,
T,2013-05-06 22:57:03,43.451756000,-80.515727000,331.4,12.8,4.69,155.2,-1.4,0.100,7.11,,,,,
T,2013-05-06 22:57:05,43.451700000,-80.515689000,331.3,12.5,4.80,153.8,-1.4,0.107,6.94,,,,,
T,2013-05-06 22:57:08,43.451645000,-80.515653000,331.2,8.1,7.39,154.6,-1.5,0.113,6.77,,,,,
T,2013-05-06 22:57:09,43.451599000,-80.515613000,331.1,21.8,2.75,147.7,-1.7,0.119,6.05,,,,,
T,2013-05-06 22:57:10,43.451562000,-80.515601000,331.0,15.2,3.95,166.8,-2.4,0.124,4.22,,,,,
T,2013-05-06 22:57:12,43.451505000,-80.515571000,330.9,12.2,4.91,159.1,-1.5,0.131,6.78,,,,,
T,2013-05-06 22:57:14,43.451449000,-80.515537000,330.7,12.2,4.90,156.2,-2.9,0.137,6.80,,,,,
T,2013-05-06 22:57:15,43.451425000,-80.515518000,330.6,11.1,5.41,150.1,-3.2,0.140,3.08,,,,,
T,2013-05-06 22:57:16,43.451394000,-80.515509000,330.6,12.7,4.73,168.1,0.0,0.144,3.52,,,,,
T,2013-05-06 22:57:18,43.451347000,-80.515475000,330.4,10.6,5.65,152.3,-3.4,0.150,5.90,,,,,
T,2013-05-06 22:57:19,43.451310000,-80.515466000,330.3,15.0,3.99,170.0,-2.4,0.154,4.17,,,,,
T,2013-05-06 22:57:21,43.451254000,-80.515441000,330.1,11.8,5.09,162.0,-3.1,0.161,6.54,,,,,
T,2013-05-06 22:57:23,43.451200000,-80.515417000,330.2,11.4,5.29,162.1,1.6,0.167,6.31,,,,,
T,2013-05-06 22:57:24,43.451175000,-80.515402000,330.4,10.9,5.50,156.5,6.6,0.170,3.03,,,,,
T,2013-05-06 22:57:25,43.451145000,-80.515392000,330.5,12.3,4.86,166.4,2.9,0.173,3.43,,,,,
T,2013-05-06 22:57:26,43.451119000,-80.515377000,330.6,11.3,5.32,157.3,3.2,0.176,3.13,,,,,
T,2013-05-06 22:57:27,43.451091000,-80.515367000,330.7,11.6,5.18,165.5,3.1,0.180,3.21,,,,,
T,2013-05-06 22:57:29,43.451041000,-80.515340000,330.9,10.7,5.58,158.6,3.4,0.186,5.97,,,,,
T,2013-05-06 22:57:30,43.451015000,-80.515325000,331.0,11.3,5.32,157.3,3.2,0.189,3.13,,,,,
T,2013-05-06 22:57:32,43.450963000,-80.515299000,331.2,11.1,5.42,160.1,3.3,0.195,6.15,,,,,
T,2013-05-06 22:57:34,43.450909000,-80.515274000,331.4,11.4,5.26,161.4,3.2,0.201,6.33,,,,,
T,2013-05-06 22:57:35,43.450883000,-80.515261000,331.5,11.1,5.42,160.1,3.3,0.204,3.07,,,,,
T,2013-05-06 22:57:37,43.450828000,-80.515238000,331.7,11.5,5.22,163.1,3.1,0.211,6.39,,,,,
T,2013-05-06 22:57:39,43.450771000,-80.515215000,331.9,11.9,5.05,163.7,3.0,0.217,6.60,,,,,
T,2013-05-06 22:57:41,43.450716000,-80.515183000,332.0,11.9,5.02,157.1,1.5,0.224,6.64,,,,,
T,2013-05-06 22:57:43,43.450663000,-80.515152000,332.1,11.5,5.21,157.0,1.6,0.230,6.40,,,,,
T,2013-05-06 22:57:45,43.450614000,-80.515126000,332.3,10.5,5.71,158.9,3.4,0.236,5.84,,,,,
T,2013-05-06 22:57:47,43.450577000,-80.515104000,332.3,8.1,7.44,156.7,0.0,0.241,4.48,,,,,
T,2013-05-06 22:57:48,43.450551000,-80.515091000,332.4,11.1,5.42,160.1,3.3,0.244,3.07,,,,,
T,2013-05-06 22:57:49,43.450494000,-80.515057000,332.5,24.9,2.41,156.6,1.4,0.251,6.90,,,,,
T,2013-05-06 22:57:51,43.450470000,-80.515033000,332.5,5.9,10.10,144.0,0.0,0.254,3.30,,,,,
T,2013-05-06 22:57:52,43.450427000,-80.514999000,332.5,19.8,3.02,150.1,0.0,0.259,5.51,,,,,
T,2013-05-06 22:57:53,43.450401000,-80.514978000,332.4,12.1,4.97,149.6,-3.0,0.263,3.35,,,,,
T,2013-05-06 22:57:54,43.450375000,-80.514958000,332.2,11.9,5.03,150.8,-6.0,0.266,3.31,,,,,
T,2013-05-06 22:57:55,43.450349000,-80.514935000,332.1,12.4,4.85,147.3,-2.9,0.270,3.44,,,,,
T,2013-05-06 22:57:56,43.450322000,-80.514913000,331.9,12.6,4.78,149.4,-5.7,0.273,3.49,,,,,
T,2013-05-06 22:57:57,43.450296000,-80.514891000,331.8,12.2,4.91,148.4,-2.9,0.276,3.39,,,,,
T,2013-05-06 22:58:00,43.450253000,-80.514857000,331.6,6.6,9.07,150.1,-3.6,0.282,5.51,,,,,
T,2013-05-06 22:58:01,43.450225000,-80.514838000,331.5,12.5,4.80,153.8,-2.9,0.285,3.47,,,,,
T,2013-05-06 22:58:03,43.450145000,-80.514787000,331.2,17.6,3.40,155.2,-3.1,0.295,9.80,,,,,
T,2013-05-06 22:58:04,43.450118000,-80.514772000,331.1,11.7,5.15,158.0,-3.1,0.298,3.24,,,,,
T,2013-05-06 22:58:06,43.450068000,-80.514743000,330.9,10.9,5.53,157.2,-3.3,0.304,6.03,,,,,
T,2013-05-06 22:58:09,43.450016000,-80.514710000,330.8,7.6,7.86,155.3,-1.6,0.311,6.36,,,,,
T,2013-05-06 22:58:10,43.449968000,-80.514678000,330.6,21.3,2.81,154.2,-3.4,0.317,5.93,,,,,
T,2013-05-06 22:58:11,43.449936000,-80.514657000,330.5,14.2,4.23,154.5,-2.5,0.321,3.94,,,,,
T,2013-05-06 22:58:13,43.449882000,-80.514625000,330.4,11.8,5.10,156.7,-1.5,0.327,6.53,,,,,
T,2013-05-06 22:58:15,43.449830000,-80.514589000,330.3,11.6,5.15,153.3,-1.5,0.334,6.47,,,,,
T,2013-05-06 22:58:19,43.449754000,-80.514533000,330.3,8.6,6.96,151.9,0.0,0.343,9.58,,,,,
T,2013-05-06 22:58:20,43.449703000,-80.514498000,330.2,22.8,2.63,153.5,-1.6,0.350,6.33,,,,,
T,2013-05-06 22:58:22,43.449653000,-80.514470000,330.2,10.8,5.56,157.9,0.0,0.356,6.00,,,,,
T,2013-05-06 22:58:24,43.449598000,-80.514438000,330.2,11.9,5.02,157.1,0.0,0.362,6.64,,,,,
T,2013-05-06 22:58:26,43.449546000,-80.514408000,330.2,11.3,5.32,157.3,0.0,0.369,6.27,,,,,
T,2013-05-06 22:58:27,43.449519000,-80.514393000,330.3,11.7,5.15,158.0,3.1,0.372,3.24,,,,,
T,2013-05-06 22:58:38,43.449358000,-80.514287000,330.5,6.5,9.24,154.5,1.0,0.392,19.84,,,,,
T,2013-05-06 22:58:41,43.449317000,-80.514264000,330.6,5.9,10.16,157.8,2.0,0.397,4.92,,,,,
T,2013-05-06 22:58:43,43.449264000,-80.514237000,330.6,11.3,5.31,159.7,0.0,0.403,6.28,,,,,
T,2013-05-06 22:58:44,43.449237000,-80.514223000,330.7,11.5,5.20,159.4,3.1,0.406,3.21,,,,,
T,2013-05-06 22:58:46,43.449207000,-80.514207000,330.7,6.4,9.32,158.8,0.0,0.410,3.58,,,,,
T,2013-05-06 22:58:47,43.449170000,-80.514184000,330.7,16.2,3.69,155.7,0.0,0.414,4.51,,,,,
T,2013-05-06 22:58:49,43.449118000,-80.514147000,330.8,11.7,5.12,152.7,1.5,0.421,6.51,,,,,
T,2013-05-06 22:58:51,43.449060000,-80.514100000,330.8,13.5,4.45,149.5,0.0,0.428,7.48,,,,,
T,2013-05-06 22:58:58,43.448914000,-80.514014000,330.9,9.1,6.61,156.8,0.6,0.446,17.65,,,,,
T,2013-05-06 22:59:02,43.448821000,-80.513945000,331.0,10.6,5.68,151.7,0.9,0.457,11.75,,,,,
T,2013-05-06 22:59:06,43.448668000,-80.513864000,330.9,16.4,3.66,159.0,-0.5,0.476,18.22,,,,,
T,2013-05-06 22:59:08,43.448605000,-80.513829000,330.9,13.6,4.41,158.0,0.0,0.483,7.55,,,,,
T,2013-05-06 22:59:09,43.448567000,-80.513806000,330.8,16.6,3.61,156.3,-2.2,0.488,4.61,,,,,
