type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-09 20:17:51,43.451027000,-80.516438000,324.8,,,,,0.000,,95,54,26,"09/06/2014 Kitchener, ON, Canada",
T,2014-06-09 20:17:52,43.451064000,-80.516437000,324.8,14.8,4.05,1.1,0.0,0.004,4.11,99,54,26,,
T,2014-06-09 20:17:54,43.451152000,-80.516454000,324.8,17.8,3.38,352.0,0.0,0.014,9.87,105,54,26,,
T,2014-06-09 20:17:55,43.451192000,-80.516480000,324.8,17.7,3.39,334.7,0.0,0.019,4.92,108,80,26,,
T,2014-06-09 20:17:56,43.451232000,-80.516508000,324.8,18.0,3.34,333.1,0.0,0.024,4.99,112,84,26,,
T,2014-06-09 20:17:57,43.451271000,-80.516538000,324.8,17.9,3.36,330.8,0.0,0.029,4.97,116,85,26,,
T,2014-06-09 20:17:58,43.451307000,-80.516569000,324.8,17.0,3.53,328.0,0.0,0.034,4.72,119,85,26,,
T,2014-06-09 20:17:59,43.451342000,-80.516607000,324.8,17.8,3.36,321.8,0.0,0.039,4.96,120,85,26,,
T,2014-06-09 20:18:01,43.451421000,-80.516667000,324.8,18.1,3.32,331.1,0.0,0.049,10.03,123,58,26,,
T,2014-06-09 20:18:04,43.451533000,-80.516728000,324.8,16.1,3.73,338.4,0.0,0.062,13.39,121,0,26,,
T,2014-06-09 20:18:06,43.451596000,-80.516755000,324.8,13.2,4.55,342.7,0.0,0.069,7.33,118,52,26,,
T,2014-06-09 20:18:10,43.451702000,-80.516819000,325.2,11.6,5.18,336.3,3.1,0.082,12.87,119,43,26,,
T,2014-06-09 20:18:11,43.451723000,-80.516832000,325.6,9.2,6.51,335.8,15.6,0.085,2.56,120,43,26,,
T,2014-06-09 20:18:12,43.451740000,-80.516843000,326.0,7.5,7.98,334.8,19.2,0.087,2.09,120,43,26,,
T,2014-06-09 20:18:13,43.451754000,-80.516851000,326.6,6.1,9.89,337.5,35.6,0.088,1.68,120,0,26,,
T,2014-06-09 20:18:14,43.451766000,-80.516857000,327.0,5.1,11.75,340.1,28.2,0.090,1.42,120,0,26,,
T,2014-06-09 20:18:15,43.451777000,-80.516862000,327.0,4.6,12.95,341.7,0.0,0.091,1.29,120,0,26,,
T,2014-06-09 20:18:21,43.451810000,-80.516882000,327.0,2.4,24.95,336.3,0.0,0.095,4.01,120,0,26,,
T,2014-06-09 20:18:23,43.451807000,-80.516884000,327.0,0.7,89.96,205.8,0.0,0.096,0.37,120,0,26,,
T,2014-06-09 20:18:44,43.451859000,-80.516898000,327.0,1.0,59.45,348.9,0.0,0.101,5.89,111,25,26,,
T,2014-06-09 20:18:45,43.451892000,-80.516909000,327.0,13.6,4.42,346.4,0.0,0.105,3.77,113,25,26,,
T,2014-06-09 20:18:46,43.451928000,-80.516923000,327.0,15.0,4.01,344.2,0.0,0.109,4.16,114,50,26,,
T,2014-06-09 20:18:49,43.452047000,-80.516989000,327.0,17.1,3.51,338.1,0.0,0.124,14.26,118,46,26,,
T,2014-06-09 20:18:51,43.452135000,-80.517045000,327.0,19.4,3.09,335.2,0.0,0.134,10.78,120,72,26,,
T,2014-06-09 20:18:53,43.452228000,-80.517110000,327.0,20.9,2.87,333.1,0.0,0.146,11.59,123,78,26,,
T,2014-06-09 20:18:56,43.452374000,-80.517201000,327.0,21.4,2.81,335.7,0.0,0.164,17.81,127,82,26,,
T,2014-06-09 20:18:59,43.452532000,-80.517301000,327.0,23.2,2.59,335.3,0.0,0.183,19.33,130,90,27,,
T,2014-06-09 20:19:03,43.452749000,-80.517445000,327.0,24.1,2.49,334.3,0.0,0.210,26.78,133,92,27,,
T,2014-06-09 20:19:09,43.453100000,-80.517679000,327.0,26.0,2.31,334.2,0.0,0.253,43.35,136,95,27,,
T,2014-06-09 20:19:17,43.453601000,-80.518015000,327.0,27.9,2.15,334.0,0.0,0.315,61.95,137,92,27,,
T,2014-06-09 20:19:20,43.453789000,-80.518159000,327.0,28.7,2.09,330.9,0.0,0.339,23.92,138,96,27,,
T,2014-06-09 20:19:28,43.454334000,-80.518509000,327.0,30.1,1.99,335.0,0.0,0.406,66.85,140,102,27,,
T,2014-06-09 20:19:30,43.454474000,-80.518610000,327.0,31.6,1.90,332.4,0.0,0.424,17.57,141,104,27,,
T,2014-06-09 20:19:37,43.454990000,-80.518929000,327.0,32.3,1.86,335.8,0.0,0.486,62.87,141,50,27,,
T,2014-06-09 20:19:38,43.455052000,-80.518968000,327.0,27.3,2.20,335.5,0.0,0.494,7.58,141,0,27,,
T,2014-06-09 20:19:39,43.455109000,-80.518971000,327.0,22.8,2.63,357.8,0.0,0.500,6.34,140,0,27,,
T,2014-06-09 20:19:40,43.455158000,-80.518931000,327.0,22.8,2.63,30.6,0.0,0.507,6.33,139,0,27,,
T,2014-06-09 20:19:43,43.455236000,-80.518708000,327.0,24.0,2.50,64.3,0.0,0.527,20.02,137,97,28,,
T,2014-06-09 20:19:46,43.455329000,-80.518465000,327.0,26.7,2.25,62.2,0.0,0.549,22.22,138,103,28,,
T,2014-06-09 20:19:51,43.455470000,-80.518060000,327.0,26.2,2.29,64.4,0.0,0.585,36.33,140,100,28,,
T,2014-06-09 20:19:56,43.455596000,-80.517691000,327.0,23.7,2.53,64.8,0.0,0.618,32.98,143,92,28,,
T,2014-06-09 20:19:58,43.455648000,-80.517550000,327.0,23.0,2.61,63.1,0.0,0.631,12.79,143,93,28,,
T,2014-06-09 20:19:59,43.455679000,-80.517477000,327.0,24.6,2.44,59.7,0.0,0.638,6.84,144,94,28,,
T,2014-06-09 20:20:02,43.455748000,-80.517258000,327.0,23.2,2.59,66.5,0.0,0.657,19.31,146,92,28,,
T,2014-06-09 20:20:04,43.455819000,-80.517131000,327.0,23.3,2.57,52.4,0.0,0.670,12.96,148,90,28,,
T,2014-06-09 20:20:06,43.455901000,-80.517027000,327.0,22.3,2.69,42.6,0.0,0.683,12.40,149,89,28,,
T,2014-06-09 20:20:09,43.456047000,-80.516910000,327.4,22.5,2.66,30.2,2.1,0.701,18.78,150,83,28,,
T,2014-06-09 20:20:10,43.456097000,-80.516884000,327.8,21.4,2.81,20.7,6.7,0.707,5.94,151,62,28,,
T,2014-06-09 20:20:11,43.456134000,-80.516863000,328.2,16.0,3.75,22.4,9.0,0.712,4.45,150,0,28,,
T,2014-06-09 20:20:12,43.456164000,-80.516850000,328.6,12.6,4.77,17.5,11.4,0.715,3.50,149,0,28,,
T,2014-06-09 20:20:13,43.456183000,-80.516846000,329.2,7.7,7.80,8.7,28.1,0.717,2.14,148,0,28,,
T,2014-06-09 20:20:14,43.456193000,-80.516847000,329.2,4.0,14.96,355.8,0.0,0.718,1.11,147,0,28,,
T,2014-06-09 20:20:20,43.456260000,-80.516831000,329.2,4.5,13.24,9.8,0.0,0.726,7.56,144,28,28,,
T,2014-06-09 20:20:21,43.456291000,-80.516823000,329.2,12.6,4.76,10.6,0.0,0.730,3.50,144,40,28,,
T,2014-06-09 20:20:25,43.456470000,-80.516710000,329.2,19.7,3.05,24.6,0.0,0.751,21.89,146,89,28,,
T,2014-06-09 20:20:29,43.456695000,-80.516549000,329.2,25.4,2.36,27.4,0.0,0.780,28.19,149,99,28,,
T,2014-06-09 20:20:31,43.456829000,-80.516460000,329.2,29.8,2.02,25.7,0.0,0.796,16.54,151,101,28,,
T,2014-06-09 20:20:37,43.457179000,-80.516205000,329.2,26.4,2.27,27.9,0.0,0.840,44.02,152,26,29,,
T,2014-06-09 20:20:43,43.457402000,-80.516044000,329.2,16.8,3.57,27.7,0.0,0.868,27.99,150,95,29,,
T,2014-06-09 20:20:49,43.457703000,-80.515870000,329.2,21.8,2.76,22.8,0.0,0.904,36.29,151,105,29,,
T,2014-06-09 20:20:59,43.458211000,-80.515566000,329.2,22.2,2.71,23.5,0.0,0.966,61.57,153,90,29,,
T,2014-06-09 20:21:00,43.458267000,-80.515536000,329.2,24.0,2.50,21.2,0.0,0.973,6.68,153,93,29,,
T,2014-06-09 20:21:03,43.458439000,-80.515438000,329.2,24.8,2.42,22.5,0.0,0.993,20.69,150,94,29,,
T,2014-06-09 20:21:07,43.458692000,-80.515303000,329.2,27.1,2.21,21.2,0.0,1.024,30.16,149,81,29,,
T,2014-06-09 20:21:13,43.459126000,-80.515023000,328.8,32.0,1.88,25.1,-0.8,1.077,53.28,150,97,29,,
T,2014-06-09 20:21:14,43.459196000,-80.514976000,328.2,31.2,1.93,26.0,-6.9,1.085,8.66,150,97,29,,
T,2014-06-09 20:21:15,43.459269000,-80.514930000,327.8,32.1,1.87,24.6,-4.5,1.094,8.92,150,97,29,,
T,2014-06-09 20:21:16,43.459340000,-80.514885000,327.4,31.3,1.92,24.7,-4.6,1.103,8.69,149,95,29,,
T,2014-06-09 20:21:17,43.459411000,-80.514838000,327.0,31.5,1.90,25.7,-4.6,1.112,8.76,149,97,29,,
T,2014-06-09 20:21:22,43.459780000,-80.514598000,327.0,32.7,1.84,25.3,0.0,1.157,45.36,147,102,29,,
T,2014-06-09 20:21:27,43.460171000,-80.514362000,327.0,34.2,1.76,23.7,0.0,1.205,47.45,144,80,29,,
T,2014-06-09 20:21:28,43.460246000,-80.514314000,327.0,33.1,1.81,24.9,0.0,1.214,9.19,144,92,29,,
T,2014-06-09 20:21:32,43.460540000,-80.514119000,326.6,32.6,1.84,25.7,-1.1,1.250,36.28,143,89,29,,
T,2014-06-09 20:21:33,43.460617000,-80.514074000,326.2,33.5,1.79,23.0,-4.3,1.259,9.30,143,91,29,,
T,2014-06-09 20:21:34,43.460690000,-80.514025000,325.8,32.5,1.85,26.0,-4.4,1.268,9.03,143,92,29,,
T,2014-06-09 20:21:35,43.460770000,-80.513977000,325.4,34.9,1.72,23.5,-4.1,1.278,9.70,143,92,29,,
T,2014-06-09 20:21:36,43.460844000,-80.513929000,325.0,32.7,1.83,25.2,-4.4,1.287,9.09,143,92,29,,
T,2014-06-09 20:21:43,43.461390000,-80.513601000,325.0,34.1,1.76,23.6,0.0,1.353,66.22,144,82,29,,
T,2014-06-09 20:21:50,43.461864000,-80.513293000,325.0,30.0,2.00,25.2,0.0,1.412,58.26,143,99,30,,
T,2014-06-09 20:21:55,43.462183000,-80.513043000,325.0,29.4,2.04,29.6,0.0,1.453,40.81,142,96,30,,
T,2014-06-09 20:21:56,43.462239000,-80.512975000,325.0,29.9,2.01,41.4,0.0,1.461,8.31,142,97,30,,
T,2014-06-09 20:22:03,43.462600000,-80.512445000,325.0,30.2,1.99,46.8,0.0,1.520,58.72,145,101,30,,
T,2014-06-09 20:22:08,43.462855000,-80.512045000,325.0,31.0,1.94,48.7,0.0,1.563,43.02,147,100,30,,
T,2014-06-09 20:22:09,43.462919000,-80.511969000,325.0,33.8,1.77,40.8,0.0,1.572,9.40,146,62,30,,
T,2014-06-09 20:22:14,43.463127000,-80.511596000,325.0,27.4,2.19,52.5,0.0,1.610,38.02,144,88,30,,
T,2014-06-09 20:22:15,43.463102000,-80.511523000,325.0,23.5,2.55,115.3,0.0,1.617,6.53,144,22,30,,
T,2014-06-09 20:22:17,43.463135000,-80.511402000,325.0,18.8,3.19,69.4,0.0,1.627,10.46,143,0,30,,
T,2014-06-09 20:22:22,43.463194000,-80.511199000,325.0,12.7,4.71,68.2,0.0,1.645,17.69,140,0,30,,
T,2014-06-09 20:22:23,43.463197000,-80.511188000,325.0,3.4,17.53,69.4,0.0,1.646,0.95,139,0,30,,
T,2014-06-09 20:22:44,43.463213000,-80.511133000,325.0,0.8,73.03,68.2,0.0,1.650,4.79,131,0,30,,
T,2014-06-09 20:22:45,43.463212000,-80.511107000,325.0,7.6,7.91,93.0,0.0,1.653,2.11,130,0,30,,
T,2014-06-09 20:22:50,43.463262000,-80.510876000,325.0,14.0,4.27,73.4,0.0,1.672,19.50,129,56,30,,
T,2014-06-09 20:22:55,43.463380000,-80.510575000,325.0,19.9,3.01,61.6,0.0,1.700,27.66,132,73,30,,
T,2014-06-09 20:22:56,43.463405000,-80.510505000,325.0,22.7,2.64,63.8,0.0,1.706,6.31,133,55,30,,
T,2014-06-09 20:23:00,43.463508000,-80.510235000,325.0,22.2,2.70,62.3,0.0,1.731,24.67,136,84,30,,
T,2014-06-09 20:23:05,43.463627000,-80.509907000,325.0,21.4,2.81,63.4,0.0,1.760,29.65,139,92,30,,
T,2014-06-09 20:23:08,43.463696000,-80.509715000,325.4,20.8,2.89,63.7,2.3,1.778,17.33,141,91,30,,
T,2014-06-09 20:23:09,43.463719000,-80.509654000,325.8,20.0,3.00,62.5,7.2,1.783,5.56,141,92,30,,
T,2014-06-09 20:23:10,43.463743000,-80.509590000,326.2,21.0,2.86,62.7,6.9,1.789,5.83,142,93,30,,
T,2014-06-09 20:23:11,43.463765000,-80.509524000,326.6,21.1,2.84,65.3,6.8,1.795,5.87,143,94,30,,
T,2014-06-09 20:23:12,43.463787000,-80.509460000,327.0,20.6,2.91,64.7,7.0,1.801,5.73,144,98,30,,
T,2014-06-09 20:23:15,43.463853000,-80.509275000,327.0,20.0,3.00,63.8,0.0,1.817,16.67,147,97,30,,
T,2014-06-09 20:23:18,43.463923000,-80.509100000,327.0,19.4,3.09,61.1,0.0,1.833,16.16,150,95,30,,
T,2014-06-09 20:23:19,43.463944000,-80.509040000,327.0,19.4,3.09,64.3,0.0,1.839,5.39,150,95,30,,
T,2014-06-09 20:23:22,43.464008000,-80.508863000,327.0,19.2,3.13,63.5,0.0,1.855,15.99,153,96,30,,
T,2014-06-09 20:23:23,43.464028000,-80.508804000,327.4,19.0,3.16,65.0,7.6,1.860,5.27,153,96,30,,
T,2014-06-09 20:23:24,43.464050000,-80.508743000,327.8,19.8,3.03,63.6,7.3,1.866,5.51,154,96,30,,
T,2014-06-09 20:23:25,43.464070000,-80.508683000,328.2,19.2,3.12,65.3,7.5,1.871,5.34,155,96,30,,
T,2014-06-09 20:23:26,43.464091000,-80.508624000,328.8,19.1,3.14,63.9,11.3,1.876,5.31,155,96,30,,
T,2014-06-09 20:23:27,43.464114000,-80.508565000,329.2,19.5,3.08,61.8,7.4,1.882,5.42,156,96,30,,
T,2014-06-09 20:23:32,43.464223000,-80.508263000,329.6,19.6,3.06,63.6,1.5,1.909,27.28,159,95,30,,
T,2014-06-09 20:23:33,43.464246000,-80.508205000,330.0,19.2,3.12,61.3,7.5,1.914,5.34,160,95,30,,
T,2014-06-09 20:23:34,43.464268000,-80.508146000,330.6,19.3,3.11,62.8,11.2,1.920,5.36,161,95,30,,
T,2014-06-09 20:23:35,43.464288000,-80.508086000,331.0,19.2,3.12,65.3,7.5,1.925,5.34,161,95,30,,
T,2014-06-09 20:23:36,43.464308000,-80.508026000,331.4,19.2,3.12,65.3,7.5,1.930,5.34,162,96,30,,
T,2014-06-09 20:23:43,43.464458000,-80.507604000,331.8,19.5,3.07,63.9,1.1,1.968,38.00,164,95,30,,
T,2014-06-09 20:23:44,43.464477000,-80.507544000,332.2,19.1,3.15,66.4,7.6,1.974,5.29,164,94,30,,
T,2014-06-09 20:23:45,43.464501000,-80.507485000,332.8,19.7,3.05,60.7,11.0,1.979,5.47,165,95,30,,
T,2014-06-09 20:23:46,43.464523000,-80.507426000,333.2,19.3,3.11,62.8,7.5,1.984,5.36,165,95,30,,
T,2014-06-09 20:23:47,43.464542000,-80.507364000,333.6,19.6,3.06,67.1,7.3,1.990,5.44,165,96,30,,
T,2014-06-09 20:23:49,43.464588000,-80.507242000,333.6,20.0,3.00,62.5,0.0,2.001,11.12,165,96,30,,
T,2014-06-09 20:23:58,43.464773000,-80.506713000,334.0,19.0,3.16,64.3,0.8,2.049,47.49,166,90,30,,
T,2014-06-09 20:23:59,43.464792000,-80.506660000,334.4,17.2,3.49,63.7,8.4,2.053,4.78,166,87,30,,
T,2014-06-09 20:24:00,43.464808000,-80.506607000,334.8,16.7,3.59,67.4,8.6,2.058,4.64,166,84,30,,
