type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-09-01 20:38:01,43.452585000,-80.517258000,335.1,,,,,0.000,,,,,2012-09-01,
T,2012-09-01 20:38:14,43.452844000,-80.517411000,335.3,8.7,6.92,336.8,0.6,0.031,31.33,,,,,
T,2012-09-01 20:38:17,43.453119000,-80.517593000,335.3,40.7,1.47,334.3,0.0,0.065,33.92,,,,,
T,2012-09-01 20:38:20,43.453391000,-80.517804000,335.0,41.7,1.44,330.6,-0.9,0.100,34.71,,,,,
T,2012-09-01 20:38:23,43.453653000,-80.518012000,334.7,40.4,1.49,330.0,-0.9,0.134,33.63,,,,,
T,2012-09-01 20:38:26,43.453948000,-80.518248000,334.4,45.5,1.32,329.9,-0.8,0.172,37.93,,,,,
T,2012-09-01 20:38:29,43.454247000,-80.518456000,333.8,44.7,1.34,333.2,-1.6,0.209,37.24,,,,,
T,2012-09-01 20:38:32,43.454572000,-80.518691000,332.9,49.0,1.23,332.3,-2.2,0.250,40.81,,,,,
T,2012-09-01 20:38:35,43.454875000,-80.518874000,333.4,44.1,1.36,336.3,1.4,0.286,36.78,,,,,
T,2012-09-01 20:38:38,43.455064000,-80.518986000,333.6,27.4,2.19,336.7,0.9,0.309,22.87,,,,,
T,2012-09-01 20:38:41,43.455248000,-80.519153000,333.8,29.4,2.04,326.6,0.8,0.334,24.51,,,,,
T,2012-09-01 20:38:44,43.455294000,-80.519466000,334.2,31.0,1.93,281.4,1.5,0.360,25.84,,,,,
T,2012-09-01 20:38:47,43.455176000,-80.519716000,335.2,28.9,2.07,237.0,4.1,0.384,24.11,,,,,
T,2012-09-01 20:38:50,43.455097000,-80.520016000,335.9,31.0,1.94,250.1,2.7,0.410,25.82,,,,,
T,2012-09-01 20:38:53,43.454963000,-80.520296000,336.3,32.5,1.84,236.6,1.5,0.437,27.11,,,,,
T,2012-09-01 20:38:56,43.454804000,-80.520564000,336.8,33.6,1.79,230.7,1.8,0.465,27.97,,,,,
T,2012-09-01 20:38:59,43.454667000,-80.520821000,337.6,30.9,1.94,233.7,3.1,0.490,25.78,,,,,
T,2012-09-01 20:39:02,43.454550000,-80.521070000,338.4,28.8,2.08,237.1,3.3,0.514,23.98,,,,,
T,2012-09-01 20:39:05,43.454483000,-80.521343000,339.1,28.0,2.14,251.3,3.0,0.538,23.32,,,,,
T,2012-09-01 20:39:08,43.454433000,-80.521616000,339.0,27.3,2.19,255.8,-0.4,0.560,22.78,,,,,
T,2012-09-01 20:39:11,43.454341000,-80.521878000,338.9,28.2,2.12,244.2,-0.4,0.584,23.54,,,,,
T,2012-09-01 20:39:14,43.454204000,-80.522101000,338.6,28.3,2.12,229.8,-1.3,0.608,23.61,,,,,
