type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-10 21:49:28,43.450438000,-80.516722000,380.6,,,,,0.000,,113,40,28,"10/07/2013 Kitchener, ON, Canada: WCC Novice Group 1",
T,2013-07-10 21:49:31,43.450550000,-80.516774000,380.6,15.8,3.81,341.4,0.0,0.013,13.14,117,66,29,,
T,2013-07-10 21:49:32,43.450600000,-80.516789000,380.6,20.5,2.93,347.7,0.0,0.019,5.69,118,72,28,,
T,2013-07-10 21:49:34,43.450790000,-80.516746000,380.2,38.5,1.56,9.3,-1.9,0.040,21.39,119,88,29,,
T,2013-07-10 21:49:35,43.450837000,-80.516677000,380.2,27.5,2.18,46.8,0.0,0.048,7.65,119,90,29,,
T,2013-07-10 21:49:39,43.451042000,-80.516437000,380.2,26.9,2.23,40.4,0.0,0.078,29.94,120,94,29,,
T,2013-07-10 21:49:42,43.451064000,-80.516349000,380.2,9.0,6.64,71.0,0.0,0.085,7.53,121,0,29,,
T,2013-07-10 21:49:47,43.451022000,-80.516390000,380.2,4.1,14.55,215.3,0.0,0.091,5.73,118,0,29,,
T,2013-07-10 21:49:50,43.451064000,-80.516374000,380.2,5.8,10.32,15.5,0.0,0.096,4.84,121,55,29,,
T,2013-07-10 21:49:51,43.451092000,-80.516372000,380.2,11.2,5.35,3.0,0.0,0.099,3.12,122,63,29,,
T,2013-07-10 21:49:52,43.451144000,-80.516367000,380.2,20.8,2.88,4.0,0.0,0.105,5.79,125,70,29,,
T,2013-07-10 21:49:54,43.451218000,-80.516404000,380.2,15.7,3.81,340.1,0.0,0.114,8.75,128,58,29,,
T,2013-07-10 21:49:56,43.451282000,-80.516455000,380.2,14.8,4.05,330.0,0.0,0.122,8.22,132,83,29,,
T,2013-07-10 21:49:57,43.451315000,-80.516474000,380.2,14.3,4.19,337.3,0.0,0.126,3.98,133,79,29,,
T,2013-07-10 21:50:02,43.451422000,-80.516536000,380.2,9.3,6.46,337.2,0.0,0.139,12.90,132,0,29,,
T,2013-07-10 21:50:06,43.451452000,-80.516542000,380.2,3.0,19.79,351.7,0.0,0.142,3.37,129,0,28,,
T,2013-07-10 21:50:07,43.451453000,-80.516541000,380.2,0.5,121.25,36.0,0.0,0.142,0.14,128,0,28,,
T,2013-07-10 21:50:24,43.451464000,-80.516548000,380.2,0.3,210.33,335.2,0.0,0.144,1.35,126,0,28,,
T,2013-07-10 21:50:26,43.451536000,-80.516599000,380.2,16.2,3.70,332.8,0.0,0.153,9.00,127,93,28,,
T,2013-07-10 21:50:28,43.451656000,-80.516688000,380.2,27.3,2.20,331.7,0.0,0.168,15.15,130,102,28,,
T,2013-07-10 21:50:30,43.451767000,-80.516766000,380.2,24.9,2.41,333.0,0.0,0.182,13.85,133,115,28,,
T,2013-07-10 21:50:32,43.451897000,-80.516837000,380.2,28.0,2.14,338.4,0.0,0.197,15.54,137,109,28,,
T,2013-07-10 21:50:34,43.452028000,-80.516906000,380.2,28.1,2.14,339.1,0.0,0.213,15.59,140,110,28,,
T,2013-07-10 21:50:36,43.452162000,-80.516983000,380.2,29.1,2.07,337.4,0.0,0.229,16.14,143,112,28,,
T,2013-07-10 21:50:37,43.452229000,-80.517023000,380.2,29.2,2.05,336.6,0.0,0.237,8.12,145,74,28,,
T,2013-07-10 21:50:41,43.452485000,-80.517185000,380.2,28.2,2.13,335.3,0.0,0.268,31.32,148,107,28,,
T,2013-07-10 21:50:45,43.452736000,-80.517345000,380.2,27.7,2.17,335.2,0.0,0.299,30.75,149,92,28,,
T,2013-07-10 21:50:51,43.453076000,-80.517589000,380.2,25.6,2.35,332.5,0.0,0.342,42.63,146,16,28,,
T,2013-07-10 21:50:53,43.453176000,-80.517667000,380.2,23.0,2.61,330.5,0.0,0.354,12.78,143,0,28,,
T,2013-07-10 21:50:54,43.453227000,-80.517705000,380.2,23.2,2.59,331.6,0.0,0.361,6.45,143,0,28,,
T,2013-07-10 21:50:56,43.453268000,-80.517748000,380.2,10.3,5.81,322.7,0.0,0.367,5.73,141,0,28,,
T,2013-07-10 21:51:01,43.453359000,-80.517910000,380.2,11.9,5.03,307.7,0.0,0.383,16.56,138,38,28,,
