type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-09-07 12:14:57,43.452835000,-80.517506000,315.4,,,,,0.000,,134,107,22,"07/09/2013 Kitchener, ON, Canada: WCC Sat.",
T,2013-09-07 12:14:58,43.452900000,-80.517550000,315.4,29.0,2.07,333.8,0.0,0.008,8.05,134,108,22,,
T,2013-09-07 12:15:02,43.453169000,-80.517724000,315.2,29.7,2.02,334.8,-0.6,0.041,33.04,136,86,22,,
T,2013-09-07 12:15:05,43.453386000,-80.517877000,315.2,32.5,1.84,332.9,0.0,0.068,27.10,138,101,22,,
T,2013-09-07 12:15:09,43.453711000,-80.518099000,315.2,36.3,1.65,333.6,0.0,0.109,40.33,141,105,22,,
T,2013-09-07 12:15:11,43.453878000,-80.518223000,315.2,38.0,1.58,331.7,0.0,0.130,21.09,143,0,22,,
T,2013-09-07 12:15:13,43.454078000,-80.518356000,315.2,44.4,1.35,334.2,0.0,0.154,24.69,146,103,22,,
T,2013-09-07 12:15:16,43.454365000,-80.518542000,315.2,42.3,1.42,334.8,0.0,0.190,35.26,149,104,22,,
T,2013-09-07 12:15:21,43.454809000,-80.518847000,315.2,39.7,1.51,333.5,0.0,0.245,55.16,149,79,22,,
T,2013-09-07 12:15:23,43.454974000,-80.518951000,315.2,36.3,1.65,335.4,0.0,0.265,20.17,148,0,22,,
T,2013-09-07 12:15:25,43.455097000,-80.519042000,314.8,27.9,2.15,331.8,-2.6,0.280,15.52,146,0,22,,
T,2013-09-07 12:15:26,43.455132000,-80.519052000,314.4,14.3,4.20,348.3,-10.1,0.284,3.97,145,0,22,,
T,2013-09-07 12:15:27,43.455159000,-80.519042000,313.8,11.2,5.36,15.0,-19.3,0.288,3.11,144,18,22,,
T,2013-09-07 12:15:28,43.455163000,-80.519015000,313.4,8.0,7.47,78.5,-17.9,0.290,2.23,143,76,22,,
T,2013-09-07 12:15:29,43.455159000,-80.518963000,313.0,15.2,3.94,96.0,-9.5,0.294,4.23,143,88,22,,
T,2013-09-07 12:15:30,43.455156000,-80.518917000,313.0,13.5,4.46,95.1,0.0,0.298,3.74,142,97,22,,
T,2013-09-07 12:15:33,43.455275000,-80.518590000,313.0,35.5,1.69,63.4,0.0,0.327,29.58,143,101,22,,
T,2013-09-07 12:15:39,43.455412000,-80.518108000,313.0,25.1,2.39,68.6,0.0,0.369,41.88,146,103,22,,
T,2013-09-07 12:15:40,43.455412000,-80.518034000,313.0,21.6,2.78,90.0,0.0,0.375,5.99,147,102,22,,
T,2013-09-07 12:15:41,43.455635000,-80.517683000,313.0,135.7,0.44,48.8,0.0,0.413,37.69,147,101,22,,
T,2013-09-07 12:15:43,43.455729000,-80.517472000,313.4,36.0,1.67,58.5,2.0,0.433,20.02,149,100,22,,
T,2013-09-07 12:15:44,43.455762000,-80.517383000,313.8,29.1,2.06,62.9,4.9,0.441,8.08,150,99,22,,
T,2013-09-07 12:15:45,43.455801000,-80.517298000,314.2,29.3,2.05,57.7,4.9,0.449,8.13,151,99,22,,
T,2013-09-07 12:15:46,43.455843000,-80.517209000,314.6,30.9,1.94,57.0,4.7,0.458,8.58,151,98,21,,
T,2013-09-07 12:15:47,43.455907000,-80.517143000,315.0,32.0,1.87,36.8,4.5,0.467,8.89,152,92,21,,
T,2013-09-07 12:15:50,43.456082000,-80.516992000,315.0,27.6,2.18,32.1,0.0,0.490,22.96,154,60,21,,
T,2013-09-07 12:15:51,43.456142000,-80.516954000,315.0,26.4,2.27,24.7,0.0,0.497,7.34,155,0,21,,
T,2013-09-07 12:15:54,43.456307000,-80.516875000,315.0,23.3,2.58,19.2,0.0,0.516,19.41,155,0,21,,
T,2013-09-07 12:15:56,43.456426000,-80.516838000,315.0,24.4,2.46,12.7,0.0,0.530,13.56,155,0,21,,
T,2013-09-07 12:15:58,43.456550000,-80.516769000,315.0,26.8,2.24,22.0,0.0,0.545,14.87,152,0,21,,
T,2013-09-07 12:16:00,43.456647000,-80.516714000,315.0,21.0,2.86,22.4,0.0,0.556,11.66,149,0,21,,
T,2013-09-07 12:16:01,43.456673000,-80.516702000,315.0,11.0,5.47,18.5,0.0,0.559,3.05,148,0,21,,
T,2013-09-07 12:16:02,43.456688000,-80.516693000,315.0,6.5,9.16,23.5,0.0,0.561,1.82,147,0,21,,
T,2013-09-07 12:16:04,43.456704000,-80.516688000,315.0,3.3,18.28,12.8,0.0,0.563,1.82,146,0,21,,
T,2013-09-07 12:16:31,43.456733000,-80.516680000,315.0,0.4,136.93,11.3,0.0,0.566,3.29,118,0,21,,
T,2013-09-07 12:16:33,43.456746000,-80.516679000,315.0,2.6,23.04,3.2,0.0,0.568,1.45,118,50,21,,
T,2013-09-07 12:16:34,43.456791000,-80.516697000,315.0,18.7,3.20,343.8,0.0,0.573,5.21,118,54,21,,
T,2013-09-07 12:16:35,43.456845000,-80.516716000,315.0,22.3,2.69,345.7,0.0,0.579,6.19,119,61,21,,
T,2013-09-07 12:16:36,43.456899000,-80.516756000,315.0,24.5,2.44,331.7,0.0,0.586,6.82,120,68,21,,
T,2013-09-07 12:16:39,43.457010000,-80.516950000,315.0,24.0,2.50,308.2,0.0,0.606,19.97,122,83,21,,
T,2013-09-07 12:16:41,43.457061000,-80.517110000,315.0,25.4,2.36,293.7,0.0,0.620,14.13,126,89,21,,
T,2013-09-07 12:16:43,43.457111000,-80.517287000,315.0,27.7,2.17,291.3,0.0,0.635,15.36,131,91,21,,
