type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-08-11 18:13:18,43.450502000,-80.516908000,288.8,,,,,0.000,,99,0,24,"11/08/2013 Kitchener, ON, Canada: 400km week!",
T,2013-08-11 18:13:19,43.450519000,-80.517018000,288.8,32.8,1.83,282.0,0.0,0.009,9.10,99,0,24,,
T,2013-08-11 18:13:22,43.450632000,-80.516941000,288.8,16.8,3.57,26.3,0.0,0.023,14.02,98,6,24,,
T,2013-08-11 18:13:23,43.450655000,-80.516873000,288.0,21.8,2.75,65.0,-13.2,0.029,6.07,97,27,24,,
T,2013-08-11 18:13:26,43.450760000,-80.516726000,288.0,20.0,3.00,45.5,0.0,0.046,16.66,95,21,24,,
T,2013-08-11 18:13:28,43.450848000,-80.516680000,288.0,18.8,3.19,20.8,0.0,0.056,10.46,94,24,24,,
T,2013-08-11 18:13:29,43.450882000,-80.516647000,288.0,16.7,3.60,35.2,0.0,0.061,4.63,94,24,24,,
T,2013-08-11 18:13:30,43.450894000,-80.516622000,288.0,8.7,6.88,56.5,0.0,0.063,2.42,94,24,24,,
T,2013-08-11 18:13:31,43.450899000,-80.516608000,288.0,4.5,13.21,63.8,0.0,0.065,1.26,93,6,24,,
T,2013-08-11 18:13:33,43.450903000,-80.516606000,288.0,0.9,70.48,19.9,0.0,0.065,0.47,92,0,24,,
T,2013-08-11 18:13:34,43.450895000,-80.516628000,288.0,7.2,8.37,243.4,0.0,0.067,1.99,92,0,24,,
T,2013-08-11 18:13:35,43.450884000,-80.516640000,288.0,5.6,10.68,218.4,0.0,0.069,1.56,92,0,24,,
T,2013-08-11 18:13:36,43.450877000,-80.516642000,288.0,2.9,20.98,191.7,0.0,0.069,0.79,92,24,24,,
T,2013-08-11 18:13:38,43.450872000,-80.516633000,288.0,1.6,36.39,127.4,0.0,0.070,0.92,91,23,24,,
T,2013-08-11 18:13:39,43.450861000,-80.516631000,288.0,4.4,13.52,172.5,0.0,0.072,1.23,91,23,24,,
T,2013-08-11 18:13:42,43.450861000,-80.516631000,288.0,0.0,,172.5,,0.072,0.00,92,0,24,,
T,2013-08-11 18:13:57,43.450904000,-80.516550000,288.0,1.9,30.82,53.8,0.0,0.080,8.11,85,0,24,,
T,2013-08-11 18:13:58,43.450920000,-80.516531000,288.0,8.5,7.09,40.8,0.0,0.082,2.35,86,55,24,,
T,2013-08-11 18:13:59,43.450946000,-80.516514000,288.0,11.5,5.21,25.4,0.0,0.085,3.20,86,61,24,,
T,2013-08-11 18:14:01,43.451027000,-80.516537000,288.0,16.5,3.63,348.4,0.0,0.094,9.19,91,49,24,,
T,2013-08-11 18:14:02,43.451068000,-80.516551000,288.0,16.9,3.55,346.1,0.0,0.099,4.69,92,73,24,,
T,2013-08-11 18:14:03,43.451111000,-80.516573000,288.0,18.4,3.27,339.6,0.0,0.104,5.10,95,81,24,,
T,2013-08-11 18:14:05,43.451197000,-80.516619000,288.0,18.5,3.25,338.8,0.0,0.114,10.25,100,86,24,,
T,2013-08-11 18:14:07,43.451282000,-80.516666000,288.0,18.3,3.27,338.1,0.0,0.125,10.18,104,88,24,,
T,2013-08-11 18:14:09,43.451366000,-80.516712000,288.0,18.1,3.32,338.3,0.0,0.135,10.05,107,90,24,,
T,2013-08-11 18:14:10,43.451403000,-80.516735000,288.0,16.2,3.69,335.7,0.0,0.139,4.51,109,91,24,,
T,2013-08-11 18:14:13,43.451523000,-80.516806000,288.0,17.4,3.44,336.8,0.0,0.154,14.52,113,86,24,,
T,2013-08-11 18:14:16,43.451639000,-80.516867000,288.0,16.6,3.62,339.1,0.0,0.168,13.80,114,21,24,,
T,2013-08-11 18:14:21,43.451727000,-80.516919000,288.0,7.7,7.83,336.8,0.0,0.178,10.64,111,0,24,,
T,2013-08-11 18:14:25,43.451748000,-80.516942000,288.0,2.7,22.34,321.5,0.0,0.181,2.98,108,0,24,,
T,2013-08-11 18:14:28,43.451753000,-80.516953000,288.0,1.3,47.64,302.1,0.0,0.182,1.05,108,0,24,,
T,2013-08-11 18:14:32,43.451799000,-80.516992000,288.0,5.4,11.10,328.4,0.0,0.188,6.01,105,0,24,,
T,2013-08-11 18:14:35,43.451806000,-80.517014000,288.0,2.3,25.73,293.7,0.0,0.190,1.94,103,0,24,,
T,2013-08-11 18:14:48,43.451802000,-80.517011000,288.0,0.1,427.84,151.4,0.0,0.191,0.51,93,0,24,,
T,2013-08-11 18:14:49,43.451802000,-80.517011000,288.0,0.0,,151.4,,0.191,0.00,90,0,24,,
T,2013-08-11 18:14:51,43.451802000,-80.517011000,288.0,0.0,,151.4,,0.191,0.00,88,0,24,,
T,2013-08-11 18:14:56,43.451837000,-80.517022000,288.0,2.9,20.89,347.1,0.0,0.195,3.99,87,22,24,,
T,2013-08-11 18:14:58,43.451892000,-80.517046000,288.0,11.5,5.20,342.4,0.0,0.201,6.41,89,61,24,,
T,2013-08-11 18:15:00,43.451960000,-80.517090000,288.0,15.0,3.99,334.8,0.0,0.209,8.35,93,65,24,,
T,2013-08-11 18:15:01,43.452003000,-80.517114000,288.0,18.6,3.23,337.9,0.0,0.215,5.16,96,65,24,,
T,2013-08-11 18:15:02,43.452047000,-80.517140000,288.0,19.2,3.13,336.8,0.0,0.220,5.32,99,78,24,,
T,2013-08-11 18:15:03,43.452088000,-80.517176000,288.0,19.5,3.08,327.5,0.0,0.225,5.41,101,81,24,,
T,2013-08-11 18:15:05,43.452167000,-80.517231000,288.0,17.7,3.39,333.2,0.0,0.235,9.84,104,89,24,,
T,2013-08-11 18:15:07,43.452256000,-80.517287000,288.0,19.6,3.06,335.4,0.0,0.246,10.88,107,87,24,,
