type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-30 21:51:13,43.451106000,-80.516551000,269.8,,,,,0.000,,115,74,24,"30/07/2013 Kitchener, ON, Canada: WCC Tue. Group 3b (?)",
T,2013-07-30 21:51:15,43.451106000,-80.516551000,269.8,0.0,,,,0.000,0.00,118,82,24,,
T,2013-07-30 21:51:17,43.451133000,-80.516590000,269.8,7.8,7.65,313.6,0.0,0.004,4.35,122,75,24,,
T,2013-07-30 21:51:20,43.451178000,-80.516619000,269.8,6.6,9.05,334.9,0.0,0.010,5.52,119,42,24,,
T,2013-07-30 21:51:22,43.451204000,-80.516630000,269.8,5.4,11.03,342.9,0.0,0.013,3.02,114,0,24,,
T,2013-07-30 21:51:46,43.451405000,-80.516663000,270.2,3.4,17.79,353.2,1.8,0.035,22.49,115,24,24,,
T,2013-07-30 21:51:48,43.451487000,-80.516719000,270.2,18.3,3.28,333.6,0.0,0.046,10.18,119,99,24,,
T,2013-07-30 21:51:50,43.451589000,-80.516775000,270.2,22.0,2.73,338.3,0.0,0.058,12.21,123,99,24,,
T,2013-07-30 21:51:52,43.451697000,-80.516829000,270.2,23.0,2.61,340.1,0.0,0.071,12.77,128,109,24,,
T,2013-07-30 21:51:54,43.451809000,-80.516891000,270.2,24.2,2.48,338.1,0.0,0.084,13.42,131,108,24,,
T,2013-07-30 21:51:57,43.451995000,-80.516976000,270.2,26.1,2.30,341.6,0.0,0.106,21.78,136,110,24,,
T,2013-07-30 21:52:00,43.452186000,-80.517078000,270.2,27.3,2.20,338.8,0.0,0.129,22.77,139,106,24,,
T,2013-07-30 21:52:01,43.452249000,-80.517120000,270.2,28.0,2.14,334.2,0.0,0.136,7.78,139,106,24,,
T,2013-07-30 21:52:06,43.452553000,-80.517307000,270.2,26.6,2.25,335.9,0.0,0.173,37.01,142,63,24,,
T,2013-07-30 21:52:09,43.452737000,-80.517428000,270.2,27.2,2.21,334.5,0.0,0.196,22.67,142,100,24,,
T,2013-07-30 21:52:18,43.453284000,-80.517774000,270.2,26.8,2.24,335.3,0.0,0.263,66.91,145,105,24,,
T,2013-07-30 21:52:21,43.453466000,-80.517898000,270.2,27.1,2.21,333.7,0.0,0.285,22.57,146,106,24,,
T,2013-07-30 21:52:25,43.453711000,-80.518064000,270.2,27.3,2.20,333.8,0.0,0.316,30.36,149,108,24,,
T,2013-07-30 21:52:31,43.454088000,-80.518313000,270.2,27.9,2.15,334.4,0.0,0.362,46.48,150,83,24,,
T,2013-07-30 21:52:39,43.454595000,-80.518654000,270.2,28.2,2.13,334.0,0.0,0.425,62.73,149,105,25,,
T,2013-07-30 21:52:47,43.455125000,-80.519049000,270.2,30.2,1.99,331.6,0.0,0.492,67.00,149,82,25,,
T,2013-07-30 21:52:48,43.455167000,-80.519143000,270.2,32.1,1.87,301.6,0.0,0.501,8.93,148,61,25,,
T,2013-07-30 21:52:51,43.455171000,-80.519430000,270.2,27.9,2.15,271.1,0.0,0.524,23.23,146,97,25,,
T,2013-07-30 21:52:53,43.455121000,-80.519623000,270.2,29.8,2.01,250.4,0.0,0.541,16.58,145,99,25,,
T,2013-07-30 21:52:55,43.455057000,-80.519806000,270.2,29.6,2.03,244.3,0.0,0.557,16.43,144,98,25,,
T,2013-07-30 21:53:01,43.454860000,-80.520329000,270.2,28.6,2.10,242.6,0.0,0.605,47.65,145,97,25,,
T,2013-07-30 21:53:07,43.454687000,-80.520894000,270.2,29.8,2.02,247.1,0.0,0.654,49.60,146,100,25,,
T,2013-07-30 21:53:14,43.454437000,-80.521468000,270.2,27.8,2.16,239.0,0.0,0.709,54.13,146,97,25,,
T,2013-07-30 21:53:19,43.454267000,-80.521862000,270.2,26.7,2.25,239.3,0.0,0.746,37.06,146,100,25,,
T,2013-07-30 21:53:21,43.454168000,-80.522012000,270.2,29.5,2.03,227.7,0.0,0.762,16.38,145,102,25,,
T,2013-07-30 21:53:23,43.454063000,-80.522158000,270.6,29.9,2.01,225.3,2.4,0.779,16.61,145,101,25,,
T,2013-07-30 21:53:24,43.454009000,-80.522227000,271.0,29.5,2.03,222.8,4.9,0.787,8.20,145,100,25,,
T,2013-07-30 21:53:25,43.453955000,-80.522289000,271.4,28.2,2.13,219.8,5.1,0.795,7.82,146,100,25,,
T,2013-07-30 21:53:26,43.453898000,-80.522346000,271.8,28.2,2.13,216.0,5.1,0.802,7.84,146,100,25,,
T,2013-07-30 21:53:27,43.453837000,-80.522405000,272.2,29.8,2.01,215.1,4.8,0.811,8.29,147,100,25,,
T,2013-07-30 21:53:29,43.453716000,-80.522500000,272.2,27.9,2.15,209.7,0.0,0.826,15.49,148,98,25,,
