type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-07-28 18:20:07,43.628613000,-80.796353000,390.5,,,,,0.000,,,,,2012-07-28 Back,
T,2012-07-28 18:21:11,43.628593000,-80.796322000,390.5,0.2,318.77,131.7,0.0,0.003,3.35,,,,,
T,2012-07-28 18:21:23,43.628562000,-80.796283000,390.5,1.4,42.87,137.7,0.0,0.008,4.67,,,,,
T,2012-07-28 18:21:34,43.628550000,-80.796246000,390.5,1.1,56.06,114.1,0.0,0.011,3.27,,,,,
T,2012-07-28 18:23:06,43.628513000,-80.796243000,390.6,0.2,372.35,176.6,2.4,0.015,4.12,,,,,
T,2012-07-28 18:23:09,43.628420000,-80.796310000,390.9,14.0,4.29,207.5,2.6,0.027,11.66,,,,,
T,2012-07-28 18:23:12,43.628286000,-80.796433000,391.3,21.5,2.79,213.6,2.2,0.045,17.89,,,,,
T,2012-07-28 18:23:15,43.628145000,-80.796559000,391.8,22.4,2.68,212.9,2.7,0.064,18.68,,,,,
T,2012-07-28 18:23:18,43.627994000,-80.796678000,392.3,23.2,2.59,209.7,2.6,0.083,19.33,,,,,
T,2012-07-28 18:23:22,43.627831000,-80.796802000,392.7,18.6,3.22,208.8,1.9,0.104,20.69,,,,,
T,2012-07-28 18:23:25,43.627600000,-80.796982000,392.9,35.4,1.70,209.4,0.7,0.133,29.49,,,,,
T,2012-07-28 18:23:28,43.627422000,-80.797114000,392.9,27.0,2.23,208.2,0.0,0.156,22.46,,,,,
T,2012-07-28 18:23:31,43.627234000,-80.797258000,392.6,28.7,2.09,209.0,-1.3,0.180,23.90,,,,,
T,2012-07-28 18:23:34,43.627035000,-80.797407000,392.2,30.2,1.99,208.5,-1.6,0.205,25.17,,,,,
T,2012-07-28 18:23:37,43.626820000,-80.797566000,391.9,32.5,1.84,208.2,-1.1,0.232,27.12,,,,,
T,2012-07-28 18:23:40,43.626609000,-80.797736000,392.1,32.6,1.84,210.3,0.7,0.259,27.16,,,,,
T,2012-07-28 18:23:43,43.626391000,-80.797902000,392.6,33.2,1.81,208.9,1.8,0.287,27.68,,,,,
T,2012-07-28 18:23:46,43.626175000,-80.798066000,392.6,32.9,1.82,208.8,0.0,0.314,27.41,,,,,
T,2012-07-28 18:23:49,43.625959000,-80.798230000,392.0,32.9,1.82,208.8,-2.2,0.341,27.41,,,,,
