type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-05-29 19:51:59,43.450997000,-80.516452000,285.4,,,,,0.000,,122,0,25,"29/05/2014 Kitchener, ON, Canada",
T,2014-05-29 19:52:20,43.450997000,-80.516452000,285.8,0.0,,,,0.000,0.00,103,178,25,,
T,2014-05-29 19:52:22,43.451000000,-80.516418000,285.8,5.0,12.02,83.1,0.0,0.003,2.77,106,27,25,,
T,2014-05-29 19:52:24,43.451027000,-80.516443000,285.8,6.5,9.21,326.1,0.0,0.006,3.62,109,77,25,,
T,2014-05-29 19:52:25,43.451050000,-80.516480000,285.8,14.2,4.23,310.6,0.0,0.010,3.94,110,79,25,,
T,2014-05-29 19:52:26,43.451082000,-80.516519000,285.8,17.1,3.51,318.5,0.0,0.015,4.75,113,84,25,,
T,2014-05-29 19:52:28,43.451150000,-80.516585000,285.8,16.7,3.60,324.8,0.0,0.024,9.25,117,91,25,,
T,2014-05-29 19:52:30,43.451220000,-80.516635000,285.8,15.8,3.80,332.6,0.0,0.033,8.77,121,90,25,,
T,2014-05-29 19:52:33,43.451339000,-80.516688000,285.8,16.7,3.60,342.1,0.0,0.047,13.90,124,87,25,,
T,2014-05-29 19:52:37,43.451496000,-80.516734000,285.8,16.1,3.74,348.0,0.0,0.065,17.84,125,86,25,,
T,2014-05-29 19:52:42,43.451648000,-80.516851000,285.8,13.9,4.30,330.8,0.0,0.084,19.36,128,79,25,,
T,2014-05-29 19:52:45,43.451722000,-80.516869000,285.8,10.0,5.99,350.0,0.0,0.093,8.35,129,0,25,,
T,2014-05-29 19:52:49,43.451749000,-80.516885000,285.8,2.9,20.40,336.7,0.0,0.096,3.27,131,194,25,,
T,2014-05-29 19:52:57,43.451746000,-80.516882000,285.8,0.2,323.33,144.0,0.0,0.096,0.41,132,0,25,,
T,2014-05-29 19:53:01,43.451746000,-80.516882000,285.8,0.0,,144.0,,0.096,0.00,131,0,25,,
T,2014-05-29 19:53:19,43.451817000,-80.516917000,287.8,1.7,35.79,340.3,23.9,0.105,8.38,123,84,25,,
T,2014-05-29 19:53:20,43.451857000,-80.516945000,287.8,18.0,3.34,333.1,0.0,0.110,4.99,124,103,25,,
T,2014-05-29 19:53:23,43.452006000,-80.517003000,287.8,20.6,2.91,344.2,0.0,0.127,17.21,127,104,25,,
T,2014-05-29 19:53:24,43.452050000,-80.517035000,287.8,19.9,3.01,332.2,0.0,0.132,5.53,128,104,25,,
T,2014-05-29 19:53:25,43.452094000,-80.517064000,287.8,19.5,3.07,334.4,0.0,0.138,5.42,129,100,25,,
T,2014-05-29 19:53:27,43.452186000,-80.517126000,287.8,20.5,2.93,333.9,0.0,0.149,11.39,133,101,25,,
T,2014-05-29 19:53:28,43.452238000,-80.517152000,287.8,22.1,2.71,340.1,0.0,0.155,6.15,134,99,25,,
T,2014-05-29 19:53:30,43.452334000,-80.517198000,287.8,20.3,2.95,340.8,0.0,0.167,11.30,137,94,25,,
T,2014-05-29 19:53:32,43.452434000,-80.517253000,287.8,21.5,2.79,338.2,0.0,0.179,11.97,140,89,25,,
T,2014-05-29 19:53:36,43.452648000,-80.517389000,287.8,23.6,2.54,335.2,0.0,0.205,26.20,143,96,25,,
T,2014-05-29 19:53:40,43.452872000,-80.517536000,287.8,24.8,2.42,334.5,0.0,0.232,27.58,145,96,25,,
T,2014-05-29 19:53:45,43.453171000,-80.517748000,287.8,26.9,2.23,332.8,0.0,0.270,37.39,145,102,26,,
T,2014-05-29 19:53:46,43.453236000,-80.517786000,287.8,28.3,2.12,337.0,0.0,0.278,7.85,144,98,26,,
T,2014-05-29 19:53:48,43.453356000,-80.517872000,287.8,27.1,2.22,332.5,0.0,0.293,15.04,144,98,26,,
T,2014-05-29 19:53:51,43.453557000,-80.517985000,287.8,29.0,2.07,337.8,0.0,0.317,24.13,144,100,26,,
T,2014-05-29 19:53:59,43.454080000,-80.518341000,287.8,29.2,2.06,333.7,0.0,0.382,64.86,146,102,26,,
T,2014-05-29 19:54:00,43.454147000,-80.518382000,287.8,29.3,2.04,336.0,0.0,0.390,8.15,147,103,26,,
T,2014-05-29 19:54:08,43.454698000,-80.518720000,287.8,30.2,1.99,336.0,0.0,0.457,67.05,146,97,26,,
T,2014-05-29 19:54:10,43.454831000,-80.518814000,287.8,29.9,2.01,332.8,0.0,0.473,16.62,146,85,26,,
T,2014-05-29 19:54:12,43.454969000,-80.518886000,287.4,29.5,2.03,339.3,-2.4,0.490,16.40,146,75,26,,
T,2014-05-29 19:54:13,43.455039000,-80.518926000,287.0,30.3,1.98,337.5,-4.7,0.498,8.42,146,75,26,,
T,2014-05-29 19:54:15,43.455165000,-80.518951000,286.2,25.5,2.36,351.8,-5.7,0.512,14.14,146,0,26,,
T,2014-05-29 19:54:16,43.455218000,-80.518885000,285.8,28.6,2.10,42.1,-5.0,0.520,7.95,146,17,26,,
T,2014-05-29 19:54:18,43.455255000,-80.518688000,285.8,29.6,2.02,75.5,0.0,0.537,16.47,146,73,26,,
T,2014-05-29 19:54:19,43.455286000,-80.518594000,285.8,30.1,2.00,65.6,0.0,0.545,8.35,147,76,26,,
T,2014-05-29 19:54:23,43.455434000,-80.518215000,285.8,31.3,1.92,61.7,0.0,0.580,34.80,150,94,26,,
