type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-09-30 20:47:39,43.452205000,-80.516970000,335.8,,,,,0.000,,118,99,24,"30/09/2013 Kitchener, ON, Canada: Rounding out the thousand",
T,2013-09-30 20:47:41,43.452322000,-80.517030000,335.8,25.0,2.40,339.6,0.0,0.014,13.88,122,96,24,,
T,2013-09-30 20:47:43,43.452438000,-80.517102000,335.8,25.5,2.36,335.7,0.0,0.028,14.14,125,98,24,,
T,2013-09-30 20:47:45,43.452491000,-80.517161000,335.8,13.6,4.40,321.1,0.0,0.036,7.58,128,100,24,,
T,2013-09-30 20:47:46,43.452523000,-80.517194000,335.8,16.0,3.75,323.2,0.0,0.040,4.45,130,101,24,,
T,2013-09-30 20:47:51,43.452766000,-80.517383000,336.0,22.3,2.69,330.6,0.6,0.071,31.03,132,97,24,,
T,2013-09-30 20:47:55,43.452995000,-80.517537000,336.0,25.5,2.35,334.0,0.0,0.099,28.33,131,96,24,,
T,2013-09-30 20:48:02,43.453394000,-80.517802000,336.0,25.3,2.37,334.3,0.0,0.149,49.25,130,94,24,,
T,2013-09-30 20:48:10,43.453875000,-80.518191000,336.0,27.9,2.15,329.6,0.0,0.211,62.03,131,103,24,,
T,2013-09-30 20:48:18,43.454421000,-80.518557000,336.0,30.4,1.98,334.1,0.0,0.278,67.51,130,82,24,,
T,2013-09-30 20:48:19,43.454495000,-80.518613000,336.0,33.8,1.78,331.2,0.0,0.288,9.39,129,84,24,,
T,2013-09-30 20:48:26,43.454984000,-80.518959000,335.6,31.4,1.91,332.8,-0.7,0.349,61.12,126,81,24,,
T,2013-09-30 20:48:27,43.455041000,-80.519004000,335.2,26.3,2.28,330.2,-5.5,0.356,7.31,125,20,24,,
T,2013-09-30 20:48:28,43.455089000,-80.519066000,334.8,26.4,2.28,316.8,-5.5,0.363,7.32,123,0,24,,
T,2013-09-30 20:48:29,43.455119000,-80.519139000,334.4,24.4,2.46,299.5,-5.9,0.370,6.78,120,0,24,,
T,2013-09-30 20:48:30,43.455136000,-80.519226000,333.8,26.2,2.29,285.1,-8.2,0.377,7.29,119,60,24,,
T,2013-09-30 20:48:32,43.455125000,-80.519404000,333.8,26.0,2.31,265.1,0.0,0.392,14.46,118,91,24,,
T,2013-09-30 20:48:35,43.455050000,-80.519678000,333.8,28.4,2.11,249.3,0.0,0.416,23.69,120,98,24,,
T,2013-09-30 20:48:37,43.454981000,-80.519819000,333.8,24.7,2.42,236.0,0.0,0.429,13.75,123,99,24,,
T,2013-09-30 20:48:39,43.454911000,-80.519976000,333.8,26.8,2.24,238.4,0.0,0.444,14.90,126,98,24,,
