type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-07-28 16:42:35,43.450387000,-80.516617000,338.4,,,,,0.000,,,,,2012-07-28 Out,
T,2012-07-28 16:43:29,43.450348000,-80.516817000,338.6,1.1,53.70,255.0,1.2,0.017,16.76,,,,,
T,2012-07-28 16:43:32,43.450422000,-80.516810000,338.6,9.9,6.07,3.9,0.0,0.025,8.24,,,,,
T,2012-07-28 16:43:35,43.450597000,-80.516748000,337.5,24.1,2.49,14.4,-5.5,0.045,20.08,,,,,
T,2012-07-28 16:43:38,43.450761000,-80.516663000,336.4,23.4,2.57,20.6,-5.6,0.065,19.48,,,,,
T,2012-07-28 16:43:41,43.450909000,-80.516630000,335.6,20.0,3.00,9.2,-4.8,0.081,16.66,,,,,
T,2012-07-28 16:43:44,43.451062000,-80.516644000,334.6,20.4,2.93,356.2,-5.9,0.098,17.04,,,,,
T,2012-07-28 16:43:47,43.451231000,-80.516665000,333.6,22.6,2.65,354.8,-5.3,0.117,18.85,,,,,
T,2012-07-28 16:43:50,43.451359000,-80.516705000,333.5,17.5,3.43,347.2,-0.7,0.132,14.58,,,,,
T,2012-07-28 16:43:53,43.451468000,-80.516755000,333.5,15.3,3.92,341.6,0.0,0.144,12.77,,,,,
T,2012-07-28 16:43:56,43.451558000,-80.516803000,333.6,12.9,4.66,338.8,0.9,0.155,10.73,,,,,
T,2012-07-28 16:43:59,43.451618000,-80.516832000,333.7,8.5,7.07,340.7,1.4,0.162,7.07,,,,,
T,2012-07-28 16:44:22,43.451724000,-80.516815000,333.7,1.9,32.33,6.6,0.0,0.174,11.86,,,,,
T,2012-07-28 16:44:34,43.451720000,-80.517252000,334.9,10.6,5.65,269.3,3.4,0.209,35.37,,,,,
T,2012-07-28 16:44:37,43.451691000,-80.517432000,335.7,17.9,3.35,257.5,5.4,0.224,14.92,,,,,
T,2012-07-28 16:44:40,43.451630000,-80.517761000,337.2,33.0,1.82,255.7,5.5,0.252,27.48,,,,,
T,2012-07-28 16:44:43,43.451584000,-80.517947000,337.9,19.1,3.14,251.2,4.4,0.268,15.90,,,,,
T,2012-07-28 16:44:46,43.451546000,-80.518126000,338.5,18.1,3.31,253.7,4.0,0.283,15.09,,,,,
T,2012-07-28 16:44:49,43.451512000,-80.518317000,339.2,19.1,3.14,256.2,4.4,0.299,15.91,,,,,
T,2012-07-28 16:44:52,43.451465000,-80.518503000,340.0,19.1,3.14,250.8,5.0,0.315,15.93,,,,,
T,2012-07-28 16:44:55,43.451408000,-80.518688000,340.7,19.5,3.08,247.0,4.3,0.331,16.26,,,,,
T,2012-07-28 16:44:58,43.451362000,-80.518876000,341.4,19.3,3.11,251.4,4.4,0.347,16.05,,,,,
T,2012-07-28 16:45:01,43.451301000,-80.519068000,342.1,20.3,2.95,246.4,4.1,0.364,16.95,,,,,
T,2012-07-28 16:45:04,43.451222000,-80.519267000,342.9,22.0,2.73,241.3,4.4,0.382,18.34,,,,,
T,2012-07-28 16:45:07,43.451135000,-80.519465000,343.8,22.5,2.67,238.8,4.8,0.401,18.72,,,,,
T,2012-07-28 16:45:10,43.451052000,-80.519662000,344.5,22.1,2.71,239.9,3.8,0.419,18.42,,,,,
T,2012-07-28 16:45:13,43.450975000,-80.519871000,344.7,22.7,2.64,243.1,1.1,0.438,18.96,,,,,
T,2012-07-28 16:45:16,43.450906000,-80.520095000,344.8,23.6,2.54,247.0,0.5,0.458,19.69,,,,,
T,2012-07-28 16:45:19,43.450853000,-80.520301000,345.0,21.2,2.83,250.5,1.1,0.476,17.68,,,,,
T,2012-07-28 16:45:22,43.450784000,-80.520506000,345.2,21.9,2.74,245.1,1.1,0.494,18.28,,,,,
T,2012-07-28 16:45:25,43.450710000,-80.520734000,345.5,24.2,2.47,245.9,1.5,0.514,20.20,,,,,
T,2012-07-28 16:45:28,43.450638000,-80.520950000,345.9,23.1,2.60,245.3,2.1,0.533,19.23,,,,,
T,2012-07-28 16:45:31,43.450572000,-80.521159000,346.4,22.1,2.71,246.5,2.7,0.552,18.44,,,,,
T,2012-07-28 16:45:34,43.450492000,-80.521401000,346.9,25.8,2.32,245.5,2.3,0.573,21.51,,,,,
T,2012-07-28 16:45:37,43.450373000,-80.521645000,347.4,28.5,2.10,236.1,2.1,0.597,23.77,,,,,
T,2012-07-28 16:45:40,43.450269000,-80.521921000,347.8,30.2,1.99,242.6,1.6,0.622,25.15,,,,,
T,2012-07-28 16:45:43,43.450181000,-80.522170000,348.1,26.9,2.23,244.0,1.3,0.645,22.40,,,,,
T,2012-07-28 16:45:46,43.450098000,-80.522409000,348.5,25.7,2.33,244.4,1.9,0.666,21.43,,,,,
T,2012-07-28 16:45:49,43.450017000,-80.522641000,348.7,25.0,2.40,244.3,1.0,0.687,20.82,,,,,
T,2012-07-28 16:45:52,43.449929000,-80.522849000,348.8,23.4,2.57,239.8,0.5,0.706,19.47,,,,,
T,2012-07-28 16:45:55,43.449857000,-80.523007000,348.5,18.1,3.31,237.9,-2.0,0.722,15.08,,,,,
T,2012-07-28 16:45:58,43.449795000,-80.523158000,348.3,16.8,3.56,240.5,-1.4,0.736,14.03,,,,,
T,2012-07-28 16:46:01,43.449750000,-80.523283000,348.1,13.5,4.43,243.6,-1.8,0.747,11.29,,,,,
T,2012-07-28 16:46:04,43.449730000,-80.523351000,348.1,7.1,8.42,247.9,0.0,0.753,5.94,,,,,
T,2012-07-28 16:46:32,43.449804000,-80.523430000,348.0,1.3,44.80,322.2,-1.0,0.763,10.42,,,,,
T,2012-07-28 16:46:35,43.449790000,-80.523485000,348.0,5.7,10.60,250.7,0.0,0.768,4.72,,,,,
T,2012-07-28 16:46:38,43.449723000,-80.523693000,347.9,22.1,2.72,246.1,-0.5,0.786,18.41,,,,,
T,2012-07-28 16:46:41,43.449598000,-80.523920000,347.6,27.6,2.17,232.8,-1.3,0.809,23.03,,,,,
T,2012-07-28 16:46:44,43.449468000,-80.524067000,347.6,22.5,2.67,219.4,0.0,0.828,18.71,,,,,
T,2012-07-28 16:46:47,43.449338000,-80.524264000,347.5,25.8,2.32,227.7,-0.5,0.850,21.51,,,,,
T,2012-07-28 16:46:50,43.449263000,-80.524533000,347.3,28.0,2.14,249.0,-0.9,0.873,23.31,,,,,
T,2012-07-28 16:46:53,43.449199000,-80.524804000,347.0,27.7,2.17,252.0,-1.3,0.896,23.06,,,,,
T,2012-07-28 16:46:56,43.449117000,-80.525062000,346.8,27.3,2.19,246.4,-0.9,0.919,22.78,,,,,
T,2012-07-28 16:46:59,43.449019000,-80.525332000,346.5,29.3,2.05,243.4,-1.2,0.943,24.42,,,,,
T,2012-07-28 16:47:02,43.448925000,-80.525610000,347.0,29.8,2.02,245.0,2.0,0.968,24.81,,,,,
T,2012-07-28 16:47:05,43.448814000,-80.525919000,348.1,33.5,1.79,243.7,3.9,0.996,27.89,,,,,
T,2012-07-28 16:47:08,43.448693000,-80.526247000,349.1,35.7,1.68,243.1,3.4,1.026,29.76,,,,,
T,2012-07-28 16:47:11,43.448582000,-80.526564000,349.7,34.2,1.76,244.3,2.1,1.054,28.47,,,,,
T,2012-07-28 16:47:14,43.448484000,-80.526867000,350.1,32.2,1.86,246.0,1.5,1.081,26.83,,,,,
T,2012-07-28 16:47:17,43.448381000,-80.527180000,350.6,33.4,1.80,245.6,1.8,1.109,27.80,,,,,
T,2012-07-28 16:47:20,43.448280000,-80.527493000,351.1,33.3,1.80,246.0,1.8,1.136,27.71,,,,,
T,2012-07-28 16:47:23,43.448204000,-80.527790000,351.5,30.6,1.96,250.6,1.6,1.162,25.48,,,,,
T,2012-07-28 16:47:26,43.448110000,-80.528075000,352.0,30.4,1.97,245.6,2.0,1.187,25.32,,,,,
T,2012-07-28 16:47:29,43.448008000,-80.528344000,352.7,29.5,2.04,242.4,2.9,1.212,24.55,,,,,
T,2012-07-28 16:47:32,43.447905000,-80.528613000,353.6,29.5,2.03,242.2,3.7,1.236,24.60,,,,,
T,2012-07-28 16:47:35,43.447797000,-80.528878000,353.1,29.5,2.03,240.7,-2.0,1.261,24.58,,,,,
T,2012-07-28 16:47:38,43.447699000,-80.529140000,352.3,28.6,2.10,242.7,-3.4,1.285,23.84,,,,,
T,2012-07-28 16:47:41,43.447601000,-80.529379000,351.6,26.6,2.25,240.5,-3.2,1.307,22.20,,,,,
T,2012-07-28 16:47:44,43.447506000,-80.529631000,351.1,27.6,2.18,242.6,-2.2,1.330,22.97,,,,,
T,2012-07-28 16:47:47,43.447407000,-80.529898000,351.0,29.1,2.06,242.9,-0.4,1.354,24.25,,,,,
T,2012-07-28 16:47:50,43.447296000,-80.530175000,351.1,30.7,1.95,241.1,0.4,1.380,25.59,,,,,
T,2012-07-28 16:47:53,43.447178000,-80.530474000,351.2,33.0,1.82,241.5,0.4,1.407,27.53,,,,,
T,2012-07-28 16:47:56,43.447057000,-80.530774000,350.4,33.3,1.80,240.9,-2.9,1.435,27.76,,,,,
T,2012-07-28 16:47:59,43.446924000,-80.531128000,349.2,38.7,1.55,242.6,-3.7,1.467,32.24,,,,,
T,2012-07-28 16:48:02,43.446790000,-80.531492000,348.0,39.6,1.51,243.1,-3.6,1.500,33.01,,,,,
T,2012-07-28 16:48:05,43.446657000,-80.531860000,347.5,39.9,1.50,243.5,-1.5,1.534,33.25,,,,,
T,2012-07-28 16:48:08,43.446515000,-80.532235000,347.8,41.1,1.46,242.5,0.9,1.568,34.21,,,,,
T,2012-07-28 16:48:11,43.446372000,-80.532634000,348.0,43.2,1.39,243.7,0.6,1.604,35.99,,,,,
T,2012-07-28 16:48:14,43.446241000,-80.533026000,348.0,41.9,1.43,245.3,0.0,1.639,34.91,,,,,
T,2012-07-28 16:48:17,43.446134000,-80.533378000,348.8,37.0,1.62,247.3,2.6,1.670,30.87,,,,,
T,2012-07-28 16:48:20,43.446034000,-80.533724000,350.3,36.2,1.66,248.3,5.0,1.700,30.13,,,,,
T,2012-07-28 16:48:23,43.445934000,-80.534062000,352.3,35.4,1.69,247.8,6.8,1.729,29.53,,,,,
T,2012-07-28 16:48:26,43.445823000,-80.534404000,354.1,36.4,1.65,245.9,5.9,1.760,30.31,,,,,
