type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-09-25 21:10:44,43.451825000,-80.516777000,323.4,,,,,0.000,,112,67,21,"25/09/2013 Kitchener, ON, Canada",
T,2013-09-25 21:10:45,43.451859000,-80.516800000,323.4,15.2,3.96,333.8,0.0,0.004,4.21,111,33,21,,
T,2013-09-25 21:10:49,43.451935000,-80.516834000,323.4,8.0,7.51,342.0,0.0,0.013,8.88,109,0,21,,
T,2013-09-25 21:10:53,43.451935000,-80.516853000,325.2,1.4,43.35,270.0,117.0,0.015,1.54,106,0,21,,
T,2013-09-25 21:10:56,43.451939000,-80.516851000,325.2,0.6,105.71,19.9,0.0,0.015,0.47,107,0,21,,
T,2013-09-25 21:11:11,43.451986000,-80.516875000,325.2,1.3,44.87,339.7,0.0,0.021,5.57,112,0,21,,
T,2013-09-25 21:11:12,43.452007000,-80.516896000,325.2,10.4,5.77,324.0,0.0,0.024,2.89,112,49,21,,
T,2013-09-25 21:11:13,43.452035000,-80.516915000,325.2,12.5,4.80,333.8,0.0,0.027,3.47,113,58,21,,
T,2013-09-25 21:11:17,43.452225000,-80.517029000,325.2,20.7,2.89,336.5,0.0,0.050,23.04,116,77,21,,
T,2013-09-25 21:11:19,43.452320000,-80.517098000,325.2,21.5,2.79,332.2,0.0,0.062,11.94,119,91,21,,
T,2013-09-25 21:11:22,43.452487000,-80.517208000,325.2,24.7,2.43,334.4,0.0,0.083,20.58,123,99,21,,
T,2013-09-25 21:11:24,43.452603000,-80.517285000,325.2,25.8,2.33,334.3,0.0,0.097,14.32,126,100,21,,
T,2013-09-25 21:11:26,43.452717000,-80.517361000,325.2,25.3,2.37,334.2,0.0,0.111,14.08,128,100,21,,
T,2013-09-25 21:11:30,43.452948000,-80.517538000,325.2,26.5,2.27,330.9,0.0,0.140,29.39,131,105,21,,
T,2013-09-25 21:11:35,43.453265000,-80.517758000,325.2,28.4,2.11,333.3,0.0,0.180,39.46,132,80,21,,
T,2013-09-25 21:11:43,43.453801000,-80.518123000,325.2,29.9,2.01,333.7,0.0,0.246,66.48,135,94,21,,
T,2013-09-25 21:11:44,43.453870000,-80.518166000,325.2,30.3,1.98,335.7,0.0,0.255,8.42,135,95,21,,
T,2013-09-25 21:11:51,43.454372000,-80.518503000,325.2,31.9,1.88,334.0,0.0,0.317,62.09,138,98,21,,
T,2013-09-25 21:11:53,43.454521000,-80.518604000,325.2,33.2,1.81,333.8,0.0,0.335,18.46,139,85,21,,
T,2013-09-25 21:11:58,43.454880000,-80.518826000,325.2,31.5,1.90,335.8,0.0,0.379,43.75,136,0,21,,
T,2013-09-25 21:12:00,43.454989000,-80.518886000,325.2,23.5,2.55,338.2,0.0,0.392,13.05,134,0,21,,
T,2013-09-25 21:12:02,43.455069000,-80.518937000,325.2,17.6,3.40,335.2,0.0,0.402,9.80,131,0,21,,
T,2013-09-25 21:12:03,43.455118000,-80.518947000,325.2,19.8,3.03,351.6,0.0,0.407,5.50,130,36,21,,
T,2013-09-25 21:12:04,43.455143000,-80.518900000,325.2,17.0,3.54,53.8,0.0,0.412,4.71,130,66,21,,
T,2013-09-25 21:12:06,43.455189000,-80.518772000,323.6,20.8,2.89,63.7,-13.9,0.424,11.55,129,70,21,,
T,2013-09-25 21:12:07,43.455214000,-80.518699000,322.8,23.5,2.55,64.7,-12.3,0.430,6.53,129,76,21,,
T,2013-09-25 21:12:08,43.455247000,-80.518617000,322.2,27.3,2.20,61.0,-7.9,0.438,7.58,130,81,21,,
T,2013-09-25 21:12:09,43.455273000,-80.518532000,321.4,26.9,2.23,67.2,-10.7,0.445,7.46,131,87,21,,
T,2013-09-25 21:12:11,43.455336000,-80.518336000,321.4,31.2,1.92,66.1,0.0,0.463,17.34,135,94,21,,
T,2013-09-25 21:12:13,43.455405000,-80.518135000,321.4,32.4,1.85,64.7,0.0,0.481,17.98,138,97,21,,
T,2013-09-25 21:12:15,43.455479000,-80.517930000,321.4,33.3,1.80,63.6,0.0,0.499,18.52,142,100,22,,
T,2013-09-25 21:12:17,43.455555000,-80.517722000,321.4,33.9,1.77,63.3,0.0,0.518,18.83,146,99,22,,
T,2013-09-25 21:12:19,43.455632000,-80.517522000,321.4,33.0,1.82,62.1,0.0,0.536,18.31,149,98,22,,
T,2013-09-25 21:12:20,43.455674000,-80.517424000,321.4,33.1,1.81,59.4,0.0,0.545,9.20,150,98,22,,
T,2013-09-25 21:12:21,43.455715000,-80.517328000,321.8,32.4,1.85,59.5,4.4,0.554,9.01,152,97,22,,
T,2013-09-25 21:12:22,43.455754000,-80.517235000,322.2,31.3,1.92,60.0,4.6,0.563,8.69,153,95,22,,
T,2013-09-25 21:12:23,43.455803000,-80.517151000,322.6,31.4,1.91,51.2,4.6,0.572,8.71,154,94,22,,
T,2013-09-25 21:12:24,43.455856000,-80.517074000,323.0,30.9,1.94,46.5,4.7,0.580,8.57,155,92,22,,
T,2013-09-25 21:12:25,43.455917000,-80.517009000,323.4,30.9,1.94,37.7,4.7,0.589,8.58,155,88,22,,
T,2013-09-25 21:12:26,43.455980000,-80.516958000,323.4,29.3,2.05,30.4,0.0,0.597,8.13,155,82,22,,
T,2013-09-25 21:12:29,43.456165000,-80.516861000,323.4,26.4,2.27,20.8,0.0,0.619,22.00,155,0,22,,
T,2013-09-25 21:12:30,43.456221000,-80.516828000,323.8,24.4,2.46,23.2,5.9,0.626,6.77,154,0,22,,
T,2013-09-25 21:12:31,43.456259000,-80.516813000,324.2,15.8,3.79,16.0,9.1,0.630,4.39,154,0,22,,
T,2013-09-25 21:12:32,43.456269000,-80.516808000,324.6,4.3,14.10,19.9,33.8,0.631,1.18,153,0,22,,
T,2013-09-25 21:12:33,43.456289000,-80.516799000,325.0,8.4,7.13,18.1,17.1,0.634,2.34,153,0,22,,
T,2013-09-25 21:12:34,43.456301000,-80.516792000,325.6,5.2,11.51,22.9,41.4,0.635,1.45,153,0,22,,
T,2013-09-25 21:12:36,43.456334000,-80.516773000,325.6,7.2,8.38,22.7,0.0,0.639,3.98,150,72,22,,
T,2013-09-25 21:12:39,43.456375000,-80.516760000,325.6,5.6,10.69,13.0,0.0,0.644,4.68,148,58,22,,
T,2013-09-25 21:12:40,43.456385000,-80.516757000,325.6,4.1,14.66,12.3,0.0,0.645,1.14,148,0,22,,
T,2013-09-25 21:13:17,43.456466000,-80.516704000,325.6,1.0,61.86,25.4,0.0,0.655,9.97,112,20,22,,
T,2013-09-25 21:13:18,43.456508000,-80.516679000,325.6,18.3,3.28,23.4,0.0,0.660,5.09,115,27,22,,
T,2013-09-25 21:13:19,43.456555000,-80.516647000,325.6,21.0,2.86,26.3,0.0,0.666,5.83,119,59,22,,
T,2013-09-25 21:13:20,43.456608000,-80.516611000,325.6,23.7,2.54,26.2,0.0,0.672,6.57,122,69,22,,
T,2013-09-25 21:13:22,43.456743000,-80.516517000,325.6,30.3,1.98,26.8,0.0,0.689,16.82,127,91,22,,
T,2013-09-25 21:13:24,43.456890000,-80.516424000,325.6,32.4,1.85,24.7,0.0,0.707,17.98,130,93,22,,
T,2013-09-25 21:13:26,43.457041000,-80.516333000,325.6,33.0,1.82,23.6,0.0,0.726,18.32,133,98,22,,
T,2013-09-25 21:13:29,43.457258000,-80.516172000,325.6,32.9,1.82,28.3,0.0,0.753,27.41,136,110,22,,
T,2013-09-25 21:13:30,43.457332000,-80.516120000,325.6,33.2,1.80,27.0,0.0,0.762,9.24,137,110,22,,
T,2013-09-25 21:13:33,43.457572000,-80.515976000,325.6,34.9,1.72,23.5,0.0,0.791,29.10,141,113,22,,
T,2013-09-25 21:13:36,43.457809000,-80.515843000,325.6,34.1,1.76,22.2,0.0,0.820,28.45,144,111,22,,
T,2013-09-25 21:13:39,43.458036000,-80.515706000,325.6,33.1,1.81,23.7,0.0,0.847,27.55,147,110,22,,
T,2013-09-25 21:13:42,43.458259000,-80.515556000,325.6,33.1,1.81,26.0,0.0,0.875,27.59,150,102,22,,
T,2013-09-25 21:13:43,43.458335000,-80.515509000,325.6,33.3,1.80,24.2,0.0,0.884,9.26,152,104,22,,
T,2013-09-25 21:13:47,43.458672000,-80.515320000,325.6,36.4,1.65,22.2,0.0,0.925,40.45,155,103,22,,
T,2013-09-25 21:13:49,43.458848000,-80.515206000,325.2,38.9,1.54,25.2,-1.9,0.946,21.62,155,105,22,,
T,2013-09-25 21:13:50,43.458937000,-80.515148000,324.8,39.4,1.52,25.3,-3.7,0.957,10.95,155,106,22,,
T,2013-09-25 21:13:51,43.459027000,-80.515093000,324.4,39.4,1.52,23.9,-3.7,0.968,10.95,155,106,22,,
T,2013-09-25 21:13:52,43.459116000,-80.515039000,324.0,38.9,1.54,23.8,-3.7,0.979,10.81,156,106,22,,
T,2013-09-25 21:13:53,43.459210000,-80.514979000,323.6,41.5,1.45,24.9,-3.5,0.990,11.52,156,106,22,,
T,2013-09-25 21:13:58,43.459641000,-80.514706000,323.6,38.0,1.58,24.7,0.0,1.043,52.74,157,107,22,,
T,2013-09-25 21:14:01,43.459919000,-80.514535000,323.0,40.6,1.48,24.1,-1.8,1.077,33.84,157,110,22,,
T,2013-09-25 21:14:03,43.460107000,-80.514415000,322.6,41.5,1.45,24.9,-1.7,1.100,23.03,156,109,22,,
T,2013-09-25 21:14:04,43.460193000,-80.514358000,321.8,38.2,1.57,25.7,-7.5,1.111,10.61,156,109,22,,
T,2013-09-25 21:14:06,43.460378000,-80.514242000,321.4,40.7,1.48,24.5,-1.8,1.133,22.60,156,108,22,,
T,2013-09-25 21:14:12,43.460932000,-80.513900000,321.4,40.5,1.48,24.1,0.0,1.201,67.49,156,111,22,,
T,2013-09-25 21:14:18,43.461491000,-80.513557000,321.4,40.8,1.47,24.0,0.0,1.269,68.03,156,109,22,,
T,2013-09-25 21:14:20,43.461675000,-80.513444000,321.4,40.3,1.49,24.0,0.0,1.291,22.39,157,108,22,,
