type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-09-01 20:44:15,43.449686000,-80.515628000,332.0,,,,,0.000,,125,101,26,"01/09/2013 Kitchener, ON, Canada: Loose BB =(",
T,2013-09-01 20:44:18,43.449500000,-80.515501000,332.0,27.7,2.17,153.6,0.0,0.023,23.08,129,103,26,,
T,2013-09-01 20:44:22,43.449244000,-80.515334000,332.4,28.3,2.12,154.7,1.3,0.055,31.49,132,106,26,,
T,2013-09-01 20:44:23,43.449177000,-80.515285000,332.4,30.4,1.98,152.0,0.0,0.063,8.43,132,107,26,,
T,2013-09-01 20:44:28,43.448839000,-80.515091000,332.4,29.3,2.05,157.4,0.0,0.104,40.70,135,109,26,,
T,2013-09-01 20:44:32,43.448580000,-80.514919000,332.4,28.8,2.09,154.3,0.0,0.136,31.97,137,95,26,,
T,2013-09-01 20:44:36,43.448351000,-80.514760000,332.4,25.7,2.34,153.2,0.0,0.164,28.51,134,0,26,,
T,2013-09-01 20:44:38,43.448238000,-80.514689000,332.4,24.9,2.41,155.5,0.0,0.178,13.81,131,140,26,,
T,2013-09-01 20:44:41,43.448089000,-80.514589000,332.4,22.1,2.71,154.0,0.0,0.196,18.43,128,0,26,,
T,2013-09-01 20:44:45,43.447913000,-80.514461000,332.4,19.9,3.01,152.2,0.0,0.219,22.13,125,0,26,,
T,2013-09-01 20:44:50,43.447721000,-80.514338000,332.4,16.9,3.54,155.1,0.0,0.242,23.54,122,0,26,,
T,2013-09-01 20:44:51,43.447686000,-80.514307000,332.4,16.7,3.60,147.3,0.0,0.247,4.63,119,0,26,,
T,2013-09-01 20:44:52,43.447651000,-80.514280000,332.4,16.1,3.74,150.7,0.0,0.251,4.46,116,0,26,,
T,2013-09-01 20:44:53,43.447618000,-80.514251000,332.4,15.7,3.83,147.5,0.0,0.256,4.35,113,0,26,,
T,2013-09-01 20:44:55,43.447552000,-80.514207000,332.4,14.7,4.09,154.2,0.0,0.264,8.15,108,0,26,,
T,2013-09-01 20:44:58,43.447419000,-80.514154000,332.4,18.5,3.25,163.9,0.0,0.279,15.39,110,75,26,,
T,2013-09-01 20:45:00,43.447313000,-80.514099000,332.4,22.7,2.65,159.4,0.0,0.292,12.59,115,88,26,,
T,2013-09-01 20:45:02,43.447206000,-80.514031000,332.4,23.6,2.54,155.2,0.0,0.305,13.10,120,92,26,,
T,2013-09-01 20:45:03,43.447146000,-80.514004000,332.4,25.3,2.38,161.9,0.0,0.312,7.02,122,93,26,,
T,2013-09-01 20:45:05,43.447018000,-80.513948000,332.4,26.9,2.23,162.4,0.0,0.327,14.93,125,96,26,,
T,2013-09-01 20:45:06,43.446954000,-80.513923000,332.4,26.6,2.25,164.2,0.0,0.334,7.39,128,97,26,,
T,2013-09-01 20:45:09,43.446767000,-80.513833000,332.4,26.4,2.27,160.7,0.0,0.356,22.02,131,103,26,,
T,2013-09-01 20:45:11,43.446643000,-80.513767000,332.4,26.6,2.26,158.9,0.0,0.371,14.78,134,106,26,,
T,2013-09-01 20:45:12,43.446581000,-80.513733000,332.4,26.7,2.25,158.3,0.0,0.378,7.42,135,106,26,,
T,2013-09-01 20:45:15,43.446391000,-80.513635000,332.4,27.1,2.22,159.5,0.0,0.401,22.55,138,106,26,,
T,2013-09-01 20:45:19,43.446146000,-80.513512000,332.4,26.1,2.30,160.0,0.0,0.430,28.98,141,104,26,,
T,2013-09-01 20:45:24,43.445842000,-80.513366000,332.8,25.8,2.33,160.8,1.1,0.466,35.78,144,102,26,,
T,2013-09-01 20:45:25,43.445778000,-80.513343000,333.2,26.5,2.27,165.4,5.4,0.473,7.35,145,102,26,,
T,2013-09-01 20:45:26,43.445718000,-80.513319000,333.6,25.0,2.40,163.8,5.8,0.480,6.94,146,102,26,,
T,2013-09-01 20:45:27,43.445657000,-80.513291000,334.0,25.7,2.33,161.6,5.6,0.487,7.15,146,101,26,,
T,2013-09-01 20:45:28,43.445597000,-80.513261000,334.4,25.5,2.35,160.0,5.6,0.494,7.09,147,101,26,,
T,2013-09-01 20:45:31,43.445421000,-80.513176000,334.8,24.9,2.41,160.7,1.9,0.515,20.73,150,101,26,,
T,2013-09-01 20:45:32,43.445364000,-80.513144000,335.4,24.6,2.44,157.8,8.8,0.522,6.84,150,100,26,,
T,2013-09-01 20:45:33,43.445309000,-80.513108000,335.8,24.4,2.46,154.6,5.9,0.529,6.77,151,100,26,,
T,2013-09-01 20:45:34,43.445251000,-80.513074000,336.4,25.2,2.38,156.9,8.6,0.536,7.01,152,100,26,,
T,2013-09-01 20:45:35,43.445193000,-80.513046000,336.8,24.6,2.44,160.7,5.9,0.542,6.83,153,101,26,,
T,2013-09-01 20:45:37,43.445078000,-80.512972000,336.8,25.4,2.36,155.0,0.0,0.556,14.11,154,103,26,,
T,2013-09-01 20:45:40,43.444899000,-80.512882000,336.8,25.4,2.36,159.9,0.0,0.578,21.18,156,102,26,,
T,2013-09-01 20:45:42,43.444776000,-80.512826000,337.2,25.9,2.32,161.7,2.8,0.592,14.40,157,102,26,,
T,2013-09-01 20:45:43,43.444714000,-80.512797000,337.8,26.2,2.29,161.2,8.2,0.599,7.28,158,102,26,,
T,2013-09-01 20:45:44,43.444654000,-80.512766000,338.2,25.6,2.34,159.4,5.6,0.606,7.12,158,104,26,,
T,2013-09-01 20:45:45,43.444589000,-80.512733000,338.6,27.7,2.16,159.8,5.2,0.614,7.70,158,107,26,,
T,2013-09-01 20:45:46,43.444527000,-80.512696000,339.0,27.0,2.22,156.6,5.3,0.622,7.51,159,108,26,,
T,2013-09-01 20:45:47,43.444472000,-80.512649000,339.0,25.9,2.32,148.2,0.0,0.629,7.20,159,107,26,,
T,2013-09-01 20:45:50,43.444276000,-80.512554000,339.0,27.7,2.17,160.6,0.0,0.652,23.09,158,107,26,,
T,2013-09-01 20:45:53,43.444093000,-80.512434000,339.0,27.0,2.22,154.5,0.0,0.674,22.53,158,104,26,,
T,2013-09-01 20:45:55,43.443965000,-80.512374000,339.0,27.0,2.22,161.2,0.0,0.689,15.03,159,105,26,,
T,2013-09-01 20:46:03,43.443499000,-80.512119000,339.0,25.1,2.39,158.3,0.0,0.745,55.74,157,88,26,,
T,2013-09-01 20:46:07,43.443352000,-80.512023000,339.0,16.3,3.69,154.6,0.0,0.763,18.09,154,0,26,,
T,2013-09-01 20:46:08,43.443331000,-80.512010000,339.0,9.2,6.51,155.8,0.0,0.766,2.56,154,0,26,,
T,2013-09-01 20:46:13,43.443288000,-80.511987000,339.0,3.7,16.25,158.8,0.0,0.771,5.13,152,0,26,,
T,2013-09-01 20:46:14,43.443283000,-80.511987000,339.0,2.0,30.00,180.0,0.0,0.772,0.56,151,0,26,,
T,2013-09-01 20:46:18,43.443275000,-80.511988000,339.0,0.8,74.70,185.2,0.0,0.772,0.89,148,0,26,,
T,2013-09-01 20:46:19,43.443271000,-80.511985000,339.0,1.8,32.91,151.4,0.0,0.773,0.51,147,47,26,,
T,2013-09-01 20:46:20,43.443247000,-80.511985000,339.0,9.6,6.25,180.0,0.0,0.776,2.67,146,49,26,,
T,2013-09-01 20:46:21,43.443223000,-80.512023000,339.0,14.7,4.09,229.0,0.0,0.780,4.07,146,55,26,,
T,2013-09-01 20:46:24,43.443156000,-80.512170000,339.0,16.8,3.56,237.9,0.0,0.794,14.04,143,76,26,,
T,2013-09-01 20:46:25,43.443122000,-80.512234000,339.0,23.1,2.60,233.8,0.0,0.800,6.41,142,81,26,,
T,2013-09-01 20:46:32,43.442913000,-80.512719000,339.0,23.5,2.56,239.3,0.0,0.846,45.61,141,98,26,,
T,2013-09-01 20:46:39,43.442730000,-80.513204000,339.0,22.7,2.64,242.5,0.0,0.890,44.21,140,98,26,,
T,2013-09-01 20:46:41,43.442680000,-80.513346000,339.4,23.0,2.61,244.1,3.1,0.903,12.77,140,99,26,,
T,2013-09-01 20:46:42,43.442655000,-80.513414000,339.8,22.2,2.70,243.1,6.5,0.909,6.17,140,99,26,,
T,2013-09-01 20:46:43,43.442630000,-80.513489000,340.2,24.0,2.50,245.3,6.0,0.916,6.68,140,99,26,,
T,2013-09-01 20:46:44,43.442607000,-80.513558000,340.6,22.1,2.71,245.3,6.5,0.922,6.14,139,99,26,,
T,2013-09-01 20:46:45,43.442583000,-80.513628000,341.2,22.5,2.66,244.7,9.6,0.928,6.26,140,99,26,,
T,2013-09-01 20:46:51,43.442437000,-80.514044000,341.2,22.4,2.68,244.2,0.0,0.965,37.38,140,96,26,,
T,2013-09-01 20:46:55,43.442354000,-80.514292000,341.2,19.9,3.02,245.3,0.0,0.987,22.09,138,21,26,,
T,2013-09-01 20:46:57,43.442322000,-80.514387000,341.2,15.3,3.93,245.1,0.0,0.996,8.47,135,0,26,,
T,2013-09-01 20:46:59,43.442282000,-80.514480000,341.6,15.7,3.81,239.4,4.6,1.005,8.74,135,63,26,,
T,2013-09-01 20:47:00,43.442265000,-80.514530000,342.0,16.1,3.73,244.9,9.0,1.009,4.47,136,67,26,,
T,2013-09-01 20:47:01,43.442244000,-80.514584000,342.4,17.8,3.36,241.8,8.1,1.014,4.96,137,71,26,,
T,2013-09-01 20:47:02,43.442216000,-80.514635000,342.8,18.6,3.22,232.9,7.7,1.019,5.17,137,75,26,,
T,2013-09-01 20:47:03,43.442183000,-80.514693000,342.8,21.4,2.80,231.9,0.0,1.025,5.96,138,79,26,,
