type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-06-23 12:40:48,43.479404000,-80.549608000,348.4,,,,,0.000,,148,111,27,"23/06/2013 Waterloo, ON, Canada: TDW",
T,2013-06-23 12:40:49,43.479330000,-80.549560000,348.4,32.7,1.83,154.8,0.0,0.009,9.09,149,113,27,,
T,2013-06-23 12:40:52,43.479086000,-80.549442000,348.4,34.5,1.74,160.7,0.0,0.038,28.74,151,109,27,,
T,2013-06-23 12:40:55,43.478860000,-80.549295000,347.8,33.3,1.80,154.7,-2.2,0.066,27.78,153,111,27,,
T,2013-06-23 12:41:02,43.478300000,-80.548895000,347.8,36.1,1.66,152.6,0.0,0.136,70.13,155,109,27,,
T,2013-06-23 12:41:09,43.477783000,-80.548539000,347.8,33.0,1.82,153.4,0.0,0.200,64.26,156,0,27,,
T,2013-06-23 12:41:13,43.477632000,-80.548428000,347.8,17.1,3.50,151.9,0.0,0.219,19.03,157,54,27,,
T,2013-06-23 12:41:16,43.477487000,-80.548331000,347.8,21.5,2.79,154.1,0.0,0.237,17.92,157,67,27,,
T,2013-06-23 12:41:18,43.477367000,-80.548307000,347.8,24.3,2.47,171.7,0.0,0.250,13.47,157,152,27,,
T,2013-06-23 12:41:21,43.477183000,-80.548231000,347.8,25.6,2.34,163.3,0.0,0.272,21.35,157,81,27,,
T,2013-06-23 12:41:22,43.477135000,-80.548164000,347.8,27.4,2.19,134.6,0.0,0.279,7.60,157,82,27,,
T,2013-06-23 12:41:25,43.476985000,-80.547980000,347.4,26.8,2.24,138.3,-1.8,0.302,22.35,154,85,27,,
T,2013-06-23 12:41:26,43.476918000,-80.547934000,347.0,30.0,2.00,153.5,-4.8,0.310,8.32,154,88,27,,
T,2013-06-23 12:41:27,43.476849000,-80.547891000,346.6,30.3,1.98,155.7,-4.8,0.318,8.42,154,92,27,,
T,2013-06-23 12:41:28,43.476781000,-80.547851000,346.2,29.6,2.03,156.9,-4.9,0.327,8.22,153,98,27,,
T,2013-06-23 12:41:29,43.476710000,-80.547808000,345.6,31.0,1.93,156.3,-7.0,0.335,8.62,153,101,27,,
T,2013-06-23 12:41:34,43.476350000,-80.547574000,345.6,31.9,1.88,154.7,0.0,0.380,44.25,156,108,27,,
T,2013-06-23 12:41:35,43.476273000,-80.547525000,345.6,33.9,1.77,155.2,0.0,0.389,9.43,156,110,27,,
T,2013-06-23 12:41:41,43.475796000,-80.547228000,345.6,34.9,1.72,155.7,0.0,0.447,58.19,159,103,27,,
T,2013-06-23 12:41:42,43.475714000,-80.547177000,345.6,36.0,1.67,155.7,0.0,0.457,10.00,159,96,27,,
T,2013-06-23 12:41:46,43.475380000,-80.546972000,345.2,36.6,1.64,156.0,-1.0,0.498,40.65,160,35,27,,
T,2013-06-23 12:41:47,43.475290000,-80.546918000,344.8,39.3,1.53,156.5,-3.7,0.509,10.91,160,8,27,,
T,2013-06-23 12:41:48,43.475202000,-80.546862000,344.4,38.8,1.55,155.2,-3.7,0.520,10.78,159,0,27,,
