type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-08-06 20:40:32,43.454325000,-80.517547000,332.4,,,,,0.000,,,,,2012-08-06,
T,2012-08-06 20:40:38,43.454576000,-80.517308000,332.5,20.4,2.95,34.7,0.3,0.034,33.94,,,,,
T,2012-08-06 20:40:42,43.454302000,-80.517596000,332.4,34.5,1.74,217.3,-0.3,0.072,38.34,,,,,
T,2012-08-06 20:40:45,43.454053000,-80.517796000,332.9,38.5,1.56,210.2,1.6,0.104,32.05,,,,,
T,2012-08-06 20:40:50,43.454061000,-80.518005000,333.2,12.2,4.92,273.0,1.8,0.121,16.94,,,,,
T,2012-08-06 20:41:01,43.453740000,-80.517852000,334.0,12.4,4.86,160.9,2.1,0.159,37.75,,,,,
T,2012-08-06 20:41:32,43.453766000,-80.517935000,334.0,0.8,70.65,293.3,0.0,0.166,7.31,,,,,
T,2012-08-06 20:41:35,43.453731000,-80.517939000,334.1,4.7,12.81,184.7,2.6,0.170,3.90,,,,,
T,2012-08-06 20:41:49,43.453842000,-80.518182000,334.6,6.0,10.05,302.2,2.2,0.193,23.21,,,,,
T,2012-08-06 20:41:52,43.454036000,-80.518349000,334.3,30.5,1.97,328.0,-1.2,0.219,25.44,,,,,
T,2012-08-06 20:41:55,43.454296000,-80.518526000,333.7,38.7,1.55,333.7,-1.9,0.251,32.24,,,,,
T,2012-08-06 20:41:58,43.454577000,-80.518661000,332.8,39.7,1.51,340.8,-2.7,0.284,33.08,,,,,
T,2012-08-06 20:42:01,43.454836000,-80.518779000,333.1,36.4,1.65,341.7,1.0,0.315,30.32,,,,,
T,2012-08-06 20:42:04,43.455015000,-80.518875000,333.4,25.6,2.34,338.7,1.4,0.336,21.35,,,,,
T,2012-08-06 20:42:07,43.455147000,-80.518950000,333.5,19.0,3.15,337.6,0.6,0.352,15.87,,,,,
T,2012-08-06 20:42:10,43.455221000,-80.518987000,333.5,10.5,5.71,340.1,0.0,0.361,8.75,,,,,
T,2012-08-06 20:42:25,43.455161000,-80.518974000,333.5,1.6,37.04,171.1,0.0,0.367,6.75,,,,,
T,2012-08-06 20:42:28,43.455200000,-80.519116000,333.8,14.7,4.07,290.7,2.4,0.380,12.28,,,,,
T,2012-08-06 20:42:31,43.455208000,-80.519297000,334.2,17.6,3.41,273.5,2.7,0.394,14.68,,,,,
T,2012-08-06 20:42:34,43.455130000,-80.519492000,334.8,21.6,2.78,241.1,3.3,0.412,18.01,,,,,
T,2012-08-06 20:42:37,43.455011000,-80.519614000,335.5,19.8,3.03,216.7,4.2,0.429,16.50,,,,,
T,2012-08-06 20:42:40,43.454930000,-80.519798000,335.9,20.9,2.87,238.8,2.3,0.446,17.40,,,,,
T,2012-08-06 20:42:43,43.454842000,-80.519995000,336.2,22.4,2.67,238.4,1.6,0.465,18.70,,,,,
T,2012-08-06 20:42:46,43.454742000,-80.520166000,336.3,21.3,2.82,231.1,0.6,0.483,17.75,,,,,
T,2012-08-06 20:42:49,43.454693000,-80.520403000,336.1,23.9,2.51,254.1,-1.0,0.503,19.94,,,,,
T,2012-08-06 20:42:52,43.454537000,-80.520517000,336.6,23.6,2.55,207.9,2.5,0.522,19.63,,,,,
T,2012-08-06 20:42:55,43.454457000,-80.520768000,337.8,26.6,2.25,246.3,5.4,0.544,22.17,,,,,
T,2012-08-06 20:42:58,43.454365000,-80.520968000,338.6,23.0,2.61,237.6,4.2,0.563,19.14,,,,,
T,2012-08-06 20:43:01,43.454288000,-80.521188000,339.2,23.7,2.53,244.3,3.0,0.583,19.75,,,,,
T,2012-08-06 20:43:04,43.454211000,-80.521411000,339.3,24.0,2.50,244.6,0.5,0.603,19.97,,,,,
T,2012-08-06 20:43:07,43.454128000,-80.521639000,339.0,24.8,2.42,243.4,-1.5,0.624,20.63,,,,,
T,2012-08-06 20:43:10,43.454023000,-80.521870000,338.7,26.4,2.27,237.9,-1.4,0.646,22.04,,,,,
T,2012-08-06 20:43:13,43.453940000,-80.522082000,338.2,23.4,2.57,241.7,-2.6,0.665,19.48,,,,,
T,2012-08-06 20:43:16,43.453855000,-80.522291000,338.7,23.2,2.58,240.7,2.6,0.685,19.37,,,,,
T,2012-08-06 20:43:19,43.453735000,-80.522447000,338.9,22.0,2.72,223.3,1.1,0.703,18.36,,,,,
T,2012-08-06 20:43:22,43.453586000,-80.522546000,339.2,22.1,2.72,205.7,1.6,0.721,18.39,,,,,
