type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2012-09-08 22:24:23,43.450401000,-80.516858000,338.7,,,,,0.000,,,,,2012-09-08,
T,2012-09-08 22:24:28,43.450452000,-80.516849000,338.5,4.1,14.59,7.3,-3.5,0.006,5.71,,,,,
T,2012-09-08 22:24:35,43.450633000,-80.516828000,337.3,10.4,5.78,4.8,-5.9,0.026,20.18,,,,,
T,2012-09-08 22:24:38,43.450738000,-80.516814000,336.6,14.1,4.27,5.5,-6.0,0.038,11.72,,,,,
T,2012-09-08 22:24:45,43.450746000,-80.516766000,336.6,2.0,29.27,77.1,0.0,0.042,3.99,,,,,
T,2012-09-08 22:24:51,43.450762000,-80.516725000,336.4,2.3,26.56,61.7,-5.3,0.045,3.76,,,,,
T,2012-09-08 22:25:01,43.450876000,-80.516649000,335.7,5.1,11.84,25.8,-5.0,0.059,14.08,,,,,
T,2012-09-08 22:25:04,43.450922000,-80.516630000,335.5,6.4,9.37,16.7,-3.7,0.065,5.34,,,,,
T,2012-09-08 22:25:07,43.450968000,-80.516605000,335.2,6.6,9.10,21.5,-5.5,0.070,5.50,,,,,
T,2012-09-08 22:25:10,43.451007000,-80.516564000,335.0,6.5,9.16,37.4,-3.7,0.076,5.46,,,,,
T,2012-09-08 22:25:13,43.451039000,-80.516516000,334.9,6.3,9.49,47.4,-1.9,0.081,5.27,,,,,
T,2012-09-08 22:25:16,43.451072000,-80.516466000,334.7,6.6,9.16,47.7,-3.7,0.086,5.46,,,,,
T,2012-09-08 22:25:19,43.451096000,-80.516434000,334.6,4.5,13.45,44.1,-2.7,0.090,3.72,,,,,
T,2012-09-08 22:25:22,43.451151000,-80.516401000,334.3,8.0,7.50,23.5,-4.5,0.097,6.67,,,,,
T,2012-09-08 22:25:25,43.451195000,-80.516400000,334.1,5.9,10.23,0.9,-4.1,0.102,4.89,,,,,
T,2012-09-08 22:25:28,43.451241000,-80.516423000,333.8,6.5,9.19,340.1,-5.5,0.107,5.44,,,,,
T,2012-09-08 22:25:31,43.451287000,-80.516450000,333.7,6.7,9.00,336.9,-1.8,0.113,5.56,,,,,
T,2012-09-08 22:25:37,43.451376000,-80.516494000,333.6,6.3,9.51,340.3,-1.0,0.123,10.51,,,,,
T,2012-09-08 22:25:40,43.451409000,-80.516523000,333.5,5.2,11.49,327.5,-2.3,0.128,4.35,,,,,
T,2012-09-08 22:25:43,43.451470000,-80.516566000,333.5,9.1,6.56,332.9,0.0,0.135,7.62,,,,,
T,2012-09-08 22:25:46,43.451516000,-80.516595000,333.5,6.7,8.89,335.4,0.0,0.141,5.62,,,,,
T,2012-09-08 22:25:49,43.451545000,-80.516612000,333.5,4.2,14.27,336.9,0.0,0.144,3.50,,,,,
T,2012-09-08 22:25:52,43.451600000,-80.516628000,333.5,7.5,8.00,348.1,0.0,0.151,6.25,,,,,
T,2012-09-08 22:25:55,43.451636000,-80.516614000,333.4,5.0,12.03,15.8,-2.4,0.155,4.16,,,,,
