type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2010-09-26 19:32:36,43.445176000,-80.513311000,348.1,,,,,0.000,,,,,"26/09/2010 Kitchener, ON, Canada",
T,2010-09-26 19:32:45,43.445199000,-80.513114000,348.0,6.5,9.29,80.9,-0.6,0.016,16.15,,,,,
T,2010-09-26 19:32:47,43.445131000,-80.513026000,348.0,18.7,3.21,136.8,0.0,0.027,10.38,,,,,
T,2010-09-26 19:32:49,43.445043000,-80.512967000,347.9,19.6,3.06,154.0,-0.9,0.037,10.88,,,,,
T,2010-09-26 19:32:52,43.444910000,-80.512891000,347.0,19.2,3.12,157.5,-5.6,0.053,16.01,,,,,
T,2010-09-26 19:32:55,43.444763000,-80.512815000,344.7,20.9,2.86,159.4,-13.2,0.071,17.45,,,,,
T,2010-09-26 19:32:58,43.444602000,-80.512729000,342.2,23.0,2.60,158.8,-13.0,0.090,19.19,,,,,
T,2010-09-26 19:33:00,43.444495000,-80.512667000,340.8,23.2,2.58,157.2,-10.8,0.103,12.90,,,,,
T,2010-09-26 19:33:03,43.444332000,-80.512583000,340.5,23.2,2.58,159.5,-1.6,0.122,19.34,,,,,
T,2010-09-26 19:33:06,43.444158000,-80.512505000,340.7,24.4,2.46,162.0,1.0,0.143,20.34,,,,,
T,2010-09-26 19:33:08,43.444046000,-80.512449000,340.9,23.8,2.52,160.0,1.5,0.156,13.24,,,,,
T,2010-09-26 19:33:11,43.443886000,-80.512366000,341.0,22.8,2.63,159.4,0.5,0.175,19.00,,,,,
T,2010-09-26 19:33:13,43.443782000,-80.512301000,341.0,22.9,2.63,155.6,0.0,0.188,12.70,,,,,
T,2010-09-26 19:33:15,43.443680000,-80.512236000,341.0,22.5,2.67,155.2,0.0,0.200,12.49,,,,,
T,2010-09-26 19:33:18,43.443523000,-80.512133000,341.0,23.2,2.59,154.5,0.0,0.219,19.33,,,,,
T,2010-09-26 19:33:21,43.443363000,-80.512024000,341.1,23.8,2.52,153.7,0.5,0.239,19.85,,,,,
T,2010-09-26 19:33:24,43.443183000,-80.512011000,341.6,24.0,2.50,177.0,2.5,0.259,20.03,,,,,
T,2010-09-26 19:33:27,43.443016000,-80.512127000,342.3,25.0,2.40,206.8,3.4,0.280,20.79,,,,,
T,2010-09-26 19:33:30,43.442881000,-80.512304000,343.1,24.9,2.41,223.6,3.9,0.301,20.74,,,,,
T,2010-09-26 19:33:32,43.442800000,-80.512446000,344.2,26.3,2.28,231.8,7.5,0.315,14.60,,,,,
T,2010-09-26 19:33:34,43.442715000,-80.512570000,345.3,24.8,2.42,226.6,8.0,0.329,13.78,,,,,
T,2010-09-26 19:33:37,43.442599000,-80.512755000,346.1,23.7,2.53,229.2,4.0,0.349,19.76,,,,,
T,2010-09-26 19:33:40,43.442517000,-80.512962000,346.6,22.9,2.62,241.4,2.6,0.368,19.07,,,,,
T,2010-09-26 19:33:43,43.442452000,-80.513171000,347.0,22.1,2.72,246.8,2.2,0.386,18.40,,,,,
T,2010-09-26 19:33:45,43.442414000,-80.513308000,347.1,21.4,2.81,249.1,0.8,0.398,11.87,,,,,
T,2010-09-26 19:33:48,43.442372000,-80.513520000,347.0,21.3,2.81,254.7,-0.6,0.416,17.79,,,,,
T,2010-09-26 19:33:51,43.442335000,-80.513737000,347.1,21.6,2.77,256.8,0.6,0.434,18.04,,,,,
T,2010-09-26 19:33:54,43.442302000,-80.513966000,347.5,22.7,2.65,258.8,2.1,0.453,18.90,,,,,
T,2010-09-26 19:33:57,43.442269000,-80.514185000,347.8,21.7,2.76,258.3,1.7,0.471,18.10,,,,,
T,2010-09-26 19:34:00,43.442235000,-80.514372000,348.1,18.7,3.20,255.9,1.9,0.487,15.60,,,,,
T,2010-09-26 19:34:03,43.442201000,-80.514456000,348.5,9.3,6.43,240.9,5.1,0.495,7.78,,,,,
T,2010-09-26 19:34:06,43.442107000,-80.514500000,348.9,13.2,4.53,198.8,3.6,0.506,11.03,,,,,
T,2010-09-26 19:34:09,43.442001000,-80.514517000,349.1,14.2,4.22,186.6,1.7,0.517,11.86,,,,,
T,2010-09-26 19:34:12,43.441885000,-80.514472000,349.7,16.1,3.73,164.3,4.5,0.531,13.39,,,,,
T,2010-09-26 19:34:15,43.441754000,-80.514376000,350.4,19.8,3.03,152.0,4.2,0.547,16.50,,,,,
T,2010-09-26 19:34:17,43.441645000,-80.514215000,350.9,32.0,1.87,133.0,2.8,0.565,17.79,,,,,
T,2010-09-26 19:34:20,43.441438000,-80.513873000,351.2,43.2,1.39,129.8,0.8,0.601,35.99,,,,,
T,2010-09-26 19:34:22,43.441268000,-80.513644000,351.7,47.6,1.26,135.6,1.9,0.628,26.47,,,,,
T,2010-09-26 19:34:25,43.441028000,-80.513344000,352.4,43.3,1.39,137.8,1.9,0.664,36.07,,,,,
T,2010-09-26 19:34:28,43.440804000,-80.513060000,352.9,40.7,1.48,137.4,1.5,0.697,33.88,,,,,
T,2010-09-26 19:34:30,43.440653000,-80.512868000,353.1,41.2,1.46,137.3,0.9,0.720,22.87,,,,,
T,2010-09-26 19:34:33,43.440426000,-80.512594000,353.0,40.3,1.49,138.8,-0.3,0.754,33.59,,,,,
T,2010-09-26 19:34:36,43.440188000,-80.512356000,352.9,39.3,1.53,144.0,-0.3,0.787,32.72,,,,,
T,2010-09-26 19:34:39,43.439970000,-80.512138000,352.3,36.0,1.67,144.0,-2.0,0.817,29.97,,,,,
T,2010-09-26 19:34:41,43.439838000,-80.512004000,351.6,32.8,1.83,143.6,-3.8,0.835,18.24,,,,,
T,2010-09-26 19:34:43,43.439717000,-80.511870000,350.9,31.1,1.93,141.2,-4.1,0.852,17.27,,,,,
T,2010-09-26 19:34:45,43.439603000,-80.511731000,350.2,30.5,1.97,138.5,-4.1,0.869,16.94,,,,,
T,2010-09-26 19:34:48,43.439441000,-80.511527000,349.2,29.3,2.05,137.6,-4.1,0.894,24.43,,,,,
T,2010-09-26 19:34:51,43.439286000,-80.511333000,347.9,28.0,2.15,137.7,-5.6,0.917,23.31,,,,,
T,2010-09-26 19:34:54,43.439113000,-80.511155000,346.6,28.8,2.08,143.2,-5.4,0.941,24.02,,,,,
T,2010-09-26 19:34:57,43.438932000,-80.510976000,345.9,29.7,2.02,144.3,-2.8,0.966,24.79,,,,,
T,2010-09-26 19:35:00,43.438751000,-80.510790000,345.6,30.1,1.99,143.3,-1.2,0.991,25.12,,,,,
T,2010-09-26 19:35:02,43.438634000,-80.510665000,345.3,29.7,2.02,142.2,-1.8,1.007,16.47,,,,,
T,2010-09-26 19:35:04,43.438517000,-80.510547000,344.9,29.0,2.07,143.8,-2.5,1.023,16.13,,,,,
T,2010-09-26 19:35:07,43.438338000,-80.510380000,344.3,28.9,2.08,145.9,-2.5,1.047,24.05,,,,,
T,2010-09-26 19:35:10,43.438222000,-80.510272000,343.5,18.7,3.21,145.9,-5.1,1.063,15.57,,,,,
T,2010-09-26 19:35:13,43.438164000,-80.510259000,343.0,7.8,7.66,170.8,-7.7,1.070,6.53,,,,,
T,2010-09-26 19:35:16,43.438066000,-80.510430000,342.8,21.1,2.84,231.7,-1.1,1.087,17.61,,,,,
T,2010-09-26 19:35:19,43.437961000,-80.510649000,342.8,25.5,2.36,236.6,0.0,1.108,21.22,,,,,
