type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-14 11:54:51,42.985712000,-82.406785000,133.4,,,,,0.000,,137,91,21,14/06/2014 PTTP'14,
T,2014-06-14 11:54:52,42.985709000,-82.406707000,167.6,22.9,2.62,93.0,536.9,0.006,6.37,137,75,21,,
T,2014-06-14 11:54:53,42.985703000,-82.406627000,167.8,23.6,2.54,95.9,3.0,0.013,6.56,138,60,21,,
T,2014-06-14 11:54:54,42.985698000,-82.406546000,168.0,23.9,2.51,94.8,3.0,0.020,6.63,138,93,21,,
T,2014-06-14 11:54:55,42.985694000,-82.406466000,168.2,23.5,2.55,93.9,3.1,0.026,6.54,138,94,21,,
T,2014-06-14 11:54:56,42.985689000,-82.406385000,168.4,23.9,2.51,94.8,3.0,0.033,6.63,138,95,21,,
T,2014-06-14 11:54:57,42.985684000,-82.406299000,168.4,25.3,2.37,94.5,0.0,0.040,7.04,139,96,21,,
T,2014-06-14 11:54:58,42.985680000,-82.406216000,168.6,24.4,2.46,93.8,2.9,0.047,6.78,139,96,21,,
T,2014-06-14 11:54:59,42.985677000,-82.406135000,134.0,23.8,2.52,92.9,-523.1,0.053,6.61,139,95,21,,
T,2014-06-14 11:55:04,42.985663000,-82.405734000,134.0,23.6,2.55,92.7,0.0,0.086,32.74,141,91,21,,
T,2014-06-14 11:55:14,42.985644000,-82.404947000,134.0,23.1,2.60,91.9,0.0,0.150,64.22,141,69,21,,
T,2014-06-14 11:55:21,42.985638000,-82.404453000,134.0,20.7,2.90,91.0,0.0,0.190,40.30,141,0,20,,
T,2014-06-14 11:55:25,42.985630000,-82.404218000,134.0,17.3,3.47,92.7,0.0,0.210,19.19,140,66,20,,
T,2014-06-14 11:55:26,42.985623000,-82.404152000,134.0,19.6,3.06,98.2,0.0,0.215,5.44,139,77,20,,
T,2014-06-14 11:55:33,42.985609000,-82.403609000,134.0,22.8,2.63,92.0,0.0,0.259,44.31,142,96,20,,
T,2014-06-14 11:55:36,42.985603000,-82.403340000,134.0,26.3,2.28,91.7,0.0,0.281,21.95,145,102,20,,
T,2014-06-14 11:55:43,42.985581000,-82.402691000,134.0,27.3,2.20,92.7,0.0,0.334,52.99,147,98,20,,
T,2014-06-14 11:55:50,42.985574000,-82.402138000,134.0,23.2,2.59,91.0,0.0,0.379,45.11,147,87,20,,
T,2014-06-14 11:55:51,42.985576000,-82.402065000,134.0,21.4,2.80,87.9,0.0,0.385,5.96,148,78,20,,
T,2014-06-14 11:55:58,42.985583000,-82.401613000,134.4,19.0,3.16,88.8,1.1,0.422,36.87,147,88,20,,
T,2014-06-14 11:55:59,42.985582000,-82.401549000,134.8,18.8,3.19,91.2,7.7,0.427,5.22,148,91,20,,
T,2014-06-14 11:56:00,42.985580000,-82.401484000,135.2,19.1,3.14,92.4,7.5,0.433,5.31,147,85,20,,
T,2014-06-14 11:56:01,42.985577000,-82.401421000,135.6,18.5,3.24,93.7,7.8,0.438,5.15,148,63,20,,
T,2014-06-14 11:56:02,42.985574000,-82.401362000,136.0,17.4,3.46,94.0,8.3,0.443,4.82,147,56,20,,
T,2014-06-14 11:56:06,42.985564000,-82.401096000,136.0,19.6,3.07,92.9,0.0,0.464,21.72,148,72,20,,
T,2014-06-14 11:56:11,42.985545000,-82.400690000,136.0,23.9,2.51,93.7,0.0,0.498,33.18,151,98,20,,
T,2014-06-14 11:56:14,42.985532000,-82.400465000,136.0,22.1,2.72,94.5,0.0,0.516,18.41,153,97,20,,
T,2014-06-14 11:56:19,42.985522000,-82.400046000,136.4,24.6,2.44,91.9,1.2,0.550,34.19,155,94,20,,
T,2014-06-14 11:56:20,42.985522000,-82.399962000,137.0,24.7,2.43,90.0,8.8,0.557,6.85,156,95,20,,
T,2014-06-14 11:56:21,42.985520000,-82.399887000,137.4,22.0,2.72,92.1,6.5,0.563,6.12,156,95,20,,
T,2014-06-14 11:56:22,42.985519000,-82.399805000,137.8,24.1,2.49,91.0,6.0,0.570,6.69,156,96,20,,
T,2014-06-14 11:56:23,42.985520000,-82.399708000,138.2,28.5,2.11,89.2,5.1,0.578,7.91,157,99,20,,
T,2014-06-14 11:56:26,42.985519000,-82.399446000,138.2,25.6,2.34,90.3,0.0,0.599,21.37,158,68,20,,
T,2014-06-14 11:56:35,42.985512000,-82.398700000,138.2,24.3,2.47,90.7,0.0,0.660,60.85,157,94,19,,
T,2014-06-14 11:56:37,42.985515000,-82.398530000,138.2,25.0,2.40,88.6,0.0,0.674,13.87,156,94,19,,
T,2014-06-14 11:56:46,42.985502000,-82.397789000,138.2,24.2,2.48,91.4,0.0,0.734,60.45,155,97,19,,
T,2014-06-14 11:56:50,42.985489000,-82.397453000,138.2,24.7,2.43,93.0,0.0,0.762,27.44,155,98,19,,
T,2014-06-14 11:56:57,42.985470000,-82.396871000,138.2,24.4,2.46,92.6,0.0,0.809,47.51,152,87,19,,
T,2014-06-14 11:57:00,42.985460000,-82.396634000,138.2,23.2,2.58,93.3,0.0,0.829,19.36,153,87,19,,
T,2014-06-14 11:57:09,42.985444000,-82.395811000,138.2,26.9,2.23,91.5,0.0,0.896,67.15,151,90,19,,
T,2014-06-14 11:57:10,42.985445000,-82.395716000,138.2,27.9,2.15,89.2,0.0,0.904,7.75,151,89,19,,
T,2014-06-14 11:57:18,42.985430000,-82.394953000,138.2,28.0,2.14,91.5,0.0,0.966,62.25,150,97,19,,
T,2014-06-14 11:57:20,42.985420000,-82.394758000,138.2,28.7,2.09,94.0,0.0,0.982,15.94,150,97,19,,
T,2014-06-14 11:57:25,42.985398000,-82.394242000,138.2,30.4,1.98,93.3,0.0,1.024,42.16,148,70,19,,
T,2014-06-14 11:57:29,42.985399000,-82.393824000,138.2,30.7,1.96,89.8,0.0,1.058,34.09,149,92,19,,
T,2014-06-14 11:57:37,42.985381000,-82.392996000,138.2,30.4,1.97,91.7,0.0,1.126,67.56,147,93,19,,
