type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-08-20 21:49:00,43.450744000,-80.516932000,285.6,,,,,0.000,,109,30,25,"20/08/2013 Kitchener, ON, Canada: WCC Tue. Group 2+1: almost had it!",
T,2013-08-20 21:49:01,43.450788000,-80.516966000,285.6,20.2,2.97,330.7,0.0,0.006,5.61,109,28,26,,
T,2013-08-20 21:49:02,43.450835000,-80.516972000,285.6,18.9,3.18,354.7,0.0,0.011,5.24,108,26,26,,
T,2013-08-20 21:49:03,43.450881000,-80.516949000,285.6,19.6,3.06,19.9,0.0,0.016,5.44,107,26,26,,
T,2013-08-20 21:49:06,43.451035000,-80.516813000,285.6,24.4,2.46,32.7,0.0,0.037,20.34,103,77,26,,
T,2013-08-20 21:49:07,43.451134000,-80.516717000,285.6,48.5,1.24,35.1,0.0,0.050,13.47,103,30,26,,
T,2013-08-20 21:49:09,43.451230000,-80.516627000,285.6,23.2,2.58,34.2,0.0,0.063,12.92,103,22,26,,
T,2013-08-20 21:49:11,43.451218000,-80.516579000,285.6,7.4,8.12,109.0,0.0,0.067,4.11,103,0,26,,
T,2013-08-20 21:49:12,43.451236000,-80.516572000,284.0,7.5,8.02,15.8,-77.0,0.069,2.08,103,0,26,,
T,2013-08-20 21:49:13,43.451256000,-80.516550000,284.0,10.3,5.85,38.6,0.0,0.072,2.85,102,0,26,,
T,2013-08-20 21:49:14,43.451272000,-80.516536000,284.0,7.6,7.91,32.4,0.0,0.074,2.11,103,0,26,,
T,2013-08-20 21:49:17,43.451283000,-80.516518000,284.0,2.3,26.29,49.9,0.0,0.076,1.90,104,40,26,,
T,2013-08-20 21:49:18,43.451302000,-80.516528000,284.0,8.1,7.37,339.1,0.0,0.078,2.26,106,50,26,,
T,2013-08-20 21:49:21,43.451411000,-80.516606000,284.0,16.4,3.66,332.5,0.0,0.092,13.66,110,60,26,,
T,2013-08-20 21:49:23,43.451482000,-80.516669000,284.0,16.9,3.55,327.2,0.0,0.101,9.39,114,62,26,,
T,2013-08-20 21:49:25,43.451553000,-80.516735000,284.0,17.1,3.50,326.0,0.0,0.111,9.53,118,51,26,,
T,2013-08-20 21:49:27,43.451623000,-80.516782000,284.0,15.6,3.85,334.0,0.0,0.120,8.66,121,62,26,,
T,2013-08-20 21:49:29,43.451689000,-80.516828000,284.0,14.8,4.05,333.2,0.0,0.128,8.22,122,72,26,,
T,2013-08-20 21:49:33,43.451793000,-80.516901000,284.4,11.7,5.14,333.0,3.1,0.141,12.98,121,72,26,,
T,2013-08-20 21:49:34,43.451804000,-80.516909000,284.8,5.0,12.05,332.2,28.9,0.142,1.38,121,72,26,,
T,2013-08-20 21:49:35,43.451811000,-80.516914000,285.2,3.2,19.01,332.6,45.6,0.143,0.88,120,18,26,,
T,2013-08-20 21:49:36,43.451815000,-80.516916000,285.6,1.7,35.24,340.1,84.6,0.143,0.47,119,0,26,,
T,2013-08-20 21:49:37,43.451811000,-80.516913000,286.0,1.8,32.91,151.4,79.0,0.144,0.51,118,0,26,,
T,2013-08-20 21:50:15,43.451838000,-80.516921000,286.0,0.3,206.38,347.9,0.0,0.147,3.07,94,54,26,,
T,2013-08-20 21:50:16,43.451865000,-80.516933000,286.0,11.4,5.29,342.1,0.0,0.150,3.15,95,73,26,,
T,2013-08-20 21:50:17,43.451899000,-80.516952000,286.0,14.7,4.09,337.9,0.0,0.154,4.08,98,61,26,,
T,2013-08-20 21:50:19,43.451989000,-80.516991000,286.0,18.9,3.18,342.5,0.0,0.165,10.49,103,99,26,,
T,2013-08-20 21:50:20,43.452032000,-80.517017000,286.0,18.8,3.19,336.3,0.0,0.170,5.22,106,100,26,,
