type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2014-06-07 18:25:29,43.449680000,-80.515610000,314.6,,,,,0.000,,109,0,25,"07/06/2014 Kitchener, ON, Canada",
T,2014-06-07 18:25:31,43.449680000,-80.515610000,314.6,0.0,,,,0.000,0.00,106,0,25,,
T,2014-06-07 18:25:35,43.449680000,-80.515610000,314.4,0.0,,,,0.000,0.00,106,96,25,,
T,2014-06-07 18:25:36,43.449680000,-80.515610000,314.0,0.0,,,,0.000,0.00,108,96,25,,
T,2014-06-07 18:25:37,43.449680000,-80.515610000,313.6,0.0,,,,0.000,0.00,110,101,25,,
T,2014-06-07 18:25:39,43.449680000,-80.515610000,313.6,0.0,,,,0.000,0.00,114,98,25,,
T,2014-06-07 18:25:41,43.449680000,-80.515610000,313.6,0.0,,,,0.000,0.00,118,101,25,,
T,2014-06-07 18:25:43,43.449680000,-80.515610000,313.6,0.0,,,,0.000,0.00,123,95,25,,
T,2014-06-07 18:25:45,43.449680000,-80.515610000,313.6,0.0,,,,0.000,0.00,127,95,25,,
T,2014-06-07 18:25:49,43.449680000,-80.515610000,313.6,0.0,,,,0.000,0.00,130,100,25,,
T,2014-06-07 18:25:58,43.449680000,-80.515610000,313.6,0.0,,,,0.000,0.00,131,104,25,,
T,2014-06-07 18:26:05,43.449262000,-80.515329000,313.6,26.6,2.26,154.0,0.0,0.052,51.71,134,99,25,,
T,2014-06-07 18:26:06,43.449199000,-80.515291000,313.6,27.5,2.18,156.4,0.0,0.059,7.65,135,100,25,,
T,2014-06-07 18:26:11,43.448787000,-80.515036000,313.6,36.2,1.66,155.8,0.0,0.110,50.21,138,102,25,,
T,2014-06-07 18:26:13,43.448667000,-80.514963000,313.6,26.2,2.29,156.2,0.0,0.124,14.58,140,101,25,,
T,2014-06-07 18:26:16,43.448492000,-80.514864000,313.6,25.2,2.38,157.7,0.0,0.145,21.03,143,100,25,,
T,2014-06-07 18:26:17,43.448434000,-80.514809000,313.6,28.2,2.13,145.5,0.0,0.153,7.83,144,99,25,,
T,2014-06-07 18:26:19,43.448323000,-80.514761000,313.6,23.3,2.58,162.6,0.0,0.166,12.93,145,99,25,,
T,2014-06-07 18:26:22,43.448148000,-80.514660000,313.4,25.3,2.37,157.3,-0.9,0.187,21.09,146,100,25,,
T,2014-06-07 18:26:23,43.448088000,-80.514622000,313.2,26.4,2.27,155.3,-2.7,0.194,7.34,145,100,25,,
T,2014-06-07 18:26:24,43.448088000,-80.514622000,313.2,0.0,,155.3,,0.194,0.00,146,100,25,,
T,2014-06-07 18:26:25,43.447965000,-80.514539000,313.0,54.8,1.09,153.9,-1.3,0.210,15.23,146,100,26,,
T,2014-06-07 18:26:26,43.447905000,-80.514499000,312.8,26.7,2.25,154.2,-2.7,0.217,7.41,146,99,26,,
T,2014-06-07 18:26:27,43.447842000,-80.514459000,312.8,27.8,2.16,155.3,0.0,0.225,7.71,147,99,26,,
T,2014-06-07 18:26:35,43.447335000,-80.514153000,312.8,27.7,2.17,156.3,0.0,0.286,61.53,147,101,26,,
T,2014-06-07 18:26:36,43.447269000,-80.514121000,312.8,28.0,2.14,160.6,0.0,0.294,7.78,147,101,26,,
T,2014-06-07 18:26:38,43.447141000,-80.514060000,312.8,27.1,2.21,160.9,0.0,0.309,15.05,148,101,26,,
T,2014-06-07 18:26:44,43.446763000,-80.513898000,312.8,26.4,2.27,162.7,0.0,0.353,44.00,150,98,26,,
T,2014-06-07 18:26:52,43.446295000,-80.513647000,312.8,25.1,2.39,158.7,0.0,0.409,55.82,153,97,26,,
T,2014-06-07 18:26:55,43.446125000,-80.513561000,312.8,24.2,2.48,159.8,0.0,0.429,20.13,153,94,26,,
T,2014-06-07 18:26:56,43.446071000,-80.513532000,313.2,23.2,2.59,158.7,6.2,0.435,6.44,153,97,26,,
T,2014-06-07 18:26:57,43.446019000,-80.513503000,313.6,22.4,2.67,158.0,6.4,0.442,6.24,153,99,26,,
T,2014-06-07 18:26:58,43.445969000,-80.513476000,314.0,21.5,2.79,158.6,6.7,0.448,5.97,153,96,26,,
T,2014-06-07 18:26:59,43.445919000,-80.513449000,314.4,21.5,2.79,158.6,6.7,0.454,5.97,154,96,26,,
T,2014-06-07 18:27:00,43.445872000,-80.513425000,315.0,20.1,2.99,159.7,10.8,0.459,5.57,154,96,26,,
T,2014-06-07 18:27:03,43.445724000,-80.513350000,315.0,21.0,2.85,159.8,0.0,0.477,17.53,155,92,26,,
T,2014-06-07 18:27:04,43.445678000,-80.513326000,315.4,19.7,3.05,159.3,7.3,0.482,5.47,155,90,26,,
T,2014-06-07 18:27:05,43.445632000,-80.513301000,315.8,19.8,3.03,158.5,7.3,0.488,5.50,156,90,26,,
T,2014-06-07 18:27:06,43.445585000,-80.513278000,316.2,20.0,3.01,160.4,7.2,0.493,5.54,156,91,26,,
T,2014-06-07 18:27:07,43.445538000,-80.513247000,316.8,20.9,2.88,154.4,10.4,0.499,5.79,157,91,26,,
T,2014-06-07 18:27:08,43.445492000,-80.513220000,317.2,20.0,3.00,156.9,7.2,0.505,5.56,157,91,26,,
T,2014-06-07 18:27:11,43.445348000,-80.513149000,317.2,20.4,2.94,160.3,0.0,0.522,17.00,159,92,27,,
T,2014-06-07 18:27:12,43.445300000,-80.513123000,317.6,20.6,2.91,158.5,7.0,0.527,5.73,160,90,27,,
T,2014-06-07 18:27:13,43.445253000,-80.513097000,318.0,20.3,2.96,158.1,7.1,0.533,5.63,160,89,27,,
T,2014-06-07 18:27:14,43.445205000,-80.513072000,318.6,20.5,2.92,159.3,10.5,0.539,5.70,160,91,27,,
T,2014-06-07 18:27:15,43.445156000,-80.513046000,319.0,21.0,2.86,158.9,6.9,0.545,5.84,161,92,27,,
T,2014-06-07 18:27:16,43.445109000,-80.513021000,319.4,20.2,2.98,158.9,7.1,0.550,5.60,161,92,27,,
T,2014-06-07 18:27:22,43.444819000,-80.512873000,319.4,20.6,2.91,159.7,0.0,0.584,34.37,163,92,27,,
T,2014-06-07 18:27:27,43.444575000,-80.512740000,320.0,21.0,2.86,158.4,2.1,0.614,29.17,162,99,27,,
T,2014-06-07 18:27:28,43.444522000,-80.512712000,320.4,22.7,2.64,159.0,6.3,0.620,6.31,163,101,27,,
T,2014-06-07 18:27:29,43.444470000,-80.512687000,320.8,22.0,2.72,160.8,6.5,0.626,6.12,162,89,27,,
T,2014-06-07 18:27:30,43.444418000,-80.512659000,321.2,22.3,2.69,158.6,6.4,0.632,6.21,163,89,27,,
T,2014-06-07 18:27:31,43.444370000,-80.512638000,321.6,20.2,2.98,162.4,7.1,0.638,5.60,163,89,27,,
T,2014-06-07 18:27:37,43.444099000,-80.512506000,321.6,19.2,3.13,160.5,0.0,0.670,31.95,161,21,27,,
T,2014-06-07 18:27:42,43.443863000,-80.512387000,321.6,20.1,2.98,159.9,0.0,0.698,27.93,158,89,27,,
T,2014-06-07 18:27:45,43.443716000,-80.512299000,321.6,21.4,2.81,156.5,0.0,0.716,17.82,157,100,27,,
T,2014-06-07 18:27:54,43.443253000,-80.512010000,321.6,22.6,2.65,155.6,0.0,0.772,56.51,157,22,28,,
T,2014-06-07 18:27:55,43.443202000,-80.511986000,321.6,21.6,2.78,161.1,0.0,0.778,5.99,157,66,28,,
T,2014-06-07 18:27:57,43.443104000,-80.512026000,321.6,20.4,2.93,196.5,0.0,0.789,11.36,157,52,28,,
T,2014-06-07 18:28:00,43.443011000,-80.512234000,321.6,23.7,2.53,238.4,0.0,0.809,19.76,156,96,28,,
