type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-08-13 21:50:42,43.450847000,-80.516655000,339.2,,,,,0.000,,101,208,22,"13/08/2013 Kitchener, ON, Canada: WCC Tue. Group 1+2 - got dropped but had a blast",
T,2013-08-13 21:50:43,43.450906000,-80.516619000,339.2,25.8,2.32,23.9,0.0,0.007,7.17,101,208,22,,
T,2013-08-13 21:50:45,43.450993000,-80.516523000,339.2,22.3,2.69,38.7,0.0,0.020,12.40,100,0,22,,
T,2013-08-13 21:50:46,43.450993000,-80.516497000,339.2,7.6,7.92,90.0,0.0,0.022,2.10,100,0,22,,
T,2013-08-13 21:50:48,43.450971000,-80.516494000,339.2,4.4,13.57,174.3,0.0,0.024,2.46,97,0,22,,
T,2013-08-13 21:51:07,43.451128000,-80.516435000,338.8,3.4,17.51,15.3,-2.2,0.042,18.08,92,0,22,,
T,2013-08-13 21:51:09,43.451225000,-80.516445000,338.8,19.5,3.08,355.7,0.0,0.053,10.81,97,66,22,,
T,2013-08-13 21:51:10,43.451272000,-80.516479000,338.8,21.2,2.82,332.3,0.0,0.059,5.90,99,75,22,,
T,2013-08-13 21:51:12,43.451376000,-80.516551000,338.8,23.3,2.58,333.3,0.0,0.072,12.94,104,67,22,,
T,2013-08-13 21:51:14,43.451469000,-80.516619000,338.8,21.1,2.85,332.0,0.0,0.084,11.71,108,80,22,,
T,2013-08-13 21:51:15,43.451515000,-80.516646000,338.8,20.0,3.00,336.9,0.0,0.089,5.56,109,79,22,,
T,2013-08-13 21:51:17,43.451607000,-80.516693000,338.8,19.6,3.06,339.7,0.0,0.100,10.91,112,76,22,,
T,2013-08-13 21:51:19,43.451687000,-80.516737000,338.8,17.2,3.48,338.2,0.0,0.110,9.58,115,73,22,,
T,2013-08-13 21:51:22,43.451766000,-80.516806000,339.2,12.5,4.81,327.6,3.8,0.120,10.40,114,70,22,,
T,2013-08-13 21:51:23,43.451778000,-80.516821000,339.8,6.5,9.24,317.8,33.3,0.122,1.80,113,17,22,,
T,2013-08-13 21:51:24,43.451784000,-80.516831000,340.2,3.8,15.89,309.6,38.1,0.123,1.05,112,0,22,,
T,2013-08-13 21:51:25,43.451795000,-80.516840000,340.6,5.1,11.71,329.3,28.1,0.124,1.42,110,0,22,,
T,2013-08-13 21:51:26,43.451802000,-80.516849000,341.2,3.8,15.64,317.0,56.3,0.125,1.07,110,0,22,,
T,2013-08-13 21:51:30,43.451808000,-80.516866000,341.2,1.4,43.60,295.9,0.0,0.127,1.53,111,55,22,,
T,2013-08-13 21:51:51,43.451856000,-80.516906000,341.2,1.1,56.10,328.8,0.0,0.133,6.24,100,23,21,,
T,2013-08-13 21:51:52,43.451886000,-80.516926000,341.2,13.3,4.50,334.2,0.0,0.137,3.71,102,45,21,,
T,2013-08-13 21:51:55,43.452019000,-80.516982000,341.2,18.5,3.23,343.0,0.0,0.152,15.46,106,82,21,,
T,2013-08-13 21:51:56,43.452070000,-80.517007000,341.2,21.7,2.77,340.4,0.0,0.158,6.02,108,69,21,,
T,2013-08-13 21:51:58,43.452172000,-80.517064000,341.2,22.0,2.72,337.9,0.0,0.171,12.24,111,88,21,,
T,2013-08-13 21:52:00,43.452272000,-80.517138000,341.2,22.7,2.64,331.8,0.0,0.183,12.62,115,91,21,,
T,2013-08-13 21:52:02,43.452372000,-80.517209000,341.2,22.5,2.66,332.7,0.0,0.196,12.51,118,91,21,,
T,2013-08-13 21:52:05,43.452535000,-80.517311000,341.2,23.9,2.51,335.6,0.0,0.216,19.90,121,94,21,,
T,2013-08-13 21:52:08,43.452712000,-80.517432000,341.2,26.4,2.28,333.6,0.0,0.238,21.97,124,94,21,,
T,2013-08-13 21:52:10,43.452823000,-80.517506000,341.2,24.7,2.43,334.2,0.0,0.251,13.71,125,93,21,,
T,2013-08-13 21:52:19,43.453332000,-80.517872000,341.2,25.5,2.35,332.4,0.0,0.315,63.84,127,93,21,,
T,2013-08-13 21:52:21,43.453452000,-80.517953000,341.2,26.7,2.24,333.9,0.0,0.330,14.86,128,94,21,,
T,2013-08-13 21:52:30,43.453995000,-80.518309000,341.2,26.7,2.24,334.5,0.0,0.397,66.86,130,103,21,,
T,2013-08-13 21:52:38,43.454500000,-80.518652000,341.2,28.2,2.13,333.8,0.0,0.459,62.60,131,110,21,,
T,2013-08-13 21:52:39,43.454572000,-80.518685000,341.2,30.4,1.98,341.6,0.0,0.468,8.43,131,92,21,,
T,2013-08-13 21:52:44,43.454862000,-80.518865000,341.2,25.5,2.36,335.7,0.0,0.503,35.36,130,0,21,,
T,2013-08-13 21:52:45,43.454894000,-80.518882000,340.6,13.7,4.37,338.9,-15.7,0.507,3.81,129,0,21,,
T,2013-08-13 21:52:46,43.454924000,-80.518894000,340.2,12.5,4.80,343.8,-11.5,0.510,3.47,127,0,21,,
T,2013-08-13 21:52:47,43.454940000,-80.518908000,339.8,7.6,7.91,327.6,-19.0,0.513,2.11,125,0,21,,
T,2013-08-13 21:52:48,43.454937000,-80.518909000,339.4,1.2,48.59,193.6,-116.6,0.513,0.34,124,0,21,,
T,2013-08-13 21:52:49,43.454939000,-80.518912000,339.0,1.2,50.64,312.6,-121.5,0.513,0.33,123,6,21,,
T,2013-08-13 21:52:51,43.454951000,-80.518922000,339.0,2.8,21.37,328.8,0.0,0.515,1.56,121,30,21,,
T,2013-08-13 21:52:54,43.455065000,-80.519029000,339.0,18.4,3.26,325.7,0.0,0.530,15.34,122,54,21,,
T,2013-08-13 21:52:56,43.455136000,-80.519161000,339.0,23.9,2.51,306.5,0.0,0.543,13.28,123,87,21,,
T,2013-08-13 21:52:57,43.455151000,-80.519249000,339.0,26.3,2.28,283.2,0.0,0.551,7.31,124,90,21,,
T,2013-08-13 21:53:00,43.455128000,-80.519526000,339.0,27.1,2.22,263.5,0.0,0.573,22.56,126,99,21,,
T,2013-08-13 21:53:02,43.455074000,-80.519699000,339.0,27.4,2.19,246.7,0.0,0.589,15.23,128,96,20,,
T,2013-08-13 21:53:04,43.455012000,-80.519868000,339.0,27.6,2.18,243.2,0.0,0.604,15.31,131,96,20,,
T,2013-08-13 21:53:07,43.454914000,-80.520125000,339.0,28.2,2.13,242.3,0.0,0.627,23.48,134,97,20,,
T,2013-08-13 21:53:10,43.454814000,-80.520379000,339.0,28.0,2.14,241.5,0.0,0.651,23.37,137,98,20,,
T,2013-08-13 21:53:12,43.454753000,-80.520567000,339.0,30.0,2.00,245.9,0.0,0.667,16.66,138,100,20,,
T,2013-08-13 21:53:18,43.454562000,-80.521091000,339.0,28.5,2.11,243.3,0.0,0.715,47.42,139,97,20,,
T,2013-08-13 21:53:21,43.454472000,-80.521345000,339.0,27.4,2.19,244.0,0.0,0.738,22.86,140,100,20,,
T,2013-08-13 21:53:26,43.454327000,-80.521755000,339.4,26.6,2.26,244.0,1.1,0.775,36.89,140,101,20,,
