type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-07-28 15:01:22,43.448520000,-80.514903000,345.2,,,,,0.000,,122,104,26,"28/07/2013 Kitchener, ON, Canada: tailwind ftw",
T,2013-07-28 15:01:23,43.448467000,-80.514838000,345.2,28.4,2.11,138.3,0.0,0.008,7.90,123,104,26,,
T,2013-07-28 15:01:25,43.448328000,-80.514769000,345.2,29.6,2.03,160.2,0.0,0.024,16.42,123,103,26,,
T,2013-07-28 15:01:32,43.447905000,-80.514556000,345.6,25.7,2.33,159.9,0.8,0.074,50.06,124,99,26,,
T,2013-07-28 15:01:34,43.447787000,-80.514486000,345.6,25.7,2.33,156.7,0.0,0.089,14.28,124,75,26,,
T,2013-07-28 15:01:38,43.447565000,-80.514347000,345.6,24.4,2.46,155.6,0.0,0.116,27.11,122,55,26,,
T,2013-07-28 15:01:40,43.447446000,-80.514311000,345.6,24.4,2.46,167.6,0.0,0.129,13.54,120,91,26,,
T,2013-07-28 15:01:43,43.447318000,-80.514464000,345.6,22.6,2.65,221.0,0.0,0.148,18.86,118,91,26,,
T,2013-07-28 15:01:44,43.447291000,-80.514532000,345.6,22.6,2.66,241.3,0.0,0.154,6.27,118,93,26,,
T,2013-07-28 15:01:48,43.447185000,-80.514818000,345.6,23.4,2.57,243.0,0.0,0.180,25.97,121,97,26,,
T,2013-07-28 15:01:50,43.447135000,-80.514953000,345.6,22.1,2.72,243.0,0.0,0.193,12.26,124,97,26,,
T,2013-07-28 15:01:51,43.447111000,-80.515013000,345.6,19.9,3.01,241.1,0.0,0.198,5.54,125,95,26,,
T,2013-07-28 15:01:55,43.447018000,-80.515275000,345.6,21.2,2.83,243.9,0.0,0.222,23.59,128,98,26,,
T,2013-07-28 15:02:01,43.446889000,-80.515669000,345.6,21.0,2.86,245.7,0.0,0.257,34.97,131,102,26,,
T,2013-07-28 15:02:02,43.446867000,-80.515733000,346.2,20.6,2.91,244.7,10.5,0.262,5.73,131,100,26,,
T,2013-07-28 15:02:03,43.446844000,-80.515800000,346.6,21.6,2.78,244.7,6.7,0.268,6.00,132,99,26,,
T,2013-07-28 15:02:04,43.446821000,-80.515862000,347.0,20.3,2.96,242.9,7.1,0.274,5.63,132,98,26,,
T,2013-07-28 15:02:05,43.446797000,-80.515925000,347.4,20.7,2.90,242.3,7.0,0.280,5.75,133,99,26,,
T,2013-07-28 15:02:06,43.446773000,-80.515989000,347.8,21.0,2.86,242.7,6.9,0.286,5.83,134,101,26,,
T,2013-07-28 15:02:10,43.446676000,-80.516251000,347.8,21.4,2.80,243.0,0.0,0.309,23.79,137,103,26,,
T,2013-07-28 15:02:18,43.446485000,-80.516774000,347.8,21.3,2.82,243.3,0.0,0.357,47.36,139,107,26,,
T,2013-07-28 15:02:25,43.446320000,-80.517252000,348.2,22.0,2.72,244.6,0.9,0.400,42.82,139,106,26,,
T,2013-07-28 15:02:26,43.446293000,-80.517321000,348.6,22.8,2.63,241.7,6.3,0.406,6.34,139,104,26,,
T,2013-07-28 15:02:27,43.446268000,-80.517386000,349.0,21.4,2.80,242.1,6.7,0.412,5.95,139,104,26,,
T,2013-07-28 15:02:28,43.446249000,-80.517447000,349.4,19.3,3.10,246.8,7.4,0.417,5.37,139,105,26,,
T,2013-07-28 15:02:29,43.446227000,-80.517512000,350.0,20.9,2.87,245.0,10.3,0.423,5.80,139,105,26,,
T,2013-07-28 15:02:31,43.446184000,-80.517636000,350.0,20.0,3.00,244.5,0.0,0.434,11.12,140,105,26,,
T,2013-07-28 15:02:41,43.445946000,-80.518294000,350.0,21.4,2.80,243.5,0.0,0.494,59.47,140,104,26,,
T,2013-07-28 15:02:45,43.445850000,-80.518552000,350.0,21.1,2.84,242.9,0.0,0.517,23.45,143,104,26,,
T,2013-07-28 15:02:46,43.445827000,-80.518618000,350.0,21.3,2.81,244.4,0.0,0.523,5.92,143,103,26,,
T,2013-07-28 15:02:56,43.445587000,-80.519267000,350.4,21.2,2.83,243.0,0.7,0.582,58.92,145,106,26,,
T,2013-07-28 15:02:57,43.445559000,-80.519319000,350.8,18.8,3.18,233.4,7.6,0.587,5.23,145,106,26,,
T,2013-07-28 15:02:58,43.445531000,-80.519383000,351.4,21.8,2.76,238.9,9.9,0.593,6.04,144,107,26,,
T,2013-07-28 15:02:59,43.445505000,-80.519450000,351.8,22.1,2.71,241.9,6.5,0.599,6.14,144,108,26,,
T,2013-07-28 15:03:00,43.445477000,-80.519525000,352.2,24.6,2.44,242.8,5.9,0.606,6.82,144,110,26,,
T,2013-07-28 15:03:01,43.445452000,-80.519601000,352.2,24.3,2.47,245.6,0.0,0.613,6.75,144,110,26,,
T,2013-07-28 15:03:07,43.445314000,-80.520023000,352.2,22.5,2.67,245.8,0.0,0.650,37.44,143,101,26,,
T,2013-07-28 15:03:10,43.445264000,-80.520239000,352.2,22.0,2.73,252.3,0.0,0.669,18.35,143,98,26,,
T,2013-07-28 15:03:20,43.445157000,-80.520987000,352.2,22.2,2.70,258.9,0.0,0.730,61.71,143,106,26,,
T,2013-07-28 15:03:30,43.445111000,-80.521731000,352.2,21.8,2.76,265.1,0.0,0.791,60.44,142,103,26,,
T,2013-07-28 15:03:32,43.445085000,-80.521868000,352.2,20.6,2.91,255.4,0.0,0.802,11.46,141,103,26,,
T,2013-07-28 15:03:36,43.445057000,-80.522151000,352.2,20.8,2.88,262.2,0.0,0.826,23.12,138,88,26,,
T,2013-07-28 15:03:39,43.445023000,-80.522334000,352.2,18.3,3.27,255.6,0.0,0.841,15.29,138,83,26,,
T,2013-07-28 15:03:41,43.445017000,-80.522417000,352.2,12.2,4.94,264.3,0.0,0.848,6.75,136,41,26,,
T,2013-07-28 15:03:43,43.445011000,-80.522482000,352.2,9.5,6.28,262.8,0.0,0.853,5.30,133,0,26,,
T,2013-07-28 15:03:45,43.445008000,-80.522532000,352.2,7.3,8.21,265.3,0.0,0.857,4.06,130,0,26,,
T,2013-07-28 15:03:47,43.445006000,-80.522561000,352.2,4.2,14.14,264.6,0.0,0.859,2.36,125,0,26,,
T,2013-07-28 15:03:49,43.445007000,-80.522580000,352.2,2.8,21.62,274.1,0.0,0.861,1.54,121,0,26,,
T,2013-07-28 15:03:51,43.445007000,-80.522589000,352.2,1.3,45.75,270.0,0.0,0.862,0.73,118,0,26,,
T,2013-07-28 15:03:53,43.445004000,-80.522598000,352.2,1.4,41.61,245.3,0.0,0.862,0.80,114,0,26,,
T,2013-07-28 15:04:32,43.444999000,-80.522730000,352.2,1.0,60.75,267.0,0.0,0.873,10.70,93,15,26,,
T,2013-07-28 15:04:33,43.444997000,-80.522785000,352.2,16.0,3.74,267.1,0.0,0.878,4.46,96,67,26,,
T,2013-07-28 15:04:34,43.444980000,-80.522853000,352.6,21.0,2.86,251.0,6.9,0.883,5.82,99,77,26,,
T,2013-07-28 15:04:35,43.444954000,-80.522908000,353.0,19.1,3.14,236.9,7.5,0.889,5.31,102,81,26,,
T,2013-07-28 15:04:36,43.444918000,-80.522957000,353.0,20.3,2.96,224.7,0.0,0.894,5.63,106,86,26,,
T,2013-07-28 15:04:37,43.444877000,-80.522993000,353.4,19.5,3.08,212.5,7.4,0.900,5.41,109,96,26,,
T,2013-07-28 15:04:38,43.444828000,-80.523022000,354.0,21.3,2.81,203.3,10.1,0.906,5.93,111,98,26,,
T,2013-07-28 15:04:39,43.444751000,-80.522982000,354.4,32.9,1.82,159.3,4.4,0.915,9.15,113,97,26,,
T,2013-07-28 15:04:40,43.444703000,-80.522970000,354.4,19.5,3.07,169.7,0.0,0.920,5.42,115,98,26,,
T,2013-07-28 15:04:42,43.444613000,-80.522950000,354.4,18.2,3.29,170.8,0.0,0.930,10.13,118,102,26,,
T,2013-07-28 15:04:45,43.444613000,-80.522950000,354.8,0.0,,170.8,,0.930,0.00,121,102,26,,
T,2013-07-28 15:04:46,43.444426000,-80.522912000,355.2,75.6,0.79,171.6,1.9,0.951,21.00,122,101,26,,
T,2013-07-28 15:04:47,43.444381000,-80.522905000,355.6,18.1,3.31,173.6,7.9,0.956,5.03,124,98,26,,
T,2013-07-28 15:04:48,43.444337000,-80.522898000,356.0,17.7,3.39,173.4,8.1,0.961,4.92,125,98,26,,
T,2013-07-28 15:04:49,43.444291000,-80.522891000,356.4,18.5,3.24,173.7,7.8,0.966,5.14,126,99,26,,
T,2013-07-28 15:04:50,43.444245000,-80.522884000,356.4,18.5,3.24,173.7,0.0,0.972,5.14,127,101,26,,
T,2013-07-28 15:04:52,43.444153000,-80.522864000,356.4,18.6,3.22,171.0,0.0,0.982,10.35,130,107,26,,
T,2013-07-28 15:04:53,43.444110000,-80.522857000,356.8,17.3,3.46,173.3,8.3,0.987,4.81,131,101,26,,
T,2013-07-28 15:04:54,43.444065000,-80.522850000,357.2,18.1,3.31,173.6,7.9,0.992,5.03,132,99,26,,
T,2013-07-28 15:04:55,43.444019000,-80.522842000,357.6,18.5,3.24,172.8,7.8,0.997,5.15,132,101,26,,
T,2013-07-28 15:04:56,43.443974000,-80.522835000,358.0,18.1,3.31,173.6,7.9,1.002,5.03,133,102,26,,
T,2013-07-28 15:04:57,43.443927000,-80.522828000,358.4,18.9,3.17,173.8,7.6,1.007,5.25,134,102,26,,
T,2013-07-28 15:05:01,43.443741000,-80.522798000,359.0,18.7,3.20,173.3,2.9,1.028,20.81,137,103,26,,
T,2013-07-28 15:05:02,43.443694000,-80.522789000,359.4,19.0,3.16,172.1,7.6,1.033,5.27,137,104,26,,
T,2013-07-28 15:05:03,43.443648000,-80.522779000,359.8,18.6,3.22,171.0,7.7,1.038,5.17,138,102,26,,
T,2013-07-28 15:05:04,43.443604000,-80.522776000,360.4,17.6,3.41,177.2,12.3,1.043,4.89,139,101,26,,
T,2013-07-28 15:05:05,43.443557000,-80.522766000,360.8,19.0,3.15,171.2,7.6,1.049,5.28,140,101,26,,
T,2013-07-28 15:05:09,43.443364000,-80.522746000,361.2,19.4,3.10,175.7,1.9,1.070,21.50,142,106,26,,
T,2013-07-28 15:05:10,43.443315000,-80.522744000,361.6,19.6,3.06,178.3,7.3,1.076,5.45,142,84,26,,
T,2013-07-28 15:05:11,43.443267000,-80.522737000,362.0,19.3,3.11,174.0,7.5,1.081,5.36,142,104,26,,
T,2013-07-28 15:05:12,43.443221000,-80.522715000,362.4,19.5,3.08,160.9,7.4,1.086,5.41,142,105,26,,
T,2013-07-28 15:05:13,43.443171000,-80.522700000,362.8,20.5,2.93,167.7,7.0,1.092,5.69,142,105,26,,
T,2013-07-28 15:05:22,43.442728000,-80.522629000,362.8,19.8,3.03,173.4,0.0,1.142,49.55,143,110,26,,
T,2013-07-28 15:05:31,43.442218000,-80.522559000,362.8,22.8,2.63,174.3,0.0,1.199,56.94,143,105,25,,
T,2013-07-28 15:05:40,43.441676000,-80.522483000,362.8,24.2,2.48,174.2,0.0,1.259,60.53,142,98,25,,
T,2013-07-28 15:05:44,43.441430000,-80.522423000,362.8,25.0,2.40,170.0,0.0,1.287,27.76,140,101,25,,
