type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-05-25 14:48:42,43.450409000,-80.517006000,247.4,,,,,0.000,,100,0,23,"25/05/2013 Kitchener, ON, Canada",
T,2013-05-25 14:48:43,43.450414000,-80.517005000,247.4,2.0,29.69,8.3,0.0,0.001,0.56,100,0,23,,
T,2013-05-25 14:48:54,43.450479000,-80.517001000,247.8,2.4,25.36,2.6,5.5,0.008,7.23,100,0,23,,
T,2013-05-25 14:48:55,43.450483000,-80.517003000,247.8,1.7,35.24,340.1,0.0,0.008,0.47,100,0,23,,
T,2013-05-25 18:15:07,43.450222000,-80.516824000,244.0,0.0,6361.11,153.5,-11.7,0.041,32.42,100,0,19,,
T,2013-05-25 18:15:08,43.450221000,-80.516825000,244.0,0.5,121.25,216.0,0.0,0.041,0.14,99,0,19,,
T,2013-05-25 18:15:10,43.450219000,-80.516828000,244.0,0.6,101.27,227.4,0.0,0.041,0.33,95,0,19,,
T,2013-05-25 18:15:12,43.450218000,-80.516827000,244.0,0.2,242.49,144.0,0.0,0.041,0.14,91,0,19,,
T,2013-05-25 18:15:16,43.450220000,-80.516823000,244.0,0.4,169.77,55.4,0.0,0.042,0.39,96,0,19,,
T,2013-05-25 18:15:17,43.450224000,-80.516822000,244.0,1.6,36.90,10.3,0.0,0.042,0.45,100,0,19,,
T,2013-05-25 18:15:19,43.450240000,-80.516815000,244.0,3.4,17.87,17.6,0.0,0.044,1.87,103,0,19,,
T,2013-05-25 18:15:23,43.450281000,-80.516817000,244.0,4.1,14.63,358.0,0.0,0.049,4.56,102,0,19,,
T,2013-05-25 18:15:28,43.450421000,-80.516834000,244.0,11.2,5.34,355.0,0.0,0.064,15.61,102,45,19,,
T,2013-05-25 18:15:30,43.450493000,-80.516862000,244.0,15.0,4.01,344.2,0.0,0.072,8.31,106,71,19,,
T,2013-05-25 18:15:31,43.450534000,-80.516876000,244.0,16.9,3.55,346.1,0.0,0.077,4.69,109,72,19,,
T,2013-05-25 18:15:32,43.450578000,-80.516900000,244.0,18.9,3.17,338.4,0.0,0.082,5.26,111,82,19,,
T,2013-05-25 18:15:34,43.450682000,-80.516933000,244.0,21.3,2.81,347.0,0.0,0.094,11.86,112,67,19,,
T,2013-05-25 18:15:36,43.450785000,-80.516952000,244.0,20.8,2.89,352.4,0.0,0.106,11.55,113,59,19,,
T,2013-05-25 18:15:37,43.450824000,-80.516909000,244.0,20.0,3.00,38.7,0.0,0.111,5.56,116,59,19,,
T,2013-05-25 18:15:38,43.450877000,-80.516854000,244.0,26.6,2.26,37.0,0.0,0.119,7.38,116,14,19,,
T,2013-05-25 18:15:39,43.450923000,-80.516798000,244.0,24.6,2.44,41.5,0.0,0.126,6.83,116,0,19,,
T,2013-05-25 18:15:40,43.450976000,-80.516750000,244.0,25.4,2.36,33.3,0.0,0.133,7.05,116,0,19,,
T,2013-05-25 18:15:42,43.451051000,-80.516651000,244.0,20.8,2.88,43.8,0.0,0.144,11.56,115,0,19,,
T,2013-05-25 18:15:43,43.451069000,-80.516607000,243.6,14.7,4.08,60.6,-9.8,0.148,4.08,115,0,19,,
T,2013-05-25 18:15:44,43.451084000,-80.516567000,243.2,13.1,4.58,62.7,-11.0,0.152,3.64,115,0,19,,
T,2013-05-25 18:15:45,43.451102000,-80.516533000,242.8,12.2,4.90,53.9,-11.8,0.155,3.40,115,0,19,,
T,2013-05-25 18:15:46,43.451125000,-80.516502000,242.4,12.9,4.65,44.4,-11.2,0.159,3.58,115,0,19,,
T,2013-05-25 18:15:48,43.451189000,-80.516468000,242.0,13.7,4.37,21.1,-5.2,0.167,7.62,115,55,19,,
T,2013-05-25 18:15:49,43.451219000,-80.516461000,242.0,12.2,4.93,9.6,0.0,0.170,3.38,160,58,19,,
T,2013-05-25 18:15:50,43.451247000,-80.516468000,242.0,11.4,5.27,349.7,0.0,0.173,3.16,181,82,19,,
T,2013-05-25 18:15:51,43.451269000,-80.516483000,242.0,9.8,6.11,333.7,0.0,0.176,2.73,181,84,19,,
T,2013-05-25 18:15:52,43.451287000,-80.516503000,242.0,9.3,6.48,321.1,0.0,0.178,2.57,185,73,19,,
T,2013-05-25 18:15:54,43.451340000,-80.516545000,242.6,12.2,4.90,330.1,8.8,0.185,6.80,185,75,19,,
T,2013-05-25 18:15:55,43.451372000,-80.516570000,242.6,14.7,4.07,330.4,0.0,0.189,4.09,185,80,19,,
T,2013-05-25 18:16:00,43.451556000,-80.516689000,242.6,16.3,3.69,334.9,0.0,0.212,22.60,189,86,19,,
T,2013-05-25 18:16:01,43.451594000,-80.516715000,242.6,17.0,3.53,333.6,0.0,0.217,4.72,189,87,19,,
T,2013-05-25 18:16:02,43.451633000,-80.516743000,242.6,17.6,3.41,332.5,0.0,0.222,4.89,204,84,19,,
T,2013-05-25 18:16:03,43.451672000,-80.516766000,242.6,17.0,3.53,336.8,0.0,0.226,4.72,216,83,19,,
T,2013-05-25 18:16:04,43.451709000,-80.516788000,242.6,16.1,3.72,336.7,0.0,0.231,4.48,221,76,19,,
T,2013-05-25 18:16:05,43.451744000,-80.516807000,242.6,15.1,3.99,338.5,0.0,0.235,4.18,219,70,19,,
T,2013-05-25 18:16:07,43.451802000,-80.516841000,242.6,12.6,4.76,336.9,0.0,0.242,7.01,215,35,19,,
T,2013-05-25 18:16:08,43.451824000,-80.516849000,242.6,9.1,6.59,345.2,0.0,0.244,2.53,216,0,19,,
T,2013-05-25 18:16:12,43.451848000,-80.516862000,242.6,2.6,23.26,338.5,0.0,0.247,2.87,217,0,19,,
T,2013-05-25 18:16:16,43.451865000,-80.516872000,243.0,1.8,32.44,336.9,19.5,0.249,2.05,213,0,19,,
T,2013-05-25 18:16:17,43.451868000,-80.516874000,243.4,1.3,44.98,334.2,108.0,0.250,0.37,211,0,19,,
T,2013-05-25 18:16:18,43.451872000,-80.516874000,243.8,1.6,37.50,0.0,90.0,0.250,0.44,211,0,19,,
T,2013-05-25 18:16:19,43.451879000,-80.516877000,244.2,2.9,20.46,342.7,49.1,0.251,0.81,199,6,19,,
T,2013-05-25 18:16:20,43.451901000,-80.516892000,244.6,9.8,6.11,333.7,14.7,0.254,2.73,199,25,19,,
T,2013-05-25 18:16:22,43.451960000,-80.516922000,244.6,12.6,4.77,339.7,0.0,0.261,6.99,199,65,19,,
T,2013-05-25 18:16:24,43.452034000,-80.516967000,244.6,16.2,3.71,336.2,0.0,0.270,8.99,213,67,19,,
T,2013-05-25 18:16:25,43.452070000,-80.516994000,244.6,16.4,3.66,331.4,0.0,0.274,4.56,212,79,19,,
T,2013-05-25 18:16:26,43.452105000,-80.517022000,244.6,16.2,3.70,329.9,0.0,0.279,4.50,217,83,19,,
T,2013-05-25 18:16:27,43.452144000,-80.517055000,244.6,18.3,3.27,328.4,0.0,0.284,5.09,211,84,19,,
