type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-06-09 14:51:57,43.448353000,-80.514774000,331.2,,,,,0.000,,129,23,27,"09/06/2013 Kitchener, ON, Canada",
T,2013-06-09 14:51:58,43.448293000,-80.514736000,331.2,26.4,2.27,155.3,0.0,0.007,7.34,129,0,27,,
T,2013-06-09 14:52:02,43.448070000,-80.514590000,331.2,24.7,2.43,154.6,0.0,0.035,27.45,125,0,27,,
T,2013-06-09 14:52:03,43.448019000,-80.514553000,331.2,23.1,2.60,152.2,0.0,0.041,6.41,122,0,27,,
T,2013-06-09 14:52:05,43.447915000,-80.514482000,331.2,23.2,2.58,153.6,0.0,0.054,12.90,118,0,27,,
T,2013-06-09 14:52:09,43.447722000,-80.514351000,331.2,21.5,2.79,153.8,0.0,0.078,23.92,115,0,27,,
T,2013-06-09 14:52:10,43.447674000,-80.514325000,331.2,20.6,2.91,158.5,0.0,0.084,5.73,115,0,27,,
T,2013-06-09 14:52:12,43.447597000,-80.514279000,331.2,16.8,3.57,156.6,0.0,0.093,9.33,115,0,27,,
T,2013-06-09 14:52:14,43.447540000,-80.514258000,331.2,11.8,5.08,165.0,0.0,0.100,6.56,112,0,27,,
T,2013-06-09 14:52:17,43.447470000,-80.514219000,331.2,10.1,5.96,158.0,0.0,0.108,8.39,112,0,27,,
T,2013-06-09 14:52:20,43.447374000,-80.514240000,331.2,13.0,4.63,189.0,0.0,0.119,10.80,115,65,27,,
T,2013-06-09 14:52:21,43.447347000,-80.514288000,331.2,17.7,3.40,232.2,0.0,0.124,4.91,116,70,27,,
T,2013-06-09 14:52:24,43.447276000,-80.514482000,331.2,21.1,2.85,243.2,0.0,0.141,17.57,121,80,27,,
T,2013-06-09 14:52:26,43.447223000,-80.514630000,331.2,24.0,2.50,243.7,0.0,0.155,13.35,124,77,27,,
T,2013-06-09 14:52:27,43.447196000,-80.514700000,331.2,23.1,2.60,242.0,0.0,0.161,6.41,126,85,27,,
T,2013-06-09 14:52:29,43.447133000,-80.514844000,331.2,24.5,2.45,238.9,0.0,0.175,13.60,130,91,27,,
